"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Taiwan Mc";"Special Request";"One last dance";2020;"CHINESE MAN RECORDS";1712672833;1712673083;;"https://www.deezer.com/track/799032302";"https://open.spotify.com/track/21uK3ZRRS3jStwIHlOLQQw"
"Marcia Griffiths";"Melody Life";"Just don't want to be lonely";2007;"VPR RECORDS";1712673080;1712673225;;;"https://open.spotify.com/track/3RKVsdXKtC8ym0Q8lGtQae"
"Rod Taylor";"Ethiopian kings 1975-80";"Don't give up (discomix)";1999;"PATATE REC.";1712673221;1712673575;;;
"King Cool";"Jamaican soul";"Route 66";1993;"VOGUE";1712673570;1712673794;;;
"Dennis Brown";"The crown prince of reggae - Singles : 1972 - 1985";"Halfway up, halfway down";2010;"VP MUSIC";1712673775;1712674041;;"https://www.deezer.com/track/438835682";"https://open.spotify.com/track/5Vt6thVDrEPHMXe7KAFj3V"
"Delroy Williams";"Rare roots reggae";"Litle less talking";2004;;1712674031;1712674206;;;
"Bob Marley & The Wailers";"Selassie is the chapel";"This train (alternate)";;"PENSE A MOI";1712674198;1712674354;;;
"Big Youth";"Natty universal dread / 1973-1979";"Give praises";;"BLOOD&FIRE";1712674345;1712674581;"https://music.apple.com/fr/album/give-praises/330210885?i=330211542&uo=4";"https://www.deezer.com/track/72859921";"https://open.spotify.com/track/2hymV1Vng6Fq0hbygJNeea"
"Alpha Steppa";"Raise the ark";"Even clouds stop to look (feat. Sista Awa)";2020;"STEPPAS RECORDS";1712674576;1712674762;"https://music.apple.com/fr/album/even-clouds-stop-to-look-feat-sista-awa/1510349105?i=1510349772&uo=4";;
"Biggabush";"Biggabush in dub";"Beat dem in dub";2020;"TRU THOUGHTS";1712674762;1712675183;;"https://www.deezer.com/track/1031346042";"https://open.spotify.com/track/4ObRYfDw8SU7A6Rbtamqm9"
"Beenie Man";"Guns out";"Mobster";1994;"GREENSLEEVES RECORDS";1712675176;1712675401;"https://music.apple.com/fr/album/mobster/383355907?i=383356449&uo=4";;"https://open.spotify.com/track/4qnxroD46RTpDXR6PvyfBN"
"Burning Spear";"Our music";"One marcus garvey";2005;"NOCTURNE";1712675397;1712675676;;;
"Jim Murple Memorial";"Five 'n' yellow";"Right or wrong";2005;"PIAS";1712675671;1712675837;"https://music.apple.com/fr/album/right-or-wrong/268568765?i=268568936&uo=4";;
"Freddie Mc Lean";"This is trojan ska";"Fine, fine, fine";2018;"TROJAN RECORDS";1712675835;1712675983;;;
"Linval Thompson";"Dub landing / Vol. 1";"Blackout";2018;"GREENSLEEVES / VP";1712675981;1712676165;;;
"Sly & Robbie";"Prince Jammy presents : """" A dub extravaganza""""";"Pure is the soul";1987;"CSA RECORDS";1712676159;1712676365;;;
"The Royals";"Gish-Abbai";"Commandment";2019;"TAMOKI-WAMBEST-DOVE";1712676363;1712676892;;;"https://open.spotify.com/track/7jIQaG3mFAASr3wrz6jyAX"
"Trinity";"Trinity & Friends";"Coolie carry basket";2020;"PATATE RECORDS";1712676886;1712677113;;;"https://open.spotify.com/track/3NUlBGPPUs7W3Ak5rypBEm"
"Sylford Walker";"Dubwise and otherwise 2";"Babylonians";2002;"BLOOD AND FIRE";1712677110;1712677284;;;
"Sugar Minott";"Sugar Minott at Studio One";"Hang on natty";1978;"SOUL JAZZ RECORDS";1712677279;1712677448;;;
"Mato";"Scary dub";"The return of the living dead dub";;"STIX RECORDS";1712677444;1712677590;"https://music.apple.com/fr/album/the-return-of-the-living-dead-dub/1545227088?i=1545227779&uo=4";"https://www.deezer.com/track/1178251282";"https://open.spotify.com/track/6co6Q7RKQy1GZ0EuYlkXDW"
"Susan Cadogan";"I'am the upsetter";"Hurts so good";;"TROJAN";1712677587;1712677763;;;"https://open.spotify.com/track/6OEX8u9FhD5BVqwipshikE"
"Frankie Paul";"Are you ready?";"My shining star";2007;"COUSINS RECORDS";1712677762;1712677921;"https://music.apple.com/fr/album/my-shining-star/361098436?i=361098455&uo=4";;"https://open.spotify.com/track/1NIuS8Tcr8JhSwntygRTzF"
"Buju Banton";"Planete raggamuffin 2";"International Dish";1996;"DCIC";1712677918;1712678142;;;
"John Holt";"The tide is high/Anthology 1962 to 1979";"I'll be lonely";1973;"TROJAN RECORDS";1712678138;1712678264;;;"https://open.spotify.com/track/12S85vo2tZjRuT0pvJFqXt"
"Frankie Paul";"Are you ready?";"Sleepless weekend";2007;"COUSINS RECORDS";1712678259;1712678398;"https://music.apple.com/fr/album/sleepless-weekend/213673463?i=213673958&uo=4";;"https://open.spotify.com/track/66EQWkzKGD9ADjsWbTZH36"
"Very Big Jahbrass Band";"Tooing";"Booboo ska";;"DISQUES DE LA TOMATE";1712678400;1712678681;;;
"Wailing Souls";"Inchpinchers";"Modern slavery";1983;"GREENSLEEVES RECORDS";1712678680;1712678872;;"https://www.deezer.com/track/10205587";
"Willie Lindo";"Far and distant";"Darker shade of black";1974;"DUB STORE RECORDS";1712678869;1712679052;;;
"Willie Williams";"Studio One roots";"Addis A baba";2001;"SOUL JAZZ RECORDS";1712679047;1712679258;;"https://www.deezer.com/track/3846963";
"Winston Groovy";"Presenting Winston Groovy";"Let me be there";1974;"TROJAN RECORDS";1712679253;1712679431;;;
"Winston Mcanuff";"A drop";"Common sense";2005;"BLACKEYE";1712679429;1712679651;;"https://www.deezer.com/track/2211155747";
"Wrongtom Meets The Ragga Twins";"Bacchanal";"Bacchanal";2017;"TRU THOUGHTS";1712679646;1712679844;;;
"X Echo";"Dub anthology";"Listen dis!";;"WAGRAM";1712679841;1712680019;;;
"Yabby You";"Jesus dread";"Lord of lords";;"BLOOD AND FIRE";1712680017;1712680213;;;
"Yesking";"Humble Dubbers";"Overproof (Version)";2017;"MELTING RECORDS";1712680210;1712680441;;;
"Yosh";"Dub anthology";"Sacar el tigre";;"WAGRAM";1712680438;1712680713;;;"https://open.spotify.com/track/2FV9T8CS6nJokGJtUC1KNY"
"Zenzile";"Dub anthology";"Smell The Roses";;"WAGRAM";1712680706;1712680939;"https://music.apple.com/fr/album/smell-the-roses/1655723596?i=1655724588&uo=4";"https://www.deezer.com/track/2028036887";"https://open.spotify.com/track/089w7oBLnYYooAgPq8qUpt"
"Ziggy Marley";"Love is my religion";"Beach in Hawaii";2006;"TUFFGONG";1712680937;1712681150;"https://music.apple.com/fr/album/beach-in-hawaii/1519611131?i=1519611357&uo=4";"https://www.deezer.com/track/998652452";"https://open.spotify.com/track/4jKapTvg2oCpikdt0oFqf6"
"Zong";"Fractures / Rar' te";"Mahavel (south Africa dub studio)";2009;"RUE STENDHAL";1712681146;1712681450;;;
"Adrian Sherwood";"Never trust a hippy";"Strange turn";2003;"VIRGIN";1712681447;1712681775;"https://music.apple.com/fr/album/strange-turn/1653541352?i=1653542237&uo=4";;"https://open.spotify.com/track/3yQCDtWzZvz35m7ZP9qeYO"
"Alborosie";"Freedom & fyah";"Strolling (feat. Protoje)";2016;"VP MUSIC GROUP INC";1712681771;1712681994;"https://music.apple.com/fr/album/strolling-feat-protoje/1095438868?i=1095438952&uo=4";"https://www.deezer.com/track/124444872";"https://open.spotify.com/track/3NAw0zn9VETypbwkJMt747"
"Alpha & Omega";"Dub anthology";"Rastafari (from watch and pray)";;"WAGRAM";1712681992;1712682214;;"https://www.deezer.com/track/30966671";
"Alton Ellis";"Studio One classics";"I'm just a guy";1967;"STUDIO ONE";1712682209;1712682385;;;"https://open.spotify.com/track/2t9xWSejAYgnW9ifWGbXFv"
"Anelis";"Far Out presents Brazilian Bass : Inner city tropical soundblast";"Bola com os amigos";2014;"FAR OUT";1712682382;1712682669;"https://music.apple.com/fr/album/bola-com-os-amigos/1681454289?i=1681454603&uo=4";;"https://open.spotify.com/track/7jjcoLeSaXOtVuo7pQxx1B"
"Asian Dub Foundation";"Dub anthology";"Jericho";;"WAGRAM";1712682659;1712683071;"https://music.apple.com/fr/album/jericho/1450120257?i=1450120262&uo=4";"https://www.deezer.com/track/620501742";"https://open.spotify.com/track/5pn96FNF8ejzyBo5E0cCWM"
"Atili Bandalero";"Cityscape";"Samaritan (feat. George Palmer)";2017;"BRIGANTE RECORDS";1712683068;1712683267;;;
"Augustus Pablo";"Dub anthology";"Cassava Piece";1973;"WAGRAM";1712683264;1712683417;;"https://www.deezer.com/track/132501334";
"Baby G Et Pierpoljak";"Plus de coeur egal soleil";"400 ans";2000;"BARCLAY";1712683414;1712683676;;;
"Bauchklang";"Dub anthology";"Barking news (dj vadim remix)";;"WAGRAM";1712683669;1712684010;"https://music.apple.com/fr/album/barking-news-dj-vadim-remix/122962483?i=122962782&uo=4";"https://www.deezer.com/track/492514652";
"Big Red";"Raggamuffin culture";"Kingston to Paris";;"KIFMUSIC";1712684012;1712684026;;;
"Big Red";"Vapor";"Ruff Neck (Remix)";2016;"ECHO";1712684016;1712684208;;"https://www.deezer.com/track/855950952";
"Big Youth";"Live At Reggae Sunsplash";"I pray thee / satta amasagana";1994;"NIGHT & DAY";1712684206;1712684426;;;
"Biga Ranx";"Good morning midnight";"Kingston chronic";2013;"X-RAY PRODUCTION";1712684419;1712684625;;;
"Black Roots";"Ghetto feel (promo)";"Stuck pon waff";2014;"NUBIAN RECORDS";1712684624;1712684866;"https://music.apple.com/fr/album/stuck-pon-waff/1553888260?i=1553888274&uo=4";;"https://open.spotify.com/track/3zMa6PJLE4iUgbXvdmbIdb"
"Blundetto";"Slow dance";"Good ol'days (feat. Corneil Campbell & Little Harry)";2018;"HEAVENLY SWEETNESS";1712684863;1712685056;;;
"Bob Marley";"The legend live";"Ambush in the night";2016;"TROJAN";1712685049;1712685287;;;
"Booboo Zzz All Stars";"Studio reggae bash vol.II";"Les parfums de sa vie (feat. Ben Mazué)";2018;"BACO RECORDS";1712685273;1712685544;;;
"Boozoo Bajou";"Juke joint II";"The thing";2007;"K7";1712685542;1712685768;;;
"Bost & Bim";"Bost & Bim feat.Brisa Roché & Winston McAnuff";"Rabbi son (feat. Winston McAnuff)";2017;"THE BOMBIST";1712685767;1712685988;;;
"Brentford Disco Set";"Studio One dub/The original vol. 2";"Natty ting a ling pt 2";2007;"SOUL JAZZ RECORDS";1712685984;1712686136;;;
"Broussai";"Kingston Town";"À l'envers";2012;"HARMONIA MUNDI";1712686133;1712686387;"https://music.apple.com/fr/album/%C3%A0-lenvers/1534299957?i=1534300508&uo=4";"https://www.deezer.com/track/1097542732";"https://open.spotify.com/track/09kNHm7BP9O31Js06NJZwb"
"Luciano";"Champion Sound Vol 1";"The messenger";2002;"REGGAE LOUNGE";1712686384;1712686411;;;
"Burning Spear";"Our music";"Down in Jamaica";2005;"NOCTURNE";1712686408;1712686653;"https://music.apple.com/fr/album/down-in-jamaica/318397243?i=318397497&uo=4";;"https://open.spotify.com/track/0QHaNIhBsGb2YfiipPPdOa"
"Burnt Friedman & The Nu Dub Playe";"Humble Dubbers";"Worth a dub";2017;"MELTING RECORDS";1712686648;1712686851;;;
"Carl Harvey";"Ecstasy of mankind";"Guitar inferno";1978;"MAKASOUND";1712686848;1712687017;;;
"Carlton & The Shoes";"Studio one rocksteady";"Me and you";2014;"SOUL JAZZ RECORDS";1712687014;1712687199;"https://music.apple.com/fr/album/me-and-you/916175141?i=916175288&uo=4";;
"Cedric Brooks";"Studio One funk";"Idleberg";2004;"SOUL JAZZ RE";1712687196;1712687386;;;
"Charlie P";"Ghetto cycle";"Ghetto cycle";2018;"DUBQUAKE RECORDS";1712687386;1712687688;;;"https://open.spotify.com/track/5V9y7YBtgzkf4luBK1xef1"
"City Kay";"Strange things";"We got to be together";2018;"BACO RECORDS";1712687686;1712687869;"https://music.apple.com/fr/album/we-got-to-be-together/1527990188?i=1527990489&uo=4";"https://www.deezer.com/track/1053236622";"https://open.spotify.com/track/78e8VDSaCRoJFLWWUDD4eq"
"Clinton Fearon";"Mi deh yah";"Better days";2010;"MAKASOUND";1712687864;1712688137;"https://music.apple.com/fr/album/better-days/1526804575?i=1526804859&uo=4";"https://www.deezer.com/track/1045064292";"https://open.spotify.com/track/4nSDIxacEd8yMzXiasr2wf"
"Cocoa Tea";"The sweet sound of Cocoa Tea";"Rocking Dolly";1991;"VP MUSIC";1712688135;1712688361;;"https://www.deezer.com/track/4597516";
"Coldcut";"Outside the echo chamber";"Kajra mohobbat wala (feat. Hamsika Iyer)";2017;"AHEAD OF OUR TIME";1712688355;1712688570;;;
"Cornell Campbell";"Sings hits from Studio One and more";"How could I live";1997;"RHINO RECORDS";1712688567;1712688751;"https://music.apple.com/fr/album/how-could-i-live/1648382359?i=1648384138&uo=4";"https://www.deezer.com/track/2000558227";"https://open.spotify.com/track/5WRLYhgEj0yhQDH9jzZYMi"
"Coxsone";"Studio one dub fire special - Chapter 3 : 18 heavyweight dub cuts from Brentford road";"Callie roots";;"SOUL JAZZ RECORDS";1712688748;1712688930;;;
"Culture";"Reggae anthology : Natty dread taking over";"This train";1978;"VP MUSIC";1712688927;1712689200;;"https://www.deezer.com/track/43786261";
"Rockamovya";"Take the night";"Horse dance";2008;"NOCTURNE";1712689200;1712689563;"https://music.apple.com/fr/album/horse-dance/1553890522?i=1553890658&uo=4";;
"Alpha Blondy";"Vision";"Stewball";2011;;1712689554;1712689850;;"https://www.deezer.com/track/2431134675";"https://open.spotify.com/track/3YyrAggOKbwWdwbU4LOmjx"
"Cornell Campbell";"Studio One roots";"Natty don't go";1974;"SOUL JAZZ RECORDS";1712689847;1712690033;;;
"Joe Yorke & The Co-Operators";"A distant beat";"Last nights tune";2023;"WAGGLE DANCE RECORDS";1712690029;1712690292;;;
"King Tubby";"Dub hits from Studio One";"The dub book of rules";1997;"RHINO RECORDS";1712690287;1712690433;;;
"Strawdogz";"Dogstepperz EP#1";"The sticks riddim";2019;"HOLISTIQUE MUSIC";1712690431;1712690631;;;
"Biga Ranx";"Eh Yo!";"Emoji";2022;"WLAB";1712690629;1712690796;;;
"Half Pint";"Essential roots anthology";"Tell me";1986;"HALF PINT MUSIC - EMG";1712690793;1712691004;;;
"Black Uhuru";"Black Uhuru/Dynasty";"Dread to be rasta";2001;"RAS RECORDS";1712691005;1712691244;"https://music.apple.com/fr/album/dread-to-be-rasta/1666866157?i=1666866161&uo=4";"https://www.deezer.com/track/2131677717";"https://open.spotify.com/track/3IsVPppx2hVgmXznrFdRdZ"
"The Gladiators";"Génération reggae";"Stick a bush";1978;"VIRGIN";1712691243;1712691382;"https://music.apple.com/fr/album/stick-a-bush/723613026?i=723613308&uo=4";"https://www.deezer.com/track/16190549";
"Groundation";"Here I am";"Walk upright";2009;"NIAVE";1712691380;1712691615;"https://music.apple.com/fr/album/walk-upright/326578668?i=326579438&uo=4";;"https://open.spotify.com/track/1l9GOxmSZKkUGtU9LnrAaR"
"Amy Winehouse";"Back to black / CD (bonus)";"Just Friends";2006;"ISLAND";1712691610;1712691801;"https://music.apple.com/fr/album/just-friends/1422677780?i=1422677784&uo=4";"https://www.deezer.com/track/2176855";"https://open.spotify.com/track/2WsHmmKc1U4IbTzeGUu1Ks"
"Hollie Cook";"Happy Hour";"Praying";2022;"MERGE RECORDS";1712691800;1712692133;"https://music.apple.com/fr/album/praying/1611236018?i=1611236244&uo=4";;"https://open.spotify.com/track/469d4SK8z6x6R4E3kbTx41"
"Carroll Thompson & Sugar Minott";"Lovers Rock";"I want to make it with you (12"""" mix)";1983;"SANCTUARY RECORDS GROUP";1712692131;1712692347;;;
"Youthie";"Nomad skank";"Swing city";2019;"ZULU VIBES";1712692336;1712692542;;;"https://open.spotify.com/track/4uEjczDt9HEpNllPLwpS7v"
"Israel Vibration";"Reggae knights";"My master's will";2010;"MEDIACOM";1712692541;1712692787;"https://music.apple.com/fr/album/my-masters-will/430608873?i=430608879&uo=4";;
"Inna De Yard";"Family affair";"Humanity";2023;"CHAPTER TWO";1712692787;1712692982;;"https://www.deezer.com/track/2351925805";"https://open.spotify.com/track/29t7G2KLkPq9XSGvfeLbBm"
"The Articallers";"So many words";"Come Back";2019;"ARTIPROD";1712692981;1712693229;"https://music.apple.com/fr/album/come-back/1491373887?i=1491373891&uo=4";;
"Monty Alexander";"Harlem-Kingston express";"Strawberry hill";2011;"V.O";1712693226;1712693464;"https://music.apple.com/fr/album/strawberry-hill/1288710054?i=1288710552&uo=4";;
"Horace Andy";"The legendary Studio One records  / Original classic recordings 1963- 80";"New broom";1973;"SOUL JAZZ RECORDS";1712693461;1712693626;;;
"Hopeton Lewis";"300% Dynamite !";"Take it easy";1967;"SOUL JAZZ";1712693626;1712693794;"https://music.apple.com/fr/album/take-it-easy/1123712825?i=1123714696&uo=4";"https://www.deezer.com/track/706969892";
"Carl Dawkins";"Mr Satisfaction / Vol. 2";"My whole world (has ended)";1971;"PATATE RECORDS";1712693789;1712693950;;"https://www.deezer.com/track/2043510257";
