"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Bim Sherman";"This is Trojan roots";"Lightning and thunder";2018;"TROJAN RECORDS";1712410496;1712410707;;"https://open.spotify.com/track/5ZVkJnuSOk9eEWul5vxTSB";
"Dennis Brown";"Light my fire";"General";1994;"DREDBEAT";1712410704;1712410942;"https://music.apple.com/fr/album/general/1475811829?i=1475812074&uo=4";"https://open.spotify.com/track/51rwhgx5B7k5Be6hg7D4zf";
"Lee Perry & Friends";"A live injection anthology 1968 to 1979";"Don't cross the nation";2001;"TROJAN RECORDS";1712410931;1712411059;;;
"Livin Soul";"Sweet lane";"There's a young";2003;"ACTIVE";1712411049;1712411247;;;
"Lms";"Morgan heritage family and friends";"Nah look back";2002;"HERITAGE MUSIC GROUP";1712411239;1712411456;;;
"Prince Far I";"Silver and gold";"Equality version";2005;"BLOOD AND FIRE";1712411448;1712411637;"https://music.apple.com/fr/album/equality-version/1225511174?i=1225511935&uo=4";"https://open.spotify.com/track/2UScxYM53OsyWqNVcBQXFd";
"Slim Smith And The Uniques";"Slim Smith and the uniques : best of 1967-1969";"Love and devotion";1994;"TROJAN RECORDS";1712411633;1712411806;;;
"The Mighty Diamonds";"Natural natty reggae";"Long time";;"SIMON MUSIC-SIPE";1712411803;1712412010;;;"https://www.deezer.com/track/86852333"
"The Mopeds";"The blue beat ska and reggae revolution";"Whisky & soda";1991;"SEE FOR MILES";1712412007;1712412232;;;
"The Pharcyde";"Hip hop reggae series Vol.2";"Passing me by (remix Mato)";2010;"STIX";1712412230;1712412479;;;
"Yabby You";"Jesus dread";"Love of jah (version)";1997;"BLOOD AND FIRE";1712412470;1712412648;;;
"The Gladiators";"Roots legacy";"Gone away";2019;"UTOPIA STUDIOS";1712412640;1712412896;;;
"The Ethiopians";"Jamaica 1968 / Year of reggae";"Everything crash";2008;"JAH SLAMS";1712412886;1712413042;;;"https://www.deezer.com/track/5672935"
"The Deltones";"Trojan Suedehead box set";"Chopsticks";;"TROJAN RECORDS";1712413038;1712413188;"https://music.apple.com/fr/album/chopsticks/1439562615?i=1439562759&uo=4";"https://open.spotify.com/track/2GSunOx1OsTGTXXzYRwjPV";"https://www.deezer.com/track/131316590"
"The Upsetters";"Trojan dub massive chapter two";"Washroom Skank";2005;"TROJAN";1712413182;1712413427;;;
"The Vision";"King size dub (dubvisionist special)";"Soul dub evolution";2014;"ECHO BEACH";1712413420;1712413730;"https://music.apple.com/fr/album/soul-dub-evolution/874858732?i=874861906&uo=4";"https://open.spotify.com/track/5LYFbCeiQRXWKRwC7Gn2Jn";
"Kiddus I,";"Rockers-Graduation In Zion 1978-1980";"Love child";2014;"DUB STORE RECORDS";1712413720;1712413948;;;
"Jacob Miller";"Miller Jacob/With the Inner Circle band ( with Augustus Pablo)";"Curly locks";2007;"PLANET VIBES";1712413942;1712414188;;;
"Denroy Morgan";"Morgan Heritage family and friends / Vol. 2";"Harvest is plenty";1999;"HEARTBEAT";1712414180;1712414418;;;
"Anthony Ray";"We Sing Gregory";"Permanent lover";2004;"NAIVE RECORDS";1712414408;1712414632;;;
"Cavaliers";"Rare & unreleased ska recordings";"Dip them";2018;"DUB STORE RECORDS";1712414628;1712414763;;;
"Toots And The Maytals";"Ska father";"Broadway jungle '98";1999;"INCA";1712414759;1712414977;;;
"Cornell Campbell";"I man a stal-a-watt";"Conscious rastaman";2019;"VP RECORDS";1712414971;1712415127;;"https://open.spotify.com/track/3JGKSmMX0CSDCiN9k4JkVh";
"Cocoa Tea";"Music is our business";"Magnet and steel";2019;"VP RECORDS";1712415125;1712415315;"https://music.apple.com/fr/album/magnet-and-steel/1453414828?i=1453414847&uo=4";"https://open.spotify.com/track/61h7eA3LD2PjRi2wGcyw0b";
"Bi.Ba";"Experience";"Shalala Shalala";2020;"BATELIER RECORDS / BACO DISTRIBUTION";1712415308;1712415481;;"https://open.spotify.com/track/04wR4H1KqIa8fsW78m22zp";"https://www.deezer.com/track/1032511342"
"Biga Ranx";"Signz";"Under pressure (Barricades mix)";2020;"OBF / DUBQUAKE RECORDS";1712415474;1712415703;;;
"Anthony B";"Voice of Jamaica Vol. 2";"Needy greedy";2003;"THA JAM RECORDS";1712415702;1712415902;;;
"Dubmatix";"The french sessions";"Let the good time roll (feat. JR. Yellam)";2015;"SOUL BEATS RECORDS";1712415897;1712416109;;;
"Duke Morgan";"Studio one rocksteady";"Lick it back";2014;"SOUL JAZZ RECORDS";1712416102;1712416204;"https://music.apple.com/fr/album/lick-it-back/807427655?i=807427844&uo=4";;
"Chris Combette";"Roots de Guyane";"Chaia";2003;"VIRGIN";1712416202;1712416472;"https://music.apple.com/fr/album/cha%C3%AFa/333945589?i=333945907&uo=4";"https://open.spotify.com/track/7bNbR7v17BivwwFRxUl7XA";
"Mato";"Hollywoo dub";"Psycho";2016;"FAVORITE RECORDINGS";1712416471;1712416601;;;
"Roots Radics";"The final battle";"To you (feat.The Maytals)";2019;"SERIOUS REGGAE";1712416599;1712416846;;;
"Cimarons";"Freedom street";"Ready for love";1980;"VIRGIN";1712416845;1712417067;;;
"Rod Taylor";"Ethiopian kings 1975-80";"Nuh chuck it / Dillinger";1999;"PATATE REC.";1712417059;1712417223;;;
"Suga Roy & The Fireball Crew";"Honoring the kings of reggae";"Love all I have";2016;"FIRE BALL RECORDS";1712417217;1712417431;;;
"Stephen Marley";"Revelation / Pt. 1 The root of life";"Working ways";2011;"TUFF GONG";1712417427;1712417731;;"https://open.spotify.com/track/18OiohNe6IoXP6kwYtVyQc";
"Stryke";"Hi-fidelity dub sessions vol.3";"Ain't no sunshine";1994;"GUIDANCE RECORDINGS";1712417724;1712418066;;;
"Jah Division";"Dub will tear us apart...again";"Heart and soul dub";2019;"ERNEST JENNING RECORD";1712418052;1712418373;;"https://open.spotify.com/track/6TNh4q0M0PLQRofg0vIsSP";
"Jackie Mittoo";"Drum song";"Merry go round";;"SOUL JAZZ";1712418367;1712418558;"https://music.apple.com/fr/album/merry-go-round/150383004?i=150383023&uo=4";"https://open.spotify.com/track/1Z21mpefpuyCQvSeXZpCsE";"https://www.deezer.com/track/1962896897"
"Derrick Morgan";"This is Derrick Morgan";"I'm gone (duo)";2016;"KINGSTON SOUNDS";1712418550;1712418745;;;
"Chaka Demus & Pliers";"For every kinda people";"Man smart, woman smarter";1996;"ISLAND";1712418741;1712418997;;;
"BOB MARLEY";"The legend live";"THEM BELLY FULL";2016;"TROJAN";1712418996;1712419194;;;
"Joe Yorke & The Co-Operators";"A distant beat";"The singerman";2023;"WAGGLE DANCE RECORDS";1712419195;1712419423;;;
"Bob Marley & The Wailers";"The best of Bob Marley and the Wailers / Legend vol 1";"Buffalo Soldier";1984;"ISLAND";1712419421;1712419676;"https://music.apple.com/fr/album/buffalo-soldier/1469575763?i=1469575905&uo=4";"https://open.spotify.com/track/6jmQmvz9R2dGILWcLRCEre";
"Israel Vibration";"Cool and calm";"The same song";1978;"RAS OU RAS RECORS";1712419674;1712419911;"https://music.apple.com/fr/album/the-same-song/697194831?i=697196010&uo=4";;
"Suga Roy & The Fireball Crew";"Honoring the kings of reggae";"We all singing the same song";2016;"FIRE BALL RECORDS";1712419905;1712420220;;;"https://www.deezer.com/track/362816901"
"King Tubbys";"King Tubbys Meets Rockers Up";"Young generation dub";1976;"PABLO RECORD";1712420218;1712420370;;;
"Horace Andy";"The essentiel Horace Andy";"Ain't no sunshine";1973;"M10";1712420367;1712420500;;"https://open.spotify.com/track/63DkcR6OD40MITE7vmJrKs";
"Rhythm & Sound with Willi Williams";"See mi yah";"Truly";2005;"INDIGO";1712420500;1712420751;;;
"Peter Tosh";"Legalize it";"Ketchy shuby";1976;"VIRGIN";1712420750;1712421046;"https://music.apple.com/fr/album/ketchy-shuby/192806191?i=192806576&uo=4";"https://open.spotify.com/track/53MAqvN9jC9xX1JcowZ8Xn";
"Paul Simon";"Negotiations and love songs 1971-1986";"Mother and child reunion";1972;"WARNER BROS";1712421039;1712421202;"https://music.apple.com/fr/album/mother-and-child-reunion/380625640?i=380625646&uo=4";"https://open.spotify.com/track/5vZ1BKMSLgrxxPYGMR904n";
"The Skatalites";"From Paris with love";"Rock fort rock";2002;"CELLULOID";1712421199;1712421439;;;
"Matumbi";"Reggae in a Babylon";"Rock (live)";1978;"ODEON";1712421437;1712421684;;;
"The Chosen Brothers";"Rhythm & sound";"Mash down Babylon";2003;"BURIA";1712421684;1712422062;;;
"Steel Pulse";"Handsworth revolution";"Ku klux klan";1978;"ISLAND";1712422061;1712422273;"https://music.apple.com/fr/album/ku-klux-klan/1442913330?i=1442913530&uo=4";;
"Marcia Griffiths";"Lovers Rock";"I'm hurtin' inside";2022;"SANCTUARY RECORDS GROUP";1712422269;1712422523;;"https://open.spotify.com/track/5WjEljN3TzafZXw14WOUhg";"https://www.deezer.com/track/1731016137"
"Mohamed Lamouri";"Méhari";"Mouhale nabra";2023;"ALMOST-MUSIQUE";1712422519;1712422700;"https://music.apple.com/fr/album/mouhale-nabra/1678415235?i=1678416207&uo=4";"https://open.spotify.com/track/0KhOOE2wRXrQCPRB8DaLO6";"https://www.deezer.com/track/2202832867"
"Mato";"Classical dub";"Sarabande dub (from the Suite in D minor)";2019;"MATO PRODUCTION";1712422699;1712422896;;;
"Rocksteady";"BOF / Rocksteady : The roots of reggae";"Love me today";2009;"MOLL-SELEKTA";1712422896;1712423213;;;
"Pluto Shervington";"Young, Gifted & Black";"Dat";1976;"TROJAN";1712423209;1712423438;;;
"Debbie Sparrow";"Rurbain";"Tout ce qu'on veut";2019;"LA SOUTERRAINE";1712423436;1712423633;"https://music.apple.com/fr/album/tout-ce-quon-veut/1473455368?i=1473455909&uo=4";"https://open.spotify.com/track/2y61eFnZBFOdn2mv8sJ6rj";
"Lee Ritenour";"This is love";"Baltimore";1998;"POLYGRAM";1712423631;1712423923;;"https://open.spotify.com/track/0fbpoBnZSAS1QykzoRbZfw";
"Jah Jazz Orchestra";"Introducing Jah Jazz Orchestra";"Work song";2020;"BRIXTON RECORDS";1712423923;1712424298;"https://music.apple.com/fr/album/work-song/1535804482?i=1535804903&uo=4";"https://open.spotify.com/track/2dHgKyhCuHPs5aPNx8D4Ae";"https://www.deezer.com/track/1108803592"
"Seu Jorge";"Carolina";"Hagua";2002;"MR BONGO";1712424297;1712424539;"https://music.apple.com/fr/album/hagua/781171769?i=781176973&uo=4";;"https://www.deezer.com/track/74725668"
"Navy";"BLEU, Vol.1";"One Shot";2021;"THE OTHER SONGS";1712424537;1712424736;"https://music.apple.com/fr/album/one-shot/1672144241?i=1672144499&uo=4";"https://open.spotify.com/track/14b19xNkaa81ANXj5arAhS";"https://www.deezer.com/track/2151939897"
"Half Pint";"Essential roots anthology";"Too rude";1984;"HALF PINT MUSIC - EMG";1712424733;1712424932;;;
"Flick Wilson";"Blackbeard calling - Hulk's reggae archives / Vol. 1";"Jah Rules Forever";2020;"PATATE RECORDS";1712424928;1712425091;;;
"The Gladiators";"Strong to survive";"Riddle me dis";1999;"MEDIACOM";1712425088;1712425310;;;
"Fish & Goat At The Controls";"King size dub / Vol. 1";"High tide shark attack dub (the mix)";1995;"ECHO BEACH";1712425310;1712425590;;;
"Bahama Soul Club";"Till I landed";"Till I landed (feat. Tiago Saga)";2023;"BUYU RECORDS";1712425579;1712425785;;;
"Seven Dub";"King Size Dub (Vol.5)";"Lego blues (12'' dub version)";1999;"ECHO BEACH";1712425781;1712426055;;;
"Landes";"Adulthood";"Losing my religion";2022;"WARM MUSIC";1712426054;1712426336;;;"https://www.deezer.com/track/1636160252"
"Rhoda Dakar";"Version girl";"What a wonderful world";2023;"SUNDAY BEST RECORDINGS";1712426336;1712426570;;"https://open.spotify.com/track/7AEwPLNmsXo5T5LqXPPb0V";
"Carl Dawkins";"Mr Satisfaction / Vol. 2";"This Land";1970;"PATATE RECORDS";1712426566;1712426738;;;
"Pinnacle Sound";"Soul medecine";"Perilous game (feat. Jolly Joseph)";2022;"BAT RECORDS";1712426737;1712426893;;;
"John Holt";"The tide is high/Anthology 1962 to 1979";"Pledging my love";1972;"TROJAN RECORDS";1712426892;1712427034;;;
"Don Drummond";"The Skatalites : Essential artist collection";"Melody jamboree";2023;"BODY & SOUL (BLUES/JAZZ-IMPORT)";1712427033;1712427219;;"https://open.spotify.com/track/60mPrVWmlz01eMdwYl4zva";
"Vincent Ahehehinnou";"La vie est belle";"Prends ma main";2023;"SALT N GINGER MUSIC";1712427218;1712427416;"https://music.apple.com/fr/album/prends-ma-main/1669557636?i=1669557883&uo=4";"https://open.spotify.com/track/6DVzob0xkpdOnPWC5do7w5";
"Horace Andy";"Midnight rocker";"Easy money";2022;"ON-U SOUND";1712427413;1712427645;"https://music.apple.com/fr/album/easy-money/1653754158?i=1653754160&uo=4";"https://open.spotify.com/track/3lbRyEuta8deZ71dJUBa8S";
"Jessie Evans";"Glittermine";"Read my mind";2013;"NUUN RECORDS";1712427646;1712427844;"https://music.apple.com/fr/album/read-my-mind/1071523370?i=1071523387&uo=4";"https://open.spotify.com/track/7HGuPNLptM8EM2cYoAQszy";
"Max Romeo";"Horror zone";"What is dub? (dub)";2016;"NU ROOTS RECORDS";1712427841;1712428084;"https://music.apple.com/fr/album/what-is-dub-dub/1131754223?i=1131754887&uo=4";;
"Toots And The Maytals";"Light your light";"Do you remember";2007;"UNIVERSAL";1712428083;1712428294;;;
"Ayo";"Royal";"Né quelque part";2019;"3EME BUREAU / WAGRAM MUSIC";1712428293;1712428543;;;
"Monty Alexander";"Stir it up/The music of Bob Marley";"The heathen";1998;"TELARC";1712428540;1712428856;;;
"U-Roy";"Dread in a Babylon";"Natty don't fear";1975;"VIRGIN";1712428856;1712429007;"https://music.apple.com/fr/album/natty-dont-fear/724146092?i=724146212&uo=4";;
"Burning Spear";"The disney reggae club";"Kiss the girl";2010;"WALT DISNEY RECORDS";1712429002;1712429240;"https://music.apple.com/fr/album/kiss-the-girl/1443104192?i=1443104380&uo=4";"https://open.spotify.com/track/10LyicDLDdNqTBEbRrcZoA";"https://www.deezer.com/track/1761064847"
"Rocksteady";"BOF / Rocksteady : The roots of reggae";"Take it easy";2009;"MOLL-SELEKTA";1712429238;1712429448;;;
"Horace Ferguson";"Sensi addict";"Tickle me";1987;"333";1712429445;1712429665;;;
"David Hillyard & The Rocksteady 7";"Friends & enemies";"I can see clearly now";2012;"BRIXTON RECORDS";1712429664;1712429994;;;
"Freddie Mac Gregor";"Reggae anthology (music works classics)";"Carry go bring come (chatty chatty mouth)";2007;"VP RECORDS";1712429994;1712430227;;;
"Phyllis Dillon";"Dillon Phyllis/Love is all i had/A tribute to the queen of jamaican soul";"Eddie oh baby";2004;"TROJAN";1712430223;1712430384;;"https://open.spotify.com/track/6PNKNPBFcxj3BD5YgyPRyT";
"Slim Smith And The Uniques";"Slim Smith and the uniques : best of 1967-1969";"Lesson (story) of love";1994;"TROJAN RECORDS";1712430364;1712430617;;;
"The Meditations";"Rare roots reggae";"Justice";2004;;1712430614;1712430889;;;
"The Mighty Diamonds";"Right time";"Gnashing of teeth";2001;"VIRGIN";1712430883;1712431066;;;
"Toots And The Maytals";"True love";"Time tough";2004;"V2";1712431061;1712431262;;;
"Innavibe";"Le sens";"Retour de flamme";2020;"INNASSO";1712431252;1712431455;"https://music.apple.com/fr/album/retour-de-flamme/1535457123?i=1535457461&uo=4";"https://open.spotify.com/track/0LDtBXB0pBcbo7SsvOAKp6";"https://www.deezer.com/track/1106388522"
"Massilia Sound System";"Chourmo";"Qu'elle est bleue";1993;"WMD";1712431450;1712431708;;"https://open.spotify.com/track/28g9eAeK1ifkchMZZBk4FJ";"https://www.deezer.com/track/85680078"
"In Crowd";"Bad, bad, bad";"Mango walk";1975;"17 NORTH PARADE";1712431704;1712431905;;;"https://www.deezer.com/track/1137279242"
"Dub Spencer & Trance Hill";"King size dub Germany downtown II";"The world is dub enough (Victor Rice dub remix King size dub edit)";2016;"ECHO BEACH";1712431899;1712432122;;;
"Dubmatix";"System shakedown";"(Give a) helping hand";;"ECHO BEACH";1712432116;1712432366;;;
"Burning Spear";"Creation rebel";"Call on you (rare stereo mix)";2004;"HEARTBEAT";1712432364;1712432525;;;
"Lizzy And Dennis Alcapone";"Treasure isle/Duke Reid's legacy/The true story of ska, rocksteady, dub and reggae";"Ba ba riba shank";;"JAHSLAMS";1712432521;1712432681;;;
"Gregory Isaacs";"All I have is love : Anthology 1968-1995";"Rasta business";;"TROJAN RECORDS";1712432677;1712432846;"https://music.apple.com/fr/album/rasta-business/335584251?i=335584470&uo=4";"https://open.spotify.com/track/7z55kGZftaQI7lTI9cAp7l";"https://www.deezer.com/track/73967424"
"Martin Jondo";"Rainbow Warrior";"Somehow";2005;"HOMEGROUND";1712432843;1712433131;"https://music.apple.com/fr/album/somehow/1687947105?i=1687947395&uo=4";"https://open.spotify.com/track/3NmgBdsZEVtPVqs6ItFvXU";
"Roots Radics";"The final battle";"Glory (feat.Freddie McGregor)";2019;"SERIOUS REGGAE";1712433127;1712433360;;;
"Lizzard";"Bad, bad, bad";"Satta I";2020;"17 NORTH PARADE";1712433358;1712433504;"https://music.apple.com/fr/album/satta-i/1538450938?i=1538451787&uo=4";"https://open.spotify.com/track/1EqF5RjrgmcPaXLMamaKA4";
"Roland Alphonso";"This is trojan ska";"Women of the World";2018;"TROJAN RECORDS";1712433501;1712433651;;;
"Kiddus I,";"Topsy turvy world";"Betters will come";2013;"RUBRO";1712433647;1712433823;;;
"Pinky Pinky";"Turkey dinner";"Applecheeks";2019;"INNOVATIVE LEISURE";1712433818;1712434022;"https://music.apple.com/fr/album/applecheeks/1608120575?i=1608121265&uo=4";"https://open.spotify.com/track/4uRJLFmMZYwl20OIoKM2kh";
"Groundation";"Upon the bridge";"Sleeping bag-O-wire";2006;"NOCTURNE";1712434017;1712434360;"https://music.apple.com/fr/album/sleeping-bag-o-wire/1553890284?i=1553890419&uo=4";;
"Lee Perry & Dennis Alcapone";"Joe Gibb's Scorchers from the Early Years - Disc 2";"The upsetter / Upsetter version";2009;"17 NORTH PARADE";1712434351;1712434711;;;
"Sly & Robbie & Nils Petter Molvær";"Nordub";"If I gave you my love";2018;"OKEH / SONY";1712434706;1712435035;;;
"Launch Dat Meets Digi Dub";"King size dub / Vol. 1";"Bad boys (instrumental remix)";1995;"ECHO BEACH";1712435028;1712435410;;;
