"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Diana Ross";"Nile Rodgers presents / The chic / Organization box set / Vol. 1";"Upside down (original Chic mix)";1980;"WARNER MUSIC FRANCE";1705143562;1705143815;;;"https://music.apple.com/fr/album/upside-down-original-chic-mix/1452791095?i=1452792054&uo=4"
"Larry Jon Wilson";"Let me sing my song to you";"Life of a good man";1976;"BE WITH RECORDS";1705143813;1705144019;"https://open.spotify.com/track/0vsZcI6IFQSdSPPjgeQ4zu";;"https://music.apple.com/fr/album/life-of-a-good-man/1039697740?i=1039697752&uo=4"
"The Black Keys";"Brothers (deluxe remastered)";"Black mud Part. II";2020;"NONESUCH RECORDS";1705144016;1705144178;;;
"The Melodians";"The story of Trojan records : the big shots - the producers / CD3";"Put it down children";1970;"TROJAN RECORDS";1705144171;1705144329;"https://open.spotify.com/track/7Lw5WkMXjzrvgOfsBBgUol";;
"Yola";"Walk through fire";"Shady grove";2019;"EASY EYE SOUND - NONESUCH";1705144329;1705144490;"https://open.spotify.com/track/3qKgOxaVi0dUVV1vtrbH1K";;
"Leftover Cuties";"Game called life (EP)";"Do it all over";2009;"THECONNEXTION";1705144488;1705144661;"https://open.spotify.com/track/6jk1MNQx7K0sZYNuSbXSwS";;
"BJ Thomas";"Bof / Butch cassidy and the sundance kid";"Raindrops keep fallin' on my head (vocal - B. J. Thomas)";1969;;1705144660;1705144836;;;
"Claude Ciari";"Les années chanson";"There's always something there to remind me";;"EMI";1705144835;1705144998;"https://open.spotify.com/track/4rkTvcfgUSWvlhlSLaTlxO";;
"Laura Villa";"Bossa nova";"Chega De Saudade";1962;"UNIVERSAL MU";1705144997;1705145175;;;
"Maxwell Farrington";"Maxwell Farrington";"Je préfèrerais";2021;"CREME BRULEE RECORDS / BEAST RECORDS";1705145174;1705145357;"https://open.spotify.com/track/0AqwQ8PpdXwVKk4ZhsbDam";;
"Emoke Barath";"Debussy : Songs";"Suite bergamasque L 75 : Clair de lune - pour soprano et piano";2017;"HUNGAROTON";1705145355;1705145526;;;
"Yin Yin";"Mount Matsu";"Komori Uta";2024;"GLITTERBEAT";1705145521;1705145669;"https://open.spotify.com/track/7v0xNmZfW5chb7dVIpaIgN";;"https://music.apple.com/fr/album/komori-uta/1715299439?i=1715300037&uo=4"
"Rhi";"Swagger";"Swagger (Instrumental)";2019;"TRU THOUGHTS";1705145668;1705145849;;"https://www.deezer.com/track/699403212";
"Mj Cole";"Sincere";"Crazy love";2000;"TALKIN LOUD";1705145846;1705146124;"https://open.spotify.com/track/1I0lNV2PAKHLsFCuRC1Z1Y";;"https://music.apple.com/fr/album/crazy-love-todd-edwards-underground-remix/1440230518?i=1440230866&uo=4"
"Madone";"Reconstructing the universe";"Marine";2022;"MADONE / FREE HAND RECORDS";1705146125;1705146401;"https://open.spotify.com/track/4oXVaQJZfY6aF3Xj388RJs";"https://www.deezer.com/track/1615987672";"https://music.apple.com/fr/album/marine/1605472318?i=1605472319&uo=4"
"Stereolab";"Chemical chords";"Fractal dream of a thing";2008;"4AD";1705146318;1705146532;"https://open.spotify.com/track/2RlDFvcIG68fRFqbqxNBE1";"https://www.deezer.com/track/1270622712";
"The Turtles";"The Turtles collection / 20 golden hits";"Story of rock & roll";1968;"SPECTRUM";1705146531;1705146745;;;
"Joe Satriani";"Joe satriani";"If";1995;"SONY";1705146681;1705146895;"https://open.spotify.com/track/0KdCXYydDb1hp5p4D9MomK";;"https://music.apple.com/fr/album/if/157487394?i=157487413&uo=4"
"Danzig";"Radio X";"Mother";1988;"INRS";1705146887;1705147092;"https://open.spotify.com/track/7txxAtOMwLLnQTpKeBL6bp";;
"Holly Golightly";"Do the get along...";"Obstacles";2018;"DAMAGED GOODS";1705147092;1705147272;"https://open.spotify.com/track/6miLuwos2NEhI6XkPWjag4";;"https://music.apple.com/fr/album/obstacles/1436424755?i=1436424756&uo=4"
"Duo Brothers";"Puzzle vol 5";"Cream and sugar";2023;"RAW TAPES";1705147271;1705147508;"https://open.spotify.com/track/1wcr1XeRQs8eGoC3Qq2IH5";;"https://music.apple.com/fr/album/cream-and-sugar/1701187461?i=1701187472&uo=4"
"Midnight Movers, Unltd";"Follow the wind";"Long train running (without love)";1974;"BUDDAH RECORDS";1705147503;1705147752;;;
"Dennis Brown";"Out of many : 50 years of reggae music";"Westbound train";1973;"VP MUSIC";1705147745;1705147930;;;
"Le Balluche De La Saugrenue";"Tone of musette";"Bam bal";2019;"LA SAUGRENUE";1705147930;1705148150;"https://open.spotify.com/track/5cFCntljmMfKHRxXx2RJbe";"https://www.deezer.com/track/691768112";
"Jean-Jacques Perrey";"Moog indigo";"E.V.A.";1973;"BGP";1705148149;1705148336;;;
"Roisin Murphy";"Hit parade";"Hurtz so bad";2023;"NINJA TUNE";1705148325;1705148597;"https://open.spotify.com/track/0iZTXEsSZWaY2hoNszFDAB";;
"Radiohead";"Kid A";"Everything in its right place";2000;"EMI";1705148596;1705148844;"https://open.spotify.com/track/2kRFrWaLWiKq48YYVdGcm8";;"https://music.apple.com/fr/album/everything-in-its-right-place/1097862870?i=1097863108&uo=4"
"Babeheaven";"Craziest things";"Craziest things";2020;"AUTOPRODUCTION";1705148838;1705149025;"https://open.spotify.com/track/4WTy2W1mrlM40lX9ybbp0q";"https://www.deezer.com/track/1862335497";"https://music.apple.com/fr/album/craziest-things/1530985529?i=1530986182&uo=4"
"Jack Medell";"Greasy Mike / Shipwrecked on a tropical island";"Enchantment";1957;"JAZZMAN";1705149024;1705149185;;;
"Bobby Capo";"Anthologie des musiques de danse du monde Vol.3/Bolero 1952-1959";"Quizas, quizas, quizas";1959;"FREMEAUX ET ASSOCIES";1705149184;1705149367;;"https://www.deezer.com/track/979911352";
"Wax Machine";"The sky unfurls, the dance goes on";"Wild";2023;"BATOV RECORDS";1705149367;1705149642;"https://open.spotify.com/track/0X6qwdUWYj6zLUZABxvTyt";"https://www.deezer.com/track/2405372185";"https://music.apple.com/fr/album/wild/1702004194?i=1702004195&uo=4"
"Bill Ryder-Jones";"Lechyd da";"I know that it’s like this (baby)";2024;"DOMINO";1705149632;1705149901;"https://open.spotify.com/track/2berFinu7WImpR2fHLO8YV";;
"Chapelier Fou";"Kalia";"Lockers";2015;"LOUIS WARYNSKI-ICI D'AILLEURS";1705149899;1705150049;;"https://www.deezer.com/track/833250942";
"Brigitte Fontaine";"Libido";"La Metro";2006;"POLYDOR";1705150048;1705150202;"https://open.spotify.com/track/06cNbMNJ13cRoTWTzSYSWW";"https://www.deezer.com/track/2435210";
"Queen Latifah";"Bof / Chicago";"When you're good to mama";2002;"EPIC";1705150201;1705150398;"https://open.spotify.com/track/550YyHm9PWX2BlcVk2IayG";;
"Martha Reeves And The Sweet Things";"BOF / Willie dynamite";"Willie D (vocal)";1974;"MCA";1705150397;1705150650;;;
"Dave Grusin";"B.O.F. / Les 3 jours du condor";"Condor! (Theme from """"3 days of the Condor"""")";1975;"CAPITOL";1705150648;1705150860;;;
"Koralle";"New Levels / Chartreuse";"New levels (feat. Illa J)";2024;"FOUR FLIES RECORDS";1705150858;1705151016;;;"https://music.apple.com/fr/album/new-levels-feat-illa-j/1721492838?i=1721492839&uo=4"
"Mito & Comadre";"Siento una pena";"Siento una pena";2023;"ZZK RECORDS";1705151015;1705151197;;;
"Nat King Cole";"Re~generations";"Calypso blues (feat. Damian 'Jr. Gong' & Stephen Marley)";2009;"CAPITOL";1705151196;1705151466;;;
"Ezechiel Pailhes";"Divine";"Cornetto";2013;"CIRCUS COMPANY";1705151467;1705151707;"https://open.spotify.com/track/6AZx2UI0DNvGGh0fekEXL1";;"https://music.apple.com/fr/album/cornetto/655669840?i=655670071&uo=4"
"5 Gentlemen";"5 Gentlemen Tendres Années 60";"Qu'as-tu Katioucha ?";1966;"UNIVERSAL MUSIC DIVISION BARCLAY";1705151700;1705151975;;;
"The Kinks";"Kinda Kinks";"Tired of waiting for you";1967;"SANCTUARY";1705151845;1705151994;;"https://www.deezer.com/track/143027212";
"Nicole Atkins";"Italian Ice";"Mind eraser";2020;"SINGLE LOCK RECORDS";1705151993;1705152319;"https://open.spotify.com/track/6oSwfSapDtsG6gKlFW1Lbg";;"https://music.apple.com/fr/album/mind-eraser/1534658627?i=1534658631&uo=4"
"Orchestre Symphonique De La Radio De Stuttgart";"Francis Poulenc : Stabat Mater et Les biches";"Les biches FP 36 : Rondeau - pour orchestre avec choeur mixte";2012;"HANSSLER CLASSIC";1705152236;1705152448;;;
"Beirut";"So many plans";"So many plans";2023;"POMPEII RECORDS";1705152446;1705152672;"https://open.spotify.com/track/6cgtrst3RD6IPte6bUN9Ja";;
"Oby Onyioha";"Mr Bongo record club : Volume 2";"Enjoy your life";1981;"MR BONGO";1705152672;1705153048;;"https://www.deezer.com/track/1649272712";
"Blackbyrds";"BOF / Cornbread, Earl & me";"The one-eye two-step";1975;"BGP RECORDS";1705153040;1705153248;;;
"Readymade FC";"I can change";"In Landrwa (feat. Ann O'Aro)";2023;"GRONLAND RECORDS";1705153231;1705153439;;;
"Rupert Cox";"Search Party";"Gold (feat. Mohan Evans)";2023;"ALBERT'S FAVOURITES";1705153439;1705153677;;;"https://music.apple.com/fr/album/gold-feat-mohan-evans/1713704680?i=1713704686&uo=4"
"Ian Simmonds";"All that's left";"Buried heads";2019;"PUSSYFOOT RECORDS";1705153670;1705153825;"https://open.spotify.com/track/5VHEdjVht7yrfkc7ff0dpi";;
"Anoushka Shankar";"Chapter I forever, for now";"Sleeping flowers (awaken every spring)";2023;"LEITER";1705153818;1705154050;"https://open.spotify.com/track/0hIi4VqejSPDbrCPtycsAU";"https://www.deezer.com/track/2404162035";"https://music.apple.com/fr/album/sleeping-flowers-awaken-every-spring/1692155853?i=1692155857&uo=4"
"Wendy And Bonnie";"Genesis";"Endless passway";1969;"SUNDAZED";1705153922;1705154138;;;
"The Lemon Pipers";"Bubblegum music is the naked truth, vol.1";"Green tambourine";1968;"SONY MUSIC ENTERTAINMENT";1705154131;1705154273;"https://open.spotify.com/track/240FNg8tSGXr9OGswVMuO6";;
"Gnarls Barkley";"The odd couple";"Whatever";2008;"WARNER";1705154270;1705154407;"https://open.spotify.com/track/44lhWF1kCtpSYT9gcDGkHC";;
"Forever Pavot";"BOF / Simple comme Sylvain";"En voiture";2023;"BMM";1705154406;1705154479;"https://open.spotify.com/track/0FZzCiMtQc9hILQWG8bddk";;
"Glen Campbell";"Rolling With The Punches / The Allen Toussaint songbook";"Southern nights";1977;"ACE RECORDS";1705154478;1705154653;"https://open.spotify.com/track/7kv7zBjMtVf0eIJle2VZxn";;"https://music.apple.com/fr/album/southern-nights/1440790419?i=1440790768&uo=4"
"Romano Bianchi";"Le don et la disgrâce";"Les annees folles";2023;"STONE PIXELS RECORDS";1705154652;1705154853;"https://open.spotify.com/track/6QMWsHeHK4ej9JcqTcOORQ";;
"Lisa Mitchell";"A place to fall apart";"Let your body";2022;"BELIEVE AUSTRALIA/NL";1705154850;1705155180;"https://open.spotify.com/track/6nN7rYlAn3WxBgwvDtfCDv";;
"Jian Wang";"Reverie";"Salut d'amour op.12 - pour violon et piano / arrangement pour guitare acoustique et violoncelle";2007;"DEUTSCHE GRAMMOPHON";1705155178;1705155331;;;
"Beckah Amani";"April";"Standards";2022;"THE ORCHARD";1705155330;1705155483;"https://open.spotify.com/track/6w51cXv7mvwSu15TZkBlNR";;
"Jorja Smith";"Falling or flying";"Makes Sense";2023;"BECAUSE";1705155481;1705155621;;;
"Wouf Wouf";"Dehors";"M";2023;"BONBONBON";1705155621;1705155788;;;
"Whatitdo Archive Group";"Palace of a thousand sounds";"Secrets in the sand";2023;"RECORD KICKS";1705155785;1705156014;"https://open.spotify.com/track/3W9S60WiFUlHm68PPygPvg";;
"The Pretenders";"Pretenders II";"I go to sleep";1981;"WARNER MUSIC";1705156012;1705156187;;;"https://music.apple.com/fr/album/i-go-to-sleep/118128528?i=118128203&uo=4"
"Howe Gelb";"Gathered";"My little world";2019;"FIRE RECORDS";1705156184;1705156419;"https://open.spotify.com/track/4YBgQjP4cuZ9s4L8uQzejI";;
"Diepkloof United Voice";"Who knows";"Who knows";2023;"OSTINATO RECORDS";1705156418;1705156653;"https://open.spotify.com/track/1nMqRnIHjL1nWnaawHV8iT";;
"Ralfe Band";"Achilles was a hound dog";"Scissorlock";2023;"TALITRES";1705156652;1705156776;"https://open.spotify.com/track/4yR83LXW1MIBnaxLmKTP7Q";;
"Lianne La Havas";"Can't fight";"Can't fight";2020;"WEA";1705156774;1705156966;"https://open.spotify.com/track/2gnvh9HRH5fCo5iDQXMvQN";;
"Mndsgn";"Rare pleasure";"Rare pleasure II";2021;"STONES THROW";1705156957;1705157202;"https://open.spotify.com/track/0AJOWXcTBEdRugufhc3RU9";;"https://music.apple.com/fr/album/rare-pleasure-ii-mixed/1596832234?i=1596832235&uo=4"
"Air";"Moon safari";"Kelly, watch the stars !";1998;"SOURCE/VIRGN";1705157077;1705157305;;;
"Kiefer";"It’s ok, bu";"I mean that";2023;"STONES THROW RECORDS";1705157298;1705157523;"https://open.spotify.com/track/5mytIS3pcheqJek9jSe1Pb";;"https://music.apple.com/fr/album/i-mean-that/1698878541?i=1698878804&uo=4"
"Isaac Birituro & The Rail Abandon";"Kontonbili EP (feat. Wiyaala)";"I know (feat. Wiyaala)";2023;"WAH WAH 45S";1705157517;1705157718;;;
"Naomi";"Folk is not a four letters word / Volume 2";"How do ?";1975;"CHERRY RED RECORDS";1705157681;1705157848;;;
"Quiet Dan";"When the earth was flat";"When the earth was flat";2018;"INOUIES";1705157843;1705157987;"https://open.spotify.com/track/65TzJL9pFOwl3CNZuGGPaf";"https://www.deezer.com/track/484293232";
"Quincy Jones (Chef d'orchestre)";"BOF / Dans la chaleur de la nuit et Appelez-moi monsieur Tibbs";"Appelez moi monsieur Tibbs : Blues for mister Tibbs";1970;"RYKO";1705157986;1705158369;;;
"Janis Joplin";"I got dem ol' kozmic blues again mama";"Try (Just a little bit harder)";1969;"CBS";1705158367;1705158658;"https://open.spotify.com/track/5Icqjqizh8TnwHdejZQQGQ";;"https://music.apple.com/fr/album/try-just-a-little-bit-harder/1073650135?i=1073650388&uo=4"
"Nathaniel Rateliff";"Something Borrowed, Something New : A Tribute to John Anderson";"Low dog blues";2022;"EASY EYE SOUND";1705158598;1705158819;"https://open.spotify.com/track/07Xkk56uB6HfGekcA5N8wn";"https://www.deezer.com/track/1843996547";"https://music.apple.com/fr/album/low-dog-blues/1616748166?i=1616748343&uo=4"
"Quantum Quantum";"Mirage";"Hotel Le Mouvet";2022;"LE CEPE RECORDS / MODULOR";1705158817;1705159060;"https://open.spotify.com/track/12X9rQy43dlBKPQO1TKsDw";;"https://music.apple.com/fr/album/h%C3%B4tel-le-mouvet/1652656271?i=1652656274&uo=4"
"Woods";"Perennial";"The seed";2023;"WOODSIST RECORDS";1705159058;1705159276;"https://open.spotify.com/track/6Ja6zyLyZTOePzspLUtNGv";;"https://music.apple.com/fr/album/the-seed/1687512075?i=1687512316&uo=4"
"Jawhar";"Tasweerah";"Sayyed ezzin";2022;"62TV / PIAS";1705159274;1705159493;"https://open.spotify.com/track/78zru6X2zXJO3inlcd4WaE";"https://www.deezer.com/track/1616466352";"https://music.apple.com/fr/album/sayyed-ezzin/1604170621?i=1604171295&uo=4"
"Natacha Atlas";"Halim";"Kidda";1997;"LABELS";1705159490;1705159796;"https://open.spotify.com/track/3A8vScuQz3vKJ5aBKhwuv1";;"https://music.apple.com/fr/album/kidda/3034366?i=3034349&uo=4"
"Deep Throat Choir";"Be ok";"Daydreaming";2017;"BELLA UNION";1705159792;1705160040;"https://open.spotify.com/track/7tftwW8L74ryYEUFnf3Np0";"https://www.deezer.com/track/142270247";"https://music.apple.com/fr/album/daydreaming/1179809883?i=1179809986&uo=4"
"Heike Matthiesen";"Guitar divas";"Danse maure - pour guitare";2023;"ARS PRODUKTION";1705160039;1705160201;;;
"Santa Esmeralda";"Cette année là ! 1977";"Don't let me be misunderstood";1977;"WARNER";1705160201;1705160404;;"https://www.deezer.com/track/3083376";"https://music.apple.com/fr/album/dont-let-me-be-misunderstood/293764646?i=293764647&uo=4"
"Tangled Tape";"Back & forth";"Makin' histry";2019;"MA CASE";1705160404;1705160673;"https://open.spotify.com/track/7rIEZKglPrQviq775zTdA1";;"https://music.apple.com/fr/album/makin-histry/1481237606?i=1481237799&uo=4"
"Keyon Harrold";"Foreverland";"Peace beyond";2024;"CONCORD JAZZ";1705160670;1705160740;;;
"The Sweet Enoughs";"Marshmallow";"Cerberus";2020;"WONDERCORE ISLAND";1705160739;1705160994;"https://open.spotify.com/track/4RKNSNbLbvQ85Ukseysa7o";"https://www.deezer.com/track/2154376697";"https://music.apple.com/fr/album/cerberus/1672550361?i=1672551256&uo=4"
"Soko";"Feel Feelings";"Looking for love";2020;"BECAUSE MUSIC";1705160993;1705161161;"https://open.spotify.com/track/4fokPK5tvDICHtfFDaRuaD";"https://www.deezer.com/track/888305762";"https://music.apple.com/fr/album/looking-for-love/1500616992?i=1500617520&uo=4"
"Jimmy Hunt";"Gros-bec";"Les étoiles m'écoutent";2023;"BRAVO MUSIQUE";1705161161;1705161418;"https://open.spotify.com/track/0L8hTYPRAEe7s9K5zvuwP2";;
"Jenny Lewis";"Joy'All";"Giddy up";2023;"BLUE NOTE RECORDS";1705161416;1705161597;"https://open.spotify.com/track/0feQcTR5PooMxwf5YmKcrv";;"https://music.apple.com/fr/album/giddy-up/1677437609?i=1677437617&uo=4"
"Pachyman";"Switched-on";"Switched-on";2023;"ATO RECORDS";1705161588;1705161803;"https://open.spotify.com/track/4cREs51dQyaV23CO8pCguj";"https://www.deezer.com/track/2338581685";"https://music.apple.com/fr/album/switched-on/1693921971?i=1693921987&uo=4"
"Bob Marley & The Wailers";"Burnin'";"Burnin' and lootin'";1973;"ISLAND";1705161798;1705162050;;"https://www.deezer.com/track/2232660";
"Benny Sings";"Benny... At home";"Coconut";2007;"SONAR KOLLEKTIV";1705162044;1705162321;"https://open.spotify.com/track/2h132oHTFg1aaZPcbSBWAm";"https://www.deezer.com/track/61024307";
"4 Seasons";"Bubbling under the american charts /1959-1963";"Peanuts";1962;"FUTURE NOISE";1705162319;1705162458;;;
"Fruit Bats";"Tripper";"The banishment song";2011;"SUB POP";1705162454;1705162811;"https://open.spotify.com/track/3u4muWMedr1kccFRQu1J7d";"https://www.deezer.com/track/1137152122";"https://music.apple.com/fr/album/the-banishment-song/446921017?i=446921144&uo=4"
"Marie Modiano";"Espérance mathématique";"Graham Greene";2013;"NINJA TUNE";1705162808;1705162943;;;"https://music.apple.com/fr/album/graham-greene/1587944982?i=1587944998&uo=4"
"Crosby Stills And Nash";"Greatest hits";"Carry on - questions";1971;"ATLANTIC";1705162940;1705163199;;;
"Fabien Guiraud";"La prise électronique";"La partie de cartes";2023;"HISTOIRE INCONNUE DU DISQUE";1705163196;1705163290;"https://open.spotify.com/track/2mrvaV8vRoqCCJywrv03YI";;"https://music.apple.com/fr/album/la-partie-de-cartes/1667328268?i=1667328270&uo=4"
"Alfa Mist";"Bring backs";"Last Card (Bumper Cars)";2021;"ANTI";1705163287;1705163554;"https://open.spotify.com/track/57AYU5NdWQsCUwx9lH7MVD";;"https://music.apple.com/fr/album/last-card-bumper-cars/1544953732?i=1544953740&uo=4"
"Gyedu Blay Ambolley";"Ambolley";"Cut your coat";1982;"MR BONGO";1705163550;1705163866;;;
"Talking Heads";"Naked";"(Nothing but) flowers";1988;"EMI";1705163863;1705164194;"https://open.spotify.com/track/0gJuE46qYoVdfdTxdKdNHQ";;"https://music.apple.com/fr/album/nothing-but-flowers/699715644?i=699716405&uo=4"
"John Zorn";"BOF / The rain horse";"Parable of job";2008;"TZADIK";1705164193;1705164446;"https://open.spotify.com/track/5Jxs9Lvk37d398b1rDKDRb";"https://www.deezer.com/track/2477508311";"https://music.apple.com/fr/album/parable-of-job/1189699169?i=1189699295&uo=4"
"Christian Pierre De La Marca";"Paris - Moscou";"Le Tsar Saltan op 57 : Le vol du bourdon - arrangement pour voix et violoncelle";2018;"SONY CLASSICAL";1705164437;1705164580;;;
"Nick Drake";"Five leaves left";"The thoughts of Mary Jane";1970;"ISLAND";1705164576;1705164774;;;
"Marie Laforet";"Marie Laforêt : Intégrale - enregistrement studio & live (remasterisés) / CD 01 : 1961-1964";"Les jeunes filles";1969;"POLYDOR";1705164770;1705164908;;;
"Molly Lewis";"Lounge lizard";"Lounge lizard";2023;"JAGJAGUWAR";1705164907;1705165133;"https://open.spotify.com/track/39mehRLHX9wvfrooKeiWxa";"https://www.deezer.com/track/2507483961";
"Any Other";"Stillness, stop : You have a right to remember";"If I don't care";2024;"42 RECORDS";1705165131;1705165321;"https://open.spotify.com/track/79UBOgkZcwN1Bevn3l3lUd";;"https://music.apple.com/fr/album/if-i-dont-care/1723833693?i=1723833695&uo=4"
"Kip Hanrahan";"At home in anger";"Gift";2011;"YELLOW B";1705165321;1705165648;"https://open.spotify.com/track/3mDJ7wVnegQOg502tPad64";;"https://music.apple.com/fr/album/gift/464841783?i=464841804&uo=4"
"Joao Bosco";"Brazilian beats Brooklyn";"Cobra criada";1979;"MR BONGO";1705165647;1705165797;"https://open.spotify.com/track/7duga5Gi9NggQdLfNgAP6t";"https://www.deezer.com/track/13305205";
"Jitwam";"Selftitled";"Heavensent";2017;"COSMIC COMPOSITIONS - HHV.DE";1705165790;1705165897;"https://open.spotify.com/track/2zlgDWwYtHYjSTkT3PydXy";"https://www.deezer.com/track/1762210777";
"Flo The Kid";"Get to know the Kid";"The ride";2017;"FLO THE KID";1705165894;1705166108;"https://open.spotify.com/track/2ySs74fSerza70iinm9T8p";;"https://music.apple.com/fr/album/the-ride/1286780504?i=1286780524&uo=4"
"Metronomy";"Love letters";"Love letters";2014;"BECAUSE";1705166107;1705166414;"https://open.spotify.com/track/6bW7mUdEV4jWxmdxcj8X3k";"https://www.deezer.com/track/75311311";"https://music.apple.com/fr/album/love-letters-agoria-remix/967330297?i=967331097&uo=4"
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 2 : 1961-1962-1963";"En relisant ta lettre";1961;"PHILIPS";1705166409;1705166527;"https://open.spotify.com/track/3N6PULlBPNFMIHzfdr0IVk";"https://www.deezer.com/track/119874976";
"Michel Legrand";"Happy radio days";"The typewriter";1998;"ERATO";1705166527;1705166628;;;
"Linda Lewis";"Say no more";"Hymn";2012;"BIG BREAK RECORDS";1705166626;1705166914;;;
"Ennio Morricone";"The legendary italian westerns, volume II";"For A Few Dollars More - For A Few Dollars More";1965;"BMG";1705166901;1705167068;;;
"Arctic Monkeys";"Tranquility base hotel + casino";"Tranquility base hotel + casino";2018;"DOMINO RECORDING CO LTD";1705167066;1705167278;;;
"Ponta Preta";"Tits up";"Scusi frate";2021;"NO SURF RECORDS";1705167276;1705167430;"https://open.spotify.com/track/2syC2bzIBKXRHMSO26Sf6n";"https://www.deezer.com/track/1275961192";"https://music.apple.com/fr/album/scusi-frate/1558497119?i=1558497422&uo=4"
"Kcidy";"Quelque chose de bien";"Mon sac est lourd";2024;"VIETNAM";1705167428;1705167662;"https://open.spotify.com/track/1yp49BKNYYhgkq6WFqr1iT";;
"A Taste Of Honey";"Tender feelin's";"I love you";1979;"BLUE NOTE";1705167660;1705167994;"https://open.spotify.com/track/3dsdfM5uCQx9jW80I6oUaU";;"https://music.apple.com/fr/album/i-love-you/716630295?i=716630667&uo=4"
"Khruangbin";"History of flight";"Firecracker";2015;"NIGHT TIME STORIES";1705167988;1705168237;;;
"Altin Gun";"On";"Seker oglan";2018;"BONGO JOE";1705168211;1705168582;"https://open.spotify.com/track/3B3E8odencxm7FnRKgZHaD";"https://www.deezer.com/track/469248562";"https://music.apple.com/fr/album/%C5%9Feker-o%C4%9Flan/1355691432?i=1355692239&uo=4"
"Daniel Haaksman";"With love, from Berlin";"La anoranza (feat. Coco Maria, Dengue Dengue Dengue & Ori Kaplan)";2019;"MAN RECORDINGS";1705168581;1705168804;;;"https://music.apple.com/fr/album/la-a%C3%B1oranza-feat-coco-maria-dengue-dengue-dengue-ori/1457195055?i=1457195059&uo=4"
"Rachael & Vilray";"Rachael & Vilray";"At your mother's house";2019;"NONESUCH";1705168873;1705169071;"https://open.spotify.com/track/4zzE3Z6SwSHXmauyiS1DKx";;"https://music.apple.com/fr/album/at-your-mothers-house/1473409152?i=1473409355&uo=4"
