"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Rhythm Heritage";"Disco-fied";"Disco-fied";"1976";"GEFFEN RECORDS";1720987100;1720987203;"https://music.apple.com/fr/album/disco-fied-reprise/1443204912?i=1443205670&uo=4";"https://www.deezer.com/track/79184707";"https://open.spotify.com/track/5y4nlXDZ2TsbRmxLFwq0Kn"
"Boule Noire";"Boule Noire";"Loin, loin de la ville (Reprise)";"1975";"UNIDISC MUSIC INC.";1720987201;1720987407;;;
"Mima";"Nam - nam / Dos amores";"Nam - nam (7"""" version)";"2019";"AUTOPRODUCTION";1720987399;1720987669;;;
"Archil & Leon";"Pisces";"Magic is now";"2024";"ZUMA RECORD";1720987663;1720987852;"https://music.apple.com/fr/album/magic-is-now/1745944392?i=1745944396&uo=4";"https://www.deezer.com/track/2796877232";"https://open.spotify.com/track/3p6igpzZDGC5AkwDTbiS2d"
"Wooden Shjips";"V";"Golden flower";"2018";"THRILL JOCKEY RECORDS";1720987850;1720988210;"https://music.apple.com/fr/album/golden-flower/1338892309?i=1338892326&uo=4";"https://www.deezer.com/track/491721772";"https://open.spotify.com/track/2v69RPFDHscoDSqNewzEiX"
"Led Zeppelin";"Led Zeppelin II";"Ramble on";"1969";"ATLANTIC";1720988206;1720988459;"https://music.apple.com/fr/album/ramble-on/1052497413?i=1052497420&uo=4";;
"Bo Diddley";"Where it all began";"I've had it hard";"1972";"GEFFEN";1720988453;1720988654;"https://music.apple.com/fr/album/ive-had-it-hard/1443873202?i=1443873531&uo=4";;"https://open.spotify.com/track/7IgExJzfNioxLp6nQSvxOv"
"Juniore";"Ouh là là";"Panique";"2017";"A+LSO / SONY MUSIC";1720988661;1720988873;"https://music.apple.com/fr/album/panique/1744902076?i=1744902832&uo=4";;"https://open.spotify.com/track/4L5bxEwRtAc0Z3ZFYSItGm"
"Opium Jukebox";"Never mind the bhangra";"God save the queen";"2014";"UNDERGROUND INC";1720988870;1720989189;;;
"Mackwood";"Habits";"Habits (feat. Anaiis & Quinn Oulton)";"2024";"5DB RECORDS";1720989182;1720989434;;;
"The Quantic Soul Orchestra";"Pushin' on";"Feeling good (feat. Alice Russell)";"2005";"TRU THOUGHTS";1720989430;1720989659;"https://music.apple.com/fr/album/feeling-good-feat-alice-russell/308199008?i=308199034&uo=4";;"https://open.spotify.com/track/6aHTxeW9DXZxjjC6uw1uFt"
"Lou Rawls";"Brotherman ! / Lou Rawls sings the hits";"Feeling alright";"1970";"BLUE NOTE";1720989661;1720989833;;;
"Talking Heads";"77";"New feeling";"1977";"SIRE";1720989831;1720990021;"https://music.apple.com/fr/album/new-feeling/124925532?i=124923970&uo=4";;"https://open.spotify.com/track/4FrDdv5Hnsg93UuYKqvX3R"
"Duke Ellington";"Ellington the pianist - Piano in the foreground";"Cong-go";"1961";"COLUMBIA";1720990021;1720990271;;;
"Shod";"Timeless (EP)";"1 - 10 (Semi bearded mix)";"1999";"PEACE FEAST";1720990270;1720990640;;;
"Ajax Tow";"The soul vegetable orchestra";"MFC";"2020";"STEREOPHONK";1720990632;1720990828;;;
"Yard Act";"The overload";"Land of the blind";"2022";"ISLAND/ UNIVERSAL";1720990844;1720990963;"https://music.apple.com/fr/album/land-of-the-blind-apple-music-home-session/1603832464?i=1603832649&uo=4";;"https://open.spotify.com/track/4q9Oh9Jc7tzKzhaDyN0P0S"
"Yin Yin";"Mount Matsu";"The year of the rabbit";"2024";"GLITTERBEAT";1720990963;1720991196;;"https://www.deezer.com/track/2531107631";"https://open.spotify.com/track/5fs0RkEEaRSpWp845ld6JO"
"Nina Hagen";"Irgendwo auf der welt";"Roter Mohn";"2006";"ISLAND";1720991193;1720991365;;;
"Inga";"Beat frauleins Female pop in Germany 1964-1968";"The Beat Goes On";"1967";"GROSSE FREIHEIT";1720991364;1720991544;;;
"Prince Fatty";"Versus the drunken gambler";"And the beat goes on";"2012";"MR BONGO";1720991545;1720991753;;;
"Benny Sings";"Beat tape II";"Beat 100 (feat. Cola Boyy, Mocky & Marc Rebillet)";"2021";"STONES THROW";1720991752;1720991903;;;
"The Sorcerers";"I too am a stranger";"Oromo moon";"2024";"ATA RECORDS";1720991902;1720992079;;;"https://open.spotify.com/track/0l8sV8Af3AAuUtw6XL3KmD"
"Florence Adooni";"Uh ah song";"Uh ah song";"2024";"PHILIPHON";1720992077;1720992285;;;
"James Brown";"Theme time radio hour with your host Bob Dylan / Season 2";"Three hearts in a tangle";"1962";"ACE RECORDS";1720992290;1720992461;;"https://www.deezer.com/track/682070802";
"Ellen McIlwaine";"Mojo club / Dancefloor jazz/Vol.4";"Jimmy Jean";"1973";"VERVE";1720992457;1720992635;"https://music.apple.com/fr/album/jimmy-jean/1444004698?i=1444005292&uo=4";;"https://open.spotify.com/track/2aFTcoeXhsdFqCGcQfuQWC"
"Spoon";"BOF / L'incroyable destin de Harold Crick";"The way we get by";"2006";"COLUMBIA";1720992632;1720992791;;;
"Hakon Austro";"Debussy / Integrale oeuvres pour pno seul / Vol3 / Austbo";"Valse romantique L 71 pour piano : Tempo di valse - allegro moderato";"2007";"SIMAX CLASSICS";1720992794;1720992965;;;
"Dom La Nena";"Tempo";"Doux de rêver";"2021";"SIX DEGREES RECORDS";1720992964;1720993154;;;"https://open.spotify.com/track/63GjtNkWBMUk1gsCXyJMrQ"
"Ashley Henry";"My voice";"Day Dream";"2023";"NAIVE RECORDS";1720993151;1720993442;"https://music.apple.com/fr/album/day-dream/1677444473?i=1677444638&uo=4";;"https://open.spotify.com/track/0pmfzrYIaHzPQ0DYnRWLwi"
