"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Someone";"Shapeshifter";"Blowin in the wind";"2021";"TINY TIGER RECORDS / WARNER ADA";1730023048;1730023235;;;
"Soyuz";"Force of the wind";"Weather Report";"2022";"MR BONGO";1730023231;1730023385;"https://music.apple.com/fr/album/weather-report/1636003893?i=1636004538&uo=4";;
"Satellite Lovers";"Sons of 1973";"Best friend";"1996";"OO RECORDS INC.";1730023380;1730023679;;;
"Stereolab";"Cobra and phases group play voltage in the milky night";"Infinity girl";"1999";"ELEKTRA";1730023672;1730023906;"https://music.apple.com/fr/album/infinity-girl/1230503490?i=1230503751&uo=4";"https://open.spotify.com/track/3WTSLcPEeblgmfYWwri23d";
"Rahill";"Flowers at your feet";"Note to self";"2023";"BIG DADA";1730023905;1730024108;;"https://open.spotify.com/track/29rqoI1rq3brP6ijvdGUNH";"https://www.deezer.com/track/2161620797"
"Aphex Twin";"Come to daddy";"Iz-us";"1997";"WARP RECORDS";1730024101;1730024275;"https://music.apple.com/fr/album/iz-us/282478739?i=282478837&uo=4";"https://open.spotify.com/track/6INSqTqDoz6ndc0oKTi0Sq";"https://www.deezer.com/track/29391671"
"Mirabelle Gilis";"Rivière";"Rivière";"2024";"LVP RECORDS";1730024273;1730024498;"https://music.apple.com/fr/album/rivi%C3%A8re/1762872313?i=1762872634&uo=4";"https://open.spotify.com/track/3g4caq9cNPaSiGWKifk70a";"https://www.deezer.com/track/2947296471"
"Frank Ocean";"Blond";"Nights";"2016";"BOYS DON'T CRY";1730024496;1730024804;"https://music.apple.com/fr/album/nights/1146195596?i=1146195720&uo=4";"https://open.spotify.com/track/7eqoqGkKwgOaWNNHx90uEZ";
"Erykah Badu";"Mama's gun";"Bag lady";"2000";"MOTOWN";1730024802;1730025150;"https://music.apple.com/fr/album/bag-lady/1440755899?i=1440756610&uo=4";"https://open.spotify.com/track/7BgUcOjSOlKJXASLgJ6bx1";"https://www.deezer.com/track/2122750"
"Lonnie Liston Smith";"Reflections of a golden dream";"Quiet dawn";"1976";"BMG";1730025148;1730025356;;"https://open.spotify.com/track/1bow7WUD1eRx8NSb06760w";"https://www.deezer.com/track/1734032497"
"Bobby Capo";"Anthologie des musiques de danse du monde Vol.3/Bolero 1952-1959";"Regalo de dios";"1959";"FREMEAUX ET ASSOCIES";1730025353;1730025494;;;
"Patricia Petibon";"Patricia Petibon : Melancolia";"12 tonadillas escritas en un estilo antiguo : El mirar de la maja - pour soprano et orchestre";"2011";"DEUTSCHE GRAMMOPHON";1730025493;1730025664;;;
"Bernardino Femminielli";"Dans les yeux d'Iris";"Fait Divers";"2021";"CORPS DOUBLE";1730025656;1730025943;;"https://open.spotify.com/track/14v0J2ormfZ6vya9JAEep4";
"Muddy Monk";"Bingo paradis";"En tandem";"2024";"HALF AWAKE RECORDS";1730025941;1730026160;"https://music.apple.com/fr/album/en-tandem/1746355798?i=1746356583&uo=4";"https://open.spotify.com/track/1rVPSAWToFEkPH0YqH2F91";"https://www.deezer.com/track/2801059132"
"Freddie Joachim";"Beyond the sea of trees";"Winding road";"2019";"JAKARTA";1730026158;1730026411;;"https://open.spotify.com/track/6URRQrQNvr69K37cctxoer";"https://www.deezer.com/track/1760873447"
"Amp Fiddler";"Waltz of a ghetto fly";"Unconditional eyes";"2004";"PIAS";1730026408;1730026687;"https://music.apple.com/fr/album/unconditional-eyes/285316095?i=285317158&uo=4";"https://open.spotify.com/track/2pkwW2vR24D0mUXjIYQDPB";
"Isley Brothers";"Go for your guns";"Footsteps in the dark. partie 1 et 2";"1977";"EPIC";1730026686;1730026992;;;
"Marie Pierre";"Lovers Rock";"Can't go through with life";"1979";"SANCTUARY RECORDS GROUP";1730026989;1730027161;"https://music.apple.com/fr/album/cant-go-through-with-life/1616148042?i=1616148056&uo=4";;"https://www.deezer.com/track/1731015967"
"Djeminay";"Digital zandoli 2";"Sun plash";"1990";"HEAVENLY SWEETNESS";1730027159;1730027330;;;"https://www.deezer.com/track/403151052"
"World Brain";"Open";"Open";"2024";"MANSIONS & MILLIONS";1730027323;1730027558;"https://music.apple.com/fr/album/open/1753710203?i=1753710218&uo=4";"https://open.spotify.com/track/5GrmEP9RYU4XEHCPLdTAP0";"https://www.deezer.com/track/2764687571"
"Kali Uchis";"Red moon in Venus";"I wish you roses";"2023";"GEFFEN RECORDS";1730027554;1730027774;"https://music.apple.com/fr/album/i-wish-you-roses/1665311474?i=1665311699&uo=4";"https://open.spotify.com/track/35SbrfbaSpGUBX7e5BPega";
