"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Hey Hey My My";"High life";"Dal canale";"2023";"VIETNAM / WAGRAM MUSIC";1716026253;1716026435;"https://open.spotify.com/track/5PTRaYeJwDqa9ok23h9auQ";;
"Lenparrot";"En plein air";"En plein air";"2024";"JOUR APRES JOUR APRES JOUR";1716026438;1716026659;"https://open.spotify.com/track/00mTjcaGEJkLScZOt0mcoe";"https://music.apple.com/fr/album/en-plein-air/1735909302?i=1735909611&uo=4";"https://www.deezer.com/track/2703362042"
"Baxter Dury";"I thought I was better than you";"Celebrate me";"2023";"HEAVENLY RECORDINGS";1716026652;1716026847;"https://open.spotify.com/track/44AUSRpvoPRovhVR8kXOgd";;"https://www.deezer.com/track/2148071587"
"Janis Joplin";"Bof / Watchmen les gardiens";"Me and Bobby McGee";"1971";"SONY";1716026848;1716027120;"https://open.spotify.com/track/1IqFh00G2kvvMm8pRMpehA";;
"Les Baxter Singers & Orchestra";"Love is blue";"Summer rain";"1968";"VOGUE";1716027113;1716027256;;;
"Dekker";"Slow reveal : Chapter one";"The love";"2020";"B DEKKER RECORDS / WAGRAM STORIES";1716027250;1716027405;"https://open.spotify.com/track/1WWF1IGjA7VjAFjnpaNoRI";;
"Shir Frum";"Party pooper";"Something nice to say";"2023";"RAW TAPES";1716027405;1716027592;"https://open.spotify.com/track/2D1EOd8Cwdy8tVWMUVHPJr";;
"Flavien Berger";"Dans cent ans";"Pied-de-biche";"2023";"PAN EUROPEAN RECORDING";1716027591;1716027806;"https://open.spotify.com/track/61OiSWRJEpT7V51p0f3CHN";;
"Daniel Hope";"Daniel Hope joue Mendelssohn";"6 Lieder op 34 : 2. Auf Flügeln des Gesanges - arrangement pour violon et piano";"2007";"DEUTSCHE GRAMMOPHON";1716027800;1716027945;;;
"Andrew Bird Trio";"Sunday morning put-on";"I fall in love too easily";"2024";"LOMA VISTA RECORDINGS";1716027939;1716028176;;;
"Rodeo Spaghetti";"Bien salé";"Girls wanna have fun (remix)";"2019";"ZE BOURGEOIZ / INOUI DISTRIBUTION";1716028170;1716028401;;;"https://www.deezer.com/track/630369232"
"Charlotte Day Wilson";"Cyan blue";"Forever (feat. Snoh Aalegra)";"2024";"STONE WOMAN MUSIC";1716028401;1716028595;;;
"Corduroy";"Return of the fabric four";"Sign of the cat";"2018";"ACID JAZZ";1716028594;1716028747;"https://open.spotify.com/track/6H7m33AU5qQcXQXiunZvwj";;"https://www.deezer.com/track/502977452"
"Algebra Suicide";"Still life";"After Rilke";"1987";"DARK ENTRIES";1716028745;1716028881;;;
"Philippe Katerine";"Confessions";"La converse avec vous";"2019";"WAGRAM";1716028875;1716029100;"https://open.spotify.com/track/45m1P2S3U0u9ngCflxGgnN";;
"Frollein Smilla";"Great disaster";"Kielholn";"2021";"AUTOPRODUCTION";1716029094;1716029340;"https://open.spotify.com/track/7IRwFxpiZK0TKSDSNCz12S";;"https://www.deezer.com/track/1540291282"
"Akira Ishikawa";"Back to rhythm";"I shot the sheriff";"2019";"MR BONGO";1716029340;1716029436;;;
"Jean Knight";"Rare funky soul / Vol. 1";"Do me";"1971";"M&M.";1716029434;1716029604;"https://open.spotify.com/track/2vD7XFyxYzMO62s4QWg6yN";;
"Cecile Campbell";"Studio one rocksteady";"Whisper to me";"1969";"SOUL JAZZ RECORDS";1716029602;1716029721;;;
"Majik";"100% Funk";"You gotta get up";"1991";"COLUMBIA";1716029719;1716030123;;;
"Pierre Henry";"Messe pour le temps present / Le voyage";"Messe pour le temps present : Jericho jerk";"1968";"PHILIPS";1716030122;1716030268;;;
"Serge Gainsbourg";"Initials B.B.";"Comic Strip";"1968";"PHILIPS";1716030267;1716030423;"https://open.spotify.com/track/4xP5cjA72WSiXNXql3glWS";;"https://www.deezer.com/track/508426622"
"Aldous Rh";"Feelin Blue";"Feelin blue";"2017";"HANDSOME DAD RECORDS";1716030416;1716030600;"https://open.spotify.com/track/59LS6yiSO3q9718HwC7jBt";;"https://www.deezer.com/track/1867161807"
"Metronomy";"With balance";"With balance";"2024";"NINJA TUNE";1716030593;1716030776;"https://open.spotify.com/track/3581zkJzluGgdfLkELdXk9";;"https://www.deezer.com/track/2754333571"
"Jessica Pratt";"Here in the pitch";"World on a string";"2024";"CITY SLANG";1716030769;1716030959;"https://open.spotify.com/track/06uOV6fQr0khY0LzYcy4w0";;
"Monster Rally";"Adventures on the Floating Island";"Menagerie";"2019";"GOLD ROBOT RECORDS";1716030953;1716031109;"https://open.spotify.com/track/10QbJkLt7juILj4eHs2JOf";;
"Jill Scott";"The light of the sun";"Blessed";"2011";"WARNER BROS";1716031102;1716031306;"https://open.spotify.com/track/2jVi6EOcDaVUug4fUGO7ob";;
"Marcos Valle";"Garra";"Que bandeira";"1971";"LIGHT IN THE ATTIC RECORDS";1716031305;1716031487;"https://open.spotify.com/track/4JLUkPT1P6asHY6RJA2PZZ";;"https://www.deezer.com/track/18231374"
"Roge";"Existe uma voz";"Pra vida";"2022";"DIAMOND WEST RECORDS";1716031483;1716031696;"https://open.spotify.com/track/7nFGfk2Wzp5hcSuMrdNKql";;"https://www.deezer.com/track/1831085367"
"Red Hot Chili Peppers";"Blood sugar sex magik";"Under the bridge";"1991";"WARNER";1716031690;1716031958;"https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0";;
"Scoobert Doobert";"Moonlight beach";"Walk don't run (ventures cover)";"2023";"BEFORMER";1716031951;1716032104;;;
"Bonnie Banane";"Nini";"Sacha";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1716032098;1716032285;"https://open.spotify.com/track/4Iw28yS7pa8k4pcMF9R3YR";;
"Stringfellow";"Grooving is easy";"Grooving is easy";"1972";"LIGHT IN THE ATTIC RECORDS";1716032276;1716032456;;;
"The Tibbs";"Another shot fired";"What I'm tryin' to say";"2020";"RECORD KICKS";1716032450;1716032707;"https://open.spotify.com/track/5y9VX9Bnl4iYvVNGFHL7Qy";;
"Exploding Pig";"Jazz futura";"Bob Marley had a shooting range";"2024";"PLANET ARTS";1716032706;1716032858;;;
"Eric Clapton";"Give Me Strength (The '74/'75 Studio Recordings)";"Swing low sweet chariot";"1975";"POLYDOR";1716032851;1716033066;"https://open.spotify.com/track/6dPYAT9h4kpyQ5ZSuQoT7P";;
"Me And My Friends";"Holiday (radio edit)";"Against the tide";"2017";"SOUNDWAY RECORDS";1716033060;1716033250;"https://open.spotify.com/track/4xFcrhpAKRC4cgqHEocHcA";;"https://www.deezer.com/track/1667271942"
"Abdullah Ibrahim";"Abdullah Ibrahim - 3 / - 3 Vol 2 (Live)";"Ishmael";"2024";"GEARBOX RECORDS";1716033249;1716033355;"https://open.spotify.com/track/0PpwwmmLTEi0cCsh0YMn0c";;
"Canned Heat";"The best of";"Going up the country";"1969";"EMI";1716033346;1716033517;;;
"Veronique Gens";"Armide (intégrale)";"Armide : Ah ! Si la liberté me doit être ravie (Acte III) Armide";"2020";"ALPHA";1716033514;1716033710;;;
"Hank Williams";"Country & western hit parade - 1953";"Your cheatin' heart";"1953";"BEAR FAMILY RECORDS";1716033704;1716033863;"https://open.spotify.com/track/0WwmFdGXe7Yky4T2J1oqLk";;
