"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Final Spank Happy";"City music Tokyo tremolo";"Alien sex friend";"2023";"INSENSE MUSIC WORKS";1727863141;1727863380;;;
"MC Solaar";"Paradisiaque";"Paradisiaque";"1997";"POLYDOR";1727863378;1727863570;"https://music.apple.com/fr/album/paradisiaque/1594572393?i=1594572906&uo=4";"https://www.deezer.com/track/1548545932";
"Diana Ross";"One woman";"Love hangover";"1976";"EMI";1727863565;1727863787;;;"https://open.spotify.com/track/4UqPeeSyRt59KZmC0aA2Ni"
"Musicism";"Caribbean disco boogie sounds";"Bermuda triangle";"1977";"FAVORITE RECORDINGS";1727863783;1727863977;;;
"Clairo";"Charm";"Add up my love";"2024";"VIRGIN";1727863973;1727864176;;;"https://open.spotify.com/track/6FcDxtnGfsYHOcGkXN2OIG"
"dEUS";"How to replace it";"Pirates";"2023";"[PIAS] RECORDINGS BELGIUM";1727864171;1727864451;;;"https://open.spotify.com/track/10jmL0Xy23SsdIp3S0uwfM"
"Ali Shaheed Muhammad";"Jazz is dead / Vol. 4";"Quiet storm";"2020";"JAZZ IS DEAD";1727864450;1727864711;;;
"Edna Wright";"The vibe / Ultimate rare grooves series / Vol2";"Oops here I go again";"1976";"RCA VICTOR";1727864708;1727864941;;;"https://open.spotify.com/track/2wakSuX41Y9YAHrLB6H0BX"
"Toro Y Moi";"Mahal";"The loop";"2022";"DEAD OCEANS";1727864939;1727865180;;;"https://open.spotify.com/track/4E8SsodyGGLgv7HPeSisw5"
"Pearl & The Oysters";"Planet pearl";"Mid city";"2024";"STONES THROW RECORDS";1727865175;1727865427;"https://music.apple.com/fr/album/mid-city/1750558302?i=1750558698&uo=4";"https://www.deezer.com/track/2833893152";"https://open.spotify.com/track/1gxlLBjWPt0e4UJG7cqPEG"
"Shay Hazan";"Wusul";"Riff raff";"2024";"BATOV RECORDS";1727865413;1727865603;"https://music.apple.com/fr/album/riff-raff/1715862070?i=1715862351&uo=4";"https://www.deezer.com/track/2535983141";"https://open.spotify.com/track/2QTBrAJg4g9VPTxlySuXcg"
