"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Sundowner";"Beirut and beyond";"Tunnel vision";"2024";"BALCOON";1715078848;1715079109;"https://open.spotify.com/track/6yCSmR6JzYOQqUGPjRrIJL";"https://www.deezer.com/track/2659238142";
"Yannis & The Yaw";"Walk through fire";"Walk through fire";"2024";"TRANSGRESSIVE";1715079028;1715079230;"https://open.spotify.com/track/1Mdmg7rBIqT1FxAge95Xmx";;
"T Rex";"Electric warrior";"Get it on";"1971";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1715079228;1715079490;;;
"Alton Ellis";"Randy's 50th anniversary";"Mouth a Massy";"1965";"VP MUSIC";1715079489;1715079616;;"https://www.deezer.com/track/2561490402";
"Yamasuki";"BOF TV / Fargo  (Saison 2)";"Yama yama";"1969";"SONY CLASSICAL";1715079615;1715079748;;"https://www.deezer.com/track/943744902";
"Bacao Rhythm & Steel Band";"BRSB";"In the crosshairs";"2024";"BIG CROWN RECORDS";1715079745;1715079888;"https://open.spotify.com/track/4np3CBKKD6H9L6VKaaEwmL";"https://www.deezer.com/track/2540888911";
"MC Solaar";"Prose combat";"Superstarr";"1994";"POLYDOR";1715079885;1715080068;"https://open.spotify.com/track/10Y56YEPOEAtnRCpRiMvLo";;
"Charlotte Day Wilson";"Cyan blue";"Canopy";"2024";"STONE WOMAN MUSIC";1715080066;1715080218;"https://open.spotify.com/track/0VTWmrljeELeuW2fcpS39H";"https://www.deezer.com/track/2746842181";"https://music.apple.com/fr/album/canopy/1728298601?i=1728299564&uo=4"
"Bruce Cockburn";"Crowing Ignites";"Bardo Rush";"2019";"BRUCE D. CORCKBURN";1715080214;1715080512;"https://open.spotify.com/track/4y9Pqb3BlgSoRdG34s3nKW";;
"Paloma San Basilio";"Chicas / Spanich female singers / Vol 2 1963-1978";"Contigo";"2015";"VAMPISOUL";1715080506;1715080747;;;
"Barry White";"Sampled";"It's ecstasy when you lay down next to me";"1981";"MERCURY";1715080745;1715081024;"https://open.spotify.com/track/0AgMEbntLT7KZ8sH57NJuI";"https://www.deezer.com/track/537986942";
"Vince Giordano & The Nighthawks";"BOFTV / Mildred Pierce";"My reverie";"2011";"VARESE SARABANDE";1715081023;1715081231;;;
"Mireille & Jean Sablon";"Succes 1932 -1953";"Puisque vous partez en voyage";"1935";"NOCTURNE";1715081230;1715081428;;;
"Antony And The Johnsons";"BOF / Non ma fille tu n'iras pas danser";"Another world";"2008";"NAIVE";1715081426;1715081663;"https://open.spotify.com/track/16IqUOqPESEYz1aeUPs7Cr";;
"Cocorosie";"Put the shine on";"Ruby red";"2020";"MARATHON ARTISTS";1715081655;1715081921;"https://open.spotify.com/track/7eA5FP1KdjqYJWILPpIMEX";"https://www.deezer.com/track/2061720017";
"Gordon Koang";"Asylum seeker";"Asylum seeker";"2019";"MUSIC IN EXILE";1715081920;1715082093;"https://open.spotify.com/track/0MeNdXOHl0tEW7XBmmFThE";"https://www.deezer.com/track/691054882";
"Cal Tjader";"Beatles vs. Stones";"Gimme shelter";"1971";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1715082088;1715082259;;;
"Gabriels";"Blame";"Blame";"2021";"PARLOPHONE / WEA";1715082251;1715082421;"https://open.spotify.com/track/27dM3Oji0ytPXDYGVwDoJj";;
"Freddy Cole";"Whatiswrongwithgroovin'";"Brother where are you";"1977";"JAZZMAN RECO";1715082422;1715082707;;;
"Mario Biondi";"Handful of soul";"I can't keep from crying sometimes";"2006";"BONSAI";1715082704;1715082998;"https://open.spotify.com/track/3b8hIf9uAzCVjK9qPSXYIB";;
"Glenn Gould";"Glenn Gould interprète Mozart et Haydn";"Sonate n°10 en Ut Maj K 330 : Allegretto - pour piano";"1958";"SONY";1715082994;1715083228;;;
"Bryony Jarman-Pinto";"Moving forward";"Moving forward";"2024";"TRU THOUGHTS";1715083227;1715083574;"https://open.spotify.com/track/1lKmV0hJEbISaPTOA9tQEV";"https://www.deezer.com/track/2553681022";
"Young Gun Silver Fox";"Winners";"Winners";"2022";"LEGERE RECORDINGS / CANDELION";1715083572;1715083795;"https://open.spotify.com/track/0ED8OHeJpvfseCC14MxSfu";;
"Ana Frango Eletrico";"Electric fish / Insista em mim";"Insista em mim";"2023";"MR BONGO";1715083793;1715084005;"https://open.spotify.com/track/3U4bUBl7zDaAWnTJbQ4Lpl";;
"Rene Aubry";"Play time";"Sirtaki a Helsinki";"2008";"HOPI MESA";1715084005;1715084220;"https://open.spotify.com/track/58xY4gvGdYoyJn8JuUfhlI";"https://www.deezer.com/track/1599173422";
"Samarabalouf";"Up";"La Java Panik";"2018";"ATHOSPRODUCTIONS";1715084217;1715084362;;;
"Odetta";"At the gate of horn";"Gallows tree (gallows pole)";"1957";"TRADITION";1715084361;1715084530;;;
"Adrianne Lenker";"Bright future";"Vampire empire";"2024";"4AD";1715084529;1715084758;"https://open.spotify.com/track/2DSxUFEL5v1YT8CwYzhWyf";"https://www.deezer.com/track/2682537082";"https://music.apple.com/fr/album/vampire-empire/1721534468?i=1721534701&uo=4"
"Dolly Parton";"Country funk vol.2   1967-1974";"Getting happy";"1974";"LIGHT IN THE ATTIC RECORDS";1715084757;1715084913;;;
"Takeshi Terauchi";"Eleki Bushi 1966-1974";"Abashiri bangaichi";"";"180G";1715084912;1715085083;"https://open.spotify.com/track/4un9AOBD7Qzl8D26anWIre";;
"Takashi Hirayasu And Bob Brozman";"Jin jin / Firefly";"Ufumura udun (Mimichri Boji)";"2000";"CONCORD";1715085081;1715085305;;;
"Piers Faccini";"Between dogs and wolves";"Like water like stone";"2013";"BEATING DRUM";1715085304;1715085503;"https://open.spotify.com/track/04yHL89lZfcjqptKV4mB4L";"https://www.deezer.com/track/142827884";
"Ben Harper";"Burn to shine";"Show me a little shame";"1999";"VIRGIN";1715085502;1715085723;;;
"Jimmy Smith";"La métamorphose des cloportes";"Les félins (Theme from Joy House)";"1964";"UNIVERSAL";1715085721;1715085998;;;
"Michel Legrand";"Michel Legrand";"Brûle pas tes Doigts";"1965";"POLYGRAM";1715085996;1715086122;;;
"Monguito Santamaria";"En una nota";"Ñe ñe";"1974";"INCA RECORDS";1715086120;1715086431;"https://open.spotify.com/track/0QhI5enMODRFYCaNGX76ut";;
"Martynas Levickis";"Martynas";"Carmen : Habanera";"2013";"DECCA";1715086430;1715086629;;;
"Grace Jones";"Island life";"I've seen that face before (Libertango)";"1981";"ISLAND";1715086606;1715086873;"https://open.spotify.com/track/4QHfFzsVXbLewUmI2UMel5";;
"Fur";"Bond";"En attendant";"2024";"BMC RECORDS";1715086865;1715087120;"https://open.spotify.com/track/2Ahu0SBAGLrOKsjV1qpy4U";;
"Nenuphar Is What We Are";"Nénuphar is what we are";"Boire des godets en attendant godot";"2014";"BIG IN JAPAN...";1715087115;1715087370;;"https://www.deezer.com/track/70671060";
"Syd Matters";"A whisper and a sigh";"Black & white eyes";"2003";"CHRONOWAX";1715087364;1715087574;;"https://www.deezer.com/track/100905978";
"Al Di Meola";"Al di Meola : Elegant gypsy";"Mediterranean sundance";"1977";"CBS";1715087571;1715087876;"https://open.spotify.com/track/7lflARLzeb71KjdYPU7CFt";;
"Juan Diego Florez";"Italia";"Chitarra romana - arrangement pour ténor 2 guitares acoustiques mandoline et accordéon";"2015";"DECCA";1715087875;1715088081;;;
"Madvillain";"Madvillainy";"Accordion";"2004";"STONES THROW RECORDS";1715088080;1715088192;"https://open.spotify.com/track/67vrmPygrZ9giGqHUSReAT";;
"Erykah Badu";"New amerykah part two : Return of the ankh";"Gone Baby, don't be long";"2010";"UNIVERSAL";1715088191;1715088471;"https://open.spotify.com/track/0QQDaKW7eRRoqvbLCylzrn";;
"Niney The Observer";"Sledgehammer dub in the streets of Jamaica";"You're no dub baby";"1977";"MOTION RECORDS";1715088469;1715088634;;"https://www.deezer.com/track/75069890";
"France Gall";"Poupee de cire poupee de son";"Bébé requin";"1967";"POLYGRAM";1715088636;1715088800;;;
"Sharky";"Shark / Shark (radio edit)";"Shark";"2022";"TRU THOUGHTS";1715088799;1715089041;"https://open.spotify.com/track/5zf3RRyz163CNrpoYT7coT";"https://www.deezer.com/track/1755505707";
"Yo La Tengo";"Summer sun";"Season of the shark";"2003";"MATADOR RECORDS";1715089038;1715089304;"https://open.spotify.com/track/3D6eU1flnKl9zr9TamgRbY";"https://www.deezer.com/track/105281614";
"Thomas Newman";"BOF / Le monde de Nemo (Finding Nemo)";"Le monde de Nemo : Fronds like these";"2003";"WALT DISNEY RECORDS";1715089302;1715089414;;;
"Johnny Mathis";"The wonderful world of make believe / CD 03";"Beyond the sea (La Mer)";"1964";"SONY MUSIC";1715089407;1715089609;;;
"Bjork";"Homogenic";"Joga";"1997";"MOTHER";1715089603;1715089906;"https://open.spotify.com/track/20ZvzoDSefcZo6bj10jgGC";;
"Bonobo";"Black sands";"El toro";"2010";"NINJATUNE";1715089903;1715090124;"https://open.spotify.com/track/6bwcWOibIUyOJQ2FgMbeIH";;
"Vinicius Cantuaria";"Tucuma";"Pra Gil";"1999";"VERVE";1715090123;1715090402;"https://open.spotify.com/track/4XplWuwNGUyjcPWV8j4mV1";;
"Eels";"Time";"Time";"2024";"E WORKS RECORDS";1715090396;1715090538;"https://open.spotify.com/track/6SxkiETU36VnbiJk9jNxQ8";;
"Mickael Viegas";"Heitor Villa-Lobos : Intégrale des oeuvres pour guitare";"Chôro n°1";"2015";"PARATY";1715090536;1715090781;;;
"Dominique A";"Auguri";"Les chanteurs sont mes amis";"2001";"LABELS";1715090780;1715090938;;"https://www.deezer.com/track/15441901";"https://music.apple.com/fr/album/les-chanteurs-sont-mes-amis/693504773?i=693504781&uo=4"
"The Velvet Underground";"The velvet underground";"Pale blue eyes";"1968";"POLYDOR";1715090934;1715091271;;"https://www.deezer.com/track/540172652";"https://music.apple.com/fr/album/pale-blue-eyes-live/577837973?i=577837981&uo=4"
"Makaya McCraven";"Universal beings";"Butterss's";"2018";"INTERNATIONAL ANTHEM";1715091270;1715091447;"https://open.spotify.com/track/5J6llmgJ14vIka94pi53og";"https://www.deezer.com/track/682603322";
"Mikahl Anthony";"Space blue/deep aint' it";"Space blue";"2024";"R & S RECORDS";1715091445;1715091570;"https://open.spotify.com/track/7MKVDs3tiBrrDZU5QlCmhC";"https://www.deezer.com/track/2631955462";"https://music.apple.com/fr/album/space-blue/1727147140?i=1727147431&uo=4"
"Yukihiro Takahashi";"Saravah !";"La rosa";"1978";"WE WANTS SOUND";1715091569;1715091869;"https://open.spotify.com/track/0d6zGOFOY0popPUDCBNhLv";"https://www.deezer.com/track/751159382";
"Mildlife";"Chorus";"Sunrise";"2024";"HEAVENLY RECORDINGS";1715091863;1715092110;"https://open.spotify.com/track/31aEFY4og4dnPJFCXIwxCu";"https://www.deezer.com/track/2514003441";
"Herbie Hancock";"Dis Is Da Drum";"Butterfly";"1994";"MERCURY";1715092106;1715092448;"https://open.spotify.com/track/46V1AVbGSzW6CAPWKKpby5";"https://www.deezer.com/track/586604";"https://music.apple.com/fr/album/butterfly/1443079788?i=1443079805&uo=4"
"Francoiz Breut";"Vif !";"Ectoplasme";"2024";"62 RECORDS / PIAS";1715092450;1715092669;"https://open.spotify.com/track/6YfW7ssB1PRIPnUAj7TAan";"https://www.deezer.com/track/2700878562";
"David Bowie";"Best of Bowie";"Sound and vision";"1977";"EMI";1715092664;1715092846;;"https://www.deezer.com/track/71068394";
"Daniel Vangarde";"The vaults of Zagora Records mastermind (1971-1984)";"La poursuite";"1977";"BECAUSE";1715092844;1715093007;;"https://www.deezer.com/track/1947318857";
"Daft Punk";"Random access memories";"Fragments of time";"2013";"SONY";1715093003;1715093281;;;
"Tierra Whack";"World wide Whack";"Imaginary friends";"2024";"INTERSCOPE RECORDS";1715093278;1715093439;"https://open.spotify.com/track/4TLZMfVwNScRfkYZ0OkR6G";"https://www.deezer.com/track/2694224642";"https://music.apple.com/fr/album/imaginary-friends/1726095840?i=1726096160&uo=4"
"Para One";"SPECTRE : Machines of loving grace";"Atlantique";"2021";"ANIMAL63";1715093436;1715093563;"https://open.spotify.com/track/04yMJiGPHGyLJG5kQdKwJP";"https://www.deezer.com/track/1238375852";"https://music.apple.com/fr/album/atlantique/1552900507?i=1552900532&uo=4"
"Nzca";"Lines";"Okinawa channels";"2011";"LOAF";1715093562;1715093767;;;
"Azymuth";"Azymuth";"Seems like this";"1975";"FAR OUT RECORDINGS";1715093766;1715094035;;"https://www.deezer.com/track/108475390";
"Die Partei";"Celaviemachinery";"Sued-Nord-fahrt";"2024";"BUREAU B";1715094032;1715094238;;;
"Jayda G";"Significant changes";"Renewal (hyla mix)";"2019";"NINJA TUNE";1715094234;1715094529;"https://open.spotify.com/track/6NtpKBGbKnN3IHM8uhQeTw";"https://www.deezer.com/track/621426202";"https://music.apple.com/fr/album/renewal-hyla-mix/1447257125?i=1447257127&uo=4"
"San Proper";"Ferotones";"Best seller";"2022";"DOPENESS GALORE";1715094528;1715094805;"https://open.spotify.com/track/6vvaukIBJpOJ0ziazqd7Mn";;"https://music.apple.com/fr/album/best-seller/1647212238?i=1647212241&uo=4"
"Jolly Joseph";"tales of a wild world";"Aquarius";"2020";"BAT RECORDS";1715094802;1715094993;"https://open.spotify.com/track/4LSLetn7DfZWrQh4Fe1zd0";;
"Dexter Story";"Bahir";"Desta's groove";"2019";"SOUNDWAY";1715094992;1715095077;;"https://www.deezer.com/track/1666768872";"https://music.apple.com/fr/album/destas-groove/1611744326?i=1611745007&uo=4"
"Erick Cosaque";"FIP sacré français !";"Guadeloupe, île de mes amours";"1978";"WAGRAM MUSIC";1715095077;1715095292;;"https://www.deezer.com/track/908633102";
"Charlie Parker";"Intégrale vol.1 Groovin' high 1940-1945";"Dream of you";"1945";"FREMEAUX ET ASSOCIES";1715095292;1715095466;;;
"Ashley Henry";"Beautiful vinyl hunter";"I still believe";"2019";"SONY MUSIC";1715095465;1715095803;;;"https://music.apple.com/fr/album/i-still-believe/1456111197?i=1456111217&uo=4"
"Barbara Bonney";"The best of Barbara Bonney";"Lieder op 34 : Auf Flügeln des Gesanges";"1988";"TELDEC";1715095803;1715096003;;;
"Joe Hisaishi";"BOF / Kiki la petite sorcière";"To Ursula's cabin";"1989";"STUDIO GHIBLI RECORDS";1715096002;1715096128;"https://open.spotify.com/track/70qx6QQAIYgmgB1rYMsyyW";"https://www.deezer.com/track/1120345822";
"Chu Kosaka";"Horo";"Bon voyage hitoba";"1975";"EPIC RECORDS";1715096126;1715096396;;;
"Yeahman";"Miniyamba";"Miniyamba";"2020";"MATHPROMO";1715096393;1715096616;"https://open.spotify.com/track/4o2VyemSdbT2zrF35GYfvi";"https://www.deezer.com/track/1773042127";
"Nubiyan Twist";"Find your flame";"All the same (feat. Ria Moran)";"2024";"STRUT RECORDS";1715096615;1715096937;;;
"Roy Ayers Ubiquity";"He's Coming";"Fire weaver";"1972";"VERVE";1715096936;1715097155;"https://open.spotify.com/track/2icDh7qUho81F9uCDYiJEU";;
"Marcel Zanini";"Marcel Zanini";"Tu veux, tu veux pas";"1970";"POLYGRAM";1715097152;1715097315;;;
"Jimmie Rodgers";"The blues Camden Atlanta New-York 1927-1933";"Blue Yodel N°9";"1930";"FREMEAUX ET ASSOCIES";1715097315;1715097472;;;
"Bob Merrill";"The Roulette story / Two decades of American popular music 1957-1977";"Nairobi";"1958";"WESTSIDE";1715097472;1715097598;;"https://www.deezer.com/track/3230512";
"Toots";"Dancehall fever";"Bam bam";"1965";"WAGRAM";1715097598;1715097855;;;
"Skinshape";"Umoja";"Azon de ma gnin";"2020";"LEWIS RECORDINGS";1715097853;1715098037;"https://open.spotify.com/track/6F81y2rhwcA0do8TfhvgnL";"https://www.deezer.com/track/977729592";"https://music.apple.com/fr/album/azon-de-ma-gnin/1516423474?i=1516423902&uo=4"
"Bobbi Lu";"Vacuum";"Vacuum";"2024";"MAYWAY RECORDS";1715098035;1715098248;"https://open.spotify.com/track/4yNPDyHy3WsZjp3jgh6i9M";;"https://music.apple.com/fr/album/vacuum/1740144181?i=1740144536&uo=4"
"Rachael Dadd";"Kaléidoscope";"River spirit";"2022";"MEMPHIS INDUSTRIES";1715098246;1715098488;"https://open.spotify.com/track/3lsULgCxPsBr6LFFDxrT8g";;"https://music.apple.com/fr/album/river-spirit/1624131496?i=1624131514&uo=4"
"Measha Brueggergosman";"Night and dreams";"Clair de lune op 46";"2010";"DEUTSCHE GRAMMOPHON";1715098486;1715098659;;;
"Michel Polnareff";"Les premières années";"Qui a tué grand'maman ?";"1971";"UNIVERSAL";1715098657;1715098813;;"https://www.deezer.com/track/1973450487";
"Quiet Village";"Silent movie";"Victoria's secret";"2008";"K7";1715098809;1715099021;;;
"Paul McCartney";"Egypt Station";"Back in Brazil";"2018";"CAPITOL";1715099015;1715099215;"https://open.spotify.com/track/0U6h6BIv3HKpkp3ZKH9wCk";;"https://music.apple.com/fr/album/back-in-brazil/1399826275?i=1399826286&uo=4"
"Gilberto Gil";"The soul of Brazil";"Palco";"1981";"WEA INTERNATIONAL";1715099214;1715099476;"https://open.spotify.com/track/2wL88cvKXUOfHuYVd62hji";"https://www.deezer.com/track/709002";"https://music.apple.com/fr/album/palco/82480985?i=82480770&uo=4"
"The Mac Crarys";"Loving is living / On the other side";"Your smiling face";"1979";"FUNKY TOWN GROOVES";1715099471;1715099666;;;
"Bluestaeb";"Use to / U";"Used to (instrumental)";"2023";"AUTOPRODUCTION";1715099659;1715099829;;;
"Seafood Sam";"Standing on giant shoulders";"Grey seas";"2024";"DRINK SUM WTR";1715099829;1715100027;"https://open.spotify.com/track/77qhEnH0IzrGCw1i4mEidl";"https://www.deezer.com/track/2586899272";
"Lewis OfMan";"Yo bene";"Un amour au super U";"2017";"CACTUS CLUB";1715100026;1715100220;"https://open.spotify.com/track/1KYjLDMkBlfFSAPYL9w6oY";;"https://music.apple.com/fr/album/un-amour-au-super-u/1210754799?i=1210755049&uo=4"
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"Amanti";"1987";"PERIODICA RECORDS";1715100218;1715100427;;;
"Richardi Mac";"Beauty : A journey through Jeremy underground's collection";"Told you so";"1984";"SPACETALK RECORDS";1715100426;1715100694;;;
"Bobby Keys";"Bobby Keys";"Command performance";"1972";"WARNER BROS";1715100693;1715100808;"https://open.spotify.com/track/4sKJMmrydhMgCHPmeyE3v6";"https://www.deezer.com/track/96254746";"https://music.apple.com/fr/album/command-performance/972378867?i=972378874&uo=4"
"Larry Jon Wilson";"Let me sing my song to you";"Life of a good man";"1976";"BE WITH RECORDS";1715100805;1715101012;"https://open.spotify.com/track/0vsZcI6IFQSdSPPjgeQ4zu";"https://www.deezer.com/track/107521686";"https://music.apple.com/fr/album/life-of-a-good-man/1039697740?i=1039697752&uo=4"
"Robert Finley";"Black bayou";"Nobody wants to be lonely";"2023";"EASY EYE SOUND RECORDS";1715101008;1715101201;"https://open.spotify.com/track/31bACr7LDp10D0GJ5uElRv";;"https://music.apple.com/fr/album/nobody-wants-to-be-lonely/1690467670?i=1690467921&uo=4"
"Yom";"Alone in the Light";"Prologue";"2023";"Planètes Rouges";1715101596;1715101602;"https://open.spotify.com/track/7BNO9ZSeZLRpPWvwE6R4eR";;"https://music.apple.com/fr/album/prologue/1689553411?i=1689553416&uo=4"
"THE EAGLES";"La legende des eagles / Best of eagles";"Hotel California";"1988";"ASYLUM";1715101713;1715102102;;;
"Kamasi Washington";"Fearless movement";"Get lit (feat. George Clinton, D Smoke)";"2024";"YOUNG";1715105217;1715105422;;;
"Hermanos Gutierrez";"Until we meet again";"Until we meet again";"2024";"EASY EYE SOUND";1715105421;1715105600;"https://open.spotify.com/track/66ttkjHJsfNXTot9SgIere";;"https://music.apple.com/fr/album/until-we-meet-again/1728320036?i=1728320873&uo=4"
"Isley Brothers";"Blaxploitation volume three";"It's your thing";"1978";"GLOBAL";1715105598;1715105757;;;
"Black Thought";"Okayplayer the Bollywood remake";"Break you off";"2017";"";1715105755;1715105963;;;
"Juan Marquez";"Guitare à gogo";"Marrakesh express";"1973";"POLYDOR";1715105963;1715106102;;;
"Kishore Kumar";"Bombay disco : Disco hits from Hindi films / 1979 -1985";"Disco ' 82";"1982";"CULTURE OF SOUL";1715106099;1715106322;;;
"Unknown Mortal Orchestra";"Multi-love";"Necessary Evil";"2015";"JAGJAGUWAR";1715106322;1715106607;"https://open.spotify.com/track/4EZ2C0321dYtzKD0zEfsUy";"https://www.deezer.com/track/99241576";"https://music.apple.com/fr/album/necessary-evil/962057741?i=962057753&uo=4"
"YUSEF LATEEF / LEON THOMAS / DON CHERRY";"";"YUSEF LATEEF / LEON THOMAS / DON CHERRY / MUSIC";"";"";1715111093;1715112005;;;
"Hans Posegga";"BOF / Der Seewolf";"Der seewolf : Mit vollen segeln";"2012";"MHW MUSIKVERLAG";1715112004;1715112095;;;
"Bof / Django";"B.O.F./Django";"Django";"1966";"ALHAMBRA";1715112094;1715112266;;;
"Bnny";"One million love songs";"Changes";"2024";"FIRE TALK";1715112264;1715112419;"https://open.spotify.com/track/6e8US7rnaYqoJsdFMWy2J6";;"https://music.apple.com/fr/album/changes/1719324696?i=1719325193&uo=4"
"The Jesus & Mary Chain";"BOF / Lost in translation";"Just like honey";"2003";"EMPEROR NORTON RECORDS";1715112413;1715113163;;;
"Summer Pearl";"Outmysystem";"Feel right remix (feat. Visaka)";"2023";"KITTO RECORDS";1715113165;1715113374;;;
"Luiz Bonfa";"Plays great songs";"Séville";"1967";"DOT";1715113427;1715113500;;;
"Gotye";"Making mirrors";"Somebody that I used to know";"2011";"UNIVERSAL MUSIC";1715113496;1715113740;"https://open.spotify.com/track/4wCmqSrbyCgxEXROQE6vtV";"https://www.deezer.com/track/14993990";
"Cousin Kula";"Vitamin D";"Softest touch";"2024";"RHYTHM SECTION ITNL.";1715113737;1715113985;"https://open.spotify.com/track/0HeLndCKmRUIqoWNmMwDVA";;"https://music.apple.com/fr/album/softest-touch/1718066214?i=1718066221&uo=4"
"Tumblack And Friends";"Tumblack";"Chunga funk";"1978";"BARCLAY";1715113985;1715114235;;;
"Les Vikings De La Guadeloupe";"Les Vikings de la Guadeloupe (1966-2016)";"Zagalakatéléman";"2016";"HEAVENLY SWEETNESS";1715114239;1715114717;"https://open.spotify.com/track/4ypBpmSwUMrRnvGHNBQkFV";;"https://music.apple.com/fr/album/zagalakat%C3%A9l%C3%A9man/1094771502?i=1094772763&uo=4"
"Lisa Leblanc";"Chiac disco";"Veux-tu rentrer dans ma bubble ?";"2022";"BONSOUND";1715114716;1715114919;;;
"Unessential Oils";"Unessential oils";"Distrust The Magician";"2024";"SECRET CITY RECORDS";1715114917;1715115257;"https://open.spotify.com/track/4EczFi15YP46BSa8u1p95v";;
"Fka Twigs";"M3ll155x";"In time";"2015";"YOUNG TURKS RECORDINGS LTD";1715115256;1715115522;"https://open.spotify.com/track/3CKtuzQRKk4KDhaIRFHH56";;"https://music.apple.com/fr/album/in-time/1028920695?i=1028920703&uo=4"
"Alberto Iglesias";"Bof / Volver";"Las vecinas";"2006";"EMI BRAZIL";1715115509;1715115597;"https://open.spotify.com/track/5jyPwizGLptWNfLdNhIPFf";"https://www.deezer.com/track/920598582";"https://music.apple.com/fr/album/las-vecinas-variaci%C3%B3n/1506117658?i=1506118061&uo=4"
"Dirg Gerner";"Bumpy ride";"Bumpy ride (feat. Theo Croker)";"2023";"MATERIALIZED MOMENTS";1715115609;1715115815;;;
"Dinner Party";"Enigmatic society";"Answered prayer";"2023";"SOUNDS OF CRENSHAW";1715115813;1715115955;;"https://www.deezer.com/track/2223739607";
"Emil Gilels";"Brahms : Les concertos pour piano";"7 Fantaisies pour piano op 116 : 1. Capriccio en ré min. Presto energico";"";"DGG (DEUTSCHE GRAMMOPHON)";1715115955;1715116081;;;
"Vernis Rouge";"Femme nue";"Funambules";"2023";"VERNIS ROUGE";1715116080;1715116250;"https://open.spotify.com/track/6ysydD8mmXiwUpHlLY7Ipc";;
"Lou Reed";"Transformer";"Satellite of love";"1972";"RCA";1715116252;1715116466;"https://open.spotify.com/track/5WyuRWUcOOhAic0tj9Pl28";;"https://music.apple.com/fr/album/satellite-of-love/254632197?i=254634346&uo=4"
"Edoardo Florio Di Grazia";"Chiedo scusa";"Chiedo scusa";"2024";"COMET RECORDS";1715116462;1715116637;"https://open.spotify.com/track/06tI2ffUeOqOBbmg7nA425";;"https://music.apple.com/fr/album/chiedo-scusa/1711430469?i=1711430919&uo=4"
"Boom Pam";"Middle eastern grooves";"Uniton";"2023";"BATOV RECORDS";1715116635;1715116785;"https://open.spotify.com/track/66gn1JSMsaCmg06GfegdZf";;
"Bachar Mar Khalife";"Ya ballad";"Madonna";"2015";"INFINE";1715116784;1715117128;;;
"MGMT";"Loss to life";"I wish I was joking";"2024";"MOM+POP";1715117129;1715117354;"https://open.spotify.com/track/4h67NXAHScoCkIynO6fOMz";"https://www.deezer.com/track/2668239582";
