"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Lonnie Holley";"Tonky";"Seeds";"2025";"JAGJAGWAR";1744624759;1744625312;"https://music.apple.com/fr/album/seeds/1784806410?i=1784806411&uo=4";"https://www.deezer.com/track/3138398361";"https://open.spotify.com/track/744gtq2E6YQ0eshWEofwtq"
"Vincent Peirani & Emile Parisien";"Abrazo";"Army dreamers";"2020";"ACT";1744625301;1744625632;;;
"The Specials";"Specials (remaster)";"A message to you Rudy";"1979";"CHRYSALI";1744625632;1744625811;;;
"Voyou";"Henri Salvador est un Voyou";"Amour perdu";"2025";"ENTREPRISE";1744625799;1744626008;;"https://www.deezer.com/track/3314147521";"https://open.spotify.com/track/34vVCp1zL24aXY2SRiJMMi"
"Yo La Tengo";"And then nothing turned itself inside-out";"From black to blue";"2000";"MATADOR";1744625996;1744626289;"https://music.apple.com/fr/album/from-black-to-blue/1589242414?i=1589242867&uo=4";"https://www.deezer.com/track/105281348";"https://open.spotify.com/track/0YOZcGFYKktHunzTvQCYEN"
"Beck";"Odelay";"Novacane";"1996";"GEFFEN RECOR";1744626278;1744626561;;"https://www.deezer.com/track/1158913";"https://open.spotify.com/track/6vv5zU69sLK4F5h6kfGnVB"
"Gretchen";"Horse Meat Disco presents Disco & Boogie from Brazil Vol.1";"Ela tem raça, charme, talento e gostosura";"1983";"MR BONGO";1744626550;1744626798;;"https://www.deezer.com/track/755379572";"https://open.spotify.com/track/3c3bBACzj4jEdQ33JcAKXJ"
"Johnny Pate";"BOF / Shaft contre les trafiquants d'hommes";"Shaft in Africa (addis)";"1973";"GEFFEN RECORDS";1744626787;1744626969;;;
"Aladean Kheroufi";"Studies in a dying love";"Arab brother rap #1";"2024";"WE ARE BUSY BODIES";1744626968;1744627175;"https://music.apple.com/fr/album/arab-brother-rap-1/1726070371?i=1726070379&uo=4";"https://www.deezer.com/track/2622778672";"https://open.spotify.com/track/6nML0hod3XVoCikUNOGjJr"
"Yael Naim";"Older";"Walk Walk";"2015";"TOT OU TARD";1744627164;1744627319;;"https://www.deezer.com/track/605703192";"https://open.spotify.com/track/5rChxjfKrt25FCdBvLTtL1"
"Nancy Sinatra";"BOF / Crazy in Alabama - La tête dans le carton à chapeaux";"These boots are made for walking";"1966";"SILVA SCREEN";1744627318;1744627488;"https://music.apple.com/fr/album/these-boots-are-made-for-walking/1442914604?i=1442914928&uo=4";"https://www.deezer.com/track/18240248";
"Francoise Hardy";"Mon amie la rose";"Pourtant tu m'aimes";"1964";"VOGUE";1744627477;1744627614;"https://music.apple.com/fr/album/pourtant-tu-maimes/268219318?i=268219549&uo=4";"https://www.deezer.com/track/3059927291";"https://open.spotify.com/track/5SOvGlZbdOgpM3Tbk5QTGd"
"Oasis";"Definitely maybe";"Whatever (strings)";"";"BIG BROTHER RECORDINGS";1744627613;1744627866;"https://music.apple.com/fr/album/whatever-strings/1525936190?i=1525937152&uo=4";"https://www.deezer.com/track/987064962";
"Nathalie Stutzmann";"Quella Fiamma / Arie antiche";"Il Pompeo : O cessate di piagarmi (Acte II) Air de Sextus";"2017";"ERATO";1744627865;1744628056;;;
"Arooj Aftab";"Night reign";"Na gul";"2024";"VERVE";1744628044;1744628215;"https://music.apple.com/fr/album/na-gul/1739687886?i=1739687895&uo=4";;"https://open.spotify.com/track/3ysGLacY2BHPZlfmNLlcbQ"
"Summer Pearl";"The interlude";"The end game";"2025";"KITTO RECORDS";1744628203;1744628433;;"https://www.deezer.com/track/3087753431";"https://open.spotify.com/track/38fKKmZtiFt8UTHO2XHb5V"
"Project Gemini";"The children of Scorpio";"The path through the forest";"2022";"MR BONGO";1744628421;1744628608;"https://music.apple.com/fr/album/the-path-through-the-forest/1604430060?i=1604430465&uo=4";"https://www.deezer.com/track/1618158982";"https://open.spotify.com/track/5XcQZc1jkrkMEqNELJRSfD"
"Franz Ferdinand";"Franz Ferdinand";"Take me out";"2004";"DOMINO";1744628596;1744628840;"https://music.apple.com/fr/album/take-me-out/315843479?i=315844084&uo=4";"https://www.deezer.com/track/4315684";"https://open.spotify.com/track/20I8RduZC2PWMWTDCZuuAN"
"Little Barrie";"Stand your ground";"Why don't you do it";"2006";"PIAS";1744628828;1744629021;;"https://www.deezer.com/track/3964862";
"Bobby Bland";"Two steps from the blues";"I pity the fool";"1961";"GEFFEN";1744629009;1744629177;;;
"Ken Boothe";"Crying over you - Anthology 1963 to 1978";"Leaving me";"1974";"TROJAN";1744629165;1744629369;;;
