"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Outkast";"Speakerboxxx - the love below";"Prototype";"2003";"BMG";1725271045;1725271370;"https://www.deezer.com/track/628265";"https://open.spotify.com/track/1QJb6LWvPXZpTMiqqODqkH";
"Omar Khorshid";"With Love";"Habibati";"1978";"WE WANT SOUNDS";1725271364;1725271608;;;
"Francoise Hardy";"Françoise Hardy";"Le temps de l'amour";"1962";"VOGUE";1725271605;1725271748;;"https://open.spotify.com/track/6rqUOLt9dpfMANLMKTzoWj";
"Vampire Weekend";"This life";"This life";"2019";"COLUMBIA";1725271746;1725272013;;"https://open.spotify.com/track/4dRqYKhLVujxiBXcq50YzG";"https://music.apple.com/fr/album/this-life/1454428976?i=1454428984&uo=4"
"Corto.Alto";"Bad with names";"Latency";"2023";"NEW SOIL";1725272009;1725272235;;"https://open.spotify.com/track/4IrJea4YBc60wDQjYafiZM";
"K.O.G";"Don't take my soul";"Cry your own";"2024";"PURA VIDA SOUNDS";1725272233;1725272558;"https://www.deezer.com/track/2876818282";"https://open.spotify.com/track/7CQn5sOAAjuAG885mMdjMR";
"Jean Sebastien Bach (Compositeur)";"Abel Selaocoe : Where is home";"Suite pour violoncelle n°3 en Ut Maj BWV 1009 : 4. Sarabande - arrangement avec improvisation vocale";"2022";"WARNER CLASSICS";1725272557;1725272741;;;
"Nick Drake";"Five leaves left";"Cello song";"1969";"ISLAND";1725272738;1725273020;;;"https://music.apple.com/fr/album/cello-song/1440822546?i=1440822682&uo=4"
"Julien Baer";"Julien baer";"Le monde s'ecroule";"1997";"POLYDOR";1725273016;1725273239;"https://www.deezer.com/track/2276811";;
"Charles Bradley";"No time for dreaming";"Lovin' you , baby";"2010";"DAPTONE";1725273237;1725273563;;;
"Youthsayers";"Don't blame the youth";"Goodnight rico";"2024";"WAH WAH 45S";1725273554;1725273859;"https://www.deezer.com/track/2796409282";"https://open.spotify.com/track/1C9RQe3zVW6OoMjQk93Mqj";"https://music.apple.com/fr/album/goodnight-rico/1745638971?i=1745638980&uo=4"
"Joni Mitchell";"Court and spark";"Car on a Hill";"1974";"ASYLUM";1725273858;1725274035;;"https://open.spotify.com/track/27VoOUIDXAAgmEXSjOJ1gD";
"Sergio Mendes & Brasil 66";"Foursider";"Fool on the hill";"1972";"A&M RECORDS";1725274033;1725274230;;;
"Project Gemini";"Colours & light";"The sun devil";"2024";"MR BONGO";1725274217;1725274350;"https://www.deezer.com/track/2586340182";"https://open.spotify.com/track/5bsW7bSVj5oZzZpkxrt6zT";
"Flying Lotus";"Garmonbozia";"Garmonbozia";"2024";"WARP RECORDS";1725274345;1725274552;;"https://open.spotify.com/track/3lFLhPUOlNnUuI2EH953BI";
"Kadhja Bonet";"Remember the Rain";"Remember the rain";"2015";"AUTOPRODUCTION";1725274544;1725274823;;"https://open.spotify.com/track/3bPlMzfHJMYqdAC80NLPTb";
"Gille'S Peterson'S Havana Cultura Band";"Havana cultura";"Mami";"2009";"BROWNSWOOD RECORDINGS";1725274822;1725275047;;;
"Home Frango";"Come again / Your love";"Come again";"2024";"TRU THOUGHTS";1725275043;1725275228;;"https://open.spotify.com/track/62E3uwh0gdOkCSmu5MBlGQ";"https://music.apple.com/fr/album/come-again/1740343144?i=1740343149&uo=4"
"Peter Cat Recording Co";"Beta";"Foolmuse";"2024";"MUDDY WATER RECORDS";1725275226;1725275482;;;
"Jonny Drop & Andrew Ashong";"Puzzle dust";"We are here";"2024";"ALBERT S FAVOURITES";1725275477;1725275676;;;"https://music.apple.com/fr/album/we-are-here/1735706068?i=1735706671&uo=4"
"Apifera";"6 visits";"Beyond the sunrays";"2021";"STONES THROW";1725275673;1725275919;;"https://open.spotify.com/track/1t5fcrrBCaxcBjqjiq7Wqp";
"Mass Influence";"In The Red";"2tha left (feat. mass influence)";"2002";"NINJA TUNE";1725275916;1725276116;;;
"Jerry Reed";"The essential Jerry Reed";"Amos moses";"1970";"RLG - LEGACY";1725276115;1725276254;;"https://open.spotify.com/track/7zVZF0OgDJkFJohnlKwEpa";"https://music.apple.com/fr/album/amos-moses/268459977?i=268460001&uo=4"
"Sharon Jones & The Dap-Kings";"Little by little";"Signed, sealed, delivered i'm yours";"2020";"DAPTONE";1725276253;1725276405;"https://www.deezer.com/track/1080171112";"https://open.spotify.com/track/7B3me85WZDiyeKTWzdQDwu";
"Dave Guy";"Ruby";"7th heaven";"2024";"BIG CROWN RECORDS";1725276403;1725276561;"https://www.deezer.com/track/2817416232";"https://open.spotify.com/track/1FYhlSDuEV5X3yESpaDeJy";"https://music.apple.com/fr/album/7th-heaven/1748158388?i=1748158392&uo=4"
"Elbow";"Audio vertigo";"Her to the earth";"2024";"POLYDOR RECORDS";1725276559;1725276857;"https://www.deezer.com/track/2704494542";"https://open.spotify.com/track/0gtn33DS5EaCLJxdsPjFz8";"https://music.apple.com/fr/album/her-to-the-earth/1737271898?i=1737272553&uo=4"
"Lenparrot";"Sable";"Sable (démo)";"2024";"JOUR APRES JOUR APRES JOUR";1725276852;1725277021;"https://www.deezer.com/track/2773007031";;"https://music.apple.com/fr/album/sable-d%C3%A9mo/1743752437?i=1743752753&uo=4"
"Shirley Bassey";"Bassey : The EMI / UA years 1959-1979";"Spinning wheel";"1970";"EMI";1725277019;1725277205;;;
"Recording Arts Orchestra Of Los Angeles";"John Williams et Steven Spielberg : The ultimate collection";"Les aventures de Tintin : The duel";"2017";"SONY CLASSICAL";1725277204;1725277393;;;
"Mpb4";"60 anos de MPB";"Velas içadas (feat. Ivan Lins)";"2024";"BISCOITO FINO";1725277391;1725277597;;;
"Tropic Hotel";"Tum tum bossa";"Vivre une vie sans vivre";"2024";"VELVETICA MUSIC";1725277595;1725277781;"https://www.deezer.com/track/2817304472";"https://open.spotify.com/track/17QhNtr9QprLwlEnu0eLoU";
"Nicaragua";"Almost home";"Almost home";"2023";"YUCCA RECORDS";1725277780;1725277958;;"https://open.spotify.com/track/0tIwhHARJ0EpNsOp7XFNIU";
"Maya Dunietz";"Thank you tree";"Love me tender";"2023";"RAW TAPES";1725277958;1725278164;;"https://open.spotify.com/track/74DiljiD3osuHBm0i7QJuU";
"Galliano";"In pursuit of the 13th note";"57th minute of the 23rd hour";"1991";"TALKIN LOUD";1725278160;1725278358;"https://www.deezer.com/track/1147149";"https://open.spotify.com/track/47X8ZtU6w1IVlwc9pC0Xq9";
"Francis Lai";"Festival de Cannes 60ème anniversaire";"Un Homme et une Femme (instrumental)";"2007";"NAIVE";1725278357;1725278516;"https://www.deezer.com/track/49634641";;
"John Cameron";"The sound gallery / Vol.1";"Half forgotten daydreams";"1973";"EMI";1725278515;1725278760;;;
"Ernest Ranglin";"Be what you want to be";"In the rain";"1983";"EMOTIONAL RESCUE";1725278758;1725278963;"https://www.deezer.com/track/140449441";;
"Hether";"Covered in hether";"Nature boy";"2023";"EAR SLIME C - O R&R DIGITAL";1725278962;1725279165;;"https://open.spotify.com/track/1U3in1FRRtHF6ys3XoYIQv";
"The Marias";"Submarine";"Blur";"2024";"NICE LIFE RECORDING";1725279164;1725279388;;"https://open.spotify.com/track/4yj9o2kdVcZfT57IALrsZA";
"Lava La Rue";"Hi-fidelity";"Don't come back";"2022";"MARATHON ARTISTS";1725279386;1725279603;"https://www.deezer.com/track/2061216327";"https://open.spotify.com/track/637Dhg7cBf6ODFeY2wjF5Z";"https://music.apple.com/fr/album/dont-come-back/1657732452?i=1657732453&uo=4"
"Artur Nunes";"Soul of Angola";"Kisua ki ngui fuá";"2001";"LUSAFRICA";1725279604;1725279805;;"https://open.spotify.com/track/4MliQSwprFmwe6XJnUq5WG";
"Felbm";"Tape 3 / Tape 4";"Tartufai";"2020";"SOUNDWAY";1725279803;1725279976;;"https://open.spotify.com/track/4LgOKQRJYRr2o7AHbLvMdU";"https://music.apple.com/fr/album/tartufai/1611665896?i=1611665902&uo=4"
"Forever Pavot";"La pantoufle";"La belle affaire";"2017";"BORN BAD";1725279973;1725280109;"https://www.deezer.com/track/508851512";"https://open.spotify.com/track/5EG46DQ2sEQpnG7u0QEVor";"https://music.apple.com/fr/album/la-belle-affaire/1394147780?i=1394150821&uo=4"
"Beck";"Odelay";"Sissyneck";"1996";"GEFFEN";1725280109;1725280339;"https://www.deezer.com/track/1158917";"https://open.spotify.com/track/36mitPywXt8W9et2UKBmYR";"https://music.apple.com/fr/album/sissyneck/1440871815?i=1440872426&uo=4"
"Nahawa Doumbia";"Yaala";"Yaala";"2000";"MELODIE";1725280339;1725280618;;;
"Ali Farka Touré (Guitare)";"Mali/ Ali Farka Touré & Toumani Diabaté : In the heart of the moon";"Gomni";"2005";"WORLD CICUIT";1725280617;1725280871;"https://www.deezer.com/track/70274489";"https://open.spotify.com/track/68L3WSbk7x7kl5lEsd5eD5";
"The Rolling Stones";"Some girls";"Miss you";"1978";"CBS";1725280864;1725281151;;;
"Earl Sweatshirt & The Alchemist";"Voir dire";"Vin skully";"2023";"WARNER RECORDS";1725281149;1725281259;;;
"Solange";"When I Get Home";"Stay flo";"2019";"COLUMBIA RECORDS";1725281259;1725281435;;"https://open.spotify.com/track/6GCIYIWUBSLontW6divqsw";
