"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Harvey Scales & The Seven Sounds";"Compilation : Eccentric soul : The Cuca label";"Glamour girl";"1963";"NUMERO GROUP";1756375172;1756375355;;;
"The Fleetwoods";"Mes années 60";"Come softly to me";"1959";"WAGRAM MUSIC (DISTRIBUTEUR)";1756375355;1756375506;"https://music.apple.com/fr/album/come-softly-to-me/1490970526?i=1490970527&uo=4";"https://open.spotify.com/track/7edWFCxQZCAvqgi3qsIPP4";
"Trio Charpin";"Trio Charpin";"Doucement, doucement";"1958";"MERCURY";1756375493;1756375685;;;
"Alex Tassel";"Past & present / A quiet place";"Happy";"2019";"PENINSULA";1756375671;1756375847;"https://music.apple.com/fr/album/happy/1459279358?i=1459280051&uo=4";"https://open.spotify.com/track/2RHUjJxDUuydKOPvt02CKB";"https://www.deezer.com/track/662643362"
"Pedro Fonte";"Luz Na Madrugada/Late Night Light";"Luz na madrugada";"2023";"YB MUSIC";1756375830;1756376029;"https://music.apple.com/fr/album/luz-na-madrugada/1696984143?i=1696984311&uo=4";"https://open.spotify.com/track/7j4qsEWekdOj38EsdBIqmf";"https://www.deezer.com/track/2353740105"
"Blondie";"Plastic Letters";"Once i had a love (aka the disco song) (1975 version)";"1977";"CHRYSALIS";1756376013;1756376261;;;
"Dirty Sound Magnet";"Dreaming in dystopia";"Flowers, Angels and Chaos";"2023";"WILD THING RECORDS (ACQUISITION)";1756376248;1756376519;"https://music.apple.com/fr/album/flowers-angels-and-chaos/1793619738?i=1793619924&uo=4";"https://open.spotify.com/track/4vF2Vhq1k9pc2jxgLFs1kN";"https://www.deezer.com/track/3207552401"
"Jeffrey Silverstein";"You become the mountain";"By the hand";"2020";"ARROWHAWK";1756376517;1756376729;;"https://open.spotify.com/track/2UFIRT4W128X6bwfNineH1";"https://www.deezer.com/track/873521162"
"Chiara Mastroianni";"Home";"La Plage";"2004";"VIRGIN";1756376700;1756376967;;"https://open.spotify.com/track/0q2fxTHlZg544EosF4xIBT";
"Jenny Alpha";"La serenade du muguet";"Azé kozé";"2008";"AZTEC MUSIQU";1756376959;1756377219;;;
"Goya";"Psychemagik presents magik cyrkles";"House at the sea (Psychemagik edit)";"2012";"LENG RECORDS";1756377217;1756377641;"https://music.apple.com/fr/album/house-at-the-sea-psychemagik-edit/567889190?i=567889200&uo=4";;
"Zubin Sagar Center For Neuroaesthetic Studies";"Alacran azul";"Undercover operative";"2024";"AUTOPRODUCTION";1756377630;1756377891;;;
"John Holt";"Trojan Suedehead box set";"Reggae from the ghetto";"1973";"TROJAN RECORDS";1756377878;1756378054;;;"https://www.deezer.com/track/2230859767"
"Dr. Dre";"The chronic";"Lil' ghetto boy";"1992";"DEATH ROW RECORDS";1756378041;1756378385;;"https://open.spotify.com/track/77tHKMBRVkxOugr1Z3N4et";"https://www.deezer.com/track/2132919027"
"King Crimson";"Lizard";"Lady of the dancing water";"1970";"EG RECORDS / JEM RECORDS";1756378370;1756378541;"https://music.apple.com/fr/album/lady-of-the-dancing-water/978456275?i=978456281&uo=4";"https://open.spotify.com/track/0pKlIB10GmZCmXA1g5EhV5";"https://www.deezer.com/track/674781762"
"Camerata De Cologne";"François André Danican Philidor : Intégrale des 6 quatuors de L'art de la modulation";"Quatuor n°2 en Fa Maj : Moderato - Allegro ma non troppo - pour hautbois 2 violons et basse continue";"2013";"CPO";1756378528;1756378794;;;
"Paco De Lucia";"En Hispanoamerica";"Pajaro chogüí";"1969";"";1756378794;1756378950;;"https://open.spotify.com/track/7GWBhddWuuoK0e7WbUdENi";"https://www.deezer.com/track/4228591"
"Rocio Marquez";"Himno Vertical";"Palabra : canción";"2025";"VIAVOX PRODUCTION";1756378948;1756379104;;;
"Big Lee Dowell And The Cannonballs";"What I done wrong (feat. Maxim Moston)";"What I done wrong (feat. Maxim Moston) (extended version)";"2016";"TESLA GROOVE INTERNATIONAL RECORDINGS";1756379016;1756379312;;;
"Gildaa";"Tout pour plaire";"Tout pour plaire";"2025";"GILDAA - GRAND MUSIQUE MANAGEMENT";1756379104;1756379320;;"https://open.spotify.com/track/1z7e0hxsO931bjMxumoUUN";"https://www.deezer.com/track/3713048132"
"Talking Heads";"Speaking in tongues";"This must be the place (naive melody)";"1983";"SIRE";1756379303;1756379594;;"https://open.spotify.com/track/5FAN3M34V4lID5m39SIYDZ";"https://www.deezer.com/track/2559851382"
"Tyler The Creator";"Don't tap the glass";"Sucka free";"2025";"COLUMBIA";1756379319;1756379481;;;
"Zapp";"The new Zapp IV U";"It doesn't really matter";"1985";"WARNER BROS";1756379480;1756379808;"https://music.apple.com/fr/album/it-doesnt-really-matter/288135164?i=288135250&uo=4";"https://open.spotify.com/track/4FOwRxkc6WhG7ZmtWgHeWb";"https://www.deezer.com/track/6635239"
"Spyro Gyra";"Morning dance";"Morning dance";"1994";"MCA RECORDS";1756379592;1756379828;;;"https://www.deezer.com/track/1586982012"
"Wally Badarou";"Protected - Massive samples";"Mambo";"1985";"RAPSTER RECORDS";1756379804;1756380098;;;
"Veronique Sanson";"Hollywood";"Y'a pas de doute il faut que je m'en aille";"1977";"WEA";1756379825;1756380062;;;
"DOMi & JD Beck";"Not tight";"Bowling (feat. Thundercat)";"2022";"APESHIT / BLUE NOTE RECORDS";1756380060;1756380174;;"https://open.spotify.com/track/3Sk51FK0sTdiRQN477u5oq";
"Mato";"Disco reggae vol. 6";"Remind me (feat Lady Gatica)";"2025";"STYX";1756380097;1756380340;;;
"Genevieve Artadi";"Forever forever";"Plate";"2023";"BRAINFEEDER";1756380173;1756380376;"https://music.apple.com/fr/album/plate/1655345052?i=1655345391&uo=4";"https://open.spotify.com/track/3vFG1ZcB68ACOdeY99aYIm";"https://www.deezer.com/track/2115002407"
"Charles Bradley";"Changes";"Good to be back home";"2016";"DUNHAM / DAPTONE RECORDS";1756380339;1756380520;;"https://open.spotify.com/track/10dqk0DIortXmB4hR1j9JG";"https://www.deezer.com/track/779502642"
"Dexter Story";"Wondem";"Xamar";"2015";"SOUNDWAY RECORDS";1756380376;1756380584;"https://music.apple.com/fr/album/xamar/1611852625?i=1611852891&uo=4";"https://open.spotify.com/track/6wX6ibvRGWajA4s7sxsWsc";"https://www.deezer.com/track/1668335242"
"The Black Lagoons";"These hills we ride";"Burley village";"2025";"CREME BRULEE";1756380519;1756380715;"https://music.apple.com/fr/album/burley-village/1804578612?i=1804578617&uo=4";"https://open.spotify.com/track/42dmh0oIkfdcY2oxKrRSBv";"https://www.deezer.com/track/3295716831"
"Finley Quaye";"Maverick a strike";"The way of the explosive";"1997";"SONY";1756380602;1756380883;;"https://open.spotify.com/track/4d3fKwsmxY79hBy6USJciB";"https://www.deezer.com/track/1037085"
"Eddie Cochran";"One minute to one";"Milk cow blues";"1962";"ROCKSTAR RECORDS";1756380713;1756380901;;;"https://www.deezer.com/track/3089547"
"Bob Marley & The Wailers";"Kaya";"Sun is shining";"1978";"ISLAND";1756380878;1756381172;;"https://open.spotify.com/track/2pZJhvpin385eqAFRp3ASJ";"https://www.deezer.com/track/66315754"
"Ki!";"The boy from Haeundae beach";"Nibi nibi";"2022";"CRUNCHY FROG";1756380901;1756381083;"https://music.apple.com/fr/album/nibi-nibi/1618446765?i=1618447209&uo=4";"https://open.spotify.com/track/4Jvtt6auE8RLCnwEQQ3CTO";"https://www.deezer.com/track/1713699227"
"Hassan Shamaizadeh";"Zendooni : Funk, psychedelia and pop from the iranian pre-revolution generation";"Safar (Journey)";"";"PHARAWAY SOUNDS";1756381079;1756381315;;;
"Petite-Vallee";"Couleurs";"Couleurs";"2024";"AUTOPRODUCTION";1756381168;1756381440;;"https://open.spotify.com/track/5P8xWFzv43U2m6kA9OXVkg";"https://www.deezer.com/track/3000775481"
"The Crystals";"Phil Spector presents the Philles album collection cd 2/He's a rebel /";"Oh yeah, maybe baby";"1963";"PHILLES RECORDS";1756381314;1756381458;;;"https://www.deezer.com/track/12809335"
"Kid Congo";"Dracula Boots";"La llarona";"2009";"IN THE RED RECORDS";1756381437;1756381649;;;
"Julie London";"The best of the Liberty years";"An occasional man";"1957";"LIBERTY";1756381457;1756381605;;;"https://www.deezer.com/track/3516147"
