"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Louis Armstrong";"Louis and the good book";"Swing low, sweet chariot";1958;"VERVE";1707127094;1707127281;"https://open.spotify.com/track/320nMYcagyfHas5DrX5AnO";;
"Molly Lewis";"On the lips";"Porque te vas";2024;"JAGJAGUWAR";1707127281;1707127467;"https://open.spotify.com/track/4gz8byCTwlLFFqMYyVhQ32";"https://music.apple.com/fr/album/porque-te-vas/1712878079?i=1712878416&uo=4";"https://www.deezer.com/track/2507484011"
"Mito & Comadre";"Siento una pena";"Siento una pena";2023;"ZZK RECORDS";1707127465;1707127647;;;
"The Mighty Sceptres";"All Hail The Mighty Sceptres!";"Sting Like A Bee";2014;"UBIQUITY";1707127646;1707127811;;;
"Buddy Holly And The Crickets";"The Roots of The Rolling Stones";"Not fade away";1957;"MOJO RECORDS";1707127809;1707127951;;;"https://www.deezer.com/track/6743075"
"Leon Russel";"A song for you";"Prince of peace";1969;"SHELTER";1707127945;1707128126;;;
"The Winston Brothers";"Drift";"High Life";2022;"COLEMINE RECORDS";1707128119;1707128376;"https://open.spotify.com/track/5m46QkaM5xHBVdSUX10iZC";"https://music.apple.com/fr/album/high-life/1640052920?i=1640053143&uo=4";"https://www.deezer.com/track/1868892487"
"Bil&gin";"City Stop";"Paris (radio edit)";2024;"MUSIC MEDIA CONSULTING";1707128375;1707128563;;;
"Africa Unite";"Play up";"Play another game";2006;"DISQUES DELUXE";1707128560;1707128831;"https://open.spotify.com/track/13o0fh4GBpleSOT6ifC46N";"https://music.apple.com/fr/album/play-another-game/1610501398?i=1610501949&uo=4";
"Akofa Akoussah";"Akofa Akoussah";"Tango";1976;"MR BONGO";1707128830;1707129010;"https://open.spotify.com/track/5assT3NB3PHdH9zlum37a7";"https://music.apple.com/fr/album/tango/1435406063?i=1435406072&uo=4";
"Serge Gainsbourg";"L'homme à tete de chou";"Lunatic Asylum (version instrumentale)";1976;"MERCURY";1707129008;1707129212;;;
"Beirut";"Hadsel";"The Tern";2023;"POMPEII RECORDS";1707129208;1707129461;"https://open.spotify.com/track/32yv6tuKN0wdqAZKoK69ZF";"https://music.apple.com/fr/album/the-tern/1700341218?i=1700341360&uo=4";
"Radiohead";"OK Computer";"Subterranean homesick alien";1997;"PARLOPHO";1707129458;1707129724;"https://open.spotify.com/track/2CVV8PtUYYsux8XOzWkCP0";"https://music.apple.com/fr/album/subterranean-homesick-alien/1097861387?i=1097861832&uo=4";"https://www.deezer.com/track/138539975"
"Adrien Legrand";"Impression";"Notre amitié";2019;"OBJET DISQUE";1707129719;1707129994;"https://open.spotify.com/track/6Ny8Dd0skU3iJwqjS2JGz6";;
"Per Tengstrand";"Masters of the North";"Nuits de fin d'été op 33 : presto agitato - pour piano / integrale";2010;"MINDFEEL";1707129992;1707130190;;;
"Allen Toussaint";"Toussaint: The real thing 1970-1975";"Chokin' kind";1970;"RAVEN RECORDS";1707130187;1707130387;;;
"Salt N Pepa";"The best of";"Whatta man (with en vogue)";1999;"BRILLIANT CLASSICS";1707130384;1707130647;;;
"Isaiah Collier";"Parallel universe";"Eggun";2023;"Night Dreamer";1707130639;1707130900;"https://open.spotify.com/track/3dCxmgKE8P86Eo4pW1PMij";;
"MARVIN GAYE";"Here, my dear";"(A) FALLING IN LOVE AGAIN";1978;"MOTOWN";1707130787;1707131066;;;
"Lalo Schifrin";"B.O.F. / Mission impossible / Anthology";"Jim on the move";1968;"MCA";1707130898;1707131094;;;"https://www.deezer.com/track/129308092"
"The Wiseguys";"BOF / Kevin & Perry 'Go Large'";"Ooh la la";1998;"VIRGIN";1707131092;1707131301;"https://open.spotify.com/track/3IBDXz8f3k78Tb46ipwQau";"https://music.apple.com/fr/album/ooh-la-la/260027275?i=260027594&uo=4";"https://www.deezer.com/track/3785085"
"Degiheugi";"Final round (The Architect remix)";"Final round (The Architect remix)";2023;"X-RAY PRODUCTIONS";1707131299;1707131537;;;
"Isaac Delusion";"Lost and found";"50 50";2024;"DELUSION RECORDS / ALLO FLORIDE UNDER EXCLUSIVE LICENSE TO 3EME BUREAU / WAGRAM MUSIC";1707131536;1707131744;"https://open.spotify.com/track/4Pca3D30BC6r7a8GwrZdb9";"https://music.apple.com/fr/album/50-50/1716058914?i=1716059432&uo=4";"https://www.deezer.com/track/2537598511"
"Sholto";"The changing tides of dreams";"Lucid state";2023;"ROOT RECORDS";1707131732;1707131973;"https://open.spotify.com/track/5hpG1QpvypyIksaWFesnmu";"https://music.apple.com/fr/album/lucid-state/1698299342?i=1698299591&uo=4";
"Karen Dalton";"In my own time";"In my own dream";1971;"LITA";1707131907;1707132159;;"https://music.apple.com/fr/album/in-my-own-dream/658561079?i=658561211&uo=4";"https://www.deezer.com/track/1521176022"
"Hank Williams";"No more darkness";"Ramblin' man";1951;"TRIKONT";1707132157;1707132338;;"https://music.apple.com/fr/album/ramblin-man-single-version/1440746731?i=1440747808&uo=4";"https://www.deezer.com/track/10066729"
"Galathea";"Sacred love";"Koloko";2024;"SPACE ECHO RECORDS";1707132336;1707132574;"https://open.spotify.com/track/0B8xOjdCCX1MrpnAt2R8sV";;
"Shinehead";"Rewind";"Billy Jean";1984;"UBIQUITY";1707132571;1707132748;;;
"Cho Co Pa Co Cho Co Quin Quin";"Tradition";"Eunomia";2023;"TIME CAPSULE";1707132748;1707132933;;;
"Louis Cole";"Time";"Weird part of the night";2018;"BRAINFEEDER";1707132931;1707133188;"https://open.spotify.com/track/5Q9r5uZtc1bHTS0Wd6uS0i";;"https://www.deezer.com/track/520443602"
"Agape";"Beaucoup d'amour #3";"Sous la vague";2016;"BEAUCOUP MUSIC";1707133187;1707133433;;;
"Man Man";"On oni pond";"Head on";2013;"ANTI";1707133432;1707133697;;;
"Maurice Jarre";"Bof / Lawrence d'arabie (1ere version)";"Overture";1962;"VARESE SARAB";1707133695;1707133949;;"https://music.apple.com/fr/album/overture/1663023353?i=1663023622&uo=4";
"Bing Crosby & Ella Fitzgerald";"My hapiness";"Istanbul";1953;"PARRQT";1707133827;1707133992;;;
"Josiah Soren";"Samurai";"Low vibrations (feat. Rhonnie O'neal & Audiadasound)";2024;"AUTOPRODUCTION";1707133989;1707134193;;"https://music.apple.com/fr/album/low-vibrations-feat-rhonnie-oneal-audiadasound/1722826048?i=1722826056&uo=4";"https://www.deezer.com/track/2596894472"
"Nicole Cassandra Smit";"Sundown (radio edit)";"Sundown (radio edit)";2022;"LILJEKONVALJ RECORDS";1707134192;1707134411;;;
"Francis Lai";"BOF / Ces amours là / Un homme et une femme";"Simon au black and white";2010;"HEBEN MUSIC";1707134409;1707134519;;;
"Wanda Sa";"Wanda..Vagamente..";"E vem o sol";1963;"POPPYDISC";1707134517;1707134678;;;
"Ariane Roy";"Ce n'est pas de la chance";"Ce n'est pas de la chance";2021;"LA MAISON FAUVE";1707134678;1707134973;"https://open.spotify.com/track/3iPcKjdIZ1GgGVxN3vS2eN";"https://music.apple.com/fr/album/ce-nest-pas-de-la-chance/1584381597?i=1584382087&uo=4";
"Cotonete";"Victoire de la musique";"What did you run for (feat Omar)";2024;"HEAVENLY SWEETNESS";1707134966;1707135378;;;
"Nujabes";"Metaphorical music";"A day by atmosphere supreme";2011;"HYDEOUT PRODUCTIONS";1707135377;1707135617;;;"https://www.deezer.com/track/1176778632"
"Bob Dylan";"Subterranean homesick blues";"She belongs to me";1965;"CBS";1707135613;1707135779;"https://open.spotify.com/track/2itBkHBUxGl4VfDj4HNyoD";"https://music.apple.com/fr/album/she-belongs-to-me/177964575?i=177964672&uo=4";
"Howlin' Jaws";"Half asleep half awake";"Mindreader";2023;"BELLEVUE MUSIC";1707135776;1707135966;"https://open.spotify.com/track/4Hrt9wBtaLZJniB3yCrywE";;
"Ganache";"Hypernova";"Comet";2023;"ALTER K DISTRIBUTION / KASANOSTRA PUBLISHING";1707135965;1707136165;"https://open.spotify.com/track/7hO57ZpF4aSx8btRtWVv8r";"https://music.apple.com/fr/album/comet/1666811688?i=1666811689&uo=4";"https://www.deezer.com/track/2483900941"
"Giuseppe Nalin (Chef d'orchestre)";"Johann David Heinichen : Sonates de Dresde";"Sonate en trio en Si bémol Maj : Vivace - pour 2 hautbois basson concertant et basse continue";2014;"STRADIVARIUS";1707136162;1707136377;;;
"Aa'In";"Arauca";"El Pescador";2019;"AUTOPRODUCTION";1707136378;1707136606;"https://open.spotify.com/track/3Or0RfKrSQZHrx9iQs5KfQ";"https://music.apple.com/fr/album/el-pescador/1447545514?i=1447545688&uo=4";
"Scary Pockets";"Funk box";"Crazy (feat. Dannielle DeAndrea)";2018;"POCKETS";1707136603;1707136858;;;
"Santana";"Dance of the rainbow serpent";"Oye como va";1970;"COLUMBIA";1707136764;1707137019;"https://open.spotify.com/track/5u6y4u5EgDv0peILf60H5t";"https://music.apple.com/fr/album/oye-como-va/265816081?i=265816671&uo=4";
"Scary Goldings";"Scary Goldings IV";"The shiner (feat. John Scofield)";2021;"POCKETS";1707137018;1707137241;;"https://music.apple.com/fr/album/the-shiner-feat-john-scofield/1592604907?i=1592604916&uo=4";
"Malik Djoudi";"Troie";"Adorée";2021;"WAGRAM MUSIC - CINQ 7";1707137240;1707137413;"https://open.spotify.com/track/2Ox0BDi3JmObYbFMrxTYD3";"https://music.apple.com/fr/album/ador%C3%A9e/1577802880?i=1577803614&uo=4";
"Rover";"Rover";"Lou";2012;"CINQ 7";1707137413;1707137590;"https://open.spotify.com/track/2O5SxQLZo8WCLxd0Gz9HmX";"https://music.apple.com/fr/album/lou/564196013?i=564196020&uo=4";
"Muddy Waters";"One more mile/Chess collectibles vol. 1";"Hoochie coochie man";1954;;1707137578;1707137726;;;"https://www.deezer.com/track/6178785"
"Com Mus";"COM. MUS /The best little whorehouse in Texas";"The aggie song";1978;"MC RECORDS";1707137896;1707138209;;;
"The Blind Boys Of Alabama";"Down in New Orleans";"Make a better world";2008;"PROPER/NOCTU";1707138207;1707138403;;"https://music.apple.com/fr/album/make-a-better-world/295056668?i=295056676&uo=4";"https://www.deezer.com/track/1698763017"
"Beach Fossils";"Bunny";"Don't fade away";2023;"BAYONET";1707138232;1707138603;"https://open.spotify.com/track/55YY7cmB3jkIJq54cC7G4W";"https://music.apple.com/fr/album/dont-fade-away/1669579209?i=1669579483&uo=4";"https://www.deezer.com/track/2136391167"
"Tommy Guerrero";"No man's land (CD promo FIP)";"Hombre si nombre";2014;"MODULOR";1707138403;1707138744;;;
"Half Alive";"Ok ok ?";"ok ok?";2019;"RCA GROUP";1707138741;1707138968;;;
"Leo Blomov";"L'ermitage";"Le voyageur immobile";2023;"LABEL ATTITUDE";1707138967;1707139120;"https://open.spotify.com/track/56Zd1qdxIWDERgzXAYoBSC";"https://music.apple.com/fr/album/le-voyageur-immobile/1704997066?i=1704997378&uo=4";"https://www.deezer.com/track/2432366215"
"Allison Russell";"The returner";"The Returner";2023;"FANTASY / BIRDS OF CHICAGO LLC";1707139119;1707139348;"https://open.spotify.com/track/4jYZSSA45xDLnQvIUConFB";"https://music.apple.com/fr/album/the-returner/1689486716?i=1689486916&uo=4";
"Charif Megarbane";"Marzipan (Habibi Funk 023) (Bonus Edition)";"Pas de dialogue";2023;"HABIBI FUNK RECORDS";1707139347;1707139501;"https://open.spotify.com/track/1NuiERHsqb9DVrSXOzKpQ7";"https://music.apple.com/fr/album/pas-de-dialogue/1688225081?i=1688225309&uo=4";
"Steely Dan";"Showbiz kids - the Steely Dan story 1972-1980";"Deacon Blues";1977;"MCA";1707139500;1707139946;"https://open.spotify.com/track/0xeBC6N81ZBYDtxuBFGSuO";"https://music.apple.com/fr/album/deacon-blues/1440803723?i=1440804057&uo=4";
"Alex Nicol";"Been a long year vol.2";"Song for Franz";2023;"AUTOPROD (ACQUISITION)";1707139937;1707140128;"https://open.spotify.com/track/5K9nvLz7Y3mgxLNPJuWcjR";"https://music.apple.com/fr/album/song-for-franz/1708861245?i=1708861498&uo=4";"https://www.deezer.com/track/2414111165"
