"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Michel Legrand";"La musique au pluriel - Vocal / Vol.1";"La partie de tennis";"1981";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1743674271;1743674532;;;
"Jeff Russo";"BOF TV / Fargo (Saison 5)";"Drums and tennis";"2023";"MASTERWORKS";1743674529;1743674646;"https://music.apple.com/fr/album/drums-and-tennis/1716756652?i=1716758082&uo=4";"https://www.deezer.com/track/2543893871";"https://open.spotify.com/track/0gfbvjR7mr3IlvRNuWs2Qp"
"Reinel Bakole";"Healing Exhaustion";"Silver armour";"2024";"1878596 RECORDS DK2";1743674642;1743674860;;"https://www.deezer.com/track/2519372481";"https://open.spotify.com/track/4AEVobdFkGZDWvrKnYEKon"
"Marlena Shaw";"Tender feelin's";"Feel like makin love";"1975";"BLUE NOTE";1743674859;1743675157;;;
"Luiza Maura";"Horse meat disco presents disco & boogie from Brazil, vol. 1";"Deixa girar";"1981";"MR BONGO";1743675151;1743675338;;"https://www.deezer.com/track/3194410901";
"The Sweet Enoughs";"Marshmallow";"Mysterious river snake";"2020";"WONDERCORE ISLAND";1743675335;1743675506;"https://music.apple.com/fr/album/mysterious-river-snake/1672550361?i=1672551022&uo=4";"https://www.deezer.com/track/2154376687";"https://open.spotify.com/track/7m38lSSQsmMDcAhRPKbU2G"
"Piers Faccini & Ballake Sissoko";"Our calling";"Shadows are";"2025";"NO FORMAT";1743675500;1743675757;;;
"Nick Drake";"Pink moon";"Pink moon";"1972";"ISLAND";1743675751;1743675871;"https://music.apple.com/fr/album/pink-moon/1567147188?i=1567147189&uo=4";"https://www.deezer.com/track/1379123002";"https://open.spotify.com/track/4KROoGIaPaR1pBHPnR3bwC"
"Urban Species";"Listen";"Listen (feat. MC Soolar)";"1994";"POLY";1743675870;1743676255;;;
"Oskar Hahn";"Kolorit";"Zephyr";"2024";"BEAT JAZZ INTERNATIONAL";1743676252;1743676413;;"https://www.deezer.com/track/3045686861";"https://open.spotify.com/track/5QedMaGtEHFmEXFSCsytVu"
"Adrian Crowley";"Measure of joy";"Tangled";"2025";"VALLEY OF EYES RECORDS";1743676410;1743676597;;"https://www.deezer.com/track/3094113311";"https://open.spotify.com/track/2zuaWg7xLtG2Qyk6qhqHTh"
"Ella Fitzgerald";"";"I Got Rythm";"";"";1743676593;1743676778;;;
"Denzal Sinclaire";"Denzal Sinclaire";"I Got Rhythm";"2003";"UMSM";1743676777;1743676992;;;
"New Visionaries";"Roadmaps";"Spiritual world";"2024";"LOVEMONK RECORDS";1743676988;1743677210;;"https://www.deezer.com/track/2637246072";"https://open.spotify.com/track/1vzATSuozDmJf7oyj3qOi2"
"Vaudou Game";"Fintou";"Ça ira";"2024";"HOT CASA RECORDS";1743677209;1743677438;;;
"Mano Negra";"Puta's fever";"Guayaquil city";"1989";"VIRGIN";1743677436;1743677616;;"https://www.deezer.com/track/370951851";"https://open.spotify.com/track/1UOVvgy8DRhTbffOZZmisu"
"Fatbabs";"48° Nord";"The Rainbow Warrior";"2021";"BIG SCOOP RECORDS";1743677613;1743677802;;"https://www.deezer.com/track/1561579702";"https://open.spotify.com/track/2poIHoLIBBBz5XxK7AT7G5"
"Cherise";"";"Hello";"";"";1743677802;1743678009;;"https://www.deezer.com/track/2926860241";"https://open.spotify.com/track/1DjnDLJK0ybp82vKKM5e7r"
"Nikitch & Alexis Moutzouris";"II";"Hugo";"2024";"TRU THOUGHTS";1743678008;1743678136;;;
"Lossapardo";"If I were to paint it";"Nostalgia";"2024";"ROCHE MUSIQUE";1743678135;1743678387;;"https://www.deezer.com/track/2562069542";"https://open.spotify.com/track/0wJPMQggJBautrP5cRmfQO"
"Yves Simon";"Une vie comme ca";"Qu'est-ce que sera demain";"1981";"RCA";1743678388;1743678603;;"https://www.deezer.com/track/1687808307";
"Elton John";"Goodbye yellow brick road";"Social disease";"1973";"CARRERE";1743678592;1743678812;;;
"Gabor Szabo";"Bacchanal & 1969";"Three king fishers";"1968";"CHERRY RED R";1743678810;1743679096;"https://music.apple.com/fr/album/three-king-fishers/258313614?i=258313633&uo=4";"https://www.deezer.com/track/1624996";"https://open.spotify.com/track/6w3bIc0BxTPGNHqyH4KNiY"
"Tinariwen";"Tassili / cd bonus";"Tenere taqhim tossam";"2011";"V2 RECORDS";1743679092;1743679334;;"https://www.deezer.com/track/3419532411";"https://open.spotify.com/track/38qNQvOwwtMj38O5VEGEDg"
"Hindi Zahra";"Handmade";"Ahiawa (unplugged session)";"2011";"BLUE NOTE";1743679332;1743679622;;;
"Foday Musa Suso";"La musique de Philip Glass et de Foday Musa Suso";"Long life - pour kora et piano";"2011";"ORANGE MOUNTAIN MUSIC";1743679620;1743679873;;;
"Saya Gray";"Saya";"Lie down";"2025";"DIRTY HITS";1743679865;1743680172;;;
"Greentea Peng";"Green";"Green";"2025";"AUTOPRODUCTION";1743680170;1743680405;;"https://www.deezer.com/track/3216609541";"https://open.spotify.com/track/6ANgkVR7kTgMwm15Mp97ig"
"Portishead";"Dummy";"Wandering star";"1994";"GO! DISCS";1743680405;1743680696;;"https://www.deezer.com/track/982658";"https://open.spotify.com/track/7h14W1uQK7sjpVI1oVTobt"
"Pad Deaf";"Bleu";"Fill";"2024";"KRISPY RECORDS";1743680690;1743680856;;"https://www.deezer.com/track/3121132701";"https://open.spotify.com/track/3tYUiS32WzK6WQQjcU4kRV"
