"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Theo Lawrence";"Pickin' & singin'";"Pretty bird";"2023";"TOMIKA RECORDS";1724579937;1724580095;"https://music.apple.com/fr/album/pretty-bird/1717048404?i=1717048411&uo=4";"https://open.spotify.com/track/2L6tKRy6Lo7Q25JFNYVG7g";
"The Sweet Enoughs";"Marshmallow";"Mysterious river snake";"2020";"WONDERCORE ISLAND";1724580090;1724580264;"https://music.apple.com/fr/album/mysterious-river-snake/1672550361?i=1672551022&uo=4";"https://open.spotify.com/track/7m38lSSQsmMDcAhRPKbU2G";
"Robert Crumb";"Number two";"Hula medley";"1976";"AIR MAIL ARCHIVE";1724580261;1724580505;;;
"Moriarty Et Mama Rosin";"The Pigalle sessions (cd promo FIP)";"Calypso triste";"2013";"L AUTRE DISTRIBUTION";1724580505;1724580715;;;
"Kiefer";"Happysad";"Memories of U";"2018";"STONES THROW RECORDS";1724580715;1724580958;;"https://open.spotify.com/track/7eaijt43EwnW71jskHNiqg";
"Gang Starr";"Moment of truth";"Work";"1998";"NOO TRYBE RECORDS";1724580955;1724581132;;"https://open.spotify.com/track/1EiLrPd8JMTcQUr1aLEUKi";
"Nxworries";"Daydreaming";"Daydreaming";"2023";"STONES THROW RECORDS";1724581129;1724581311;;"https://open.spotify.com/track/6qqq5zPYV7U4UsKnGC82tw";
"The Philly Armada Orchestra";"Strange games & funky things / Volume 5";"For the love of money";"1977";"BBE";1724581307;1724581611;;;
"Roxy Music";"B.O.F / Casino";"Love is the drug";"1975";"MCA";1724581604;1724581850;"https://music.apple.com/fr/album/love-is-the-drug/724413368?i=724413663&uo=4";"https://open.spotify.com/track/3wtMkvedoWMQ3XTKv7tqcZ";
"Horace Andy";"The essentiel Horace Andy";"Money money";"1976";"METRO DOUBLES";1724581848;1724581987;;;
"William Doyle";"Eternal springs";"Eternal spring";"2024";"TOUGH LOVE RECORDS";1724581983;1724582234;"https://music.apple.com/fr/album/eternal-spring/1710623653?i=1710623951&uo=4";"https://open.spotify.com/track/37XkvGI9mUK6ncWlF9WDj4";"https://www.deezer.com/track/2483875341"
"Chapelier Fou";"613";"Les métamorphoses du vide";"2010";"ICI D AILLEU";1724582234;1724582393;;"https://open.spotify.com/track/7EZmTPGzFNqOl0YzFRt1xy";
"Flavien Berger";"Contrebande 02. le disque de l'été";"Sapon";"2024";"PAN EUROPEAN RECORDING / VIBRANCE";1724582393;1724582583;;"https://open.spotify.com/track/1B8PvyOSEtzXhXuBK4nrso";"https://www.deezer.com/track/2521119241"
"Los Angeles Negros";"Como quisiera decirte (Murcof Mix)";"Como quisiera decirte (Murcof Mix)";"2009";"INTOLERANCIA RECORDS";1724582581;1724582828;;"https://open.spotify.com/track/0m1jwjG9ytyduJUh7WeUFO";
"Caetano Veloso";"Bof/La fleur de mon secret";"La fleur de mon secret :  Tonada de luna llena";"1991";"SQUATT";1724582825;1724583018;;;
"Skinshape";"Filoxiny";"After midnight";"2018";"LEWIS RECORDINGS";1724583018;1724583198;;"https://open.spotify.com/track/0L2Q17joitlk1BxqKbbUyM";
"Freddy McQuinn";"Exile on brick Lane";"Sixteen pints";"2009";"BELIEVE";1724583193;1724583476;;;
"Dion And The Belmonts";"Baby boomer classics fifties / Vol. 2";"Teenager in love";"1959";"BABY BOOMER CLASSICS";1724583475;1724583623;;;
"Joy Bryan";"Make the man love me & Joy Bryan sings";"My romance";"1961";"FRESH SOUND RECORDS";1724583621;1724583798;;;"https://www.deezer.com/track/39907561"
"Love Unlimited Orchestra";"Rhapsody in white";"Love's theme";"1974";"DISQUE AZ";1724583797;1724584038;;;"https://www.deezer.com/track/67111561"
"Thee Sinseers";"Sinseerly yours";"Like I can give";"2024";"COLEMINE RECORDS";1724584029;1724584291;;"https://open.spotify.com/track/4rOUMXTMV74L7vTc7e8g2g";"https://www.deezer.com/track/2581056352"
"Elephant Stone";"Le voyage de M. Lonely dans la Lune";"Solitude";"2022";"ELEPHANTS ON PARADE";1724584289;1724584490;"https://music.apple.com/fr/album/solitude/1600348633?i=1600348641&uo=4";"https://open.spotify.com/track/61CMCprMB16Am1XnWaoRrw";
"Dana Gillespie";"Weren't born a man";"All cut up on you";"1973";"MUNSTER RECORDS";1724584488;1724584753;;;"https://www.deezer.com/track/1685972737"
