"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Julia Sarr";"Njaboot";"Doynawar";"2023";"L'AUTRE DISTRIBUTION";1752832761;1752832964;"https://music.apple.com/fr/album/doynawar/1659364365?i=1659366516&uo=4";"https://www.deezer.com/track/2063059807";"https://open.spotify.com/track/7r8nSzcjo5VHXj4HRTLdXm"
"Ben Vaughn";"Designs in music";"While were here";"2005";"VAMPISOUL";1752832953;1752833183;;;
"Anna Karina";"Chansons de films";"Angela (une femme est une femme)";"1961";"MERCURY";1752833179;1752833322;;;
"Sophie Karthauser";"Claude Debussy : Harmonie du soir";"Nuit d'étoiles L 2 (4) - pour soprano et piano";"2018";"HARMONIA MUNDI";1752833320;1752833467;;;
"Eliana Glass";"E";"On the way down";"2025";"SHELTER PRESS";1752833468;1752833642;"https://music.apple.com/fr/album/on-the-way-down/1790880741?i=1790880953&uo=4";"https://www.deezer.com/track/3188403141";"https://open.spotify.com/track/31hrl1EuBI4bmNK80lBq5H"
"Mocky";"Music will explain (choir music vol. 1)";"Choir beat";"2025";"STONES THROW RECORDS";1752833633;1752833850;;"https://www.deezer.com/track/3254952281";"https://open.spotify.com/track/3diM1JYRtuKScxKZCy2aJA"
"Klim";"Simplicity";"Kyiv Nights";"2024";"AUTOPRODUCTION";1752833843;1752833963;;"https://www.deezer.com/track/3008032271";"https://open.spotify.com/track/2RsFh5kFKPr7NlO7u0Keks"
"Wu Tang Clan";"Enter The Wu-Tang (36 Chambers)";"C.r.e.a.m.";"1993";"RCA";1752833961;1752834213;;;
"Barry Brown";"Studio One : Dancehall";"Far east";"1978";"SOUL JAZZ RECORDS";1752834205;1752834328;;"https://www.deezer.com/track/14285103";
"The Marvelettes";"Forever more : the complete Motown albums / Vol.2";"Don't make hurting me a habit";"1968";"MOTOWN";1752834322;1752834500;"https://music.apple.com/fr/album/dont-make-hurting-me-a-habit/1444184667?i=1444184982&uo=4";"https://www.deezer.com/track/78102369";"https://open.spotify.com/track/47XpL6RIOhWWacCOyt4OqG"
"Pearl Charles";"Desert queen";"Birthday";"2025";"";1752834493;1752834761;"https://music.apple.com/fr/album/birthday/1814344228?i=1814344229&uo=4";"https://www.deezer.com/track/3365738521";"https://open.spotify.com/track/2v7ltjIJIxMeLPsNwRonaz"
"Gabor Szabo";"Bacchanal & 1969";"Dear Prudence";"1969";"CHERRY RED R";1752834759;1752834921;;"https://www.deezer.com/track/1303451";"https://open.spotify.com/track/3RTV8aNDT8dnJMAdijz1gB"
"The Association";"Golden Heebies-Jeebies";"Your own love";"1966";"EDSEL";1752834916;1752835057;;"https://www.deezer.com/track/733121";"https://open.spotify.com/track/1akW5DTeCprFWkcXuaMFjk"
"Juniore";"Trois, deux, un";"En fumée";"2024";"LE PHONOGRAPHE";1752835050;1752835275;;"https://www.deezer.com/track/2804941082";"https://open.spotify.com/track/0ROBWReZjKvZLo0p0jxZ0P"
"The Cinelli Brothers";"Almost Exactly...The Cinelli Brothers";"Last throw of the dice";"2024";"AUTOPRODUCTION";1752835273;1752835519;"https://music.apple.com/fr/album/last-throw-of-the-dice/1727360693?i=1727360694&uo=4";"https://www.deezer.com/track/2635608792";"https://open.spotify.com/track/2xs7p6qr6M0Xs8IoMa59dy"
"Lance Ferguson";"Lance Ferguson's rare groove spectrum";"Noches de viaje";"2018";"FREESTYLE OUR LATEST";1752835518;1752835766;;"https://www.deezer.com/track/576110732";
"Quarteto Em Cy";"Gilles Peterson in Brazil";"Tudo que voce podia ser";"1972";"ETHER REC.";1752835695;1752835860;;"https://www.deezer.com/track/642705482";"https://open.spotify.com/track/4iVpZVKaPUnMhEagBOIIuI"
"Jorge Ben";"Bossa Nova and the rise of brazilian music in the 1960's";"Rosa menina rosa";"1963";"SOUL JAZZ RECORDS";1752835857;1752835993;;;
"Sessa";"Estrela acesa";"Gostar do mundo";"2022";"MEXICAN SUMMER";1752835991;1752836129;"https://music.apple.com/fr/album/gostar-do-mundo/1775801764?i=1775801766&uo=4";"https://www.deezer.com/track/3063715811";"https://open.spotify.com/track/28J9iOhEMscARiDQpDdCaq"
"Pierre Barouh";"Années Disc'Az";"Le verbe aimer";"1963";"Universal Music";1752836127;1752836260;;"https://www.deezer.com/track/3740178222";"https://open.spotify.com/track/6aStQs4iMS7QNR1R4UllLA"
"Gregory Porter";"Liquid spirit";"Wind Song";"2013";"BLUE NOTE";1752836257;1752836458;"https://music.apple.com/fr/album/wind-song/1440861183?i=1440861339&uo=4";"https://www.deezer.com/track/69739113";"https://open.spotify.com/track/4LiWvGib67VUKKaLW0Y1xQ"
"Dave Pike";"Zoom";"Big schlepp";"1971";"MOTOR MUSIC";1752836455;1752836700;;;
"Led Zeppelin";"Led Zeppelin lll (édition de luxe)";"Bron-y-aur stomp";"1970";"";1752836701;1752836958;"https://music.apple.com/fr/album/bron-y-aur-stomp/580708279?i=580708330&uo=4";;
"Choses Sauvages";"III";"Incendie au paradis";"2025";"AUDIOGRAM";1752836955;1752837174;"https://music.apple.com/fr/album/incendie-au-paradis/1785718252?i=1785718270&uo=4";"https://www.deezer.com/track/3145889461";"https://open.spotify.com/track/2Sf6f7PBVkZofydoYveDO5"
"John Barry";"Bof / Ipcress danger immediat";"A man alone I";"1965";"MCA";1752837175;1752837370;;;
"Hooverphonic";"The Magnificent Tree";"Mad about you";"1999";"SMALL";1752837364;1752837586;;"https://www.deezer.com/track/850423";
"Princess Nokia";"Everything is beautiful";"Gemini";"2020";"AUTOPRODUCTION";1752837579;1752837762;;;"https://open.spotify.com/track/79VKEr51Prtp9dBIEYjJVn"
"Iyamah";"Gemini Guy";"Gemini guy";"2023";"AUTOPRODUCTION";1752837759;1752837961;;"https://www.deezer.com/track/2703804292";"https://open.spotify.com/track/4FrHTjt1GcPcsxv0TD73OA"
"Baron Retif & Concepcion Perez";"Anthologie souterraine / French pop underground";"Blind Lemon";"2015";"ALMOST";1752837959;1752838114;;"https://www.deezer.com/track/84776261";
"Yaya Bey";"Do it afraid";"Merlot and Grigio";"2025";"DRINK SUM WTR";1752838112;1752838316;;"https://www.deezer.com/track/3252741611";"https://open.spotify.com/track/5wlbrG0V3fuAlfLdH7EttL"
