"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Mounika";"Don't look at me";"Dreams";"2022";"MAJU RECORDS";1724320436;1724320848;;;
"Charlotte Day Wilson";"Cyan blue";"Forever (feat. Snoh Aalegra)";"2024";"STONE WOMAN MUSIC";1724320698;1724320892;;;
"Blackjoy";"Clouds (feat. Lynn)";"Clouds (feat. Lynn)";"2024";"LES RYTHMES RUBAN";1724320847;1724321219;;;
"Charlotte Day Wilson";"Cyan blue";"Forever (feat. Snoh Aalegra)";"2024";"STONE WOMAN MUSIC";1724320847;1724321041;;;
"Benny Sings";"Nova tunes/2.5";"Big brown eyes";"2012";"NOVA RECORDS";1724321040;1724321467;"https://www.deezer.com/track/1717488447";"https://open.spotify.com/track/5jHfeYXjwsoNbSLIbO0b08";
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"Malatia";"2024";"PERIODICA RECORDS";1724321218;1724321431;;;
"Francesco De Masi";"B.O.F / Piombo rovente";"Napoli spara :  Naples main titles";"2000";"PLASTIC RECO";1724321467;1724321563;;;
"Skrillex";"Rumble";"Rumble";"2023";"OWSLA - ATLANTIC";1724321674;1724321915;"https://www.deezer.com/track/2077255967";"https://open.spotify.com/track/74fmYjFwt9CqEFAh8ybeBD";
"Asakura";"Tekale";"Tekale";"2018";"MERCURY RECORDS";1724321769;1724322037;"https://www.deezer.com/track/602442682";"https://open.spotify.com/track/0hVhNvxvMl7gG05Qu6f2dB";"https://music.apple.com/fr/album/tekale/1446059096?i=1446059099&uo=4"
"Wu Tang Clan";"The saga continues";"Lesson learn'd (Feat. Inspectah Deck and Redman)";"2017";"EONE MUSIC";1724321913;1724321946;;;
"Mulle Beats";"Thoughts (EP)";"Prelude";"2017";"05.08.";1724322233;1724322439;;;
"Lianne La Havas";"Lost & found (EP)";"No room for doubt";"2011";"LABOUR OF LO";1724322436;1724322677;;;
"L'Estravagante";"Dietrich Buxtehude : Integrale des 7 sonates op 1";"Sonate en Fa Maj op 1 n°1 BuxWV252 : Vivace- lento - pour violon basse de viole et clavecin";"2007";"ARTS OU ARTS MUSIC";1724322676;1724322813;;;
"Helen Merrill";"Music makers";"Nuages";"1986";"OWL";1724322808;1724323046;;"https://open.spotify.com/track/3NyKWeZCs4ebiHMYhylF6R";
"Lord$";"Speed it up";"Fantasy";"2024";"TRICATEL";1724323044;1724323285;"https://www.deezer.com/track/2704030692";;
"Jones";"Kaléidoscope";"Darkest part";"2024";"UNITY";1724323283;1724323476;;"https://open.spotify.com/track/31rfoBYP5pek7hY6dOYlBg";"https://music.apple.com/fr/album/darkest-part/1738305646?i=1738305917&uo=4"
"Tommy Mac Cook & The Supersonics";"Soul rock steady";"Michelle";"2022";"TROJAN RECORDS / SANCTUARY RECORDS";1724323471;1724323632;;;
"Mina";"Discografía en Español";"Bésame mucho (remastered)";"2019";"MASTER TAPE RECORDS";1724323630;1724323787;;;"https://music.apple.com/fr/album/b%C3%A9same-mucho-remastered/1481590129?i=1481590132&uo=4"
"Francoiz Breut";"Françoiz breut";"Everyone kisses a stranger";"1997";"VIRGIN";1724323784;1724323961;;"https://open.spotify.com/track/3z5MsvXgUhImyKE2pvZmp4";
"Isolde Lasoen";"Oh dear";"Oh dear";"2023";"MAYWAY RECORDS";1724323942;1724324133;"https://www.deezer.com/track/2608130592";"https://open.spotify.com/track/0yGXjlC5Tco3lK9I1p1amA";
"Cotonete";"Victoire de la musique";"Satori";"2024";"HEAVENLY SWEETNESS";1724324132;1724324504;"https://www.deezer.com/track/2622051602";"https://open.spotify.com/track/1UenMsY8e0zIUh0l9izvLw";"https://music.apple.com/fr/album/satori/1725971393?i=1725971727&uo=4"
"Johnny Guarnieri";"BOF / Licorice pizza";"Licorice pizza : Sometimes I'm happy";"2021";"REPUBLIC RECORDS";1724324404;1724324648;;;
"Jacques Dutronc";"On connait la chanson";"J'aime les filles";"1967";"VOGUE";1724324645;1724324823;"https://www.deezer.com/track/540429";;
"Molly Burch";"First flower";"To the boys";"2018";"CAPTURED TRACKS";1724324821;1724325046;;"https://open.spotify.com/track/4km3aB077ieI1Gli9XapiV";
"Céu";"Novela";"Reescreve";"2024";"URBAN JUNGLE / ONERPM";1724325044;1724325272;"https://www.deezer.com/track/2674120512";"https://open.spotify.com/track/00AAF6nDbxJ3xsuBaGAsQq";"https://music.apple.com/fr/album/reescreve/1740125744?i=1740125969&uo=4"
"Cortex";"Psychose / Oh ! Lord";"Psychose";"1977";"TRAD VIBE RECORDS";1724325270;1724325563;"https://www.deezer.com/track/2255058367";;
"Vanya Borges";"Rhythms del mundo (Cuba)";"Ai no corrida";"2006";"NC";1724325561;1724325829;;;
