"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Mounika";"Don't look at me";"Dreams";2022;"MAJU RECORDS";1717063133;1717063291;;;
"Charlotte Day Wilson";"Cyan blue";"Forever (feat. Snoh Aalegra)";2024;"STONE WOMAN MUSIC";1717063285;1717063479;;;
"Blackjoy";"Clouds (feat. Lynn)";"Clouds (feat. Lynn)";2024;"LES RYTHMES RUBAN";1717063478;1717063661;;;
"Benny Sings";"Nova tunes/2.5";"Big brown eyes";2012;"NOVA RECORDS";1717063654;1717063904;"https://music.apple.com/fr/album/big-brown-eyes/566294839?i=566294878&uo=4";"https://www.deezer.com/track/1717488447";"https://open.spotify.com/track/5jHfeYXjwsoNbSLIbO0b08"
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"Malatia";2024;"PERIODICA RECORDS";1717063904;1717064120;;;
"Francesco De Masi";"B.O.F / Piombo rovente";"Napoli spara :  Naples main titles";2000;"PLASTIC RECO";1717064114;1717064201;;;
"Skrillex";"Rumble";"Rumble";2023;"OWSLA - ATLANTIC";1717064200;1717064345;;;"https://open.spotify.com/track/74fmYjFwt9CqEFAh8ybeBD"
"Asakura";"Tekale";"Tekale";2018;"MERCURY RECORDS";1717064345;1717064476;"https://music.apple.com/fr/album/tekale/1446059096?i=1446059099&uo=4";"https://www.deezer.com/track/602442682";"https://open.spotify.com/track/0hVhNvxvMl7gG05Qu6f2dB"
"Wu Tang Clan";"The saga continues";"Lesson learn'd (Feat. Inspectah Deck and Redman)";2017;"EONE MUSIC";1717064470;1717064673;;;
"Mulle Beats";"Thoughts (EP)";"Prelude";2017;"05.08.";1717064666;1717064874;;;
"Lianne La Havas";"Lost & found (EP)";"No room for doubt";2011;"LABOUR OF LO";1717064868;1717065109;;;
"L'Estravagante";"Dietrich Buxtehude : Integrale des 7 sonates op 1";"Sonate en Fa Maj op 1 n°1 BuxWV252 : Vivace- lento - pour violon basse de viole et clavecin";2007;"ARTS OU ARTS MUSIC";1717065109;1717065250;;;
"Helen Merrill";"Music makers";"Nuages";1986;"OWL";1717065243;1717065482;"https://music.apple.com/fr/album/nuages/1443308967?i=1443309159&uo=4";;"https://open.spotify.com/track/3NyKWeZCs4ebiHMYhylF6R"
"Lord$";"Speed it up";"Fantasy";2024;"TRICATEL";1717065481;1717065722;;"https://www.deezer.com/track/2704030692";"https://open.spotify.com/track/7i4auXVFopusC43mgC9lum"
"Jones";"Kaléidoscope";"Darkest part";2024;"UNITY";1717065721;1717065915;;;"https://open.spotify.com/track/31rfoBYP5pek7hY6dOYlBg"
"Tommy Mac Cook & The Supersonics";"Soul rock steady";"Michelle";2022;"TROJAN RECORDS / SANCTUARY RECORDS";1717065913;1717066079;;;
"Mina";"Discografía en Español";"Bésame mucho (remastered)";2019;"MASTER TAPE RECORDS";1717066072;1717066230;"https://music.apple.com/fr/album/b%C3%A9same-mucho-remastered/1481590129?i=1481590132&uo=4";;
"Francoiz Breut";"Françoiz breut";"Everyone kisses a stranger";1997;"VIRGIN";1717066229;1717066398;"https://music.apple.com/fr/album/everyone-kisses-a-stranger/697257535?i=697258008&uo=4";;"https://open.spotify.com/track/3z5MsvXgUhImyKE2pvZmp4"
"Isolde Lasoen";"Oh dear";"Oh dear";2023;"MAYWAY RECORDS";1717066392;1717066587;"https://music.apple.com/fr/album/oh-dear/1724173726?i=1724173982&uo=4";;"https://open.spotify.com/track/0yGXjlC5Tco3lK9I1p1amA"
"Cotonete";"Victoire de la musique";"Satori";2024;"HEAVENLY SWEETNESS";1717066581;1717066812;"https://music.apple.com/fr/album/satori/1725971393?i=1725971727&uo=4";"https://www.deezer.com/track/2622051602";"https://open.spotify.com/track/1UenMsY8e0zIUh0l9izvLw"
"Johnny Guarnieri";"BOF / Licorice pizza";"Licorice pizza : Sometimes I'm happy";2021;"REPUBLIC RECORDS";1717066804;1717067050;;;
"Jacques Dutronc";"On connait la chanson";"J'aime les filles";1967;"VOGUE";1717067047;1717067225;;"https://www.deezer.com/track/540429";
"Molly Burch";"First flower";"To the boys";2018;"CAPTURED TRACKS";1717067224;1717067451;"https://music.apple.com/fr/album/to-the-boys/1406464114?i=1406464650&uo=4";"https://www.deezer.com/track/554889262";"https://open.spotify.com/track/4km3aB077ieI1Gli9XapiV"
"Céu";"Novela";"Reescreve";2024;"URBAN JUNGLE / ONERPM";1717067448;1717067680;"https://music.apple.com/fr/album/reescreve/1740125744?i=1740125969&uo=4";;"https://open.spotify.com/track/00AAF6nDbxJ3xsuBaGAsQq"
"Cortex";"Psychose / Oh ! Lord";"Psychose";1977;"TRAD VIBE RECORDS";1717067674;1717067967;;;
"Vanya Borges";"Rhythms del mundo (Cuba)";"Ai no corrida";2006;"NC";1717067963;1717068231;;;"https://open.spotify.com/track/5mBSSAcgKNo0SljoDQq6fc"
"Ana Tijoux";"Vida";"Milionaria";2024;"ALTAFONTE";1717068231;1717068447;;;
"Makaya McCraven";"Deciphering the Message";"Coppin' the haven (aka """"at the haven coppin"""")";2021;"Blue Note";1717068444;1717068597;;;
"Talking Heads";"Once in a lifetime";"Once in a lifetime";1980;"";1717068590;1717068844;"https://music.apple.com/fr/album/once-in-a-lifetime/124922154?i=124921347&uo=4";"https://www.deezer.com/track/14618309";"https://open.spotify.com/track/1Tr4K5MU5XYE44umXGDndd"
"Poni Hoax";"A state of war";"Down on Serpent street";2012;"PAN EUROPEAN";1717068835;1717069090;;;
"Boards Of Canada";"Music has the right to children";"Turquoise hexagon sun";1998;"WARP RECORDS";1717069089;1717069398;"https://music.apple.com/fr/album/turquoise-hexagon-sun/281116024?i=281116078&uo=4";"https://www.deezer.com/track/29373631";"https://open.spotify.com/track/7F3MjS1b1xHeaeXyBTvCE0"
"Amoue";"Amouë Vol.1";"A l'aube";2022;"LVCO PROD / WISEBAND";1717069395;1717069634;"https://music.apple.com/fr/album/%C3%A0-laube/1692773383?i=1692773628&uo=4";"https://www.deezer.com/track/2329271865";"https://open.spotify.com/track/1kGZsvtrq4wRRg3u1sKzGs"
"Jodie Devos";"And love said";"On this island op 11 : 2. Now the leaves are falling fast - pour soprano et piano";2021;"ALPHA";1717069628;1717069750;;;
"Brad Mehldau (Compositeur, Piano)";"After Bach II";"Variations on Bach's Goldberg Theme : Aria-like";2024;"Nonesuch";1717069746;1717069969;;;
"Randy Newman";"Sail away";"Lonely at the top";1972;"REPRISE";1717069963;1717070119;"https://music.apple.com/fr/album/lonely-at-the-top/51963348?i=51963352&uo=4";;
