"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Darondo";"Let my people go";"Sure know how to love me";"2006";"LUV N' HAIGHT RECORDINGS";1717271840;1717272041;;;
"Gene Chandler";"Get down";"Let me make love to you";"1992";"CHARLY RECORDS";1717272040;1717272285;;;
"Miles Davis & Robert Glasper";"Everything's beautiful";"I'm leaving you (feat. John Scofield and Ledesi)";"2016";"COLUMBIA";1717272282;1717272476;;;
"Stereolab";"Cobra and phases group play voltage in the milky night";"Op hop detonation";"1999";"ELEKTRA";1717272475;1717272685;"https://music.apple.com/fr/album/op-hop-detonation/1230503490?i=1230503753&uo=4";"https://www.deezer.com/track/774152072";"https://open.spotify.com/track/4FZS47rNglpUDvAEDYBFmn"
"Come Ranjard";"Intraterrestre";"La bete a des doutes";"2024";"VIETNAM";1717272682;1717272875;"https://music.apple.com/fr/album/la-b%C3%AAte-a-des-doutes/1743001073?i=1743001461&uo=4";;"https://open.spotify.com/track/3wpyFkAMuh5HJOXnK8u7n2"
"Orchestre National De Lyon";"Les Eaux célestes";"Avant les clartés de l'aurore : 4. Avant les clartés de l'aurore";"2023";"NoMadMusic";1717272871;1717273049;;;
"The Invaders";"Louis Wayne moody high: 1967";"I was a fool";"2020";"NUMERO GROUP";1717273062;1717273204;"https://music.apple.com/fr/album/i-was-a-fool/1505858907?i=1505859469&uo=4";;"https://open.spotify.com/track/2Xq3EoQn9qoudwYOpygF1L"
"Omerta";"Collection Particuli?è?re";"Amour fou";"2023";"ZAMZAMREC";1717273204;1717273568;"https://music.apple.com/fr/album/amour-fou/1673869973?i=1673869983&uo=4";"https://www.deezer.com/track/2159747867";
"Piero Umiliani";"BOF / Il corpo";"Stream";"1974";"EASY TEMPO";1717273559;1717273679;;;"https://open.spotify.com/track/0KmFemGHfyULmC8hXkofNG"
"Betty Davis";"Betty Davis";"Anti love song";"1973";"MPC LTD";1717273672;1717273936;"https://music.apple.com/fr/album/anti-love-song/658976770?i=658976837&uo=4";;"https://open.spotify.com/track/3zMVsONH6RZv528HANVm3Y"
"The Peddlers";"How cool is cool";"Ebb tide";"2002";"COLUMBIA";1717273932;1717274101;;;"https://open.spotify.com/track/2oCGZ37w2YgHP7CNtkmowl"
"Chinatsu Nakayama";"BOF / La Belladone de la tristesse";"TBSF";"1973";"FINDERS KEEPERS";1717274112;1717274316;;;
"Adrian Quesada";"Jaguar sound";"Noble metals";"2022";"ATO RECORDS";1717274311;1717274517;;;"https://open.spotify.com/track/5Yy17GXyBXDe1W01tXRu8H"
"Henri Salvador";"Chansons douces / Salvador s'amuse";"Faut rigoler";"1960";"POLYGRAM";1717274517;1717274716;;"https://www.deezer.com/track/3484572";
"David Linx";"7000 miles";"Sitting on the dock of the bay";"2018";"SOUND SURVEYOR MUSIC";1717274710;1717274997;;"https://www.deezer.com/track/447654262";"https://open.spotify.com/track/2z4fb2BSTkzKY5afVWkU09"
"Peter Cat Recording Co";"Bismillah";"Floated by";"2019";"PANACHE";1717274997;1717275249;;;
"On Our Own Clock";"On our own clock";"Dune dance";"2021";"MUSHROOM HOUR HALF HOUR";1717275242;1717275607;;"https://www.deezer.com/track/2451867525";"https://open.spotify.com/track/7LH07jmvw2G2f4tqkiwW1M"
"Amine Bouhafa";"BOF / Timbuktu";"Football without a ball";"2014";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1717275646;1717275759;"https://music.apple.com/fr/album/football-without-a-ball/1443776884?i=1443777140&uo=4";"https://www.deezer.com/track/91415534";"https://open.spotify.com/track/56sslHxKMrZKRNNoH8uRyf"
