"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Us 69";"Yesterdays Folks";"Never a day goes by";"1969";"LEGACY RECORDS";1746957507;1746957800;;;
"Population II";"Maintenant jamais";"Haut-fond";"2024";"BONSOUND";1746957798;1746958031;"https://www.deezer.com/track/3144390581";;
"David Snell";"The midnight mellow : The folk-funk psychedelic experience";"Crab apple jam";"1975";"";1746958030;1746958220;;;
"D'Angelo";"Voodoo";"Send it on";"2000";"EMI";1746958218;1746958576;"https://www.deezer.com/track/139102911";"https://open.spotify.com/track/5LIwaG8Wl9LfExcmiRQm7J";
"Koii";"Rumeurs";"Yummy";"2024";"I.O.T RECORDS";1746958575;1746958792;"https://www.deezer.com/track/3026699681";"https://open.spotify.com/track/7B5l3uUHRXiuqLkdUMQsMP";
"Lucette Raillat";"La môme aux boutons";"Mon dimanche à moi";"1958";"INTER LOISIRS DISQUES";1746958790;1746958929;"https://www.deezer.com/track/68358333";"https://open.spotify.com/track/7f21aRgsfzUdoOo2rGq7mg";
"Freddy Balta";"Collection les archives de l'accordéon : Freddy Balta";"Il peut neiger";"2018";"MARIANNE MELODIE";1746958923;1746959081;;;
"Weldon Irvine";"Nova 1976";"Music is the key";"1976";"RCA/BMG";1746958940;1746958941;"https://www.deezer.com/track/13213146";"https://open.spotify.com/track/2CPcIs5c9AzEH1dUyjcsat";
"Bjork";"Greatest hits";"Venus as a boy";"1995";"POLYDOR";1746959080;1746959353;"https://www.deezer.com/track/2629697182";;
"Melissa Weikart";"Wasting time";"Wasting time";"2024";"WISER RECORDS";1746959347;1746959534;"https://www.deezer.com/track/3068240031";"https://open.spotify.com/track/43zQZ1ZqRMj0HYpsAJITMS";
"Doja Cat";"Scarlet";"Balut";"2023";"KEMOSABE RECORDS / RCA RECORDS";1746959530;1746959736;"https://www.deezer.com/track/2450838215";"https://open.spotify.com/track/3PvChJcbDMKFCQppIRYQo9";"https://music.apple.com/fr/album/balut/1704921687?i=1704922383&uo=4"
"Carla Music Orchestra";"Archipelago - Cosmic & fusion gems from France (1978-1988)";"To meet with Bond";"2025";"ISLE OF JURA";1746959730;1746959944;;;
"Ziad Rahbani";"Bema enno";"0007";"1995";"VOIX DE L'ORIENT SERIES";1746959942;1746960105;;;
"Sopwith Camel";"The miraculous hump returns from the moon";"Fazon";"1973";"EDSEL";1746960101;1746960415;"https://www.deezer.com/track/736083";;
"The Poets Of Rhythm";"Anthologie 1992-2003";"Summerdays";"2013";"DAPTONE";1746960409;1746960627;"https://www.deezer.com/track/779388532";"https://open.spotify.com/track/32Aq5V5iOBNPJtliJhFb6C";"https://music.apple.com/fr/album/summerdays/1484995849?i=1484996037&uo=4"
"Venna";"Sicily' box";"Sicily' box";"2022";"HILLSIDE";1746960626;1746960869;"https://www.deezer.com/track/1951711047";"https://open.spotify.com/track/7EdQ9Z80HAKiISr1MZABpZ";
"Flavien Berger & La Brume";"Sillons (Abyssinie)";"Sillons (Abyssinie)";"2025";"PAN EUROPEAN RECORDING / VIBRANCE";1746960781;1746960978;;;
"Nikki Giovanni";"The way I feel";"Just a ny poem";"1975";"MODERN HARMONIC";1746960977;1746961210;"https://www.deezer.com/track/1500871242";;"https://music.apple.com/fr/album/just-a-ny-poem/1582232890?i=1582232895&uo=4"
"The Sorcerers";"In search for the lost city of the monkey god";"Overgrown icons";"2020";"ATA RECORDS";1746961207;1746961414;"https://www.deezer.com/track/3171852151";"https://open.spotify.com/track/4tXZVBEDk1UJaTUz8Bvdj6";
"Johnny Gamboa";"Seafaring strangers (private yacht)";"That good old feeling back again";"1971";"NUMERO GROUP";1746961412;1746961578;"https://www.deezer.com/track/9590488";;
"Anaiis & Grupo Cosmo";"Anaiis & Grupo cosmo";"B.p.e";"2024";"5DB RECORDS";1746961575;1746961792;;;
"Supertramp";"The very best of";"Bloody well right";"1974";"A&M";1746961791;1746962062;"https://www.deezer.com/track/2503275";"https://open.spotify.com/track/2SmlWvdYG6FsagxN3FkHMI";
"Spill Tab";"Angie";"Hold me";"2025";"BECAUSE MUSIC";1746962058;1746962246;"https://www.deezer.com/track/3202071611";"https://open.spotify.com/track/6C30p3VpQgOe5CyrJvE8Ra";
"Zoot Sims";"Recado Bossa Nova";"Instant samba";"1962";"FRESH SOUNDS";1746962244;1746962388;;;"https://music.apple.com/fr/album/instant-samba/927288894?i=927288986&uo=4"
"Alcione";"Brazil classics 2/O Samba/Compiled by David Byrne";"Sufoco";"1989";"WARNER BROS";1746962386;1746962627;"https://www.deezer.com/track/133104024";"https://open.spotify.com/track/4vBIyaXdydQmMz6G7ykPk0";
"Lisa Portelli";"Absens";"Voilà la mer";"2025";"J'AI VECU LES ETOILES";1746962617;1746962930;"https://www.deezer.com/track/3171917681";"https://open.spotify.com/track/4WiiQnq0l2w0F6WZajVYot";"https://music.apple.com/fr/album/voil%C3%A0-la-mer/1788888376?i=1788889348&uo=4"
"Broken Bells";"Into The Blue";"Fade Away";"2022";"AWAL";1746962930;1746963213;"https://www.deezer.com/track/1906959597";"https://open.spotify.com/track/7aDGFrJrlnBCrKupcmsOB3";"https://music.apple.com/fr/album/fade-away/1627111805?i=1627112391&uo=4"
"Jimmy Somerville";"Read my lips";"Heaven here on earth (With your love)";"1989";"LONDON MUSIC STREAM";1746963208;1746963507;"https://www.deezer.com/track/428735162";"https://open.spotify.com/track/0O2P8Zc95c4dd5zGj5KHeT";
"Blundetto";"Cousin Zaka / Vol. 1";"Minuit";"2019";"LUCIEN ENTERTAINMENT";1746963501;1746963658;"https://www.deezer.com/track/1575500382";"https://open.spotify.com/track/077UAsf1RFJlw9XJqKU7Hh";"https://music.apple.com/fr/album/minuit/1598653476?i=1598653826&uo=4"
"Krisy";"Euphoria";"Crois en moi (feat Lous and The Yakuza)";"2023";"LE JEUNE CLUB / SYNDICATE RECORDS";1746963656;1746963828;;;
"Jordan Rakei";"Bruises";"Lightning";"2022";"NINJA TUNE";1746963828;1746964088;"https://www.deezer.com/track/1651698362";"https://open.spotify.com/track/5Or16TSVkUz5jy6Tdukwmv";"https://music.apple.com/fr/album/lightning/1604646516?i=1604646519&uo=4"
"Quincy Jones";"The best";"Betcha' wouldn't hurt me";"1974";"ALLIANCE MEDIA";1746964088;1746964300;;;
"Celine Dessberg";"Chintamani / Selenge";"Selenge";"2025";"THAT'S LOVE RECORDS";1746964295;1746964495;"https://www.deezer.com/track/3126384731";"https://open.spotify.com/track/1VuaRkOJ2bSda5r9Xs0NZ4";
"The Greenhornes";"Broken flowers";"There is an end (feat. Holly Golightly)";"2005";"UNIONSQUARE";1746964490;1746964674;;;"https://music.apple.com/fr/album/there-is-an-end-feat-holly-golightly/1443102194?i=1443102774&uo=4"
