"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"J. Bernardt";"Running days";"My own game";"2017";"PLAY IT AGAIN SAM";1760954302;1760954492;"https://www.deezer.com/track/372833541";"https://open.spotify.com/track/6YYJw4HIu1mLNb40LHQVAf";
"Malka Family";"Super lune";"Balade quantique";"2021";"SHABSHAL";1760954492;1760954675;"https://www.deezer.com/track/1565000092";"https://open.spotify.com/track/5nCdPaVZ0o7gdLFdi4Qter";
"Aaron Frazer";"Into The Blue";"The fool";"2024";"DEAD OCEANS";1760954671;1760954903;"https://www.deezer.com/track/2704047162";"https://open.spotify.com/track/2OnaARHVNv7hNRy1FJ5EUu";
"Laraw";"Beaux yeux";"Beaux yeux";"2025";"BRAVO";1760954900;1760955040;"https://www.deezer.com/track/3206960141";"https://open.spotify.com/track/10JgZbQ9rStUkJcUB0SY5R";"https://music.apple.com/fr/album/beaux-yeux/1799418989?i=1799418991&uo=4"
"Sharon Forrester";"Yesterday";"Here comes the sun";"1976";"TROJAN RECORDS";1760955040;1760955198;;;
"Gotan Project";"Tango 3.0";"De hombre à hombre";"2010";"BARCLAY";1760955195;1760955398;"https://www.deezer.com/track/5716838";"https://open.spotify.com/track/0Mqs9Dle9sop7cCqhQPLqH";
"Kelly Finnigan";"A joyful sound";"Waiting on the big man";"2020";"COLEMINE RECORDS / SECRETLY CANADIAN DISTRIBUTION)";1760955395;1760955613;"https://www.deezer.com/track/1093404352";"https://open.spotify.com/track/7bsM8wesbAnfIStFdnIA1k";"https://music.apple.com/fr/album/waiting-on-the-big-man/1533495074?i=1533495079&uo=4"
"Pokey Lafarge";"Rhumba country";"Made to be loved";"2024";"NEW WEST RECORDS";1760955608;1760955814;"https://www.deezer.com/track/2645598682";"https://open.spotify.com/track/1rUlwXQF92vCHlle0ZeKDx";
"Robert Plant";"Saving grace";"Soul of a man";"2025";"NONESUCH";1760955813;1760956094;"https://www.deezer.com/track/3476509951";"https://open.spotify.com/track/0vX1miKctMEEPk4njwMLxu";
"John Renbourn";"Snap a little owl";"Bermuda triangle exit";"1979";"SHANANACHIE";1760956094;1760956227;;;
"Neil Young";"Greatest hits";"Down by the river";"1969";"REPRISE RECORDS";1760956226;1760956475;"https://www.deezer.com/track/732195";;
"Jungle";"Volcano";"Good at breaking hearts";"2023";"CAIOLA RECORDS";1760956469;1760956683;"https://www.deezer.com/track/2181330417";"https://open.spotify.com/track/6J4JyWGym75LACyBWqipKv";
"Matters Unknown";"Silhouettes: A dream sphere journal";"I am the birds";"2025";"BRIDGE THE GAP";1760956677;1760956939;"https://www.deezer.com/track/3090428821";"https://open.spotify.com/track/6JgIdJ6ri71F40h2RXxza1";
"Louise Akili";"Faits pour s'entendre";"Prélude en mi min op 28 n°4";"2025";"DEXTER'S MUSIC";1760956938;1760957085;;;
"Jane Birkin";"Quoi";"Jane B.";"1968";"POLYDOR";1760957085;1760957267;"https://www.deezer.com/track/119874162";;
