"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Pedro Soler";"Barlande";"Caballitos de mar";2011;"IN FINE";1704368943;1704369220;;;
"Devendra Banhart";"Rejoicing in the hands";"It's a sight to behold";2004;"YOUNG GOD RE";1704369134;1704369277;;;
"Karin Krog";"Some other spring";"How insensitive";1970;"STORYVIL";1704369275;1704369550;"https://open.spotify.com/track/2mBc8bImQMcwdAoUOiZf99";;
"Homeboy Sandman";"Rich";"Biology";2023;"AUTOPRODUCTION";1704369550;1704369662;"https://open.spotify.com/track/3gymPsHSMJNOfHyvB90kCN";"https://music.apple.com/fr/album/biology/1692671898?i=1692671903&uo=4";"https://www.deezer.com/track/2328133645"
"Pierre-Alain Dahan";"BOF / Cézanne et moi";"Cézanne et moi : Ouverture";2016;"QUARTET RECORDS";1704369653;1704369804;;;
"Ike And Tina Turner";"Workin' together";"Proud mary";1971;"EMI";1704369799;1704370094;;;
"Brisa Roche & Ix";"BRMD";"From your dream";2022;"BLACK ASH";1704370092;1704370238;;"https://music.apple.com/fr/album/from-your-dream/1608631065?i=1608631079&uo=4";
"Kiledjian";"The otium mixtape";"Promesses";2024;"UNDERDOG RECORDS";1704370235;1704370389;"https://open.spotify.com/track/3brgeuIaMdvlpg39KKyAEr";;
"The Offline";"La couleur de la mer";"Jeanne et Alain";2023;"ROOT RECORDS";1704370388;1704370559;"https://open.spotify.com/track/3T23HO9GTSzOPKhlbko98H";;"https://www.deezer.com/track/2303473595"
"Little Animal";"Compilation 003";"For you (vinyl edit)";2023;"BE RECORDS";1704370557;1704370711;;;
"Alamo Race Track";"Greetings from tear valley and the diamond ae";"Wish I was a bird 1";2023;"EXCELSIOR";1704370709;1704370836;"https://open.spotify.com/track/2BOrpXDdBfDGDavQtrtQA4";;
"Cindy Pooch";"In nomine corpus";"Tout ou rien";2023;"INFINE";1704370834;1704371065;"https://open.spotify.com/track/53zTltyCTDqkB8EGrWMiJt";"https://music.apple.com/fr/album/tout-ou-rien/1692819477?i=1692819924&uo=4";
"Filho Da Mae";"Mergulho";"Epílogo-me";2016;"LOVERS & LOLLYPOPS";1704371058;1704371194;"https://open.spotify.com/track/0F6r4DOTMJjfqpd9tHD6jO";"https://music.apple.com/fr/album/ep%C3%ADlogo-me/1088327205?i=1088327230&uo=4";
"The Animals";"Goodnight Saigon /  Don't let me be misunderstood (cd 2)";"Don't let me be missunderstood";1964;"EMI";1704371191;1704371338;;;
"Sandra Nkake & Thomas De Pourquery";"Session Unik : Sandra Nkaké / Thomas de Pourquery";"The pride";2018;"SESSION UNIK";1704371336;1704371583;;;
"Cedric Burnside";"I be trying";"Love is the key";2021;"SINGLE LOCK RECORDS";1704371577;1704371765;"https://open.spotify.com/track/4RoXP5YapIXMkMiCfbLdt1";"https://music.apple.com/fr/album/love-is-the-key/1559282671?i=1559282946&uo=4";
"Whatitdo Archive Band";"The black stone affair";"Farewell Lola";2021;"RECORD KICKS";1704371763;1704372057;;;
"LA Priest";"Fase luna";"Star";2023;"DOMINO RECORDS / SONY";1704372040;1704372361;"https://open.spotify.com/track/2iDusjfbq7TGHs14dINQji";"https://music.apple.com/fr/album/star/1670994012?i=1670994228&uo=4";"https://www.deezer.com/track/2143966327"
"Joe Tatton Trio";"Stomp / Timeline";"Timeline";2022;"RODINA MUSIC";1704372360;1704372573;"https://open.spotify.com/track/63UbuunZiLAyeBEhN0Siiu";"https://music.apple.com/fr/album/timeline/1612223456?i=1612223458&uo=4";"https://www.deezer.com/track/1704779867"
"Balthazar";"Fever";"Wrong faces";2019;"PLAY IT AGAIN SAM";1704372566;1704372808;"https://open.spotify.com/track/7MzSeo1pfFw8AkVT8mN547";"https://music.apple.com/fr/album/wrong-faces/1439404980?i=1439405296&uo=4";"https://www.deezer.com/track/570193292"
"Findlay";"The last of the 20th century girls (versions instrumentales)";"Life is but a dream (instrumental)";2022;"KARTEL MUSIC GROUP";1704372801;1704372993;;;
"Etienne Daho";"Tirer la nuit sur les étoiles";"Boyfriend";2023;"BARCLAY";1704372991;1704373234;"https://open.spotify.com/track/3Wgo5qz1M3RxMpXCWGTP0X";"https://music.apple.com/fr/album/boyfriend/1676104322?i=1676104326&uo=4";
"Grupo Compay Segundo";"Vivelo";"Que fue de nuestro amor (feat. Rolando Luna)";2022;"ANZN";1704373229;1704373563;;;
"Stevie Wonder";"Classic albums";"My girl";1968;"TAMLA MOTOWN";1704373553;1704373727;;;
"Chiva Rumbera";"MaAuLa-o-rama / Vol. 7";"Las orillas del Loire";2023;"MAAULA RECORDS";1704373725;1704373951;"https://open.spotify.com/track/4wDpN3QN6qxP9Jqq8LOM8n";;
"Y'Akoto";"Obaa Yaa";"Fake love";2020;"KAME ENTERTAINMENT";1704373951;1704374148;"https://open.spotify.com/track/2OMEsIP3ETa9cUbm5oDhKF";;
"Jgrrey";"If not now ?";"Marble flaws";2023;"PACE";1704374145;1704374336;"https://open.spotify.com/track/2KhUD6UCUtdc6x55p6XsRs";"https://music.apple.com/fr/album/marble-flaws/1698148275?i=1698148498&uo=4";
"The Black Eyed Peas";"Behind the front";"Karma";1998;"INTERSCOPE RECORDS";1704374336;1704374604;;;
"Duster";"Remote echos";"Before the veil";2023;"NUMERO GROUP";1704374603;1704374782;"https://open.spotify.com/track/2LHMrSFkzSvWUd6QDnp3Wl";;"https://www.deezer.com/track/2397346015"
"Aldous Harding";"Party";"Party";2017;"4AD";1704374782;1704375122;"https://open.spotify.com/track/2BnIwvRJwn8EAc7yvAXHnu";;
"Simon & Garfunkel";"The definitive Simon and Garfunkel";"Scarborough fair / Canticle";1969;"COLUMBIA";1704375119;1704375305;;;
"Bella White";"Among other things";"Among Other Things";2023;"ROUNDER RECORDS";1704375303;1704375484;"https://open.spotify.com/track/1wPvpaJxpkFN1iUWqaGa6u";"https://music.apple.com/fr/album/among-other-things/1670525266?i=1670525417&uo=4";
"Miguel Trapaga";"Brouwer Leo / Oeuvres pour guitare / Quatuor à cordes de Moscou";"Temas populares cubanos pour guitare acoustique : Cancion de cuna";;"OPERA TRES";1704375481;1704375682;;;
"Brian Lopez";"Tidal";"Face to face";2023;"GATES PASS MUSIC";1704375675;1704375947;"https://open.spotify.com/track/5DcPEjyb3CPnzRKCUe27jk";;
"Metronomy";"Love letters";"Monstrous";2014;"BECAUSE";1704375942;1704376173;"https://open.spotify.com/track/6LRvBcKL5uSsOOEYKSDNzW";;
"Kendra Morris";"Nine lives";"Circle eights";2022;"KARMA CHIEF RECORDS";1704376172;1704376361;"https://open.spotify.com/track/7lpBkiquWjIVhykNhVB2fy";"https://music.apple.com/fr/album/circle-eights/1599590467?i=1599590632&uo=4";"https://www.deezer.com/track/1584604362"
"Magic Source";"Voyage spectral";"Space of mind";2023;"FAVORITE RECORDINGS";1704376360;1704376665;"https://open.spotify.com/track/77BSmTG8SCJRxYqpXUB1oY";;
"Cibo Matto";"Viva La Woman";"Beef Jerkey";2006;"RHINO RECORDS";1704376601;1704376745;;;
"Samarabalouf";"NoNo future";"La cuisine";2020;"ARTDISTO";1704376745;1704376892;"https://open.spotify.com/track/17D0oFAwH9QKblcY47PRQj";"https://music.apple.com/fr/album/la-cuisine/1528420923?i=1528421269&uo=4";"https://www.deezer.com/track/1055084202"
"Molly Lewis";"Lounge lizard";"Lounge lizard";2023;"JAGJAGUWAR";1704376890;1704377116;"https://open.spotify.com/track/39mehRLHX9wvfrooKeiWxa";;"https://www.deezer.com/track/2507483961"
"Nightmares On Wax";"Shape the future";"Typical (Feat. Jordan Rakei)";2018;"WARP";1704377114;1704377393;;"https://music.apple.com/fr/album/typical-feat-jordan-rakei/1304999548?i=1304999560&uo=4";
"Toots And The Maytals";"True love";"Funky kingston";2004;"V2 MUSIC";1704377393;1704377635;;;
"Teme Tan";"Le million";"Le million";2023;"PIAS";1704377632;1704377783;"https://open.spotify.com/track/2O8SbyukSwtiPRMVS7s02f";"https://music.apple.com/fr/album/le-million/1694376825?i=1694377162&uo=4";"https://www.deezer.com/track/2343134615"
"Yin Yin";"Mount Matsu";"The year of the rabbit";2024;"GLITTERBEAT";1704377782;1704378023;"https://open.spotify.com/track/5fs0RkEEaRSpWp845ld6JO";;"https://www.deezer.com/track/2531107631"
"Marmalade";"Fine Cuts / The best of marmalade";"Empty bottle";1971;"SALVO";1704378016;1704378301;;;
"Mattic & Parental";"Down in the rabbit hole";"Down in the rabbit hole";2022;"HHV RECORDS / AKROMEGALIE RECORDS";1704378294;1704378470;;;
"Amp Fiddler";"Waltz of a ghetto fly";"I believe in you";2004;"PIAS";1704378468;1704378690;"https://open.spotify.com/track/6uQQbCOrg3d1ewuz2cbjmL";"https://music.apple.com/fr/album/i-believe-in-you/285316095?i=285316373&uo=4";
"Moses Dillard";"Gilles Peterson """"digs America""""";"Tribute to wes";1969;"LUV N HAIGHT";1704378689;1704378830;;;
"Irene Kral";"Gilles Peterson - digs America 2";"Going To California";1965;"LUV N HAIGHT";1704378827;1704379037;;;
"Alex Bleeker And The Freaks";"Country agenda";"California";2015;"SINDERLYN";1704379035;1704379256;;;"https://www.deezer.com/track/107828008"
"Alain Bashung";"Roulette russe";"C'est la faute à Dylan";1977;"BARCLAY";1704379234;1704379447;;;
"Florent Ghys";"Ritournelles";"Petite viennoiserie";2022;"CANTALOUPE MUSIC";1704379444;1704379631;"https://open.spotify.com/track/0fylBDDon5fHSehMXpaY3k";;"https://www.deezer.com/track/1743479907"
"Rufus Wainwright";"Poses";"Cigarettes and chocolate milk (Reprise)";2001;"EMI";1704379631;1704379866;;;"https://www.deezer.com/track/877648"
"Gruff Rhys";"Silver lining lead balloons";"Silver lining lead balloons";2023;"ROUGH TRADE RECORDS";1704379864;1704379878;"https://open.spotify.com/track/2FD6eb42E8aAgKldxnzw3g";;
"Shawn Lee & His Ping Pong Orchestra";"Voices and choices";"Kiss the sky";2007;"UBIQUITY";1704380099;1704380315;;;
"Janko Nilovic";"Psyc impressions";"Ski trails";2011;"VADIM MUSIC";1704380314;1704380467;;;
"Lou Reed";"Transformer";"Walk on the wild side";1972;"RCA";1704380457;1704380700;"https://open.spotify.com/track/5p3JunprHCxClJjOmcLV8G";"https://music.apple.com/fr/album/walk-on-the-wild-side/254632197?i=254632304&uo=4";
"Freedom Fry";"You know the way";"You know the way";2022;"FREEDOM FRY, LLC";1704380698;1704380921;"https://open.spotify.com/track/3BbkUurJf9zvNW8jRUcCfB";"https://music.apple.com/fr/album/you-know-the-way/1612494916?i=1612494917&uo=4";"https://www.deezer.com/track/1877529997"
"Bibio";"Ribbons";"Under a lone ash";2019;"WARP RECORDS";1704380921;1704381085;"https://open.spotify.com/track/4RrjI28ZDQ4avjibzKVIUf";"https://music.apple.com/fr/album/under-a-lone-ash/1452619146?i=1452619164&uo=4";"https://www.deezer.com/track/663185862"
"Maria Callas";"Enregistrements inedits 1957-1969";"Non piu mesta (Acte II)";1959;;1704381078;1704381231;;;
"Sainte Lucie";"Merci et remercie";"Un long dimanche chiant comme les autres";2023;"LA SOUTERRAINE";1704381230;1704381512;"https://open.spotify.com/track/6awplbLDP7foIpoa7oyjmv";"https://music.apple.com/fr/album/un-long-dimanche-chiant-comme-les-autres/1718968060?i=1718968223&uo=4";"https://www.deezer.com/track/2563444252"
"Gal Costa";"Tropicalia /Ou panis et circensis";"Baby";1968;"PHONOGRM";1704381511;1704381731;;;
"Marcos Valle";"Jet-samba";"Selva de Pedra";2005;"DUBAS MUSICA";1704381724;1704381932;"https://open.spotify.com/track/6JTwNkPJvMqOubBOUUI9t4";;
"Prince";"Musicology";"Musicology";2004;"COLUMBIA";1704381928;1704382172;"https://open.spotify.com/track/3kiKvrMonNxyh8nzkhCrbU";"https://music.apple.com/fr/album/musicology/1421530791?i=1421532728&uo=4";"https://www.deezer.com/track/536617672"
"Jmsn";"Soft Spot";"2 High";2023;"WHITE ROOM RECORDS";1704382171;1704382471;"https://open.spotify.com/track/72ZMYKksTW3TfGz5KIUaLp";"https://music.apple.com/fr/album/2-high/1704213881?i=1704214382&uo=4";
"Rhi";"Reverie";"Too high";2017;"TRU THOUGHTS";1704382471;1704382666;"https://open.spotify.com/track/3s724EH25vZpUIDXhGc7Zv";"https://music.apple.com/fr/album/too-high/1274034774?i=1274034782&uo=4";
"Chapelier Fou";"Ensemb7e";"Tea tea tea";2022;"ICI D'AILLEURS";1704382663;1704382915;;"https://music.apple.com/fr/album/tea-tea-tea-ensemb7e-version/1601186802?i=1601186804&uo=4";
"Beirut";"Hadsel";"Spillhaugen";2023;"POMPEII RECORDS";1704382916;1704383135;"https://open.spotify.com/track/3ZckRcIduBG7yECkc9hhAd";;"https://www.deezer.com/track/2390519905"
"The Moody Blues";"In search of the lost chord";"Om";1968;"DECCA";1704383132;1704383472;"https://open.spotify.com/track/5CAmEnsH5Cqvuo6Qxh6b0D";"https://music.apple.com/fr/album/om/1443116955?i=1443117635&uo=4";
"Jimi Tenor";"Organism";"Beach boy";1999;"SOURCE";1704383471;1704383714;"https://open.spotify.com/track/0QIc1LY1AJZANUHPDoWdkQ";"https://music.apple.com/fr/album/beach-boy/277405736?i=277405818&uo=4";"https://www.deezer.com/track/29374191"
"Louis Chedid";"Un ange passe / 2004 (cd 14)";"Si madame nature a les nerfs";2013;"ATMOSPHERIQUES";1704383630;1704383790;;;"https://www.deezer.com/track/434675712"
"Meshell Ndegeocello";"Songs of resistance 1942 - 2018";"The militant ecologist (based on fischia il vento)";2018;"ANTI";1704383788;1704384037;;;
"Ishkero";"Shama";"Kneelo";2023;"Kyudo";1704384031;1704384403;"https://open.spotify.com/track/5YwqRoHGI7z6qofxFbp4JN";"https://music.apple.com/fr/album/kneelo/1655137645?i=1655137925&uo=4";
"Beastie Boys";"Ill communication";"Get it together";1994;"GRAND ROYAL";1704384396;1704384645;"https://open.spotify.com/track/6aaPceG6TnixvAZQ1wBMdp";"https://music.apple.com/fr/album/get-it-together/724618302?i=724619212&uo=4";
"The Beatles";"Abbey road";"Come together";1969;"EMI";1704384638;1704384892;;;
"Finley Quaye";"Maverick a strike";"It's great when we're together";1997;"EPIC";1704384888;1704385107;"https://open.spotify.com/track/4uRyc8tjV7Y8FpVSsN7ORQ";"https://music.apple.com/fr/album/its-great-when-were-together/211423363?i=211423880&uo=4";
"Pachyman";"The return of Pachyman";"Big energy";2021;"ATO RECORDS";1704385100;1704385284;"https://open.spotify.com/track/2KnGsZk9xEqClQClEl2nyJ";"https://music.apple.com/fr/album/big-energy/1565171632?i=1565171644&uo=4";"https://www.deezer.com/track/1357529542"
"Someone";"Owls";"Suddenly";2023;"TINY TIGER RECORDS";1704385265;1704385570;"https://open.spotify.com/track/6AoOyTwFA26LFbW8Yd372J";;
"Voyou";"Les bruits de la ville";"La serre";2019;"ENTREPRISE / A+LSO";1704385561;1704385751;"https://open.spotify.com/track/7y2PcB3cCmuKS9epz4UJEt";"https://music.apple.com/fr/album/la-serre/1445023653?i=1445023753&uo=4";
"Kiefer";"It’s ok, bu";"Hips";2023;"STONES THROW RECORDS";1704385750;1704386010;"https://open.spotify.com/track/1jYkZGuUR91TMdePWgrJI5";;"https://www.deezer.com/track/2379756635"
"Joe Cocker";"Nothin' but a funk thang";"Woman to woman";1970;"V2 MUSIC";1704386008;1704386273;;;"https://www.deezer.com/track/548844782"
"New Birth";"The vibe / Ultimate rare grooves series / Vol2";"Ain't no change";1973;"RCAVICTOR";1704386268;1704386544;;"https://music.apple.com/fr/album/aint-no-change/1000013801?i=1000013805&uo=4";
"Melodiesinfonie";"Softboi";"Life is easy (feat. Claudi Isaki)";2023;"MELODIESINFONIE";1704386541;1704386679;;"https://music.apple.com/fr/album/life-is-easy-feat-claudi-isaki/1692528715?i=1692528734&uo=4";
"Mac Demarco";"One Wayne G";"20210616";2023;"MAC DEMARCO, LLC";1704386677;1704386829;"https://open.spotify.com/track/7Ls1Qrw7qrOvFTDzXmi7KA";;
"Lili Drop";"Rose bonbon open all night";"Sur ma mob";1979;"NAIVE";1704386826;1704387067;"https://open.spotify.com/track/4VpfXg2CpWViW6UdEaP6iy";"https://music.apple.com/fr/album/sur-ma-mob/1695877491?i=1695877502&uo=4";"https://www.deezer.com/track/2355307505"
"Peaches & Herb";"Bof/ Priscilla folle du desert";"Shake your groove thing (original 12'' mix)";1978;"MTHR";1704387055;1704387451;;;
"Madalitso Band";"Musakayike";"Diya";2022;"BONGO JOE";1704387446;1704387754;"https://open.spotify.com/track/5goRQxNEkT3iVgCypUaTvB";"https://music.apple.com/fr/album/diya/1621517264?i=1621517636&uo=4";
"Omar Sosa";"An East African Journey";"Elrababa (feat. Dafaalla Elhag Ali)";2021;"Ota Records / MDC / PIAS";1704387748;1704387999;;"https://music.apple.com/fr/album/elrababa-feat-dafaalla-elhag-ali/1551661236?i=1551661439&uo=4";
"Lenny Kravitz";"Are you gonna go my way";"Heaven help";1993;"VIRGIN";1704387989;1704388178;"https://open.spotify.com/track/0uHbPoDjquncfYsLt00Aj2";"https://music.apple.com/fr/album/heaven-help/712353727?i=712353829&uo=4";"https://www.deezer.com/track/3129598"
"Spain";"Sargent place (cd promo FIP)";"It could be heaven";2014;"GLITTERHOUSE";1704388171;1704388358;"https://open.spotify.com/track/68tDTcH2495Fwr3BDRRM67";"https://music.apple.com/fr/album/it-could-be-heaven/1333157311?i=1333157816&uo=4";
"Papa Bear & His Cubs";"You're so fine";"Sweetest thing on this side of heaven";1963;"ATHENS OF THE NORTH";1704388351;1704388573;;;
"Antonio Oyarzabal";"El fin del silencio : Latin american women composers";"Preludios : 1. Niebla - pour piano";2023;"PIXAUDIO";1704388571;1704388773;;;
"Pink Floyd";"The dark side of the moon";"The great gig in the sky";;"EMI";1704388767;1704389116;"https://open.spotify.com/track/2TjdnqlpwOjhijHCwHCP2d";"https://music.apple.com/fr/album/the-great-gig-in-the-sky/700053987?i=700058342&uo=4";
"Janis Joplin";"I got dem ol' kozmic blues again mama";"Kozmic blues";1969;"CBS";1704389041;1704389303;"https://open.spotify.com/track/7eYYxblNEZKKeTT0HBQbXO";"https://music.apple.com/fr/album/kozmic-blues/1073650135?i=1073650453&uo=4";
"Delvon Lamarr Organ Trio";"Cold as weiss";"Big TT's blues";2022;"COLEMINE RECORDS";1704389299;1704389688;"https://open.spotify.com/track/2n79jvKJqtAwsiPpd97LXu";"https://music.apple.com/fr/album/big-tts-blues/1597919684?i=1597919704&uo=4";
"Detroit Rising";"Detroit rising remixes";"Our world (Kaidi Tatham remix)";2023;"DOWN JAZZ RECORDS";1704389678;1704389978;;"https://music.apple.com/fr/album/our-world-kaidi-tatham-remix/1709924238?i=1709924251&uo=4";"https://www.deezer.com/track/2496822791"
"Oko Ebombo";"Free emotion";"Paris";2023;"MOKILI";1704389969;1704390169;"https://open.spotify.com/track/3dMwJsOxUTy16wTMoLXTSa";"https://music.apple.com/fr/album/paris/1711175218?i=1711175221&uo=4";"https://www.deezer.com/track/2491891461"
"Herbie Hancock";"Future Shock";"Rockit";1983;"COLUMBIA";1704390168;1704390496;"https://open.spotify.com/track/2nWHzbBWBOePUvAImQv2So";"https://music.apple.com/fr/album/rockit/157473816?i=157473842&uo=4";"https://www.deezer.com/track/623838"
"Grandmixer D.St";"Change the beat / The Celluloid records story 1980-1987";"Home of hip hop";1986;"STRUT";1704390489;1704390915;;;
"Lewsberg";"Out and about";"A different view";2023;"AUTO PRODUCTION / KURONEKO";1704390690;1704390866;"https://open.spotify.com/track/15rMAd95cySgR8jgLgrlXI";;
"Le Bingo";"Le bingo";"Stratus & cumulus";2022;"BELIEVE";1704390866;1704391201;"https://open.spotify.com/track/1770wrvciY50eOBjHr0TTt";"https://music.apple.com/fr/album/stratus-cumulus/1608366422?i=1608366888&uo=4";
"PIERRE-YVES PLAT";;"PIERRE-YVES PLAT / PETIT ESCARGOT";;;1704391278;1704391423;;;
"Theo Bleckmann";"Mother goose's melodies";"Twinkle, twinkle, little star";2013;"WINTER & WINTER";1704391423;1704391673;"https://open.spotify.com/track/2iWk0PCiYRW5fc0Tedqfvp";;"https://www.deezer.com/track/64494256"
"Jowee Omicil";"Let's bash !";"Sur le pont d' Avignon";2017;"JAZZ VILLAGE";1704391666;1704391867;;;
"Bill Evans";"From left to right";"Children's play song";1970;"MGM RECORDS";1704391867;1704392131;;"https://music.apple.com/fr/album/childrens-play-song/1498963391?i=1498963403&uo=4";
"Katerine Francis Et Ses Peintres";"52 reprises dans l'espace";"Le loup la biche et le chevalier";2011;"277985-3 BARCLAY";1704392125;1704392317;;;
"Ray Barretto";"Homage to Art";"Frère Jacques";2002;"NIGHT BIRD MUSIC";1704392317;1704392653;;"https://music.apple.com/fr/album/fr%C3%A8re-jacques/129012468?i=129012595&uo=4";
"The Jazz Crusaders";"Tough talk";"Brahms lullaby";1963;"SLOWMOTION & EMOTION RECORDS";1704392649;1704392931;;;
"Nina Simone";"Best of";"Hush little baby (live at Carnegie hall)";1963;"EMI";1704392931;1704393175;;;
"Abdullah Ibrahim";"3";"Barakat";2024;"Gearbox";1704393171;1704393373;;;
"Manuel Hermia";"Jazz for kids";"Une souris verte et triste";2016;"JACKAL PRODUCTIONS";1704393368;1704393658;"https://open.spotify.com/track/0QVbJSDyHY95YZPM2K3DJX";"https://music.apple.com/fr/album/une-souris-verte-et-triste/1128878923?i=1128879720&uo=4";
"Baden Powell";"Le coeur de Baden Powell";"A la claire fontaine (vocal)";1972;"FESTIVAL";1704393628;1704393830;;;
"Jean-Yves Candela";"Lucie";"Il pleut bergère";2016;"JMS";1704393813;1704394000;;;
"Michel Sardaby";"Gail";"Song for my children";1975;"DEBS MUSIC";1704393999;1704394346;;;
"Betty Carter";"The complete 1948-1961";"Rock-a-bye baby";1961;"LE CHANT DU MONDE";1704394289;1704394429;;;
"Sidney Bechet";"Premier bal";"Au clair de la lune";1952;"VOGUE";1704394428;1704394640;;;
