"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Spectrals";"Bad Penny";"You can't live on love alone";"2011";"WICHITA RECO";1740304721;1740304851;"https://music.apple.com/fr/album/you-cant-live-on-love-alone/466339286?i=466339381&uo=4";"https://www.deezer.com/track/13854880";"https://open.spotify.com/track/41clkotvSrZDxsbSaozRQE"
"Supergrass";"St. Petersburg";"St. Petersburg";"2005";"EMI";1740304850;1740305037;"https://music.apple.com/fr/album/st-petersburg/1437335980?i=1437336048&uo=4";"https://www.deezer.com/track/3121379";"https://open.spotify.com/track/5xyj9HH6fYJdo7tEWjCnYU"
"Andrew Bird";"Outside problems";"Improvisation on a familiar theme";"2023";"LOMA VISTA RECORDINGS";1740305034;1740305240;"https://music.apple.com/fr/album/improvisation-on-a-familiar-theme/1693928300?i=1693928503&uo=4";"https://www.deezer.com/track/2358287785";"https://open.spotify.com/track/6d3E2fDO6PhUhnB043FOTI"
"Elisapie";"Inuktitut - Isumagijunnaitaungituq (The unforgiven)";"Isumagijunnaitaungituq (The unforgiven)";"2023";"YOTANKA RECORDS";1740305235;1740305507;"https://music.apple.com/fr/album/isumagijunnaitaungituq-the-unforgiven/1676124475?i=1676124479&uo=4";"https://www.deezer.com/track/2180668917";"https://open.spotify.com/track/534aqo5h4xyy0kNZlIYlGD"
"Marion Rampal";"Oizel";"De beaux dimanches (feat. Bertrand Belin)";"2024";"LES RIVIERES SOUTERRAINES";1740305504;1740305710;"https://music.apple.com/fr/album/de-beaux-dimanches-feat-bertrand-belin/1721394113?i=1721394590&uo=4";;
"Michael Stipe";"I'll be your mirror (a tribute to The Velvet Underground & Nico)";"Sunday morning";"2021";"VERVE RECORDS";1740305705;1740305933;"https://music.apple.com/fr/album/sunday-morning/1565884195?i=1565884196&uo=4";"https://www.deezer.com/track/1496393662";"https://open.spotify.com/track/4CMujmtdcFOADXwAJHMFEl"
"Alabaster DePlume";"To Cy & Lee : Instrumentals Vol. 1";"Why, buzzardman, why";"2020";"INTERNATIONAL ANTHEM";1740305929;1740306161;"https://music.apple.com/fr/album/why-buzzardman-why/1492309295?i=1492309777&uo=4";"https://www.deezer.com/track/836424482";"https://open.spotify.com/track/23gSgbaYWKzbOg4WZUFPt8"
"Madeleine Peyroux";"Secular hymns";"More time";"2016";"IMPULSE / UNIVERSAL";1740306159;1740306362;"https://music.apple.com/fr/album/more-time/1440870200?i=1440870605&uo=4";"https://www.deezer.com/track/132197990";"https://open.spotify.com/track/2TaG40zx86SHIPLxvbXbdM"
"The John Butler Trio";"Grand national";"Groovin' Slowly";"2007";"ATLANTIC";1740306357;1740306628;;;
"Lauryn Hill";"The miseducation";"Ex-factor";"1998";"RUFFHOUSE/COLUMBIA";1740306625;1740306948;"https://music.apple.com/fr/album/ex-factor/1276760743?i=1276760746&uo=4";;
"The Meters";"Zony mash";"The look of love";"1969";"SUNDAZED";1740306946;1740307159;;"https://www.deezer.com/track/912161182";
"Gal Costa";"Samba soul 70 !";"Barato total";"1974";"PLYGRAM";1740307157;1740307384;"https://music.apple.com/fr/album/barato-total/1443737145?i=1443737149&uo=4";"https://www.deezer.com/track/4703575";"https://open.spotify.com/track/7MofMXf08ByS7FGDW5Nuwx"
"G Love And Special Sauce";"The things that I used to do";"Blues music";"1994";"EPIC";1740307381;1740307635;;;
"Eddie Chacon";"Laylow";"If i ever let you go";"2025";"STONES THROW RECORDS";1740307632;1740307902;"https://music.apple.com/fr/album/if-i-ever-let-you-go/1769275254?i=1769275462&uo=4";"https://www.deezer.com/track/3001457681";"https://open.spotify.com/track/5oS7LlAElgc3pwWxPdA2bu"
"Daniel Villarreal";"Lados B";"Sunset cliffs";"2023";"INTERNATIONAL ANTHEM";1740307888;1740308157;;"https://www.deezer.com/track/2357336235";"https://open.spotify.com/track/33F6NCfUL3jVy3IQ03L52O"
"Jungle By Night";"Synergy";"Style de malade";"2024";"V2 RECORDS";1740308153;1740308422;;;
"Lenny Kravitz";"Mama said";"What goes around comes around";"1991";"VIRGIN";1740308418;1740308705;"https://music.apple.com/fr/album/what-goes-around-comes-around/712308582?i=712308699&uo=4";;"https://open.spotify.com/track/2geuo6XzeeIZc2lS9iQyWT"
"Prince";"Diamonds and pearls";"Cream";"1991";"WEA";1740308701;1740308951;;"https://www.deezer.com/track/1120566552";
"Baron Retif & Concepcion Perez";"Funk";"Italien chaussettes lin";"2023";"MOSTLA / MUSIQUE LARGE";1740308949;1740309223;"https://music.apple.com/fr/album/italien-chaussettes-lin/1685950699?i=1685951267&uo=4";"https://www.deezer.com/track/2266876867";"https://open.spotify.com/track/24QYVh2QJE8bZTL5kCHU3Y"
"Sirens Of Lesbos";"Peace";"Candid mess (feat. Joshua Idehen)";"2023";"AUTOPRODUCTION";1740309222;1740309485;"https://music.apple.com/fr/album/candid-mess-feat-joshua-idehen/1709523489?i=1709524866&uo=4";;
"Crayon";"Home safe (feat. JPL & Yamê)";"Home safe (feat. JPL & Yamê)";"2024";"ERASED TAPES";1740309483;1740309604;;;
"Meshell Ndegeocello";"No more water : The gospel of James Baldwin";"Thus sayeth the lord";"2024";"BLUE NOTE";1740309602;1740309943;;;
"Ezra Collective";"Dance, no one’s watching";"Everybody";"2024";"PARTISAN RECORDS";1740309941;1740310252;"https://music.apple.com/fr/album/everybody/1783201685?i=1783202935&uo=4";"https://www.deezer.com/track/3125117371";"https://open.spotify.com/track/5khonYb27npNvjzs5gBsD3"
"Chet Baker";"Chet Baker sings";"My buddy";"1956";"PACIFIC JAZZ";1740310249;1740310447;;"https://www.deezer.com/track/81301002";
