"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Billy Cobham";"Introducing Billy Cobham";"Stratus (edit)";"1973";"IRMA";1724838937;1724839335;;;
"Labi Siffre";"Tender feelin's";"Doctor doctor";"1976";"BLUE NOTE";1724839334;1724839596;;;
"Miami Sound Machine";"Eyes of innocence";"Dr. beat";"1984";"EPIC";1724839594;1724839856;"https://open.spotify.com/track/21kwcsNL7YnianpVjXumHc";;
"Giuseppe Leonardi";"7";"Wonder girls";"2024";"UNSURE";1724839853;1724840011;"https://open.spotify.com/track/67Q5d4ayvZIRaUSTixQLmI";"https://music.apple.com/fr/album/wonder-girls/1743258392?i=1743258400&uo=4";"https://www.deezer.com/track/2766919801"
"Deniz Kurtel";"The way we live";"You Know It's True";"2012";"WOLF + LAMB RECORDS";1724840011;1724840319;"https://open.spotify.com/track/3woKGahSB7wK6L9YzpadzG";;"https://www.deezer.com/track/67292724"
"Julien Baer";"Notre dame des limites";"J'ai pas de signe";"2005";"UNIVERSAL";1724840314;1724840661;;;
"New York Philharmonic Orchestra";"BOF / Comment je me suis disputé...(Ma vie sexuelle)";"Ravel: daphnis et chloé suite #2 - lever du jour";"1995";"MILAN";1724840653;1724840993;;;
"The Mamas & The Papas";"16 Of Their Greatest Hits";"California dreamin'";"1966";"TRAX";1724840993;1724841151;"https://open.spotify.com/track/63rva3TBizr6x1Yp5uwKfD";;
"Ron Rinaldi";"Beauty : A journey through Jeremy underground's collection";"Mexican summer";"1980";"SPACETALK RECORDS";1724841149;1724841332;;;
"El Michels Affair";"Yeti season";"Last blast";"2021";"BIG CROWN RECORDS";1724841330;1724841537;;"https://music.apple.com/fr/album/last-blast/1608057192?i=1608057436&uo=4";"https://www.deezer.com/track/1641473072"
"Arooj Aftab";"Night reign";"Bolo na (feat. Moor Mother & Joel Ross)";"2024";"VERVE";1724841536;1724841905;;"https://music.apple.com/fr/album/bolo-na-feat-moor-mother-joel-ross/1739687886?i=1739688170&uo=4";
"Kate Bollinger";"J’aime les filles";"J'aime les filles";"2023";"GHOSTLY INTERNATIONAL";1724841898;1724842090;"https://open.spotify.com/track/6GiwLIxSRc3bEBaLj2RPjK";"https://music.apple.com/fr/album/jaime-les-filles/1659658955?i=1659659128&uo=4";"https://www.deezer.com/track/2068502297"
"Franco Battiato";"Triste come me / Il mondo va così";"Il mondo va così";"1967";"JOLLY";1724842088;1724842246;;;
