"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Johnny Hartman";"John Coltrane & Johnny Hartman";"They say it's wonderful";"1963";"IMPULSE";1765274106;1765274422;"https://music.apple.com/fr/album/they-say-its-wonderful/725581195?i=725581244&uo=4";"https://open.spotify.com/track/6x8XKDM8Rnid4TyOUg9kj3";
"Criibaby & Surfer Dave";"In the garden";"Moonlight (in the garden) (feat. Joe Nora)";"2025";"FRIENDS OF FRIENDS";1765274421;1765274567;;;
"Jade";"Sexe and the city";"Comme des garçons";"2025";"UNITY";1765274567;1765274721;"https://music.apple.com/fr/album/comme-des-gar%C3%A7ons/1827255362?i=1827255363&uo=4";"https://open.spotify.com/track/31jkFJNYpRwu0Uq9xpqe7a";"https://www.deezer.com/track/3450317341"
"Teedra Moses";"Complex simplicity: 15th anniversary edition";"Be your girl";"2004";"THE ORCHARD";1765274718;1765274967;"https://music.apple.com/fr/album/be-your-girl/1480258047?i=1480258055&uo=4";"https://open.spotify.com/track/4AOUkAWdXPucnYe6GYdZjk";"https://www.deezer.com/track/754978912"
"Derrick Cross";"For the love of you / Vol. 2";"Never too much";"";"ATHENS OF THE NORTH";1765274962;1765275288;"https://music.apple.com/fr/album/never-too-much/1553866913?i=1553866914&uo=4";"https://open.spotify.com/track/7IbnerzXF0Ywr2zDHpzsqs";"https://www.deezer.com/track/1247779242"
"Kwashibu Area Band";"Love Warrior's Anthem";"Tamale Sunsumwom";"2025";"SOUNDWAY RECORDS LTD";1765275283;1765275450;;"https://open.spotify.com/track/6E1VVzJDRRXPkucVwB0RCQ";"https://www.deezer.com/track/3216541101"
"The Uhuru Dance Band";"Ghana special : Modern highlife, afro-sounds & ghanaian blues 1968-81";"Yahyia mu";"1975";"SOUND WAY";1765275445;1765275693;;;
"Louis Armstrong";"Louis and the good book";"Go down moses";"1958";"MCA";1765275687;1765275905;;;"https://www.deezer.com/track/1164760252"
"North Mississippi Allstars";"Set sail";"Bumpin'";"2022";"NEW WEST RECORDS";1765275904;1765276076;;"https://open.spotify.com/track/7DTyrpI0p3HL4BGiifmaUw";"https://www.deezer.com/track/1534672312"
"The Arcs";"Electrophonic chronic";"Califone";"2023";"EASY EYE SOUND / CONCORD RECORDS";1765276072;1765276146;;;
"Dylan Earl";"Level-headed even smile";"Broken parts";"2025";"AUTOPRODUCTION";1765276140;1765276352;;"https://open.spotify.com/track/5QBb5dkOhkjA5m8MCwXrXv";"https://www.deezer.com/track/3376454661"
"Ariane Roy";"Ce n'est pas de la chance";"Ce n'est pas de la chance";"2021";"LA MAISON FAUVE";1765276346;1765276636;;;"https://www.deezer.com/track/1644543902"
"David Byrne";"Feelings";"A soft seduction";"1997";"WEA";1765276635;1765276812;;"https://open.spotify.com/track/3xJ8siSD7r5mDqLNtQ5CPf";
"Meryem Aboulouafa";"Family";"Resistance";"2025";"Zerhoun";1765276808;1765276924;;"https://open.spotify.com/track/4wR1GL7WcxGTm7DsBIy5Zv";"https://www.deezer.com/track/3661536942"
"C418";"Minecraft (jeu vidéo) / Volume Alpha";"Wet hands";"2015";"GHOSTLY INTERNATIONAL";1765276916;1765277004;;;"https://www.deezer.com/track/91066127"
"Elly Ameling";"Gabriel Fauré : Mélodies (cd 2)";"Noel op 43 nº1 - pour soprano et piano";"1974";"EMI";1765277003;1765277181;;;
"Frank Minion";"The soft land of make believe";"So what";"1960";"BETLEHEM REC";1765277181;1765277442;;;
"Guru/Elam Keith";"Jazzmatazz";"When you're near";"1993";"EMI";1765277440;1765277681;;;
"The Pro-Teens";"Peachfuzz / One beer";"One beer";"2021";"COLLEGE OF KNOWLEDGE RECORDS";1765277675;1765277916;"https://music.apple.com/fr/album/one-beer/1592637471?i=1592637473&uo=4";"https://open.spotify.com/track/0WkW5niZfdpsZsBcetJpYz";"https://www.deezer.com/track/1535724002"
"Steve Arrington";"The joys of love";"The joys of love";"2020";"STONES THROW RECORDS";1765277915;1765278219;"https://music.apple.com/fr/album/the-joys-of-love/1510013639?i=1510013640&uo=4";"https://open.spotify.com/track/5i2Fp3hngfJIIKMUUMdwXL";"https://www.deezer.com/track/943655402"
"Mild High Club";"Skiptracing";"Chapel perilous";"2016";"STONES THROW";1765278215;1765278478;"https://music.apple.com/fr/album/chapel-perilous/1110226847?i=1110226870&uo=4";"https://open.spotify.com/track/3cRmcocq5owkGG9glPPN2U";"https://www.deezer.com/track/446001012"
"Beach House";"Once twice melody";"Esp";"2022";"BELLA UNION";1765278476;1765278703;;"https://open.spotify.com/track/4bjiq0q2P0xb5R3qKMIbVm";"https://www.deezer.com/track/1534282282"
