"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Rahill";"Flowers at your feet";"Gone astray";"2023";"BIG DADA";1751018179;1751018579;"https://music.apple.com/fr/album/gone-astray/1660270914?i=1660270921&uo=4";"https://www.deezer.com/track/2161620727";"https://open.spotify.com/track/2YpQUS2JiEHSVkFdw2EVPi"
"Cake";"B-sides and rarities";"Never, never gonna give you up";"2007";"UPBEAT RECORDINGS";1751018379;1751018607;"https://music.apple.com/fr/album/never-never-gonna-give-you-up/267846803?i=267848462&uo=4";;"https://open.spotify.com/track/2FtkkT7TLF16cnxKNr21Ko"
"Cypress Hill";"Pigs";"How I could just kill a man";"1991";"COLUMBIA";1751018607;1751018851;"https://music.apple.com/fr/album/how-i-could-just-kill-a-man/292039595?i=292039601&uo=4";"https://www.deezer.com/track/85912299";"https://open.spotify.com/track/6l4wMAXzI8RxIysQMYZY0w"
"Cake";"B-sides and rarities";"Never, never gonna give you up";"2007";"UPBEAT RECORDINGS";1751018607;1751018835;"https://music.apple.com/fr/album/never-never-gonna-give-you-up/267846803?i=267848462&uo=4";;"https://open.spotify.com/track/2FtkkT7TLF16cnxKNr21Ko"
"The Breeders";"Last Splash";"Cannonball";"1993";"4AD";1751018849;1751019063;;"https://www.deezer.com/track/378817711";"https://open.spotify.com/track/1KdwPeY1WRWQGHCmRJTveb"
"Lalo Schifrin";"BOF / Dirty Harry";"Main title";"1971";"ALEPH MUSIC";1751019063;1751019478;;"https://www.deezer.com/track/1231892972";
"Nyron Higor";"Nyron Higor";"Estou pensando em você (feat. Johanna)";"2025";"FAR OUT RECORDINGS";1751019270;1751019735;;;
"Mourning (a) Blkstar";"Flowers for the living";"Can we ?";"2025";"DON GIOVANNI RECORDS";1751019501;1751020011;;;
"Emma-Jean Thackray";"Weirdo";"Stay";"2025";"BROWNSWOOD MUSIC LIMITED";1751019755;1751020018;;"https://www.deezer.com/track/3303801241";"https://open.spotify.com/track/4mECW4USNZaBDiKzAojt5n"
"Kamasi Washington";"Harmony of difference";"Knowledge";"2017";"YOUNG TURKS RECORDINGS";1751020016;1751020248;;"https://www.deezer.com/track/407500222";"https://open.spotify.com/track/7KWZr64nv6N3n4UGMAixzN"
