"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Duke Ellington";"Bof / Anatomy of a murder";"Haupé";"1959";"COLUMBIA";1726567198;1726567355;"https://music.apple.com/fr/album/haupe/999652532?i=999653119&uo=4";"https://open.spotify.com/track/05d3KM9JTyNnnWIjo8PKvf";
"Angela Gheorghiu";"Bof/ 2046";"Casta diva (Acte I) air de norma";"2004";"EMI";1726567351;1726567554;;;
"Natascha Rogers";"Onaida";"Sacred night";"2024";"NO FORMAT";1726567553;1726567740;;"https://open.spotify.com/track/0tAsvO5NOHbmQr0QaQKOOu";"https://www.deezer.com/track/2580873762"
"Julia Sarr";"Njaboot";"Nelaw";"2023";"L'AUTRE DISTRIBUTION";1726567740;1726567899;;"https://open.spotify.com/track/31dIgUwvkfwNuIWdVhlHmI";"https://www.deezer.com/track/2063059747"
"Pepper";"Ghana special 2 : Electronic highlife & afro sounds in the diaspora, 1980-93";"M.C. Mambo";"2024";"SOUNDWAY RECORDS LTD";1726567896;1726568209;;;
"Herb Alpert";"The very best of herb alpert";"Rise";"1991";"A&M";1726568208;1726568437;;;"https://www.deezer.com/track/1064775022"
"Francoise Hardy";"Le temps des souvenirs";"Vip";"1989";"VIRGIN";1726568435;1726568651;;;"https://www.deezer.com/track/7154774"
"Pia Fraus";"Now you know it still feels the same";"Prig";"2021";"SEKSOUND";1726568647;1726568869;"https://music.apple.com/fr/album/prig-rerecorded/1576291806?i=1576291817&uo=4";;
"Skylar Gudasz";"Country";"Mother's daughter";"2024";"PERSEIDS RECORDS";1726568864;1726569101;;"https://open.spotify.com/track/1GaeNU8TkBLZE3ohHjcH1Q";"https://www.deezer.com/track/2764882001"
"Clemantine Cesaire";"Sororité";"For love (guest Orbitron & Marie Kaae)";"2021";"BEAT X CHANGERS";1726569100;1726569321;;;
"Deheb";"Black keys golden chords";"1733 Nannytown (feat. Shungu)";"2017";"FEELIN MUSIC";1726569320;1726569447;;;"https://www.deezer.com/track/1225545902"
"Rozi Plain";"Joined sometimes unjoined";"Eating in your house";"2012";"TALITRES";1726569439;1726569655;"https://music.apple.com/fr/album/eating-in-your-house/530397000?i=530397091&uo=4";"https://open.spotify.com/track/2zEkinOcUt29vU5kvp5KPE";"https://www.deezer.com/track/34745251"
"Soul Survivors";"Take another look";"Got down on saturday";"1969";"ATCO RECORDS";1726569649;1726569835;;;
"Otis Redding";"Sings soul ballads";"Your one and only man";"1964";"WEA";1726569833;1726570020;"https://music.apple.com/fr/album/your-one-and-only-man/266601413?i=266601708&uo=4";;
"Owen Gray";"Soul Jazz records presents : Studio One rocksteady volume 2";"Give me a little sign";"1968";"SOUL JAZZ RECORDS";1726570019;1726570202;;;
"Allah-Las";"Allah-Las";"Ela Navega";"2012";"THE OTHER HAND";1726570200;1726570435;"https://music.apple.com/fr/album/ela-navega/690010451?i=690010565&uo=4";"https://open.spotify.com/track/44GnisrXgtKEOH6KLEelOE";"https://www.deezer.com/track/70036802"
"Marek Zerba";"Fiasco";"Sablé neige";"2023";"KARMA ZEBRE";1726570395;1726570686;;"https://open.spotify.com/track/1EWkEW7hsqdggY1eqmXXAJ";"https://www.deezer.com/track/2471968781"
"Percheye";"Demi-mesure";"On my mind";"2023";"B&D PRODUCTION";1726570684;1726570821;"https://music.apple.com/fr/album/on-my-mind/1707211040?i=1707211373&uo=4";"https://open.spotify.com/track/5IAeKuEHi7gqkAZtuWInQa";
"The Offline";"Les amis";"Les amis";"2024";"DEEPMATTER RECORDS";1726570819;1726571003;"https://music.apple.com/fr/album/les-amis/1755159187?i=1755159520&uo=4";"https://open.spotify.com/track/45RCxpqeO3UZ7OqF0ssWYJ";
"Tigana Santana";"Cacada nocturna";"Nkongo";"2024";"AJABU";1726570819;1726570999;"https://music.apple.com/fr/album/nkongo/1763587867?i=1763587875&uo=4";"https://open.spotify.com/track/1mdh4OKUA1sEFYuAaaaURq";"https://www.deezer.com/track/2953307001"
"Nu Tropic";"Vocé sabe";"Pascalito's theme";"2003";"DREYFUS";1726570997;1726571320;;;
"Merawi Yohannis";"Ernesto Chahoud presents Taitu";"Teleyeshign";"1975";"BBE RECORDS";1726570997;1726571143;;;"https://www.deezer.com/track/625924922"
"Billie Holiday";"BD Music presents Billie Holiday";"Comes Love";"1957";"VERVE";1726571319;1726571557;;;"https://www.deezer.com/track/12356474"
"Muddy Waters";"One more mile/Chess collectibles vol. 1";"Rollin and tumbin (part 2)";"1950";"CHESS@";1726571557;1726571708;;;
"The Black Keys";"El camino";"Stop stop";"2011";"NONESUCH";1726571709;1726571917;"https://music.apple.com/fr/album/stop-stop/1052966287?i=1052966803&uo=4";"https://open.spotify.com/track/6DnfupwdspmFT2PYRjFH2F";
"Juniore";"Trois, deux, un";"Déjà Vu";"2024";"LE PHONOGRAPHE";1726571917;1726572108;"https://music.apple.com/fr/album/d%C3%A9j%C3%A0-vu/1746766963?i=1746768154&uo=4";"https://open.spotify.com/track/01Su3sXPpDQEdWghfBItig";"https://www.deezer.com/track/2804941102"
"Yin Yin";"Mount Matsu";"Tokyo disko";"2024";"GLITTERBEAT";1726572108;1726572394;"https://music.apple.com/fr/album/tokyo-disko/1715299439?i=1715300153&uo=4";"https://open.spotify.com/track/3PiurAtwnG8bo4ovZmKTG6";"https://www.deezer.com/track/2531107761"
"Ikue Sakakibara";"Wamono disco – Nippon Columbia disco & boogie hits 1978-1982";"This is hot";"1980";"180G";1726572381;1726572616;;;
"Throbbing Gristle";"20 Jazz Funk Greats";"Hot on the heels of love";"1978";"MUTE";1726572606;1726572865;;;
"Alfa Mist";"Bring backs";"People (feat. Kaya Thomas-Dyke)";"2021";"ANTI";1726572864;1726573043;;;
"Quatuor De La Radio Mec";"Alberto Nepomuceno : Quatuors à cordes";"Quatuor à cordes n°3 en ré min : Andante";"1979";"PROMEMUS";1726573042;1726573302;;;
"Fink";"Beauty in your wake";"So we find ourselves";"2024";"R'COUP'D";1726573300;1726573587;;"https://open.spotify.com/track/2FrX5X8nMGBKWkTTEaaUMJ";
