"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Orange Blossom";"Khalik";"Khalik";"2024";"WASHI WASHA";1724061473;1724061686;"https://music.apple.com/fr/album/khalik/1732135084?i=1732135086&uo=4";"https://www.deezer.com/track/2671024492";"https://open.spotify.com/track/39eoTdxNQNDvUFtmbhO3S6"
"Quatuor Debussy";"Boxe Boxe Brasil (Musique du spectacle de Mourad Merzouki)";"Chador";"2019";"EVIDENCE";1724061684;1724061853;"https://music.apple.com/fr/album/chador/1655908114?i=1655910151&uo=4";;
"Orlane Paquin";"Le train de 10h03";"Tangomanie";"1969";"ML";1724061852;1724061976;;;
"Stevie Wonder";"My cherie amour/Signed, sealed and delivered";"We can work it out";"1971";"MOTOWN";1724061974;1724062166;;;"https://open.spotify.com/track/5ZznIN4JZmkfrewFnzgDbL"
"Tosca";"Shopsca (the outta here version)";"Harry dean (Mato version)";"2015";"K7 RECORDS";1724062162;1724062455;;;
"Quiet Dawn";"Celebrate";"Follow your instincts (feat. Oliver Night)";"2024";"FIRST WORD RECORDS";1724062452;1724062778;;;
"Bjork";"Debut";"Play dead";"1993";"ISLAND";1724062770;1724063002;;"https://www.deezer.com/track/2629551242";
"Juana Molina";"Son";"Río seco";"2006";"DOMINO";1724062984;1724063196;"https://music.apple.com/fr/album/r%C3%ADo-seco/848155325?i=848155332&uo=4";"https://www.deezer.com/track/76447444";"https://open.spotify.com/track/6boNy1jptIAOl8cGOozobY"
"Seb Martel";"Coitry ? / Country side / City limits";"Lune";"2006";"CORIDA";1724063191;1724063388;;;"https://open.spotify.com/track/23tZv9JNfY0tx82ypatb0f"
"Delmore Brothers";"Country & western hit parade : Hillbilly music - 1949";"Blues stay away from me";"1949";"BEAR FAMILY RECORDS";1724063387;1724063552;;;
"The Shadows";"20 golden greats";"The rise and fall of flingel bunt";"1964";"EMI";1724063552;1724063716;;;
"Ziska Staubli";"Sun exposure";"Progress not perfection";"2024";"A TREE IN A FIELD RECORDS";1724063714;1724063885;;"https://www.deezer.com/track/2743689751";"https://open.spotify.com/track/4Lq8IL2jKniqP4y0ZzBbm2"
"Angelo Outlaw";"Axis of time";"Free my mind";"2024";"ERASERHOOD SOUND";1724063879;1724064126;"https://music.apple.com/fr/album/free-my-mind/1690659466?i=1690659471&uo=4";"https://www.deezer.com/track/2309677285";"https://open.spotify.com/track/5vavSWyOy8uk7JF6ifZbr8"
"YSEULT";"Corps (Edit)";"Corps (Edit)";"2019";"";1724064124;1724064334;;;
"Kiefer";"Happysad";"Memories of U";"2018";"STONES THROW RECORDS";1724064333;1724064576;;;"https://open.spotify.com/track/7eaijt43EwnW71jskHNiqg"
