"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Buddy Holly";"Bo Diddley is a songwriter";"Bo Diddley";"1963";"ACE RECORDS";1719086282;1719086421;"https://music.apple.com/fr/album/bo-diddley/1435972971?i=1435973962&uo=4";"https://open.spotify.com/track/3rm6yFyS9FidnIsrEM4hg5";
"Oldham Andrew Orchestra";"The Rolling Stones Songbook /version instrumentale des hits";"Play with fire";"1966";"DECCA";1719086419;1719086558;;;
"Bat For Lashes";"Home (single version)";"Home (single version)";"2024";"DECCA (UMO)";1719086556;1719086747;;;"https://www.deezer.com/track/2755693131"
"Tom Misch";"Insecure";"Insecure";"2024";"BEYOND THE GROOVE";1719086746;1719086938;"https://music.apple.com/fr/album/insecure/1739776236?i=1739776458&uo=4";"https://open.spotify.com/track/3tLVfEh8kJhMkDaxvOzK1M";
"Edu Lobo";"Edu e Bethania";"Veleiro";"1966";"ELENCO";1719086937;1719087127;;;
"David Axelrod";"Song of innocence";"The mental traveler";"1968";"CAPITOL";1719087124;1719087372;;"https://open.spotify.com/track/0aurAmzvkM6KSaaoNIofZ7";
"Alan Stivell";"Reflets";"Je suis né au milieu de la mer";"1970";"FONTANA";1719087372;1719087610;;"https://open.spotify.com/track/01ECajR66iFSv7BZxQt0gF";
"Nicolas Jaar";"Space is only noise";"Variations";"2011";"CIRCUS COMPANY";1719087608;1719087805;;"https://open.spotify.com/track/60fmY1hC8t8vuAuXvQNLIQ";"https://www.deezer.com/track/13688101"
"Wehmeh";"Blood meridian";"Thursday evening";"2022";"AUTOPRODUCTION";1719087805;1719087885;;;
"Janet Kay";"The dubmaster : The essential anthology";"Silly games";"2022";"TROJAN RECORDS";1719087883;1719088118;;"https://open.spotify.com/track/36s8H63AdEI6hzD1f79CJd";
"The Jackson 5";"Third album & maybe tomorrow";"I'll be there";"1971";"MOTOWN";1719088146;1719088383;;"https://open.spotify.com/track/2GgkDNXh1oR5utPgCO7Jog";
"Vampire Weekend";"Only God was above us";"Pravda";"2024";"COLUMBIA";1719088378;1719088628;"https://music.apple.com/fr/album/pravda/1728945682?i=1728945696&uo=4";"https://open.spotify.com/track/1vfG5VaQQzr7x7gCbVyQFF";
"Angela Aux";"Traveler of the mind";"Traveler of the mind";"2024";"INSELGRUPPE";1719088627;1719088879;"https://music.apple.com/fr/album/traveler-of-the-mind/1734389436?i=1734389445&uo=4";"https://open.spotify.com/track/56Z954OTeDnBdzThUtOje1";
"Agathe";"Regrets";"Je ne veux pas rentrer chez moi seule";"1985";"CASABLANCA";1719088883;1719089227;;;
"Sam Fan Thomas";"Makassi";"African Typic collection";"1984";"SICOGIEX ABIDJAN";1719089238;1719089635;;"https://open.spotify.com/track/3rHcFyKQr7OFQOnuEoyUMV";
"Chaka Khan";"The essential";"I feel for you";"2011";"MUSIC CLUB";1719089630;1719089974;;;
"Stevie Wonder";"Classic albums";"Baby don't you do it";"1967";"TAMLA MOTOWN";1719089972;1719090101;"https://music.apple.com/fr/album/baby-dont-you-do-it/1443078085?i=1443079094&uo=4";"https://open.spotify.com/track/0L614VLEsUZYUmLuMWfWqB";"https://www.deezer.com/track/79184837"
"Madonna";"The first album";"Lucky star";"1982";"";1719090112;1719090445;;;
"Laurie Miller";"Love is a natural magical thing";"Love is a natural magical thing";"1986";"PAESAGGI RECORDS";1719090432;1719090763;;;
"Pachyman";"Switched-on";"Lovers";"2023";"ATO RECORDS";1719090762;1719090977;"https://music.apple.com/fr/album/lovers/1693921971?i=1693921972&uo=4";"https://open.spotify.com/track/55wMU47fgfWPJyIVhHGcW8";
"Mathieu Boogaerts";"Super";"Ondule";"1995";"RADIO BIRDMAN";1719090976;1719091210;;;"https://www.deezer.com/track/1085714"
"Jessica Pratt (Compositeur)";"Here in the pitch";"Get your head out";"2024";"CITY SLANG";1719091213;1719091418;"https://music.apple.com/fr/album/get-your-head-out/1726398446?i=1726398980&uo=4";"https://open.spotify.com/track/6W6J3cFFQmrAMErlHJPzDJ";"https://www.deezer.com/track/2625732362"
"Wes Montgomery";"California dreaming";"More, more, more";"1966";"VERVE";1719091416;1719091586;;;
"Sam And Dave";"The Stax story";"Hold on ! I'm comin'";"1966";"STAX";1719091585;1719091731;;;
"Lee Fields & The Expressions";"Special night";"How I like it";"2016";"BIG CROWN RECORDS";1719091730;1719091901;;"https://open.spotify.com/track/3cVVYwM45ALZ9ynWXfGd6m";
"Loving";"Any light";"On my way to you";"2024";"LAST GANG RECORDS / MNRK";1719091906;1719092121;;"https://open.spotify.com/track/2H3pltg2c88NxngyUThVkV";"https://www.deezer.com/track/2528195061"
"Danny Elfman";"Serial TV 2001";"The Simpsons";"2001";"SONY";1719092119;1719092199;;;
"Choeur De L Opera De Vienne";"Choeurs d'opéra célébres";"La traviata - noi siamo zingarelle (acte II) choeur des bohemiennes";"1975";"EPIC";1719092198;1719092313;;;
"Marine Quemere";"Bande annonce";"Bande annonce";"2024";"KWAIDAN";1719092315;1719092465;;"https://open.spotify.com/track/3LzDVM9VIu8EjyimQcrENP";
"Nicola Conte";"Umoja";"Flying circles";"2023";"FAR OUT RECORDINGS";1719092463;1719092803;"https://music.apple.com/fr/album/flying-circles/1687595227?i=1687595478&uo=4";"https://open.spotify.com/track/3V4o7VYKKDPmrKzppQDgOZ";
"Sven Wunder";"Wabi sabi";"Shinrinyoku";"2020";"LIGHT IN THE ATTIC RECORDS";1719092797;1719092952;;"https://open.spotify.com/track/7p0yJk8wxYQr1l3PPAeyKA";
"The Meters";"New orleans funk";"Just kissed my baby";"1974";"SOUL JAZZ";1719092951;1719093222;;"https://open.spotify.com/track/1TB0dZqFRQsnf4fLLLRKQV";
"Joey Gilmore";"Miami sound";"Someody done took my baby and gone";"2003";"SOUL JAZZ RECORDS";1719093218;1719093424;;;
"Unessential Oils";"Unessential oils";"Distrust The Magician";"2024";"SECRET CITY RECORDS";1719093423;1719093760;"https://music.apple.com/fr/album/distrust-the-magician/1725353502?i=1725353659&uo=4";"https://open.spotify.com/track/1pGY6SmwN0CR3s2E8VOgVe";
"Har Mar Superstar";"Bye bye 17";"Lady you shot me";"2013";"CULT RECORDS";1719093769;1719093948;;;
"Nubiyan Twist";"Find your flame";"Battle isn't over";"2024";"STRUT RECORDS";1719093948;1719094141;;"https://open.spotify.com/track/05s2o74ymTN4n6aWk0hmRI";
"Laurent Bardainne & Tigre D’eau Douce";"Eden Beach Club";"Luxe, calme et volupté";"2024";"";1719094140;1719094388;;;
"Billie Eilish";"Hit me hard and soft";"Bittersuite";"2024";"DARKROOM";1719094385;1719094683;"https://music.apple.com/fr/album/bittersuite/1739659134?i=1739659277&uo=4";"https://open.spotify.com/track/7DpUoxGSdlDHfqCYj0otzU";"https://www.deezer.com/track/2801558102"
"Flavien Berger";"Contrebande 02 : Le disque de l'été";"Beta";"2024";"PAN EUROPEAN RECORDING / VIBRANCE";1719094683;1719094869;;"https://open.spotify.com/track/6OMUUV38OFHUM0RPRF9SGs";"https://www.deezer.com/track/2584771792"
"Why?";"Mumps ETC";"Strawberries";"2012";"CITY SLANG";1719094863;1719095056;;"https://open.spotify.com/track/7caq5l2HDwNb0fWLEmIEGC";
"Quantic Presenta Flowering Inferno";"Dog with a hope (Quantic presenta Flowering inferno)";"Cumbia sobre el mar";"2010";"TRU THOUGHTS";1719095054;1719095424;;;
"Tee See Connection";"Mostla II ( CD Promo )";"Take my breath away";"2012";"ALMOST";1719095418;1719095640;;;"https://www.deezer.com/track/608261972"
"Ben Harper";"Diamonds on the inside";"With my own two hands";"2003";"VIRGIN";1719095638;1719095912;"https://music.apple.com/fr/album/with-my-own-two-hands/712730799?i=712730907&uo=4";"https://open.spotify.com/track/1Xb8GfUSYCqAkcNrd6pW0M";"https://www.deezer.com/track/3091903"
"Soul Coughing";"Irresistible bliss";"Sleepless";"1996";"LONDON";1719095909;1719096199;"https://music.apple.com/fr/album/sleepless/1349792353?i=1349792365&uo=4";"https://open.spotify.com/track/3URTn1WCz8uw1ngjhwtTAM";
"Beck";"Mellow gold";"Loser";"1994";"GEFFEN";1719096199;1719096431;"https://music.apple.com/fr/album/loser-pseudo-muzak-version/1596381942?i=1596382277&uo=4";"https://open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd";
"Alain Bashung";"Osez Josephine";"Les grands voyageurs";"1991";"BARCLAY";1719096433;1719096716;;"https://open.spotify.com/track/3cSavfxDsdYEF0J7CfIbmc";
"Ali Farka Toure";"Talking TImbuktu";"Bonde";"1994";"NIGHTDAY";1719096712;1719097037;;;
"Thabang Tabane";"Matjale";"Richard";"2018";"MUSHROOM HOUR HALF HOUR";1719097036;1719097299;;"https://open.spotify.com/track/6KI0auQbHN79vN1x7Q0qoZ";
"Leon Phal";"Stress killer";"Something inside (feat. Lorine Chia)";"2023";"HEAVENLY SWEETNESS";1719097298;1719097487;;;
"Khruangbin";"A la sala";"Three from two";"2024";"DEAD OCEANS";1719097496;1719097710;;"https://open.spotify.com/track/0aBXUYZnPGercCeyjriEtl";
"Marcus King";"Mood swings";"Mood swings";"2024";"ISLAND DEF JAM";1719097704;1719097908;;"https://open.spotify.com/track/3j3AQiQEe24de1EcYqVxc3";
"Francoiz Breut";"Vif !";"Sous bois la nuit";"2024";"62 RECORDS / PIAS";1719097908;1719098084;;"https://open.spotify.com/track/3wX8HlhrNBbscyIvzjD15O";
"Air";"The Virgin suicides";"Playground love (vibraphone version)";"2000";"VIRGIN";1719098081;1719098307;;;
"Gil Scott Heron";"I'm new here :";"I'll take care of you";"2010";"XLRECORDING";1719098302;1719098481;;;
"Amy Winehouse";"Back to black";"Love Is A Losing Game";"2006";"ISLAND";1719098481;1719098633;"https://music.apple.com/fr/album/love-is-a-losing-game/1422677780?i=1422677786&uo=4";"https://open.spotify.com/track/3uliGwmB52ZA7brgpZMzyH";"https://www.deezer.com/track/2176857"
"Portishead";"Dummy";"Numb";"1994";"GO BEAT";1719098633;1719098865;;"https://open.spotify.com/track/7lR743VxfubUw5m9dpnR9x";
"NTM";"Suprême NTM";"Ma benz";"1998";"EPIC";1719098865;1719099108;;;
"Mac Demarco";"One Wayne G";"20181019";"2023";"MAC DEMARCO, LLC";1719099108;1719099279;"https://music.apple.com/fr/album/20181019/1681871263?i=1681872465&uo=4";"https://open.spotify.com/track/34FNLYnBXyBExIO340XLqx";
"Nusantara Beat";"Djanger / Borondong garing";"Borondong garing";"2023";"LES DISQUES BONGO JOE";1719099286;1719099635;;"https://open.spotify.com/track/6WvKFtMoChczKgA6xJE0nG";
"Ghost Woman";"Hindsight is 50 / 50";"Alright alright";"2023";"FULL TIME HOBBY";1719099631;1719099914;;;
"Oan Kim & The Dirty Jazz";"Oan Kim & the dirty jazz";"Blue skies never die (feat. Gabi Hartmann)";"2023";"ARTWORK RECORDS";1719099912;1719100125;;;
"Daniel Villarreal";"Lados B";"Sunset cliffs";"2023";"INTERNATIONAL ANTHEM";1719100124;1719100392;;"https://open.spotify.com/track/0WGJ7bgk0IYoSgEcPcR6YT";"https://www.deezer.com/track/2357336235"
"Jose Roberto";"Brazilian beats Brooklyn";"Crioula multicolorida";"1974";"MR BONGO";1719100392;1719100576;;;"https://www.deezer.com/track/1884256057"
"Veronique Sanson";"Hollywood";"Bernard's song";"1977";"WEA";1719100575;1719100950;;;
"Edson Frederico";"1975";"Ligia";"1975";"SUNSET ENTRETENIMENTO";1719100940;1719101132;;;
"Iam";"L'école du micro d'argent";"Bouger la tête";"1997";"DELABEL";1719101143;1719101425;"https://music.apple.com/fr/album/bouger-la-t%C3%AAte/698793153?i=698793897&uo=4";"https://open.spotify.com/track/3vb3cuNO0q8qL4fni4gTxn";
"Jany Green";"Nice guys love you, vol. 3";"Call my parents";"2021";"NICE GUYS RECORDS";1719101425;1719101560;;"https://open.spotify.com/track/6HcFglgx2503c0nsKQOxIM";
"Tribu Wapa";"Dancing with the gods / Célébrations religieuses à travers le monde vol 1";"Danse kwényïï - Chant kanak : cérémonie et berceuse de l'île de pins";"";"ELLIPSIS ARTS";1719101560;1719101769;;;
"Michel Schwalbe";"Antonio Vivaldi";"Les quatre saisons op 8 nº1 a 4 (intégrale) : L'hiver : Concerto en fa min op 8 nº4 P 442 RV297 : Allegro non molto";"1970";"DEUTSCHE GRAMOPHON";1719101768;1719101976;;;
"Kyrie Kristmanson";"Venus rising";"Song X - arrangement pour voix piano préparé et percussions";"2024";"Evidence";1719101985;1719102186;;;
"Melody Gardot";"My one and only thrill";"Lover undercover";"2009";"VERVE";1719102185;1719102446;;"https://open.spotify.com/track/7wDyxRoUv2T6qbP6lpkCcH";
"Maya Dunietz";"Free the dolphin";"Artichoke";"2021";"RAW TAPES RECORDS";1719102442;1719102717;;"https://open.spotify.com/track/2yt0qBmw0lByYyIoThyeSy";
"War";"Anthology 1970-1994";"Lonely feelin'";"1971";"AVENUE";1719102715;1719102951;;"https://open.spotify.com/track/5pgeejMsxrpgux9DxVZByS";
"Ramblin Jimmie Dolan";"Road songs : car tune classics 1942-1962";"Hot rod race";"1950";"FREMEAUX & ASSOCIES";1719102951;1719103105;;;
"Blaze Foley";"The Dawg Years (1975-1978)";"Let me ride in your big cadillac";"2010";"FAT POSSUM RECORDS";1719103105;1719103256;;"https://open.spotify.com/track/7xQmMFl1XFfZzb7RNqxiEe";"https://www.deezer.com/track/139954791"
"Son Of Dave";"O3";"Your Mercedes";"2007";"KARTEL";1719103255;1719103450;;;"https://www.deezer.com/track/706135032"
"Johnny Watson";"Compil./ Roof & trocadero present/Fever";"Fever";"1968";"TROCADERO RECORDS";1719103450;1719103725;;;
"Thee Sinseers";"Sinseerly yours";"Keep on calling";"2024";"COLEMINE RECORDS";1719103725;1719103980;;"https://open.spotify.com/track/5DBbssrPFOZjH2N4s9DVGy";"https://www.deezer.com/track/2581056292"
"Cornell Campbell";"Just my imagination";"Never found a girl";"1990";"TROJAN RECORDS";1719103978;1719104210;;;
"Billy Ze Kick & Les Gamins En Folie";"Verdure & libido";"La revanche du glandeur";"2001";"PUDDING PRODUCTIONS";1719104210;1719104477;;;
"Mounika";"Don't look at me";"Dreams";"2022";"MAJU RECORDS";1719104472;1719104623;;;
"Charlotte Day Wilson";"Cyan blue";"Forever (feat. Snoh Aalegra)";"2024";"STONE WOMAN MUSIC";1719104641;1719104834;;;
"Blackjoy";"Clouds (feat. Lynn)";"Clouds (feat. Lynn)";"2024";"LES RYTHMES RUBAN";1719104834;1719105009;;;
"Benny Sings";"Nova tunes/2.5";"Big brown eyes";"2012";"NOVA RECORDS";1719105008;1719105258;"https://music.apple.com/fr/album/big-brown-eyes/566294839?i=566294878&uo=4";"https://open.spotify.com/track/5jHfeYXjwsoNbSLIbO0b08";"https://www.deezer.com/track/1717488447"
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"Malatia";"2024";"PERIODICA RECORDS";1719105257;1719105468;;;
"Francesco De Masi";"B.O.F / Piombo rovente";"Napoli spara :  Naples main titles";"2000";"PLASTIC RECO";1719105467;1719105563;;;
"Skrillex";"Rumble";"Rumble";"2023";"OWSLA - ATLANTIC";1719105562;1719105707;;"https://open.spotify.com/track/74fmYjFwt9CqEFAh8ybeBD";"https://www.deezer.com/track/2077255967"
"Asakura";"Tekale";"Tekale";"2018";"MERCURY RECORDS";1719105707;1719105834;;"https://open.spotify.com/track/0hVhNvxvMl7gG05Qu6f2dB";
"Wu Tang Clan";"The saga continues";"Lesson learn'd (Feat. Inspectah Deck and Redman)";"2017";"EONE MUSIC";1719105830;1719106030;;;
"Mulle Beats";"Thoughts (EP)";"Prelude";"2017";"05.08.";1719106023;1719106229;;;
"Lianne La Havas";"Lost & found (EP)";"No room for doubt";"2011";"LABOUR OF LO";1719106228;1719106468;;;
"L'Estravagante";"Dietrich Buxtehude : Integrale des 7 sonates op 1";"Sonate en Fa Maj op 1 n°1 BuxWV252 : Vivace- lento - pour violon basse de viole et clavecin";"2007";"ARTS OU ARTS MUSIC";1719106475;1719106612;;;
"Helen Merrill";"Music makers";"Nuages";"1986";"OWL";1719106611;1719106848;;"https://open.spotify.com/track/3NyKWeZCs4ebiHMYhylF6R";
"Lord$";"Speed it up";"Fantasy";"2024";"TRICATEL";1719106847;1719107087;;"https://open.spotify.com/track/7i4auXVFopusC43mgC9lum";"https://www.deezer.com/track/2704030692"
"Jones";"Kaléidoscope";"Darkest part";"2024";"UNITY";1719107086;1719107279;"https://music.apple.com/fr/album/darkest-part/1738305646?i=1738305917&uo=4";"https://open.spotify.com/track/31rfoBYP5pek7hY6dOYlBg";"https://www.deezer.com/track/2723018162"
"Tommy Mac Cook & The Supersonics";"Soul rock steady";"Michelle";"2022";"TROJAN RECORDS / SANCTUARY RECORDS";1719107282;1719107442;;;
"Mina";"Discografía en Español";"Bésame mucho (remastered)";"2019";"MASTER TAPE RECORDS";1719107439;1719107597;;;
"Francoiz Breut";"Françoiz breut";"Everyone kisses a stranger";"1997";"VIRGIN";1719107597;1719107771;;"https://open.spotify.com/track/3z5MsvXgUhImyKE2pvZmp4";
"Isolde Lasoen";"Oh dear";"Oh dear";"2023";"MAYWAY RECORDS";1719107757;1719107943;"https://music.apple.com/fr/album/oh-dear/1724173726?i=1724173982&uo=4";"https://open.spotify.com/track/0yGXjlC5Tco3lK9I1p1amA";
"Johnny Guarnieri";"BOF / Licorice pizza";"Licorice pizza : Sometimes I'm happy";"2021";"REPUBLIC RECORDS";1719107982;1719108225;;;
"Jacques Dutronc";"On connait la chanson";"J'aime les filles";"1967";"VIRGIN";1719108221;1719108398;;;
"Molly Burch";"First flower";"To the boys";"2018";"CAPTURED TRACKS";1719108395;1719108620;;"https://open.spotify.com/track/4km3aB077ieI1Gli9XapiV";"https://www.deezer.com/track/554889262"
"Céu";"Novela";"Reescreve";"2024";"URBAN JUNGLE / ONERPM";1719108618;1719108845;"https://music.apple.com/fr/album/reescreve/1740125744?i=1740125969&uo=4";"https://open.spotify.com/track/00AAF6nDbxJ3xsuBaGAsQq";"https://www.deezer.com/track/2674120512"
"Cortex";"Psychose / Oh ! Lord";"Psychose";"1977";"TRAD VIBE RECORDS";1719108850;1719109138;;;"https://www.deezer.com/track/2255058367"
"Vanya Borges";"Rhythms del mundo (Cuba)";"Ai no corrida";"2006";"NC";1719109138;1719109405;;"https://open.spotify.com/track/5mBSSAcgKNo0SljoDQq6fc";
"Ana Tijoux";"Vida";"Milionaria";"2024";"ALTAFONTE";1719109405;1719109618;;;
"Makaya McCraven";"Deciphering the message";"Coppin' the haven (aka """"at the haven coppin"""")";"2021";"BLUE NOTE";1719109617;1719109760;;;
"Talking Heads";"Once in a lifetime";"Once in a lifetime";"1980";"EMI";1719109759;1719110013;;"https://open.spotify.com/track/1Tr4K5MU5XYE44umXGDndd";"https://www.deezer.com/track/14618309"
"Poni Hoax";"A state of war";"Down on Serpent street";"2012";"PAN EOROPEAN RECORDING";1719110007;1719110262;;;
"Boards Of Canada";"Music has the right to children";"Turquoise hexagon sun";"1998";"WARP RECORDS";1719110261;1719110568;;"https://open.spotify.com/track/7F3MjS1b1xHeaeXyBTvCE0";
"Amoue";"Amouë Vol.1";"A l'aube";"2022";"LVCO PROD / WISEBAND";1719110567;1719110800;"https://music.apple.com/fr/album/%C3%A0-laube/1692773383?i=1692773628&uo=4";;
"Jodie Devos";"And love said";"On this island op 11 : 2. Now the leaves are falling fast - pour soprano et piano";"2021";"Alpha Classics";1719110799;1719110918;;;
"Brad Mehldau";"After Bach II";"Variations on Bach's Goldberg Theme : Aria-like";"2024";"NONESUCH";1719110914;1719111132;;;
"Randy Newman";"Sail away";"Lonely at the top";"1972";"REPRISE";1719111127;1719111278;;;
"Alton Ellis";"The birth of Trojan";"Why birds follow spring";"1974";"TROJAN RECORDS";1719111277;1719111422;;"https://open.spotify.com/track/3y7KXzLsGxixamISuXQQmj";"https://www.deezer.com/track/142885964"
"Devendra Banhart";"Mala";"Never seen such good things";"2013";"EAST WEST";1719111422;1719111607;;"https://open.spotify.com/track/0gsH5Govmgwxa0rgaF9YbC";
"Ugggy";"The moss and the soss";"Surfing on a dandelion";"2024";"ILLECT RECORDINGS";1719111612;1719111705;;"https://open.spotify.com/track/61GNNTZWHJdmD6X3lTJiqB";
"Sault";"Untitled (Rise)";"Uncomfortable";"2020";"FOREVER LIVING ORIGINAL";1719111704;1719111902;;"https://open.spotify.com/track/46KSR0qvasoT8Ek92IPFby";
"Lijadu Sisters";"Horizon unlimited";"Come on home";"1979";"AFRODISIA";1719111902;1719112210;;;
"Fool's Gold";"Fool's gold";"Nadine";"2010";"CINQ 7";1719112206;1719112551;;;
"Laurent Bardainne & Prince Waly";"Session Unik : Laurent Bardainne & Prince Waly";"J'ai pris mon temps";"2023";"SESSION UNIK";1719112553;1719112778;;;
"Bryony Jarman-Pinto";"Below dawn";"Frida-rae";"2024";"TRU THOUGHTS";1719112774;1719112984;;"https://open.spotify.com/track/5OPHHtxHt2WuC3IpwKpKyn";
"Jonny Greenwood";"Steve Reich : Radio Rewrite";"Electric counterpoint : Fast";"2014";"NONESUCH";1719112982;1719113245;;;
"The Smashing Pumpkins";"Siamese Dream (Remastered Deluxe Edirion)";"Today";"1993";"VIRGIN";1719113234;1719113431;;;
"Warpaint";"Radiate like this";"Altar";"2022";"VIRGIN";1719113437;1719113684;;"https://open.spotify.com/track/3EO21xULBzjXCXEpvdyl89";
"Jimmy Blanche";"Dou van jou";"Misik a moun a kaz";"1987";"STIMA RECORDS";1719113683;1719113968;;;"https://www.deezer.com/track/1082503042"
"Gil Scott-Heron";"Bridges";"Song of the wind";"1977";"SOUL BROTHER RECORDS";1719113967;1719114199;;;
"Little Simz";"Drop 7";"Far away";"2024";"BOLD CUT / AWAL RECORDING";1719114192;1719114376;"https://music.apple.com/fr/album/far-away/1726317569?i=1726318172&uo=4";"https://open.spotify.com/track/7p6ru2D2smv8ga7f06JkTo";
"The Robert Glasper Trio";"Covered";"The worst";"2015";"BLUE NOTE";1719114376;1719114695;;;
"Joe King";"Penny & The Quarters & Friends";"Glad I found you";"2022";"NUMERO GROUP";1719114694;1719114858;;"https://open.spotify.com/track/49DmYYRfYfAZwDZdFFJkSu";
"Elliott Smith";"Figure 8";"In the lost and found (honky bach)";"2000";"DREAMWORKS";1719114858;1719115057;;;
"Someone";"Orbit II";"Playground love";"2020";"PIAS";1719115056;1719115258;;"https://open.spotify.com/track/4YammjNOZQrGpJJB1VuyVz";
"Harry Mudie";"Harry Mudie meet King Tubby in dub conference, vol. 1";"Heavy duty dub";"1976";"MOODS INTERNATIONAL RECORDS";1719115270;1719115447;;;
"Bonnie Koloc";"Folk Is Not A Four Letter Word";"My aunt edna";"2005";"DELAY 68";1719115443;1719115601;;;
"Parallel Dance Ensemble";"Possessions and obsessions";"Graffiti girls";"2011";"PERMANENT VACATION";1719115590;1719115825;;"https://open.spotify.com/track/0s1XBOBZwHTmY7vkDb1Qcm";"https://www.deezer.com/track/1760469467"
"Fab 5 Freddy";"Old Skool : Naissance de la nation Rap";"Change the beat";"1982";"REMARK";1719115821;1719116043;;;
"Burnt Pink & Swarvy";"Perfectionist";"Neuralyzer";"2024";"SFTNR";1719116043;1719116182;;;
"Nordine Staifi";"Maghreb K7 club";"Zine ezzinet";"1985";"BONGO JOE RECORDS";1719116172;1719116481;;;
"Jimi Hendrix";"Smash hits";"Stone free";"1968";"POLYDOR";1719116478;1719116691;;;
"John Lee Hooker";"King of the boogie";"No more doggin'";"1960";"CRAFT/CONCORD MUSIC GROUP";1719116689;1719116853;;"https://open.spotify.com/track/1zLunDGKySWa7Gwsif5Ckc";
"Sun Atlas";"Return to the spirit";"12th dimension caravan";"2024";"MOCAMBO";1719116857;1719117102;"https://music.apple.com/fr/album/12th-dimension-caravan/1730964842?i=1730964850&uo=4";"https://open.spotify.com/track/0uKRZ3PkWqVvAJLa75KIXK";"https://www.deezer.com/track/2662701832"
