"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"The Undertones";"West Bank Songs 1978-1983: A Best Of";"Beautiful friend";"1982";"BMG RIGHTS MANAGEMENT (UK) LIMITED";1719030163;1719030364;;;"https://open.spotify.com/track/130Bk2SjoRC85u3cKFEypB";
"Ziska Staubli";"Sun exposure";"Ice Cream";"2024";"A TREE IN A FIELD RECORDS";1719030357;1719030437;"https://music.apple.com/fr/album/ice-cream/1740289822?i=1740290275&uo=4";"https://www.deezer.com/track/2743689761";"https://open.spotify.com/track/2sdKU8o2DVvbwib8BZg0uN";
"Akira Kosemura";"BOFTV / Love is";"Knew who I was going to hurt";"2020";"SCHOLE RECORDS (JAPON)";1719030442;1719030681;"https://music.apple.com/fr/album/knew-who-i-was-going-to-hurt/1751770295?i=1751771817&uo=4";"https://www.deezer.com/track/2812367942";"https://open.spotify.com/track/5JVlsMbsbfg8oScViz9vBw";
"John Lennon";"Plastic Ono band";"God";"1970";"EMI";1719030675;1719030922;"https://music.apple.com/fr/album/god-the-ultimate-mix/1527740882?i=1527741210&uo=4";;;
"Lynn";"Tes petites fesses";"Tes petites fesses";"2020";"LE SOFA";1719030917;1719031025;"https://music.apple.com/fr/album/tes-petites-fesses/1519982795?i=1519982922&uo=4";"https://www.deezer.com/track/1000537212";"https://open.spotify.com/track/2ZpC4XRsRSVpRUO3bZAwgq";
"Ramiro Musotto";"Civilizacao & barbarye";"Gwyra mi";"2007";"HELICO";1719031016;1719031288;;"https://www.deezer.com/track/1357063";;
"Sandman Project";"Where did you go ?";"Where did you go";"2024";"BATOV";1719031290;1719031522;;;;
"Mieke Miami";"Whispering pines";"Whispering Pines";"2024";"";1719031521;1719031720;"https://music.apple.com/fr/album/whispering-pines/1735951011?i=1735951012&uo=4";"https://www.deezer.com/track/2703681452";"https://open.spotify.com/track/4A6k8Kxm3ss2XooobVDWSd";
"Classics IV";"The very best of the classic IV";"Spooky";"1968";"EMI";1719031718;1719031889;"https://music.apple.com/fr/album/spooky/726428748?i=726429686&uo=4";"https://www.deezer.com/track/657790482";"https://open.spotify.com/track/7zd2lGi4kXdzpGXlLUHLPM";
"Carole King";"Her greatest hits";"I feel the earth move";"1971";"EPIC";1719031887;1719032067;"https://music.apple.com/fr/album/i-feel-the-earth-move/278129200?i=278129304&uo=4";;"https://open.spotify.com/track/1BWsOxeMx83OrKGCV4gxly";
"Patrick Watson";"Love songs for robots";"Alone in this world";"2015";"DOMINO";1719032066;1719032225;"https://music.apple.com/fr/album/alone-in-this-world/966956751?i=966957218&uo=4";"https://www.deezer.com/track/99419280";"https://open.spotify.com/track/1aORXPagi6QYkvxegQRwkY";
"Bonobo";"Fragments";"Elysian";"2022";"NINJA TUNE";1719032223;1719032403;;"https://www.deezer.com/track/1514341932";"https://open.spotify.com/track/0PYMIPuZk9AjcmkscMeC3D";
"Frederic Loiseau";"Red shoes";"Dérrière garde";"2007";"DISQUES DELU";1719032393;1719032692;;;;
"John Pizzarelli";"Dear mr. Cole";"Too marvelous for words";"1994";"NOVUS";1719032679;1719032804;;;;
"Gal Costa";"India";"Desafinado";"1973";"MR BONGO";1719032802;1719032959;"https://music.apple.com/fr/album/desafinado/1142399990?i=1142400254&uo=4";"https://www.deezer.com/track/4674753";"https://open.spotify.com/track/793VJx4oF4oC8VSTnznUp5";
"Haruomi Hosono";"Boku wa chotto";"Boku wa chotto";"2024";"STONES THROW RECORDS";1719032954;1719033122;;"https://www.deezer.com/track/2640733132";"https://open.spotify.com/track/1RMnWyL9KlDgmAhirqNxin";
"Mocke";"Sandwich mostla Jojo tape";"Hank Williams s'adresse à la nation";"2014";"ALMOST MUSIC";1719033123;1719033235;;;;
"Johnny Cash";"American III : Solitary man";"I won't back down";"2000";"COLUMBIA";1719033231;1719033357;"https://music.apple.com/fr/album/i-wont-back-down/1440821714?i=1440821731&uo=4";;"https://open.spotify.com/track/6b0AtCzgnYrb7T84o18V4l";
"Cat Power";"The greatest";"Could we";"2005";"MATADOR";1719033354;1719033493;;"https://www.deezer.com/track/945527";;
"Frank Leone";"Fish";"Remember";"2024";"FOOL S GOLD RECORDS";1719033489;1719033680;;"https://www.deezer.com/track/2746241061";"https://open.spotify.com/track/7bc5oq6Ja2tm8QRbxBhgSE";
"Jeff Parker";"The new breed";"Get dressed";"2015";"INTERNATIONAL ANTHEM RECORDING CO.";1719033679;1719033907;;;;
"A Tribe Called Quest";"Peoples instinctive travels and the path of rhythm";"Can I kick it ?";"1990";"JIVE/LEGACY";1719033905;1719034157;;;;
"Beck";"Guero";"Go It Alone";"2005";"INTERSCOP";1719034156;1719034404;"https://music.apple.com/fr/album/go-it-alone/1442399952?i=1442400487&uo=4";;"https://open.spotify.com/track/7zeCIWu37bKFJuem8MTyM1";
"Guts";"Estrellas";"Sin pantallas (feat. Alexey “el Tipo Este” Rodriguez + Lieutenant Nicholson & Djeuhdjoah)";"2022";"HEAVENLY SWEETNESS";1719034399;1719034651;;;;
"Voyou";"Les royaumes minuscules";"Soleil soleil (feat. November Ultra)";"2023";"SONY MUSIC";1719034649;1719034830;;"https://www.deezer.com/track/2041041037";"https://open.spotify.com/track/4U8Dv8rLUSkWPqAf94zhhx";
"Surprise Chef";"Friendship";"Over the moon";"2023";"BIG CROWN";1719034829;1719035038;"https://music.apple.com/fr/album/over-the-moon/1674255460?i=1674255720&uo=4";;"https://open.spotify.com/track/5asQpx4UqHbWOYBNP375Qv";
"Sly & The Family Stone";"The essential";"Everybody is a star";"1969";"EPIC";1719035036;1719035219;;;;
"Nina Simone";"Baltimore";"Rich girl";"1978";"EPIC";1719035216;1719035400;"https://music.apple.com/fr/album/rich-girl/193001252?i=193002345&uo=4";"https://www.deezer.com/track/1028876";"https://open.spotify.com/track/2dIt2CrDGWT96WQLT08bfr";
"Monty Alexander";"Stir it up/The music of Bob Marley";"Is this love ?";"1998";"TELARC";1719035396;1719035688;;;;
"Marcia Baines";"Melody life : Trojan sisters";"So I can love you";"2010";"TROJAN RECORDS";1719035683;1719035866;;;;
"Joe Yorke";"Hopeless";"Hopeless";"2023";"RHYTHM STEADY";1719035861;1719035990;"https://music.apple.com/fr/album/hopeless/1708963114?i=1708963585&uo=4";"https://www.deezer.com/track/2471721581";"https://open.spotify.com/track/0ymcglA4PYo7H7teqBQNs3";
"The Kills";"God games";"My girls my girls";"2023";"DOMINO RECORDINGS";1719035988;1719036205;;;"https://open.spotify.com/track/6b1vIpGT2FYWdjn6pIZu5x";
"Nxworries";"Why lawd";"Walk on by (feat. Earl Sweatshirt & Rae Khalil)";"2024";"STONES THROW";1719036204;1719036431;;;;
"Ugggy";"The moss and the soss";"After party fungus";"2024";"ILLECT RECORDINGS";1719036428;1719036570;;;"https://open.spotify.com/track/3DvkjSULUxlMcSJylXjvfo";
"Altin Gun";"On";"Goca dünya";"2018";"BONGO JOE";1719036569;1719036806;;"https://www.deezer.com/track/469248492";"https://open.spotify.com/track/5QO3UJc1gF1ummP75n2b3R";
"Kokoroko";"Could we be more";"We give thanks";"2022";"BROWNSWOOD RECORDINGS";1719036804;1719037024;;"https://www.deezer.com/track/1822656787";"https://open.spotify.com/track/1whO1RzuS19yG358T4d8G6";
"Francois And The Atlas Mountains";"E volo love";"Les plus beaux";"2011";"DOMINO";1719037018;1719037278;;;;
"Fruit Bats";"The Ruminant Band";"The blessed breeze";"2009";"SUB POP RECORDS";1719037275;1719037560;;;"https://open.spotify.com/track/30EU8YW9M6jKeXqm5cKgMW";
"Fleetwood Mac";"Rumours / 35th Anniversary Edition";"The chain";"1977";"WARNER MUSIC";1719037557;1719037820;"https://music.apple.com/fr/album/the-chain/594061854?i=594061861&uo=4";;;
"Shuggie Otis";"Inspiration information";"Not available";"1974";"LUKA BOP";1719037813;1719037960;;"https://www.deezer.com/track/7410269";;
"Madeline Bell";"That's what friends are for";"That's what friends are for";"1976";"JAZZMAN";1719037954;1719038132;"https://music.apple.com/fr/album/thats-what-friends-are-for/1436293257?i=1436293437&uo=4";;"https://open.spotify.com/track/38BB4edFk4GK055ymZ9lfc";
"Manu Dibango";"Africadelic";"Soul makossa";"1972";"FNAC";1719038127;1719038391;"https://music.apple.com/fr/album/soul-makossa/1437312371?i=1437312386&uo=4";;;
"Voilaaa";"Voiciii";"Manu écoute ça... (feat. Pat Kalla)";"2021";"FAVORITE RECORDINGS";1719038387;1719038657;;;;
"Cochemea";"Vol. 2 : Baca sewa";"Black pearl";"2021";"DAPTONE RECORDS";1719038655;1719038879;;"https://www.deezer.com/track/1359134802";"https://open.spotify.com/track/7xoOW1egZtmYWhbYySbgsw";
"Emma-Jean Thackray";"Yellow";"Golden green";"2021";"MOVEMENTT (WARP RECORDS)";1719038873;1719039117;;;"https://open.spotify.com/track/1sWrguIjM051mpaNqx6rtQ";
"Warpaint";"Radiate like this";"Send nudes";"2022";"VIRGIN";1719039114;1719039310;;;"https://open.spotify.com/track/66GudmaulDXRFLwDtKmRyQ";
"Baron Retif & Concepcion Perez";"Funk";"Italien chaussettes lin";"2023";"MOSTLA / MUSIQUE LARGE";1719039305;1719039479;"https://music.apple.com/fr/album/italien-chaussettes-lin/1685950699?i=1685951267&uo=4";;"https://open.spotify.com/track/24QYVh2QJE8bZTL5kCHU3Y";
"Bonnie Banane";"Nini";"Toi ou Moi ? (Sacha II)";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1719039474;1719039616;"https://music.apple.com/fr/album/toi-ou-moi-sacha-ii/1738087545?i=1738088290&uo=4";;"https://open.spotify.com/track/6hMNTkk76u8YhVUJhueA91";
"Shawn Lee";"Moods and grooves";"P Walk";"2005";"UBIQUITY";1719039617;1719039868;"https://music.apple.com/fr/album/p-walk/1517130920?i=1517130925&uo=4";;"https://open.spotify.com/track/4UUjZniHpkdpdmjXEzABk2";
"Skinshape";"Life & Love";"Hurry and enjoy";"2017";"DLOAW & CO";1719039864;1719039971;;"https://www.deezer.com/track/356184301";"https://open.spotify.com/track/6JPCcCZMedAuzn68ogyn7K";
"Bob Marley & The Wailers";"Catch a fire";"Stir It up";"1973";"";1719039971;1719040300;"https://music.apple.com/fr/album/stir-it-up-jamaican-version/1452839186?i=1452839190&uo=4";;"https://open.spotify.com/track/3sqZDdEO5viqNqMCNem5m5";
"Jamiroquai";"Dynamite";"Seven days in sunny june";"2005";"SONY";1719040295;1719040533;"https://music.apple.com/fr/album/seven-days-in-sunny-june-remastered-for-2006/786107608?i=786107660&uo=4";"https://www.deezer.com/track/15627642";"https://open.spotify.com/track/2bwxqGKS5GPXfNanAIRe2p";
"Gecko Turner";"Somebody from badajoz";"Que siesta tan buena (he babeao y to...)";"2023";"LOVEMONK RECORDS";1719040531;1719040788;"https://music.apple.com/fr/album/qu%C3%A9-siesta-tan-buena-he-babeao-y-to/1669656631?i=1669657029&uo=4";;"https://open.spotify.com/track/7FqKTJwn7QpRx4r8pmOBxE";
"Claude Chalhoub";"Claude Chalhoub";"Don't wake me up";"2001";"TELDEC";1719040787;1719041024;"https://music.apple.com/fr/album/dont-wake-me-up/558277188?i=558277198&uo=4";;;
"Deli Teli";"Boumpam";"Boumpam (clip edit)";"2021";"AUTO PRODUCTION";1719041023;1719041253;;;;
"Piers Faccini";"Two grains of sand";"Your name no more";"2009";"TOTOUTARD";1719041251;1719041452;"https://music.apple.com/fr/album/your-name-no-more/1446912326?i=1446912354&uo=4";"https://www.deezer.com/track/605643792";"https://open.spotify.com/track/2euFOcqQMy9d91H7dCTHKl";
"Lisza";"La Vie Sauvage";"La Rythme";"2017";"ANIMALE";1719041450;1719041668;"https://music.apple.com/fr/album/la-rythme/1206027603?i=1206027994&uo=4";"https://www.deezer.com/track/142212707";"https://open.spotify.com/track/4T3BqVVXRR6z8zv0LqfEMx";
"Chico Hamilton Quintet";"Ellington suite";"It Don't Mean A Thing";"1958";"PACIFIC JAZZ";1719041667;1719041857;;"https://www.deezer.com/track/66768518";;
"Michele Hendricks";"A little bit of Ella (now and then)";"It Don't Mean A Thing";"2016";"CRISTAL RECORDS";1719041857;1719042191;;;;
"Italian Swing Sisters";"Delizioso / Hommage au trio Lescano";"La gelosia non È più di moda";"2004";"NOCTURNE";1719042191;1719042321;;;;
"Max Rocci & His Friends";"Italo funk experience /1969-180";"Greeleeaf street";"1974";"NASCENTE";1719042320;1719042515;;;;
"Jon Lucien";"Love everlasting";"A sunny day";"1974";"BMG";1719042511;1719042667;"https://music.apple.com/fr/album/a-sunny-day/324172425?i=324172481&uo=4";;"https://open.spotify.com/track/1oXbN5w1jAlUweQbi9DkcN";
"Edson Frederico";"1975";"Garota de copacabana";"1975";"SUNSET ENTRETENIMENTO";1719042658;1719042818;;;;
"Pierre Vassiliu";"Je suis un pingouin";"Qui c'est celui-là";"1974";"Barclay";1719042812;1719043089;;;;
"Cyro Delvizio";"Francisco Mignone : 12 études pour guitare";"12 Etudes pour guitare : 6. Assai vivo";"2022";"DA VINCI CLASSICS";1719043084;1719043232;;;;
"Blaze Foley";"The Dawg Years (1975-1978)";"June or september";"2010";"FAT POSSUM RECORDS";1719043231;1719043391;"https://music.apple.com/fr/album/june-or-september/1194801716?i=1194802086&uo=4";;"https://open.spotify.com/track/4tdnOzj5k9zkIwQR3uaP67";
"Joan Baez";"Baez sings Dylan";"Farewell Angelina";"1968";"VANGUARD REC";1719043390;1719043584;;"https://www.deezer.com/track/143674656";;
"Georges Brassens";"La mauvaise reputation";"La marine";"1953";"PHIL";1719043582;1719043726;"https://music.apple.com/fr/album/la-marine/1400927045?i=1400927363&uo=4";;"https://open.spotify.com/track/0dhjJIKPPjokrhqYPLql7L";
"Lossapardo";"If I were to paint it";"Leather Bellini";"2024";"ROCHE MUSIQUE";1719043725;1719043914;;"https://www.deezer.com/track/2726832171";"https://open.spotify.com/track/4HtfUMozrPYMvg9M8T2jma";
"Vulfpeck";"Thrill of the arts";"Smile Meditation (feat. Tyler Duncan)";"2015";"VULF RECORDS";1719043910;1719044180;;;;
"FKJ";"French Kiwi Juice";"Why are there boundaries";"2017";"ROCHE MUSIQUE";1719044178;1719044359;"https://music.apple.com/fr/album/why-are-there-boundaries/1666672725?i=1666673142&uo=4";;"https://open.spotify.com/track/0qGQXQdUNwPYQadGuELgEI";
"Dire Straits";"Down on the waterline";"Setting Me Up";"1978";"VERTIGO";1719044357;1719044554;"https://music.apple.com/fr/album/setting-me-up/1440801714?i=1440801728&uo=4";;"https://open.spotify.com/track/0k6KE0DIlGGmGK6yL54shP";
"Rudy Grayzell";"Rock 'a Billy Greats";"Duck tail";"1956";"CLASSIC MUSIC INTERNATIONAL";1719044553;1719044703;;;;
"Chiemi Eri";"Chiemi Eri";"Okosa-bushi";"1960";"AKUPHONE";1719044701;1719044837;;;;
"Cannonball Adderley";"Jazz en Verve vol. 2";"Work song";"1962";"VERVE";1719044836;1719045152;"https://music.apple.com/fr/album/work-song/276832388?i=276832572&uo=4";"https://www.deezer.com/track/588266372";"https://open.spotify.com/track/2Av0HZOi6HDL1sbl61g2rF";
"Claude Nougaro";"Arme d'amour/Locomotive d'or";"C'est ça la vie";"1971";"PHILIPS";1719045150;1719045282;"https://music.apple.com/fr/album/cest-%C3%A7a-la-vie/1443461474?i=1443461629&uo=4";"https://www.deezer.com/track/75298266";;
"Gyedu Blay Ambolley";"11th Street, Sekondi";"Sunkwa";"2019";"AGOGO RECORDS";1719045279;1719045501;;;;
"Bruce Ruffin";"Rain - The Best Of Bruce Ruffin 1967 - 1971";"Cecilia";"1971";"TROJAN RECORDS";1719045498;1719045627;;"https://www.deezer.com/track/131287956";;
"Bacao Rhythm & Steel Band";"BRSB";"Nuthin' but a G thang";"2024";"BIG CROWN RECORDS";1719045626;1719045805;;"https://www.deezer.com/track/2540889001";"https://open.spotify.com/track/0ijDK0OPC3c2vOd2Xrb0q5";
"De La Soul";"And the anonymous nobody";"Pain ( Feat Snoop Dogg)";"2016";"A.O.I., LLC";1719045802;1719046082;;;;
"L'Imperatrice";"Pulsar";"Pulsar";"2024";"MICROQLIMA";1719046075;1719046326;"https://music.apple.com/fr/album/pulsar/1736766809?i=1736767982&uo=4";;"https://open.spotify.com/track/3K7nejs3TJyyAbgf2RqHAo";
"Mat Camison";"Stereo ultra - vol. 2";"Summer discotheque";"1976";"SIROCCO";1719046322;1719046514;;;;
"Quincy Jones";"Blaxploitation";"Summer in the city";"1973";"GLOBAL";1719046398;1719046641;;"https://www.deezer.com/track/3051178";"https://open.spotify.com/track/39eFFeKv7QaTBIukk7TYVu";
"Andre Claveau";"Andre Claveau : 66 succes inoubliables (cd2)";"Été";"1949";"MC PRODUCTION";1719046645;1719046811;;;;
"R. Stevie Moore";"Lo fi hi fives a kind of best of";"Here comes summer again";"1977";"O GENESIS";1719046810;1719047086;"https://music.apple.com/fr/album/here-comes-summer-again/425690212?i=425690290&uo=4";"https://www.deezer.com/track/33919581";"https://open.spotify.com/track/4ztjyCTTkhBxkuVvFh9rQh";
"Santo And Johnny";"The roots of Led Zeppelin";"Summertime";"1960";"MOJO";1719047080;1719047246;;;;
"Or Kantor";"Rising tides";"Rising tides";"2024";"ANOVA MUSIC";1719047242;1719047474;;;;
"Kassa Overall";"I think I'm good";"Visible walls";"2020";"BROWNSWOOD";1719047470;1719047653;;"https://www.deezer.com/track/1302730132";"https://open.spotify.com/track/5tlgRY2WRmgubMo00ZjDWr";
"Jono McCleery";"Here I am and there you are";"To watch the world slip away";"2020";"NINETY DAYS RECORDS";1719047652;1719047837;"https://music.apple.com/fr/album/to-watch-the-world-slip-away/1531126928?i=1531126935&uo=4";;"https://open.spotify.com/track/3d1ARMGa40C5vggcY6ykRR";
"Kyung Wha Chung";"Con amore";"Sérénade espagnole op 150 - arrangement pour violon et piano";"1987";"DECCA";1719047831;1719047983;;;;
"Michel Polnareff";"La compilation";"Love me, please love me";"1966";"EPIC";1719047983;1719048240;"https://music.apple.com/fr/album/love-me-please-love-me/1444161161?i=1444161174&uo=4";;"https://open.spotify.com/track/2edyuIOPsZrZLBwnsC1u80";
"Vicky Tafoya";"Penrose showcase / Vol. 1";"My vow to you";"2021";"PENROSE RECORDS";1719048236;1719048454;;;"https://open.spotify.com/track/18csr1a9mVgF3VwZ15p4F6";
"Marina Allen";"Eight pointed star";"Love comes back";"2024";"FIRE RECORDS";1719048450;1719048617;;"https://www.deezer.com/track/2682960972";"https://open.spotify.com/track/4HmpaKreyFdUUNFG7UzPVb";
"Isha";"The plant";"The plant (feat. Joe Hertz)";"2024";"AUTOPRODUCTION";1719048614;1719048861;;;;
"Fernando Delpapa";"Eu também";"Mundaréu";"2016";"HELICO";1719048858;1719049040;;;"https://open.spotify.com/track/37bG8y5xSvsSoCMBaHT3tT";
"Dave Barker And Bunny Wailer";"Trojan records - Bob Marley & friends box set";"What a confusion";"1971";"TROJAN RECORDS";1719049039;1719049241;;;;
"The Police";"Reggatta de blanc";"Does everyone stare";"1979";"A&M RECORDS";1719049239;1719049460;"https://music.apple.com/fr/album/does-everyone-stare-remastered-2003/1440744161?i=1440744184&uo=4";;"https://open.spotify.com/track/45BfHifOOhDpyPJn7El1JU";
"Blackjoy";"Figures";"Angela davis";"2023";"LES RYTHMES RUBAN";1719049444;1719049583;"https://music.apple.com/fr/album/angela-davis/1719822002?i=1719822585&uo=4";"https://www.deezer.com/track/2572212302";"https://open.spotify.com/track/5ildG1uKHXd6z89d6eDXqm";
"Saturno 4000";"Ma belle fille";"Ma Belle Fille";"2024";"BATOV RECORDS";1719049581;1719049775;"https://music.apple.com/fr/album/ma-belle-fille/1739797205?i=1739797206&uo=4";"https://www.deezer.com/track/2738882341";"https://open.spotify.com/track/6w9w6VBWDr5qk76lPmtL6N";
"Cowboy Junkies";"Rarities,B-sides and slow sad waltzes";"If you gotta go, go now";"2003";"RCA";1719049769;1719049952;"https://music.apple.com/fr/album/if-you-gotta-go-go-now/1534864259?i=1534865768&uo=4";;"https://open.spotify.com/track/7LP0ysxC5YdaCyob7lOZdZ";
"Fiona Apple";"Tidal";"Sleep to dream";"1996";"COLUMBIA";1719049950;1719050195;"https://music.apple.com/fr/album/sleep-to-dream/309677190?i=309677208&uo=4";;"https://open.spotify.com/track/51HiIbv8gO0HvwpmAxXAFe";
"Tony Esposito";"Napule na' - mediterranean flavour";"L'eroe di plastica";"1974";"LA BALEINE";1719050188;1719050416;;;;
"Barry White";"Sweet 70's soul groove";"Playing your game Baby";"1977";"BLOW RECORDINGS";1719050414;1719050832;;;;
"Madeleine Peyroux";"Bare bones";"You can´t do me";"2009";"ROUNDER RECORDS";1719050826;1719051127;"https://music.apple.com/fr/album/you-cant-do-me/1442236443?i=1442236493&uo=4";;"https://open.spotify.com/track/5utwmI8zvOubTzHsjCV8hn";
"Sholto";"Never going to end";"Never going to end";"2024";"HIP DOZER";1719051118;1719051264;;"https://www.deezer.com/track/2804584462";"https://open.spotify.com/track/0l2KjIqJPr9K8HpXe71Qsp";
"Vonfelt";"Combien";"Combien";"2024";"VRAIMENT RECORDS";1719051261;1719051458;"https://music.apple.com/fr/album/combien/1747693181?i=1747693183&uo=4";"https://www.deezer.com/track/2815050452";"https://open.spotify.com/track/7s2oZStkUpYl8FKdtYk6f4";
"Owen Pallett";"Island";"The sound of the engines";"2020";"DOMINO RECORDING CO";1719051452;1719051686;"https://music.apple.com/fr/album/the-sound-of-the-engines/1509744953?i=1509744958&uo=4";"https://www.deezer.com/track/936304642";"https://open.spotify.com/track/6WYBBdAKfwjTKaBkBc0Vql";
"Quatuor Danel";"Charles Gounod : 3 quatuors à cordes";"Quatuor a cordes n°3 en Fa Maj : Scherzo";"1997";"AUVIDIS";1719051679;1719051892;;;;
"The Bee Gees";"Their Greatest Hits";"New York Mining Disaster 1941";"1967";"POLYDOR";1719051891;1719052020;;;;
"Herman's Hermits";"No milk today";"No milk today";"1967";"EMI";1719052018;1719052191;;;;
"Calexico";"El Mirador";"Cumbia peninsula";"2022";"CITY SLANG";1719052188;1719052425;"https://music.apple.com/fr/album/cumbia-peninsula/1721060193?i=1721060614&uo=4";"https://www.deezer.com/track/2583069772";"https://open.spotify.com/track/7eL3GDrQqEokDmc6l9fKhK";
"Hermanos Gutierrez";"Sonido Cosmico";"Barrio hustle";"2024";"EASY EYE SOUND";1719052418;1719052610;;"https://www.deezer.com/track/2836204732";"https://open.spotify.com/track/6UK4epTqVwWpeFfslXecth";
"Captain Cumbia";"Mashup-man cumbiero";"Put your handz up";"2017";"MENILMONTANT PRODUCTIONS";1719052604;1719052853;;;;
"The Meters";"New orleans funk";"Handclapping song";"1970";"SOUL JAZZ";1719052851;1719053025;;"https://www.deezer.com/track/126951947";;
"Boule Noire";"Aimer d'amour";"Barbados girl (Version francaise)";"1978";"UNIDISC MUSIC INC.";1719053022;1719053201;;"https://www.deezer.com/track/73277331";;
"Connie Price & The Keystones";"Favelas (feat. Sadat X & Diana Purim)";"Favelas (Instrumental)";"2024";"";1719053198;1719053442;;"https://www.deezer.com/track/2596855702";;
"Ant Antic And Rezar";"Here we go again";"Here We Go Again";"2021";"WHOOP";1719053410;1719053579;;;;
"Shivaree";"I oughtta give you a shot in the head for making me live in this dump";"Goodnight moon";"2000";"CAPITOL";1719053578;1719053822;;"https://www.deezer.com/track/3103097";;
"Kenny Rogers & The First Edition";"The big Lebowski";"Just dropped in (to see what condition my condition was in)";"1967";"MERCURY";1719053820;1719054018;;"https://www.deezer.com/track/450315352";;
"Mac Demarco";"One Wayne G";"20220223";"2023";"MAC DEMARCO, LLC";1719054017;1719054165;;"https://www.deezer.com/track/2238194987";"https://open.spotify.com/track/1ORrU7W9inJokWSLDGcccd";
"A. G. Cook";"Britpop";"Serenade";"2024";"NEW ALIAS";1719054163;1719054338;"https://music.apple.com/fr/album/serenade/1743823674?i=1743824591&uo=4";"https://www.deezer.com/track/2736929731";"https://open.spotify.com/track/2lQPJWfiPr1v3Yy9y8EfQK";
"Mj Cole";"Sincere";"Crazy love";"2000";"TALKIN LOUD";1719054337;1719054615;"https://music.apple.com/fr/album/crazy-love-todd-edwards-underground-remix/1440230518?i=1440230866&uo=4";;"https://open.spotify.com/track/1I0lNV2PAKHLsFCuRC1Z1Y";
"D Angelo";"Brown sugar";"Me and those dreamin' eyes of mine";"1995";"EMI";1719054614;1719054901;;;;
"Handbook";"All Deepens";"All Deepens";"2023";"CASCADE RECORDS";1719054901;1719055048;"https://music.apple.com/fr/album/all-deepens/1683567680?i=1683567949&uo=4";;"https://open.spotify.com/track/6sfdeYmZ0AXOgjUW9wsI6E";
"Lau Ro";"Cabana";"Onde eu vou";"2024";"FAR OUT RECORDS";1719055050;1719055316;;"https://www.deezer.com/track/2715456972";"https://open.spotify.com/track/1S7wj3hb4Zf7uEUUBPd5eF";
"Pierre Barouh";"La cave Saravah";"La nuit de mon amour";"1965";"SARAVAH";1719055304;1719055488;;"https://www.deezer.com/track/249891";;
"Barbara Bonney";"Barbara Bonney : The operetta album / Im Chambre Séparée";"Im weissen Rössl / L'auberge du cheval blanc : Es muss was wunderbares sein von dir geliebt zu werden (Acte I) Air de Josepha";"2003";"DECCA";1719055489;1719055644;;;;
"Diane Birch";"Flying on abraham";"Jukebox Johnny";"2024";"LEGERE RECORDINGS";1719055645;1719055900;"https://music.apple.com/fr/album/jukebox-johnny/1746356508?i=1746356812&uo=4";"https://www.deezer.com/track/2695922242";"https://open.spotify.com/track/5HYjueBa0hxPJfdZcD3XbM";
"Felt";"Ignite the seven cannons / Strange idols pattern and other short stories";"Serpent shade";"1984";"CHERRY RED RECORDS";1719055890;1719056019;;;"https://open.spotify.com/track/4wsT8dDlkBJ0WSD98CDOet";
"Talk Talk";"It's My Life";"It's my life";"1984";"EMI";1719056015;1719056245;"https://music.apple.com/fr/album/its-my-life/696670362?i=696670364&uo=4";;;
"Carte De Sejour";"Ramsa - Arab Soul Rebels";"Ramsa";"1987";"PIRANHA";1719056232;1719056462;;;;
"Fadela";"Mahlali noum";"Mahlali Noum (Insomnia)";"2006";"ELMIR";1719056461;1719056697;;;;
"Azzurro 80";"Notte inchiesta";"Equilibrio";"2023";"FOUR FLIES";1719056694;1719056845;"https://music.apple.com/fr/album/equilibrio/1678557402?i=1678557404&uo=4";"https://www.deezer.com/track/2213160227";"https://open.spotify.com/track/2Rwcwga6UZWkKAnT8TbEKn";
"Tioklu";"Why not try ?";"Finis ton assiette !";"2023";"OCTOBER TONE";1719056834;1719057114;"https://music.apple.com/fr/album/finis-ton-assiette/1679801058?i=1679801074&uo=4";;"https://open.spotify.com/track/066bRydHgqgMPUH3lgHhzh";
"Eagles Of Death Metal";"Heart on";"Wannabe in LA";"2008";"DOWNTOWN MUSIC";1719057109;1719057244;;;;
"Junior Walker";"Shake and fingerpop";"Money";"";"BLUE MOON";1719057243;1719057367;"https://music.apple.com/fr/album/money/218088606?i=218088706&uo=4";;;
"The Supremes";"The Supremes sing Rodgers & Hart: the complete recordings";"I could write a book (album version)";"1967";"Motown";1719057364;1719057530;;;;
"Dinah Washington";"The Bessie Smith songbook";"If I could be with you one hour tonight";"1958";"VERVE";1719057529;1719057699;"https://music.apple.com/fr/album/if-i-could-be-with-you-one-hour-tonight/1434896141?i=1434897321&uo=4";"https://www.deezer.com/track/548748732";;
"Los Silvertones";"Panama ! 3/Calypso panameno,guajira jazz & cumbia tipica on the Isthmus 1960 - 1975";"Carmen";"1970";"SOUND WAY";1719057698;1719057919;;"https://www.deezer.com/track/100091262";;
"Simon Jurad";"Antilles chéries";"Si bon di bon";"1982";"FANON RECORDS";1719057911;1719058330;;;;
"Shenley Duffus";"Trojan Suedehead box set";"Sincerely";"";"TROJAN RECORDS";1719058330;1719058523;"https://music.apple.com/fr/album/sincerely/1439562615?i=1439562752&uo=4";;"https://open.spotify.com/track/5rvl756CbvefQ3c6INc3cd";
