"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Sebastien Tellier";"Sexuality";"Roche";"2008";"REKMAC";1721332545;1721332843;"https://music.apple.com/fr/album/roche/1297926025?i=1297927765&uo=4";"https://www.deezer.com/track/2749366401";"https://open.spotify.com/track/7f0NNKMFO5EtXEMRlHWeMO"
"Sweatson Klank";"A free mind";"Summer sand";"2023";"FRIENDS OF FRIENDS";1721332842;1721333071;;"https://www.deezer.com/track/2268652277";"https://open.spotify.com/track/1wqPSBeIerMEL3VTg5PAim"
"Maya";"French disco boogie sounds vol. 3 (1977-1987)";"Lait de coco (dub)";"1987";"FAVORITE";1721333069;1721333302;;"https://www.deezer.com/track/509753062";
"Harry Nilsson";"Nilsson Harry : Greatest hits";"Coconut";"1971";"BMG";1721333302;1721333536;"https://music.apple.com/fr/album/coconut/304815001?i=304815015&uo=4";;"https://open.spotify.com/track/4o5GyaeGMgDsrclBsL3au7"
"Harry Belafonte";"Belafonte Harry/Une ile au soleil";"Coconut woman";"1957";"RCA";1721333306;1721333501;;"https://www.deezer.com/track/965326";"https://open.spotify.com/track/0W7tndAZoPf2Mk9EDkEjUL"
"Gildas Bocle";"Or else";"Hotel de la plage";"2006";"NOCTURNE";1721333760;1721334034;;;
"Merryn Jeann";"Dog beach";"Madame on the rocks";"2024";"RESCUE / RETURN RECORDS";1721334031;1721334225;;"https://www.deezer.com/track/2621443992";"https://open.spotify.com/track/6T92psJIR2IeOVnGfH7KZD"
"Henri Salvador";"Chansons douces / Salvador s'amuse";"Le soleil, ton visage et la mer";"1969";"POLYGRAM";1721334225;1721334346;;;
"Syd Dale";"The Kpm 1000 Series - Volume 1";"Solo theme";"";"KPM MAIN SERIES";1721334342;1721334492;"https://music.apple.com/fr/album/solo-theme/1154115405?i=1154115868&uo=4";;"https://open.spotify.com/track/1SQmnvbrEF8Ff0Arr78YZp"
"Nancy Holloway";"La collection sixties des ep's français / 1962-1966";"Dernier baiser";"1962";"UNIVERSAL";1721334492;1721334648;;;
"Lana Del Rey";"Born to die - The paradise edition";"Summertime sadness";"2013";"LANA DEL REY";1721334662;1721334926;;"https://www.deezer.com/track/18190280";
"Brijean";"Macro";"Workin On It";"2024";"GHOSTLY INTERNATIONAL";1721334947;1721335161;;;
"Afro Drumz";"El son";"El son";"2023";"XUMBA RECORDINGS";1721335161;1721335514;;"https://www.deezer.com/track/2429799875";"https://open.spotify.com/track/1HV1mbMWt6Rb01vj8Dge7G"
"Ray Barretto";"Diggin' deeper / The roots of Acid Jazz / Vol. 1";"Pastime paradise";"1979";"COLOMBIA";1721335507;1721335970;"https://music.apple.com/fr/album/pastime-paradise/169939763?i=169940081&uo=4";"https://www.deezer.com/track/1026146";"https://open.spotify.com/track/36LpijZOR2wl2hGmVL1EN0"
"Lonnie Liston Smith";"Expansions";"Expansions";"1975";"BMG/RCA";1721335952;1721336315;;"https://www.deezer.com/track/1733771197";"https://open.spotify.com/track/1DoWUjcc5sqpRioFPioogU"
"Nicaragua";"Almost home";"Breathe";"2023";"YUCCA RECORDS";1721336305;1721336480;;;"https://open.spotify.com/track/278VwGoeNbnXu07Zor95aZ"
"Jessica Pratt";"Here in the pitch";"Nowhere it was";"2024";"CITY SLANG";1721336473;1721336630;"https://music.apple.com/fr/album/nowhere-it-was/1726398446?i=1726399000&uo=4";;"https://open.spotify.com/track/4uB6oZ5Y4vk42PZwRsfEIK"
"Renée Reed";"Renée Reed";"Until tomorrow";"2021";"KEELED SCALES";1721336627;1721336748;"https://music.apple.com/fr/album/until-tomorrow/1547717893?i=1547717901&uo=4";;"https://open.spotify.com/track/6cWWUg9HA6JJR89DldUf0d"
"Benny Sings";"Music";"Sunny afternoon";"2021";"STONES THROW";1721336762;1721336925;;;"https://open.spotify.com/track/3Acg5sKJcCjUQBHA8KjX5F"
"Simon Dalmais";"Sing and they’ll sing your song";"Poor people";"2017";"MEGAPHONE";1721336915;1721337068;;;"https://open.spotify.com/track/7wO2w7VB67MglznlkKfCvE"
"Hether";"Covered in hether";"Nature boy";"2023";"EAR SLIME C - O R&R DIGITAL";1721337064;1721337268;"https://music.apple.com/fr/album/nature-boy/1675076148?i=1675076164&uo=4";"https://www.deezer.com/track/2171785767";"https://open.spotify.com/track/1U3in1FRRtHF6ys3XoYIQv"
"Supreme Ntm";"Supreme NTM (Best of)";"That'S My People";"1998";"EPIC";1721337267;1721337517;"https://music.apple.com/fr/album/thats-my-people/273708815?i=273708938&uo=4";"https://www.deezer.com/track/2189056";"https://open.spotify.com/track/1RWXFHOJ6XjK8a9pitucrX"
"Miranda Joan";"Where did you go (Ash Walker remix)";"Where did you go (Ash Walker remix)";"2024";"AUTOPRODUCTION";1721337529;1721337714;;;
"Her";"Five Minutes";"Five Minutes";"2015";"ZRP";1721337705;1721337927;;;
"Connan Mockasin";"Jassbusters";"B'nd";"2018";"MEXICAN SUMMER";1721337924;1721338141;;;
"Loving";"Any light";"Medicine";"2024";"LAST GANG RECORDS / MNRK";1721338127;1721338382;;;"https://open.spotify.com/track/3VKpwyotvKbHGdPO8fQD04"
"Personal Trainer";"Still willing";"Intangible";"2024";"BELLA UNION";1721338384;1721338560;;"https://www.deezer.com/track/2748598161";"https://open.spotify.com/track/37AHx5plFCTjUyahG4pcgQ"
"L'Imperatrice";"Pulsar";"Girl !";"2024";"MICROQLIMA";1721338557;1721338789;;;
"Lance Ferguson";"Rare groove spectrum / vol 2";"Summer Madness";"2022";"FREESTYLE RECORDS";1721338788;1721339058;;;"https://open.spotify.com/track/60fuSMChyRFuTC9twXbWlH"
"Kamasi Washington";"Fearless movement";"Get lit (feat. George Clinton, D Smoke)";"2024";"YOUNG";1721339058;1721339263;;;
"Wouf Wouf";"Dehors";"Icare";"2023";"BONBONBON";1721339262;1721339417;"https://music.apple.com/fr/album/icare/1715031219?i=1715031483&uo=4";;
"Niall Mutter";"Pass Me By";"Maybe";"2022";"NICE GUYS";1721339409;1721339600;;;"https://open.spotify.com/track/2KuTzJ1U1PMr3Sgf0dez8v"
"L'Osmose";"Maggiore 800";"Überraschung";"2024";"STONE PIXELS RECORD";1721339592;1721339875;;;"https://open.spotify.com/track/39JGstGxtpmrIuDkR8kFRe"
"Monophonics";"It's only us";"Chances";"2020";"COLEMINE RECORDS";1721339875;1721340062;;"https://www.deezer.com/track/766878642";"https://open.spotify.com/track/6uNwAMSg71BKiWIj09PMia"
"Jamiroquai";"Travelling without moving / cd bonus / Edition collector";"Alright";"1996";"SONY";1721340056;1721340322;;;
"The Black Keys";"Let's rock";"Sit around and miss you";"2019";"NONESUCH";1721340321;1721340476;;"https://www.deezer.com/track/701760962";"https://open.spotify.com/track/4yBxXm4dDL00YGdO5G9ubK"
"Nina Simone";"DJ Maestro presents Nina Simone";"Plain gold ring (Mop mop rework)";"2015";"FEEL THE RHYTHM / HAPPY MUSIC";1721340490;1721340585;;;
"Theo Champion";"Lean on me";"Lean on me";"2023";"GROOVER OBSESSIONS";1721340582;1721340793;;"https://www.deezer.com/track/2464782455";"https://open.spotify.com/track/5QaCsmthg5e8hBsphXML8q"
"Theo Lawrence";"Sauce piquante";"Petit coeur";"2019";"BMG RIGHTS MANAGEMENT";1721340791;1721340942;;;"https://open.spotify.com/track/71Ut2bff223ZgJAcuQPU2A"
"Yummi Wisler Guitar Combo";"The albanian connection";"Meet me by the mausoleum (rainy night in Tirana)";"2024";"RAW TAPES";1721340943;1721341111;;;"https://open.spotify.com/track/4r7HJJYIRyPMa58CPdGDxD"
"Unessential Oils";"Unessential oils";"Distrust The Magician";"2024";"SECRET CITY RECORDS";1721341107;1721341445;"https://music.apple.com/fr/album/distrust-the-magician/1725353502?i=1725353659&uo=4";;"https://open.spotify.com/track/1pGY6SmwN0CR3s2E8VOgVe"
"Donovan";"Sunshine superman";"Bert's blues";"1966";"PEERMUSIC";1721341444;1721341682;;;"https://open.spotify.com/track/6GIHqnm1jmM4J5VEfcqtXw"
"Michael Jackson";"Got to be there";"I wanna be where you are";"1971";"MOTOWN";1721341681;1721341851;;;
"Charlotte Day Wilson";"Cyan blue";"Do You Still";"2024";"STONE WOMAN MUSIC";1721341853;1721342096;;;
