"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Aaliyah";"I care 4 u";"Try Again";"2002";"BLACKGROUND ENTERTAINMENT";1732787726;1732788009;"https://www.deezer.com/track/3006565431";"https://open.spotify.com/track/0Xnjq1Zm3xwyv2b53auAXK";
"Akale Wube & Manu Dibango";"Anbessa";"Ekedy";"2022";"CLAPSON";1732788003;1732788171;;;
"Philos";"Congo (RDC) / Ngoma / Souvenir ya l'indépendance";"Independance 28 nov.";"1997";"PAM (POPULAR AFRICAN MUSIC)";1732788171;1732788337;;;
"The Pioneers";"The story of Trojan records : 25 big ones - UK hits / CD1";"Longshot kick de bucket";"1969";"TROJAN RECORDS";1732788336;1732788502;;;
"Barbie Gaye";"Jumping the shuffle blues / Jamaican sound system classics (1946-1960)";"My boy lollipop";"1956";"FANTASTIC VOYAGE";1732788499;1732788633;"https://www.deezer.com/track/1053058352";;
"Vigon";"The end of vigon";"You don't know like a know";"1972";"BARCLAY";1732788630;1732788799;"https://www.deezer.com/track/7421348";;
"Lance Ferguson";"Lance Ferguson's rare groove spectrum";"That's nice";"2018";"FREESTYLE OUR LATEST";1732788796;1732789004;"https://www.deezer.com/track/576110672";;
"Nicolas Michaux";"Vitalisme";"Alma";"2024";"CAPITANE RECORDS";1732788999;1732789155;"https://www.deezer.com/track/2976138231";"https://open.spotify.com/track/5yolIrBeOSqOLITzi3BsZ9";
"Mild High Club";"Timeline";"Note to self";"2015";"CIRCLE STAR RECORDS";1732789150;1732789290;"https://www.deezer.com/track/446033052";"https://open.spotify.com/track/4jByWjGKnLvbd2YZTOcHep";
"Sachiko Kanenobu";"Misora";"Toki ni makasete";"1972";"TOSHIBA RECORDS";1732789287;1732789464;"https://www.deezer.com/track/2168091457";;
"Merle Haggard";"More of the best";"Red bandana";"1979";"RHINO RECORDS";1732789461;1732789615;"https://www.deezer.com/track/538695742";"https://open.spotify.com/track/4qcXnqHrqKwvzZfuQf9tAv";"https://music.apple.com/fr/album/red-bandana/1423341937?i=1423342228&uo=4"
"Hank Williams Jr";"Rich white honky blues";"Rich white honky blues";"2022";"EASY EYE SOUND";1732789611;1732789847;;;
"Freddie King";"Just pickin'";"San-ho-zay";"1961";"MODERN BLUES";1732789845;1732790015;"https://www.deezer.com/track/2832220712";;"https://music.apple.com/fr/album/san-ho-zay/259676380?i=259676466&uo=4"
"Thee Sinseers";"Sinseerly yours";"Keep on calling";"2024";"COLEMINE RECORDS";1732790014;1732790269;"https://www.deezer.com/track/2581056292";"https://open.spotify.com/track/5DBbssrPFOZjH2N4s9DVGy";
"Nina Simone";"To be free";"Feeling good";"1965";"LEGACY";1732790268;1732790443;"https://www.deezer.com/track/62375102";"https://open.spotify.com/track/6Rqn2GFlmvmV4w9Ala0I1e";"https://music.apple.com/fr/album/feeling-good/485718244?i=485718427&uo=4"
"Brigitte Fontaine";"Brigitte Fontaine est";"Il pleut";"1968";"SARAVAH";1732790440;1732790594;"https://www.deezer.com/track/2674355982";;
"Felicity Lott";"Valses de Vienne valses de Paris/amours de Vienne amours de Paris";"J'ai deux amants (acte I) air d'elle";"1994";"ARIA";1732790591;1732790771;;;
"Warriors Of The Dystotheque";"It's a beautiful thing";"Smile while you're sleeping";"2024";"DSPPR";1732790769;1732790963;"https://www.deezer.com/track/2857796642";"https://open.spotify.com/track/6wxtukWGqSBzT4bwz7VSbT";"https://music.apple.com/fr/album/smile-while-youre-sleeping/1776804299?i=1776804301&uo=4"
"Khana Bierbood";"Monolam";"Jai Yak Jai Marn";"2024";"GURUGURU BRAIN";1732790961;1732791240;"https://www.deezer.com/track/3034106751";"https://open.spotify.com/track/64PE5bMwpCtwnEfDVsgip5";"https://music.apple.com/fr/album/jai-yak-jai-marn/1772654176?i=1772654591&uo=4"
"Chantana Kittiyapan";"Thai funk";"Sa ra wan";"";"LIGHT IN THE ATTIC RECORDS";1732791233;1732791419;;;
"Leon Thomas";"Blues and the soulful truth";"Love each other";"1972";"RCA/BMG";1732791415;1732791607;"https://www.deezer.com/track/1734096977";"https://open.spotify.com/track/1jHUsiiMosC0bcSE5TMaao";"https://music.apple.com/fr/album/love-each-other/1621363863?i=1621364528&uo=4"
"Scary Goldings";"Scary Goldings IV";"The shiner (feat. John Scofield)";"2021";"POCKETS";1732791605;1732791828;;;"https://music.apple.com/fr/album/the-shiner-feat-john-scofield/1592604907?i=1592604916&uo=4"
"Michael Rose";"This is Trojan roots";"Born free";"1979";"TROJAN RECORDS";1732791827;1732792037;"https://www.deezer.com/track/511181112";;
"Tunji Oyelana";"London is the place for me 2 : Calypso & kwela, highlife & jazz from young black London";"Omonike";"2005";"HONEST JONS RECORDS";1732792035;1732792220;"https://www.deezer.com/track/488791432";"https://open.spotify.com/track/2c6uHOZImo1R2bfEEzTQcl";
