"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Lenparrot";"En plein air";"En plein air";"2024";"JOUR APRES JOUR APRES JOUR";1729159057;1729159276;"https://music.apple.com/fr/album/en-plein-air/1735909302?i=1735909611&uo=4";"https://open.spotify.com/track/30cl1r8lRoE8mvbig4uZ19";
"Cocoon";"Where the oceans end / Covers";"Chase the devil";"2011";"UNIVERSAL";1729159270;1729159456;;"https://open.spotify.com/track/7E1KcQ9S4G37XbdrRQeIn4";"https://www.deezer.com/track/2502763311"
"Half Alive";"Arrow";"Arrow";"2019";"HALF·ALIVE - RCA RECORDS";1729159456;1729159673;;;
"Yann Kornowicz";"Videoclub II";"Saint Tropez bluff";"2024";"BEATSQUEEZE RECORDS";1729159668;1729159801;;"https://open.spotify.com/track/10FuaeXQGoG1A9gYgE9NNp";
"Gnarls Barkley";"St. Elsewhere";"Crazy";"2006";"WEA UK";1729159798;1729159976;;"https://open.spotify.com/track/6o1l9I0faXJN2iqulHrdCQ";
"Kip Nelson";"Nice guys love you, vol. 3";"Be on my side";"2021";"NICE GUYS RECORDS";1729159975;1729160135;;"https://open.spotify.com/track/0SNAaUBZKoRnmQhW5yxfi6";"https://www.deezer.com/track/774203262"
"Cimafunk";"El alimento";"Caramelo";"2021";"AUTOPRODUCTION";1729160135;1729160366;"https://music.apple.com/fr/album/caramelo/1581144592?i=1581144858&uo=4";"https://open.spotify.com/track/783wZ41NP6F8WN6wppCDWR";"https://www.deezer.com/track/1463913252"
"Samarabalouf";"NoNo future";"La tarantella";"2020";"ARTDISTO";1729160365;1729160627;"https://music.apple.com/fr/album/la-tarantella/1528420923?i=1528421149&uo=4";"https://open.spotify.com/track/3N7EGC1ndvz4i08coL4B7V";
"Hayseed Dixie";"Hair down to my grass";"Eye of the tiger";"2014";"HAYSEED DIXIE RECORDS";1729160626;1729160853;;;
"Soli";"Finders keepers presents Pomegranates / Persian pop funk folk and psych of 60s and 70s";"Miravi";"2009";"FINDERS KEEP";1729160851;1729161052;;;
"The Orchestra Soledad";"Vamonos / Let's go";"I'll make you a queen";"2017";"BBE RECORDS";1729161052;1729161286;;;
"Or Kantor";"Sarda sarda";"Sarda Sarda";"2024";"ANOVA MUSIC";1729161283;1729161456;;"https://open.spotify.com/track/73jFZh9Uz1BxSa5YDAygEk";
"Miranda Joan";"Overstimulated";"Zero gravity (feat. Sly5thAve)";"2023";"AUTOPRODUCTION";1729161448;1729161650;;;
"Morcheeba";"Fragments of freedom";"Rome wasn't built in a day";"2000";"WEA";1729161646;1729161858;;"https://open.spotify.com/track/6lsumzVFKP9SnfKcuGwqVp";
