"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"The Verve";"Urban hymns";"Bitter sweet symphony";"1997";"VIRGIN";1758707762;1758708118;"https://open.spotify.com/track/2i4AouhQeGFBb4g3cx8yqg";;
"Munya";"Munya";"Hotel Delmano";"2019";"LUMINELLE";1758708117;1758708320;;"https://www.deezer.com/track/901488482";
"Edmondson";"Azura";"Ladywell limón";"2025";"NOIRE & BLANCHE";1758708315;1758708621;"https://open.spotify.com/track/2NHMeOhLwft61rXNKcYI19";"https://www.deezer.com/track/3318743671";
"Quim Manuel O Espirito Santo";"Angola soundtrack 2";"Senhor doutor";"2013";"ANALOG AFRICA";1758708621;1758708834;;;
"High Frequency";"Soul jazz records presents / A further fine selection of independent disco modern soul and Boogie 1976-80";"Summertime";"1980";"SOUL JAZZ RECORDS";1758708831;1758709223;;"https://www.deezer.com/track/2229400147";
"Undp Colective";"On tape II";"Adeu Ibiza";"2024";"UNDERPOOL";1758709219;1758709597;;;
"Lou Reed";"Transformer";"Perfect day";"1972";"RCA";1758709592;1758709814;"https://open.spotify.com/track/4TOMI010Sd4ZAX4aZ5TS85";"https://www.deezer.com/track/3016968";"https://music.apple.com/fr/album/perfect-day/976826793?i=976827222&uo=4"
"Curtis Harding";"Departures & arrivals: Adventures of Captain Curt";"Felt it inside";"2025";"ANTI EPITAPH";1758709808;1758710020;"https://open.spotify.com/track/43ojmOVI0TOYWhyHNOufNe";"https://www.deezer.com/track/3356931751";
"Dave Hamilton";"Detroit city grooves";"Pisces Pace";"1970";"ACE RECORDS";1758710016;1758710158;;"https://www.deezer.com/track/1734089757";
"Biche";"La nuit des Perséides";"Fugue";"2019";"BANQUISE RECORDS";1758710158;1758710459;"https://open.spotify.com/track/02Fg5rNZQePGQgD3OUmUNn";"https://www.deezer.com/track/663572612";
"Dom Salvador, Adrian Younge & Ali Shaheed Muhammad";"Dom Salvador JID024";"Nao Podermos O Amor Parar";"2025";"JAZZ IS DEAD";1758710456;1758710715;;;
"Michael Giacchino";"Exotic themes for the silver screen / Vol. 1";"Alias : Bristow & bristow";"2024";"MUTANT";1758710714;1758710880;;;
"CLAUDIA CARDINALE";"Chansons de stars";"Love affair";"";"CHENE";1758710879;1758711066;"https://open.spotify.com/track/3Om4gby4vtNFDAAHxwteFv";"https://www.deezer.com/track/522603532";"https://music.apple.com/fr/album/love-affair/1406720919?i=1406720920&uo=4"
"Bill Withers";"Still Bill";"Lean on me";"1972";"COLUMBIA";1758711064;1758711320;"https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2";"https://www.deezer.com/track/863911";"https://music.apple.com/fr/album/lean-on-me/989376986?i=989376991&uo=4"
"Grouper";"Paradise Valley";"Headache";"2016";"YELLOWELECTRIC";1758711319;1758711614;"https://open.spotify.com/track/4EDj8GXOlI45vG4SOfswK3";"https://www.deezer.com/track/135182012";"https://music.apple.com/fr/album/headache/1170960876?i=1170960879&uo=4"
