"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Pepite";"Les années lumière";"Les années lumière";2024;"MICROQLIMA";1707907261;1707907500;"https://open.spotify.com/track/5uZkmIfuTal0Qz8ykSoiME";;"https://music.apple.com/fr/album/les-ann%C3%A9es-lumi%C3%A8re/1715677168?i=1715677939&uo=4"
"Blonde Redhead";"Misery is a butterfly";"Anticipation";2004;"4AD";1707907499;1707907740;"https://open.spotify.com/track/7gTX98et0Zfkzjuuwy30ht";;
"Molly Lewis";"On the lips";"Lounge lizard";2024;"JAGJAGUWAR";1707907739;1707907965;"https://open.spotify.com/track/56xlGPNxws5a7RiRf1D9i3";"https://www.deezer.com/track/2507483961";
"Tyler The Creator";"Call me if you get lost";"Sweet - T thought you wanted to dance (feat. Brent Faiyaz & Fana Hues)";2021;"COLUMBIA";1707907963;1707908551;;;
"Diana Ross";"One woman";"Love hangover";1976;"EMI";1707908553;1707908775;"https://open.spotify.com/track/4UqPeeSyRt59KZmC0aA2Ni";;
"Burt Bacharach";"California groove / Vol.4";"Touch";1981;"WARNER MUSIC FRANCE";1707908771;1707908960;;;
"Kids Return";"Forever melodies";"Our love";2022;"HAMBURGER RECORDS";1707908954;1707909175;"https://open.spotify.com/track/0e0ZLiii9EdXvzOHQwIgsq";"https://www.deezer.com/track/1396632282";"https://music.apple.com/fr/album/our-love/1600409911?i=1600410396&uo=4"
"Ricky Hollywood";"Le modeste album";"L'amour peut être (feat. Bertrand Burgalat)";2017;"RICKY HOLLYWOOD";1707909174;1707909444;;;
"Talk Talk";"It's My Life (remasterisé 1997)";"It's my life";1984;"EMI";1707909439;1707909669;;"https://www.deezer.com/track/3129542";"https://music.apple.com/fr/album/its-my-life/696670362?i=696670364&uo=4"
"Felt";"Ignite the seven cannons / Strange idols pattern and other short stories";"Serpent shade";1984;"CHERRY RED RECORDS";1707909663;1707909790;"https://open.spotify.com/track/4wsT8dDlkBJ0WSD98CDOet";;
"Gilberto Gil";"Les incontournables/Gilberto Gil";"Esoterico";1982;"WEA";1707909790;1707910049;"https://open.spotify.com/track/0tVxzsIpzTIj41DTHAvFxs";;"https://music.apple.com/fr/album/esot%C3%A9rico/1498849205?i=1498849455&uo=4"
"Seu Jorge";"America Brasil o disco";"Mina do concomínio";2008;"NAIVE";1707910047;1707910443;;;
"Mayer Hawthorne";"For all time";"Deeper vibration";2023;"P&L RECORDS";1707910441;1707910662;"https://open.spotify.com/track/4an5OUrO5CGQGUkKK0Kgke";;"https://music.apple.com/fr/album/deeper-vibration/1702730701?i=1702731266&uo=4"
"Poni Hoax";"Tropical suite";"Tropical suite";2017;"PAN EUROPEAN RECORDING";1707910661;1707910812;"https://open.spotify.com/track/2zytbkpYaqGrVdEQ0QF1vg";;
"Oscar Jerome";"The spoon";"Channel your anger";2022;"JEROMEO";1707910805;1707911091;"https://open.spotify.com/track/7eMzWIZCj6Q6GY1MEj1QbG";"https://www.deezer.com/track/1810605847";
"Carmen Mac Rae";"Milestones of a jazz legend / CD 1 : You'd be so easy to love / Torchy";"Old Devil Moon";1955;"DOCUMENTS";1707911089;1707911244;;;
"Maria Cristina Kiehr";"Piano e forte / Musique à la cour des Médicis";"7 ariettas : Sono unite - pour soprano flûte traversière et pianoforte";2011;"GLOSSA";1707911244;1707911416;;;
"Four Tet";"Pause";"Glue of the world";2001;"VIRGIN";1707911415;1707911717;"https://open.spotify.com/track/73YofZuIMmCeWVpfhetgCO";;
"Melanie";"Cri d'amour";"Mélanie";2022;"COMET RECORDS";1707911555;1707911757;;;
"Peter Skellern";"Right from the start";"You're a lady";1972;"LONDON";1707911757;1707912028;;"https://www.deezer.com/track/917203";
"Harry Nilsson";"The RCA albums collection : The point ! / CD 5";"Everything's got 'em";1971;"RCA";1707912026;1707912174;;;
"Piero Piccioni (Compositeur)";"La musica di Piero Piccioni (vol.1)";"Una Colt in mano al diavolo : Main title";;"BACCI BROS RECORDS";1707912170;1707912353;;;
"Duplessy & The Violins Of The World";"Brothers of string";"The good, the bad, the ugly";2019;"ABSILONE";1707912351;1707912658;;;
"Meiko Kaji";"BOF / Gincho Wataridori";"Gincho wataridori";1972;"WEWANTSOUNDS";1707912544;1707912733;;;
"Sheila";"BOF / La French";"Bang Bang";1966;"GAUMONT";1707912732;1707913002;;;"https://music.apple.com/fr/album/bang-bang/217476958?i=217477922&uo=4"
"Isaac Delusion";"Lost and found";"50 50";2024;"DELUSION RECORDS / ALLO FLORIDE UNDER EXCLUSIVE LICENSE TO 3EME BUREAU / WAGRAM MUSIC";1707912922;1707913125;"https://open.spotify.com/track/4Pca3D30BC6r7a8GwrZdb9";"https://www.deezer.com/track/2537598511";"https://music.apple.com/fr/album/50-50/1716058914?i=1716059432&uo=4"
"New Visionaries";"Roadmaps";"Giallo days";2024;"LOVEMONK RECORDS";1707913119;1707913343;"https://open.spotify.com/track/0ylMANODhDd6A8nAzzuRLM";;
"Buttering Trio";"Foursome";"Succulent for Valentine";2022;"RAW TAPES";1707913342;1707913531;"https://open.spotify.com/track/5NjgZtaWfkkXeBBB2Av6Pp";;"https://music.apple.com/fr/album/succulent-for-valentine/1599229250?i=1599229418&uo=4"
"Carol Cool";"Hustle ! : Reggae disco/Kingston - London - New York";"Upside Down";1979;"SOUL JAZZ RECORDS";1707913529;1707913733;"https://open.spotify.com/track/5UTrQ6d25mmt6cKRuKnmCV";"https://www.deezer.com/track/140449451";
"The Rapture";"In the grace of your love";"Miss you";2011;"DFA RECORDS";1707913731;1707913980;"https://open.spotify.com/track/4BytrGTYKrYVBmMDJzug1P";;
"Bo/In The Mood For Love";"Bof / In the mood for love";"Mo-Wan's";2000;"VIRGIN";1707913976;1707913983;;;
"Shigeru Umebayashi";"Bof / In the mood for love";"Yumeji's theme";2004;"VIRGIN";1707913977;1707914124;;;
"Edith Piaf";"25eme anniversaire / Vol. 1";"J'm'en fous pas mal";1946;"EMI";1707914123;1707914382;;;"https://music.apple.com/fr/album/jmen-fous-pas-mal/731945152?i=731945837&uo=4"
"Tomasz Guiddo & Jimi Tenor";"Where the wild roam";"Where the wild roam (original mix)";2024;"COMPOST RECORDS";1707914380;1707914643;;;
"Bones And Beeker";"Sunday mixtape";"Samana";2016;"WEWANTSOUNDS";1707914641;1707914824;;;
"The Movers";"The Movers vol. 1 - 1970-1976";"Give five or more";;"ANALOG AFRICA";1707914819;1707914972;"https://open.spotify.com/track/1dco7M4T2HtITLYnF8899z";"https://www.deezer.com/track/1770086577";
"Bo Diddley";"Chess originals";"Roadrunner";1960;"CHESS@";1707914967;1707915132;;;
"The Black Keys";"Turn blue";"Turn blue";2014;"NONESUCH";1707915129;1707915351;"https://open.spotify.com/track/1pwWrPxonLIE12WWu9NzgU";;
"Chinese Man";"Too late (feat. Stogie T, KT Gorique & FP)";"Too late (feat. Stogie T, Kt gorique & Fp)";2024;"CHINESE MAN";1707915348;1707915613;;;
"Maya Dunietz";"Thank you tree";"New day rag (feat. Avishai Cohen)";2023;"RAW TAPES";1707915612;1707915803;;;
"Billie Holiday";"Les trésors du Jazz 1949 - Vol. 2";"My sweet hunk of trash";1949;"CHANT DU MONDE";1707915791;1707915989;;;
"Vicky Tafoya";"Penrose showcase / Vol. 1";"My vow to you";2021;"PENROSE RECORDS";1707915989;1707916211;"https://open.spotify.com/track/18csr1a9mVgF3VwZ15p4F6";;
"Betty Davis";"Betty Davis";"Anti love song";1973;"MPC LTD";1707916204;1707916472;"https://open.spotify.com/track/3zMVsONH6RZv528HANVm3Y";;"https://music.apple.com/fr/album/anti-love-song/658976770?i=658976837&uo=4"
"Nathan Davis";"Best of luv n haight / Vol. 1";"New Orleans";1976;"LUV N HAIGHT";1707916470;1707916673;;;
"Alice Russell";"I see you";"I see you";2024;"TRU THOUGHTS";1707916672;1707916848;"https://open.spotify.com/track/5jWoAld2xYYM9UfLIzlcWu";"https://www.deezer.com/track/2576145542";
"Satellite Jockey";"Légère";"Légère";2024;"ANOTHER RECORD";1707916845;1707917117;"https://open.spotify.com/track/1VuKcAIEfTHQDGFVGggFQG";"https://www.deezer.com/track/2605530902";"https://music.apple.com/fr/album/l%C3%A9g%C3%A8re/1723858663?i=1723858887&uo=4"
"La Chica";"La loba";"La loba";2020;"TWENYONE & ZAMORA LABEL";1707917115;1707917369;"https://open.spotify.com/track/59YBIkr9gUkRSsu8IpjLMx";"https://www.deezer.com/track/1130242612";"https://music.apple.com/fr/album/la-loba/1538552042?i=1538552481&uo=4"
"Esteban Sanchez";"Recital : Esteban Sanchez interprete Isaac Albeniz";"Suite espagnole n°1 op 47: Asturias - pour piano";1969;"ENSAYO";1707917368;1707917719;;;
"The Righteous Brothers";"Unchained melody/The very best of the Righteous Brothers";"Unchained melody";1964;"VERVE";1707917718;1707918057;;;
"Prince Jazzbo";"Studio one soul / Vol. 2";"Fool for love";1972;"SOUL JAZZ RE";1707917931;1707918124;;;
"Galathea";"Sacred love (feat. Giulia La Rosa)";"Sacred love (feat. Giulia La Rosa)";2023;"SPACE ECHO";1707918123;1707918375;;;
"Sebastian Davidson & Cir:cle";"Motion";"Roses";2021;"LOCI RECORDS";1707918374;1707918678;;;
"Jgrrey";"If not now ?";"Drream";2023;"PACE";1707918626;1707918814;"https://open.spotify.com/track/6r2zoEGcEOLGx4qIWvExFN";;
"Bortha Lok";"Tru lai / Flèches contre balles";"La boîte à chaussure";2024;"SAIGON SUPERSOUND";1707918813;1707919015;;;
"Ray Charles";"The definitive Ray Charles";"I'm gonna move to the outskirts";1961;"ATLANTIC";1707919013;1707919234;;;
"Vincent Peirani & Emile Parisien";"Abrazo";"Memento";2020;"ACT";1707919233;1707919567;;;
"The Dramatics";"Whatcha see is watcha get";"Now you got me loving you";1971;"CONCORD MUSIC GROUP";1707919566;1707919859;"https://open.spotify.com/track/0tshddJXsNDFj8naFiE38c";;"https://music.apple.com/fr/album/now-you-got-me-loving-you/1443071228?i=1443071430&uo=4"
"The Doors";"The doors";"Love street";1968;"ELEKTRA";1707919820;1707919990;"https://open.spotify.com/track/5Q2Im8o4RthlAMkvUMYwGj";;"https://music.apple.com/fr/album/love-street/640047463?i=640047765&uo=4"
"Eddington Again";"Naomi9";"BN";2023;"K7 RECORDS";1707919983;1707920203;"https://open.spotify.com/track/3QPG2F1wCGKr3NHx0ziF8b";;
"Gyan Riley";"Midsummer moons";"This lanthorn";2017;"TZADIK";1707920179;1707920365;;;
"Wouf Wouf";"Dehors";"Télétravail";2023;"BONBONBON";1707920358;1707920521;"https://open.spotify.com/track/0mQTO2NhLuWzOfchhO4N6l";"https://www.deezer.com/track/2528079121";"https://music.apple.com/fr/album/t%C3%A9l%C3%A9travail/1715031219?i=1715031471&uo=4"
"Aaron Taylor";"What do you do";"Drowning in your love (feat. Kartell)";2021;"EDENIC RECORDS";1707920518;1707920745;;;
"Loving";"Any light";"Uncanney valley";2024;"LAST GANG RECORDS / MNRK";1707920743;1707920892;;;
"Glass Beams";"Mirage";"Taurus";2021;"RESEARCH RECORDS";1707920890;1707921161;;"https://www.deezer.com/track/1364971102";"https://music.apple.com/fr/album/taurus/1566192585?i=1566192589&uo=4"
"Johnny Nash";"Billboard top rock 'n' roll hits - 1972";"I can see clearly now";1972;"RHINO RECORDS";1707921158;1707921324;;"https://www.deezer.com/track/13784672";"https://music.apple.com/fr/album/i-can-see-clearly-now/312390949?i=312390954&uo=4"
"Beabadoobee";"Beatopia";"the perfect pair";2022;"DIRTY HIT";1707921317;1707921492;"https://open.spotify.com/track/41P6Tnd8KIHqON0QIydx6a";;"https://music.apple.com/fr/album/the-perfect-pair/1631390001?i=1631390129&uo=4"
"Noah And The Whale";"Peaceful the world lays me down";"5 years time";2008;"MERCURY RECORDS";1707921492;1707921707;"https://open.spotify.com/track/1KlDcHrlDPUJJPmMup3tUp";;"https://music.apple.com/fr/album/5-years-time-demo/1445045500?i=1445045603&uo=4"
"Paul Hemmings";"The blues and the abstract uke";"Folsom prison blues";2015;"LEADING TONE RECORDS";1707921704;1707921922;;;
"Tati Falco";"Reprise / Vol. 1";"Sueño nomade (Najat Al Saghira)";2021;"NICE GUYS";1707921919;1707922099;;;
"Manu Chao";"Clandestino";"Lagrimas de oro";1998;"VIRGIN";1707922098;1707922276;"https://open.spotify.com/track/5VEbIsn42Z8D3bz3RsjQcV";;"https://music.apple.com/fr/album/l%C3%A1grimas-de-oro/725493481?i=725493647&uo=4"
"Ana Frango Eletrico";"Me chama de gato que eu sou sua";"Boy of stranger things";2023;"MR BONGO";1707922275;1707922452;"https://open.spotify.com/track/5elSpRkTv2Mv5liDYG2pBj";"https://www.deezer.com/track/2381680625";"https://music.apple.com/fr/album/boy-of-stranger-things/1700639465?i=1700639961&uo=4"
"Tony Rubio";"Dusty fingers";"Bass in action";1973;"STRICKTLY BREAK RECORDS";1707922450;1707922647;;"https://www.deezer.com/track/1474159402";
"Rovski";"La proie est reine";"Amoureuse";2022;"LES TRAVERSES";1707922643;1707922870;"https://open.spotify.com/track/0cpPBUIxhvV1bVTRnH2Bii";;"https://music.apple.com/fr/album/amoureuse/1608869876?i=1608870371&uo=4"
"The Animals";"Animalisms";"Don't bring me down";1966;"SMD REPER";1707922868;1707923063;"https://open.spotify.com/track/1Nt0O2VIAhUTRIeQfaPhoZ";;"https://music.apple.com/fr/album/dont-bring-me-down/697497536?i=697499517&uo=4"
"Father John Misty";"Fear fun";"Nancy from now on";2012;"BELLA UNION";1707923062;1707923293;"https://open.spotify.com/track/77RNVzAVwqWiZrZuWqMV2i";"https://www.deezer.com/track/1137157222";"https://music.apple.com/fr/album/nancy-from-now-on/795414070?i=795414089&uo=4"
"Piero Piccioni";"La musica di Piero Piccioni (vol.1)";"Amore mio aiutami";1969;"BACCI BROS RECORDS";1707923286;1707923517;;;"https://music.apple.com/fr/album/amore-mio-aiutami/404406934?i=404406941&uo=4"
"Django Django";"BOF/De rouille et d'os";"Firewater";2012;"PIAS";1707923516;1707923803;"https://open.spotify.com/track/0oQN26zeYbZdQ1JUstC7l5";;"https://music.apple.com/fr/album/firewater/484148081?i=484148332&uo=4"
"Robert Finley";"Black bayou";"Lucky day";2023;"EASY EYE SOUND RECORDS";1707923801;1707923810;"https://open.spotify.com/track/4QvVDogONdi3f5rw7pK0eh";;
"Gruff Rhys";"Sadness sets me free";"On the far side of the dollar";2024;"ROUGH TRADE RECORDS";1707923997;1707924292;"https://open.spotify.com/track/4ungaPax9OLRkOPABCpqui";;"https://music.apple.com/fr/album/on-the-far-side-of-the-dollar/1706554248?i=1706554270&uo=4"
"You & The Explosion Band";"Touch";"Silhouette";2023;"WEWANTSOUNDS";1707924288;1707924537;;;
"The Emotions";"Flowers (Bonus Track Version)";"Flowers";1976;"LEGACY RECORDINGS";1707924534;1707924803;"https://open.spotify.com/track/7BngbNGLogotcTM0PSvnYB";"https://www.deezer.com/track/78390484";"https://music.apple.com/fr/album/flowers/170522776?i=170522899&uo=4"
"BadBadNotGood";"Goodbye blue";"Goodbye blue";2020;"BADBADNOTGOOD";1707924796;1707925036;"https://open.spotify.com/track/1Hl4xRC4328EyH1cgmpacP";;
"Nour";"Apres l'orage";"Le tournis";2017;"SMILE RECORDS";1707925030;1707925181;;;"https://music.apple.com/fr/album/le-tournis/1267412555?i=1267414558&uo=4"
"Alek Lee";"You !";"Madness";2023;"ANTINOTE";1707925180;1707925384;"https://open.spotify.com/track/2IizIo1PSNLf9Fci8m5FbX";"https://www.deezer.com/track/2400404485";"https://music.apple.com/fr/album/madness/1701481416?i=1701482824&uo=4"
"Tiflis Transit";"The fencer";"The fencer";2023;"LISTENRECORDS";1707925382;1707925605;"https://open.spotify.com/track/3Q529CzbFhfIRYZRFx80Nl";;"https://music.apple.com/fr/album/the-fencer/1677171085?i=1677171087&uo=4"
"Gaye Su Akyol";"Anadolu Ejderi";"Martilar öpüsür, kediler sevisir";2022;"GLITTERBEAT";1707925603;1707925857;"https://open.spotify.com/track/5uY2pv7mkN0MQMKEdFWR05";;"https://music.apple.com/fr/album/mart%C4%B1lar-%C3%B6p%C3%BC%C5%9F%C3%BCr-kediler-sevi%C5%9Fir/1642338036?i=1642338245&uo=4"
"Eric Bibb";"Global griot";"Let God";2018;"DIXIEFROG";1707925854;1707926040;"https://open.spotify.com/track/16ONzy0Am0jJ8k34rTTtu3";"https://www.deezer.com/track/554062672";"https://music.apple.com/fr/album/let-god/1436116415?i=1436116919&uo=4"
"Esmerine";"Mechanics of dominion";"La pénombre";2017;"CONSTELLATION";1707926038;1707926305;"https://open.spotify.com/track/1Zu7dwmkuSbtOonY9VZG2I";;
"Roger Miller";"Bof / Love & A .45";"King of the road";1965;"EPIC";1707926250;1707926394;"https://open.spotify.com/track/3XG7bMVcMWLIn2k9jLAaAt";"https://www.deezer.com/track/3629138";"https://music.apple.com/fr/album/king-of-the-road/269315126?i=269315472&uo=4"
"Khruangbin";"A Love International";"A love international";2024;;1707926392;1707926648;"https://open.spotify.com/track/6Am9eCuCQELrIqImfCLhgM";"https://www.deezer.com/track/2582523612";
"Marlena Shaw";"Who is This Bitch, Anyway ?";"Loving you was like a party";1974;"BLUE NOTE";1707926647;1707926903;"https://open.spotify.com/track/7j4F1L8YrTCpgoI2BGhu0s";"https://www.deezer.com/track/5901886";"https://music.apple.com/fr/album/loving-you-was-like-a-party/1442942467?i=1442942652&uo=4"
"Chet Baker";"Chet Baker le poète du jazz / L'anthologie définitive";"My Funny Valentine";1954;"WARNER";1707926895;1707927033;;;"https://music.apple.com/fr/album/my-funny-valentine/726137633?i=726138298&uo=4"
"Beck";"Bof / Eternal sunshine of the spotless mind";"Everybody's gotta learn sometimes";2004;"HOLLYWOOD RE";1707927030;1707927386;;;
"Anne Sophie Mutter";"Hommage à Fritz Kreisler";"6 romances sans paroles op 62 : Romance sans paroles en La Maj op 62 n° 6 - pour piano / arrangement pour violon et piano";2011;"DEUTSCHE GRAMMOPHON";1707927379;1707927576;;;
"Juliette Greco";"Jolie môme 1959-1963";"La recette de l'amour fou";1960;"PHILIPS";1707927512;1707927629;;;
"Nat King Cole";"International Nat King Cole";"L-o-v-e (Japanese version)";1964;"CAPITOL";1707927629;1707927780;;"https://www.deezer.com/track/693404302";
"Hiroshi Sato";"Pacific breeze - Japanese city pop, aor & boogie (1976-1986)";"Say goodbye";2019;"LIGHT IN THE ATTIC";1707927778;1707927977;;;
"King Tuff";"Smalltown stardust";"How I love";2023;"SUB POP";1707927975;1707928260;"https://open.spotify.com/track/2XBmrWOsPavSy6YnwbG7f8";"https://www.deezer.com/track/1941758897";
"Reverend Gary Davis";"The guitar and banjo of reverend Gary Davis";"The boy was kissing the girl (and playing the guitar at the same time)";1964;"PRESTIGE";1707928258;1707928417;;;
"Jacques Dutronc";"Intégrale -1968-1969";"Amours toujours, tendresse, caresse";1992;;1707928416;1707928541;;;
"Moodymann";"Taken away KDJ-49";"Let me show you love";2020;"MAHOGANI MUSIC";1707928539;1707928801;;;
"McKinley Dixon";"Beloved ! Paradise ! Jazz !";"Beloved! paradise ! Jazz ! (feat. Ms. Jaylin Brown)";2023;"CITY SLANG";1707928799;1707929046;;;
"Tony Bennett";"Bof / Le mariage de mon meilleur ami";"The way you look tonight";1958;"WORK";1707928986;1707929185;"https://open.spotify.com/track/1cIPfxkVrIglSgpYCtYyCN";"https://www.deezer.com/track/70579081";"https://music.apple.com/fr/album/the-way-you-look-tonight/705547321?i=705547410&uo=4"
"Bacao Rhythm & Steel Band";"BRSB";"Love for the sake of dub";2024;"BIG CROWN RECORDS";1707929043;1707929216;"https://open.spotify.com/track/0OilOXHMtzPRjp40UbwsfN";;
"Pat Thomas";"Pat Thomas & Kwashibu Area Band";"Gyae su";2015;"COMET RECORDS";1707929213;1707929464;"https://open.spotify.com/track/3U9NVmsEdrTutU49F1ykvf";;
"Helado Negro";"Phasor";"Echo tricks me";2024;"4AD";1707929462;1707929712;"https://open.spotify.com/track/5FYdwJ6ZFmB8o5LTdeyiNR";"https://www.deezer.com/track/2625191182";
"Rone";"Tohu bohu";"La grande ourse";2012;"IN FINE";1707929705;1707929920;"https://open.spotify.com/track/76YwGtldPympNM30PQLuPk";;"https://music.apple.com/fr/album/la-grande-ourse/562022226?i=562022651&uo=4"
"Camelia Jordana";"Dans la peau";"Comment lui dire";2014;"SONY";1707929919;1707930128;"https://open.spotify.com/track/4ooAsPwkiWfRhw2Vx7xblu";;"https://music.apple.com/fr/album/comment-lui-dire/902340973?i=902341050&uo=4"
"Jeff Buckley";"Grace";"Lover, you should've come over";1994;"COLUMBIA";1707930124;1707930525;"https://open.spotify.com/track/6Jv7kjGkhY2fT4yuBF3aTz";;"https://music.apple.com/fr/album/lover-you-shouldve-come-over/1046187510?i=1046187589&uo=4"
"Aerosmith";"Bof / Armageddon";"I don't want to miss a thing";1975;"COLUMBIA";1707930520;1707930813;;"https://www.deezer.com/track/624823";
"Urge Overkill";"BOF / Pulp fiction";"Girl, you'll be a woman soon";1992;"MCA";1707930808;1707930996;"https://open.spotify.com/track/1mSzuXVjjKC0bPh6iG6xjy";"https://www.deezer.com/track/125978155";"https://music.apple.com/fr/album/girl-youll-be-a-woman-soon/1469583186?i=1469583523&uo=4"
"Jalen N'Gonda";"If you don't want my love";"If you don't want my love";2023;"DAPTONE RECORDS";1707930992;1707931136;;;
"Shawn Lee";"Moods and grooves";"Cha love";2008;"UBIQUITY";1707931135;1707931244;;;
"Los Hijos Del Sol";"The roots of chicha / Psychedelic cumbia from Peru";"Cariñito";1979;"BARBES RECOR";1707931245;1707931488;;"https://www.deezer.com/track/373509881";
"Niteroy";"Para de pensar";"Para de pensar";2021;"YOTANKA";1707931488;1707931673;"https://open.spotify.com/track/3kljqoH3VtTCnmbX3zmLsT";;"https://music.apple.com/fr/album/para-de-pensar/1655749466?i=1655749846&uo=4"
"Elvis Presley";"The collection / Vol.1";"Love me tender";1956;"BMG";1707931671;1707931833;;;"https://music.apple.com/fr/album/love-me-tender/217633715?i=217634062&uo=4"
"Orchestre Symphonique Bell' Arte";"BOF / Jeux d'enfants";"Jeux d'enfants : Beethov' fantaisie - cap ou pas cap ?";2003;"UNIVERSAL LICENSING MUSIC";1707931844;1707931922;;;
"Rodrigo Leao / Feat. Helena Noguerra";"Cinema";"Jeux d'amour";2004;"COLUMBIA";1707931922;1707932174;;;
"Marion Rampal";"Oizel";"Les mots";2024;"LES RIVIERES SOUTERRAINES";1707932175;1707932329;"https://open.spotify.com/track/6JmX8ggRXl44wrQEHVCPad";"https://www.deezer.com/track/2585232292";
"Monster Rally";"Return to Paradise (Bonus Version)";"Lovely you";2013;"GOLF ROBOT RECORDS";1707932328;1707932456;"https://open.spotify.com/track/2Tiezj468AsjrTbAR3TqUT";;"https://music.apple.com/fr/album/lovely-you/1593734202?i=1593734208&uo=4"
"Johnny Osbourne";"Out of many : 50 years of reggae music";"Ice cream Love";1980;"VP MUSIC";1707932455;1707932654;"https://open.spotify.com/track/16DTl4nJDz444OcvTlbxxD";;"https://music.apple.com/fr/album/ice-cream-love/383356551?i=383357280&uo=4"
"Jean Claude";"Moris zekler";"Machin sex";2020;"BORN BAD RECORDS";1707932653;1707932827;;;
"Line Renauld";"Hi-fi party!";"Sexe";1960;"POLYDOR";1707932825;1707933037;;;
"Marlene Dietrich";"Theme time radio hour  with your host Bob Dylan / season 3";"No love no nothin'";1952;"ACE RECORDS";1707932963;1707933134;;;
"Christophe Miossec";"Je m en vais";"Je m en vais";2004;"PIAS";1707933134;1707933366;;;
"Roberta Flack";"First take";"Hey, that's no way to say goodbye";1969;"ATLANTIC";1707933361;1707933608;"https://open.spotify.com/track/130dKZhza6XRe8WSBl1nsu";;"https://music.apple.com/fr/album/hey-thats-no-way-to-say-goodbye/1455882943?i=1455883250&uo=4"
"Oan Kim & The Dirty Jazz";"Rebirth of Innocence";"Crime jazz";2024;"ARTWORK RECORDS / PIAS";1707933679;1707933914;;;
"Tivon Pennicott";"SPIRIT GARDEN";"Spring storm";2020;"NEW PHRASE RECORDS";1707933913;1707934126;"https://open.spotify.com/track/4xK6gQp4dfkXZRZN6w5nD4";;"https://music.apple.com/fr/album/spring-storm/1529419178?i=1529419179&uo=4"
"Dexter Gordon";"Ballads";"Darn that dream";1991;"BLUE NOTE RECORDS";1707934125;1707934570;"https://open.spotify.com/track/1r1JtYz4XhvIIU1bIMQ0cn";;
"Oan Kim & The Dirty Jazz";"Whispers";"Wong Kar Why";2022;"AUTOPRODUCTION";1707934560;1707934772;;;
"Oded Tzur";"Here be dragons";"Can't help falling in love";2020;"ECM";1707934771;1707934969;"https://open.spotify.com/track/5Qufpq3sz777Nd8ICQvhGf";;"https://music.apple.com/fr/album/cant-help-falling-in-love/1492448596?i=1492449040&uo=4"
"Makaya McCraven";"In these times";"Dream another";2022;"INTERNATIONAL ANTHEM / NONESUCH / XL RECORDINGS";1707934966;1707935157;"https://open.spotify.com/track/7vrUr4ik4xw8ukdGdQ1v9Q";;
"Gabi Hartmann";"Gabi Hartmann";"Lonely";2023;"MASTERWORKS / SONY MUSIC ENTERTAINMENT";1707935157;1707935305;"https://open.spotify.com/track/3o5hhBj9BzGrBQ5PqaTMzn";"https://www.deezer.com/track/2077643617";"https://music.apple.com/fr/album/lonely/1658404996?i=1658405017&uo=4"
"Jeff Parker & The New Breed";"Suite for Max Brown";"Gnarciss";2020;"INTERNATIONAL ANTHEM";1707935299;1707935431;;;
