"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Omar Sosa";"Ilé";"Dame la Luz Give me light)";"2015";"OTA RECORDS";1715853427;1715853751;;;
"Quantic";"Shapes Zebra Traffic";"Mi swing es tropical";"2006";"TRU THOUGHTS";1715853745;1715853981;"https://www.deezer.com/track/15016444";"https://open.spotify.com/track/3zK2IUdvnOaKWC3yCP0P3C";
"King Errisson";"Westbound super breaks : Essential funk, soul and jazz samples and breakbeats,";"Back from the dead";"1976";"ACE RECORDS";1715853975;1715854256;;;
"Kool & The Gang";"Wild and peaceful";"Jungle boogie";"1973";"";1715854250;1715854437;;"https://open.spotify.com/track/3K0SJUQNbOkUprTFcwwAKN";
"Fabrizio Fornaci";"Littles ones";"Tarzan's yawn";"1998";"PRIMROSE MUSIC";1715854432;1715854617;;;
"Claude Nougaro";"Pacifique";"Le cri de Tarzan";"1989";"WEA";1715854609;1715854839;;"https://open.spotify.com/track/0T3mCVhRhIS7DV9kjOZgut";
"Rasco";"Dmaot";"Sleeping sea";"2024";"BATOV RECORDS";1715854838;1715855111;;"https://open.spotify.com/track/5VPIFHNqtuAHMM8iYKD0W2";
"This Is The Kit";"Moonshine freeze";"Bullet proof";"2017";"ROUGH TRADE RECORDS";1715855110;1715855355;;"https://open.spotify.com/track/5EeknyLWmFqn1pP8wNiDXv";
"Dave Brubeck";"Time out";"Take five";"1959";"COLUMBIA";1715855354;1715855680;;;
"St Germain";"Tourist";"Rose rouge";"2000";"BLUE NOTE";1715855674;1715856090;;"https://open.spotify.com/track/1divptdjcWXvF1aflfTQnw";
"Milan93";"Shelford treehouse";"Nelson 's string";"2024";"APPAREL MUSIC";1715856090;1715856372;;;
"Josine Van Dalsum";"Ik ben er zomaar";"Het is zo stil";"1975";"JOJO";1715856352;1715856583;;;
"Nobuo Uematsu";"BOF / Final Fantasy VII : Remake";"The prelude - Reunion";"2020";"SQUARE ENIX MUSIC";1715856577;1715856779;;;
"Kerry";"Sky dust drifter";"Stargazer";"1973";"FORAGER RECORDS";1715856774;1715856977;;;
"David Bowie";"Ziggy Stardust (remast)";"Starman";"1972";"EMI";1715856976;1715857229;"https://www.deezer.com/track/1397796872";;
"Finn Rees";"Dawn is a melody";"Looking up";"2024";"MR BONGO";1715857223;1715857490;;"https://open.spotify.com/track/5E6YdXPd4fhuTTxqeeVScN";
"Rotary Connection";"Gimme shelter";"I am the black gold of the sun";"1971";"HARMLESS REC";1715857483;1715857824;;;
"Luiz Gonzaga Jr.";"Começaria tudo outra vez";"Erva rasteira";"1976";"EMI";1715857818;1715858016;;;
"Céu";"Novela";"Lustrando estrelas";"2024";"URBAN JUNGLE / ONERPM";1715858015;1715858196;;;
"Herman Dune";"BOF / Mariage a Mendoza";"Brothers (instrumental)";"2013";"STRANGE MOOSIC";1715858195;1715858362;;;
"Les Soeurs Boulay";"4488 de l'amour";"Sonne-décrisse";"2016";"GROSSE BOITE";1715858356;1715858548;"https://www.deezer.com/track/108415658";;
"The Jolly Boys";"Great expectation";"Riders on the storm";"2010";"GEEJAM";1715858542;1715858745;;;
"The Doors";"Strange days";"When the music's over";"1967";"ELEKTRA";1715858744;1715859402;;"https://open.spotify.com/track/42dsUTJpzMWUJfEkzsbKWl";
"Orchestre Symphonique De L'Oregon";"Aspects of America : Pulitzer Edition";"Symphonie n°4 op 34 (Requiem) : 3. Dies irae";"2020";"PENTA TONE CLASSICS";1715859396;1715859557;;;
"Nick Cave";"BOF / Back to Black";"Song for amy";"2024";"BACK LOT MUSIC";1715859551;1715859746;;"https://open.spotify.com/track/6nIxglFBueQpnvaeCjG9gt";
"Nia Archives";"Silence is loud";"Out of options";"2024";"UNIVERSAL ISLAND RECORDS";1715859745;1715859871;"https://www.deezer.com/track/2738165771";"https://open.spotify.com/track/1ygHZpILmwL7EaByT1SVAO";
"Feature Cast";"Straight out the cat litter / Vol 2";"Channel hopping (feat. Kool Keith)";"2002";"CATSKILLS";1715859870;1715860155;;;
"The Rhythm Makers";"Soul on your side";"Zone";"1976";"SANCTUARY RECORDS";1715860149;1715860489;;"https://open.spotify.com/track/7cxrsvZb7NMz6wZ479SH2U";
"Voilaaa";"Faché";"Faché (feat. Pat Kala)";"2024";"FAVORITE RECORDINGS";1715860483;1715860742;;;
"Vampire Weekend";"Contra";"White sky";"2010";"XL RECORDING";1715860736;1715860914;;"https://open.spotify.com/track/1QdVwO5xqAI88pNn2qfNjU";
"Temples";"Shelter song (EP)";"Shelter song";"2013";"PIAS";1715860915;1715861109;;"https://open.spotify.com/track/142G1BgHS0S9ILUnV54rPW";
"The Rogue Waves";"Nova 65 (EP)";"Alhambra";"2018";"FUZZBUZZ";1715861103;1715861243;;;
"Buddy Holly";"The buddy holly collection";"Blue days - black nights";"1956";"MCA";1715861111;1715861368;"https://www.deezer.com/track/140494247";;
"Fay Richmonde";"My Pussy Belongs to Daddy";"Tony's got hot nuts";"1957";"EBALUNGA";1715861362;1715861485;;;
"Janek Van Laak";"Circle of madness";"Here to slay (feat. Madeleine Rose)";"2024";"SONAR KOLLEKTIV";1715861484;1715861652;;;
