"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Donald Byrd";"A New Perspective";"Cristo redentor";"1963";"BLUE NOTE";1758794345;1758794684;"https://www.deezer.com/track/3468237";;
"S.Mos";"Hip hop and jazz mixed up / Vol.2 (cd promo)";"Christo redentor";"2011";"MUSICAST";1758794682;1758794890;"https://www.deezer.com/track/65367289";"https://open.spotify.com/track/5ITyMTVJUs5zwOESU2vyt8";
"Chet Baker";"Chet Baker Sings";"My buddy";"1956";"Pacific Jazz";1758794888;1758795085;"https://www.deezer.com/track/81301002";;
"Wes Montgomery";"The incredible jazz guitar of Wes Montgomery";"D-natural blues";"1960";"RIVERSIDE";1758795085;1758795409;;;
"Muddy Waters";"Hard again";"Mannish boy";"1971";"SONY";1758795404;1758795726;"https://www.deezer.com/track/587132";;
"The Black Keys";"No rain, no flowers";"Down to nothing";"2025";"EASY EYE SOUND";1758795721;1758795937;"https://www.deezer.com/track/3348960571";"https://open.spotify.com/track/6YEdXnOVpVLSkZYfeUnJOI";
"Feu! Chatterton";"Labyrinthe";"Monolithe";"2025";"UNIVERSO EM FOGO";1758795936;1758796242;"https://www.deezer.com/track/3426917481";"https://open.spotify.com/track/3KPIKPEaN5yUTGj8ItdovE";
"JB Dunckel & Jonathan Fitoussi";"Mirages II";"Iris";"2025";"PROTOYP RECORDINGS";1758796240;1758796447;;;
"Fcukers";"Baggy$$";"I don't wanna";"2024";"TECHNICOLOUR";1758796446;1758796629;"https://www.deezer.com/track/2885063432";"https://open.spotify.com/track/7qkScg9F6NUKFxfX16qtWb";"https://music.apple.com/fr/album/i-dont-wanna/1748112113?i=1748112118&uo=4"
"Sirens Of Lesbos";"Sweet harmony";"Sweet harmony";"2023";"AUTOPRODUCTION";1758796624;1758796807;"https://www.deezer.com/track/2006975207";"https://open.spotify.com/track/4TqIyC17NeYsFT91o4xAl5";
"Marissa Nadler";"New Radiations";"Sad satellite";"2025";"BELLA UNION";1758796807;1758797141;"https://www.deezer.com/track/3375648881";"https://open.spotify.com/track/5ptwjDK5wJCft3pVj3Al8P";
