"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Automatic";"Is it now ?";"The Prize";"2025";"STONES THROW RECORDS";1768643793;1768644019;"https://music.apple.com/fr/album/the-prize/1819100783?i=1819100793&uo=4";"https://www.deezer.com/track/3403084611";"https://open.spotify.com/track/4ifFEMOsDtWZPNyGk70dBe"
"Young Holt Unlimited";"What it is ! Funky soul and rare grooves";"Wah wah man";"1971";"RHINO";1768644018;1768644240;;;
"2pac";"Greatest hits";"California love (original version)";"1995";"";1768644234;1768644517;;"https://www.deezer.com/track/87960517";
"Mark Rodney";"Earl's Closet : The Lost Archive of Earl Mcgrath, 1970-1980";"California";"2022";"LIGHT IN THE ATTIC RECORDS";1768644512;1768644691;;"https://www.deezer.com/track/3185235061";"https://open.spotify.com/track/1UFx94UwBt4BTEaQnj4FpR"
"Joy Crookes";"Juniper";"Somebody To You";"2025";"INSANITY RECORDS";1768644686;1768644861;;"https://www.deezer.com/track/3463614661";"https://open.spotify.com/track/7oBgMg32SnVnS3IIbqf8AE"
"Anna Butterss";"Mighty vertebrate";"Bishop";"2024";"INTERNATIONAL ANTHEM";1768644861;1768645053;;"https://www.deezer.com/track/2876045852";"https://open.spotify.com/track/3UCobZrVeMv97az8kAkZnU"
"Michael Wookey";"Hollywood hex";"Do Right Fear No Man";"2018";"WE ARE UNIQUE RECORDS";1768645050;1768645265;;"https://www.deezer.com/track/473281512";"https://open.spotify.com/track/4Hm7CKuOHGaO7DgMAMUMyr"
"Mercedes Sosa";"Cantora";"Coraçao vagabundo";"2009";"SONY";1768645264;1768645489;;;
"Les Basses Reunies";"Cello stories / Une histoire du violoncelle aux XVIIème et XVIIIème siècles";"Sonate en la min RV 44 : Prélude - pour violoncelle et basse continue";"2016";"ALPHA PRODUCTIONS";1768645488;1768645628;;;
"The Jackson 5";"Third album & maybe tomorrow";"I'll be there";"1971";"MOTOWN";1768645628;1768645865;;;"https://open.spotify.com/track/2GgkDNXh1oR5utPgCO7Jog"
"Galactic & Irma Thomas";"Audience with the Queen";"Where I Belong";"2025";"Tchoup-Zilla";1768645860;1768646064;;;
"Voices Of Fire";"Joy (unspeakable) (feat. Pharrell Williams)";"Joy (unspeakable) (feat. Pharrell Williams)";"2023";"COLUMBIA";1768646064;1768646375;;"https://www.deezer.com/track/2324554455";"https://open.spotify.com/track/7cg5YxLOssunPw1hI1DUm4"
"Soul Sugar";"Excursions in dub";"Faith dub (feat. Booker T & Lone Ark)";"2021";"GEE RECORDINGS";1768646373;1768646600;;;
"UB40";"The very best of UB40 1980-2000";"Kingston town";"1989";"VIRGIN";1768646596;1768646824;"https://music.apple.com/fr/album/kingston-town/724633277?i=724633596&uo=4";"https://www.deezer.com/track/3167612";"https://open.spotify.com/track/1YnVYHXoak0syv4xBRHQRb"
"Etienne Daho";"Mister melody";"Comme un boomerang";"2000";"MERCURY";1768646817;1768646993;;"https://www.deezer.com/track/3457053";
"George Bloomfield";"Jazz Alley";"Sierra";"2025";"HIP DOZER";1768646991;1768647191;;"https://www.deezer.com/track/2856582652";
"Ella Fitzgerald";"Easy living";"Why don't you do right ?";"1986";"CONCORD";1768647188;1768647364;;;
"The Cochran Brothers";"The Eddie Cochran story";"Tired and sleepy";"1956";"EMI";1768647363;1768647482;;"https://www.deezer.com/track/537875702";
"Tami Neilson";"Neon Cowgirl";"Salvation mountain";"2025";"OUTSIDE";1768647482;1768647657;;"https://www.deezer.com/track/3279140101";"https://open.spotify.com/track/1rjnD2A23ueQWQd8GIJNe9"
"Ry Cooder";"Mambo sinuendo";"Bodas de oro";"2003";"NONESUCH";1768647655;1768647933;;"https://www.deezer.com/track/3918640";"https://open.spotify.com/track/4KOhE95xAsioxIVzpGCVgM"
"El Combo Batanga";"Spanish dogs";"Bruca";"2025";"UBIQUITY";1768647931;1768648147;;;
"Setenta";"Materia Negra";"Dia (Do it again) part 1";"2020";"LATIN BIG NOTE";1768648148;1768648295;;;
"Marvin Gaye";"I want you";"Soon I'll be loving you again";"1976";"MOTOWN";1768648293;1768648483;;"https://www.deezer.com/track/3578379";"https://open.spotify.com/track/0gWmxML0Fc6z9e5adPqi1s"
"Boozoo Bajou";"Finistère";"No catch";"2023";"PILOTTON";1768648457;1768648615;;"https://www.deezer.com/track/2493089561";"https://open.spotify.com/track/2C62LeNAatXFNCsKJzIakM"
"Billie Bird";"La nuit (EP)";"La nuit";"2018";"AUTO PRODUCTION";1768648613;1768648782;;"https://www.deezer.com/track/456425812";"https://open.spotify.com/track/2ytrpXvdIsuQ9G4TK8spMF"
"Simon & Garfunkel";"Columbia recording 1964 - 1970";"Homeward bound";"1965";"CBS";1768648781;1768648927;;"https://www.deezer.com/track/680009802";
"Iman Le Parc";"Colors";"Nubes";"2025";"AUTOPRODUCTION";1768648920;1768649187;;"https://www.deezer.com/track/3162530621";"https://open.spotify.com/track/1dsooRBVU77Xlqikgu3su4"
"The Funk Revolution";"Space dream";"Jesse's party";"2023";"TRAMP RECORDS";1768649183;1768649419;;;"https://open.spotify.com/track/6zZJ2ZJUFV7Y9Vb2nHkxwJ"
"James Brown";"Roots of a revolution";"Dancin' little thing";"1962";"";1768649418;1768649532;;"https://www.deezer.com/track/81364702";"https://open.spotify.com/track/7JkD3BSLEGb1koUXWHwJV6"
"The Notorious J.B.'S";"B.I.G. Poppa's got a brand new bag";"B.I.G. Poppa's got a brand new bag (clean version)";"2019";"AMERIGO GAZAWAY";1768649531;1768649767;;;
"Dressed Like Boys";"Dressed Like Boys";"Healing";"2025";"MAYWAY RECORDS";1768649762;1768649974;;"https://www.deezer.com/track/3201918981";"https://open.spotify.com/track/6C7S3LAPokFppY2ttt6VSi"
"JB Dunckel";"Paranormal music chamber";"Égérie (version for flute and string quintet)";"2026";"WARNER CLASSICS";1768649972;1768650172;;;
"June Christy";"Gone for the day / Fair and warmer";"No more";"1957";"CAPITOL";1768650171;1768650350;;"https://www.deezer.com/track/2904324991";"https://open.spotify.com/track/5BTDFAX4c6DmWYPtCO0wpu"
"Traffic";"The definitive collection";"Forty thousand headmen";"1968";"ISLAND";1768650350;1768650544;;;
"Ghost Power";"Ghost Power";"Grimalkin";"2022";"DUOPHONIC SUPER 45S";1768650539;1768650836;;"https://www.deezer.com/track/1665372332";"https://open.spotify.com/track/0MJyqsvQb4GgQeVf31Rd2I"
"Lizzo";"About Damn Time";"About Damn Time";"2022";"WEA";1768650803;1768650993;;"https://www.deezer.com/track/1818665207";"https://open.spotify.com/track/6HMtHNpW6YPi1hrw9tgF8P"
"Clara Luciani";"Sainte-Victoire";"La baie";"2018";"PHONOGRAMME";1768650989;1768651216;;"https://www.deezer.com/track/776124972";"https://open.spotify.com/track/5awqGLNiSTNRtMtWve1bSA"
"Gonzales";"Solo piano";"CM Blues";"2004";"NO FORMAT";1768651215;1768651488;;;
"David Bowie";"Station to station";"Wild is the wind";"1976";"EMI";1768651488;1768651843;;;
"Fai Baba";"Rägeboge";"Rägeboge";"2022";"A TREE IN A FIELD RECORDS";1768651836;1768651969;;"https://www.deezer.com/track/1586083242";"https://open.spotify.com/track/2nhKePQTJCDMe75VjqNqf2"
"Leyla McCalla";"The capitalist blues";"Lavi vye neg";"2019";"JAZZ VILLAGE / PIAS";1768651968;1768652133;"https://music.apple.com/fr/album/lavi-vye-neg/1439397178?i=1439397188&uo=4";"https://www.deezer.com/track/570171292";"https://open.spotify.com/track/46sMXg8t4Q3UoseoE76SeL"
"Shuggie Otis";"Inspiration information";"Rainy day";"1974";"LUAKA BOP";1768652131;1768652292;"https://music.apple.com/fr/album/rainy-day/608660313?i=608660557&uo=4";"https://www.deezer.com/track/7410266";"https://open.spotify.com/track/5XvcTjtwvJSUl2iKiQm3FF"
"Benjamin Petit";"She Waits (feat. Lynn Adib)";"She Waits (feat. Lynn Adib)";"2025";"THE VAULT";1768652291;1768652670;;;
"Harrison Kennedy";"Crossborder blues";"Imagine";"2018";"NAIVE";1768652667;1768652904;;"https://www.deezer.com/track/550678432";"https://open.spotify.com/track/21rc9TFvuO9ZP10B7wH38m"
"Say She She";"Silver";"The Water";"2023";"KARMA CHIEF RECORDS";1768652903;1768653100;"https://music.apple.com/fr/album/the-water/1695756465?i=1695757201&uo=4";"https://www.deezer.com/track/2353834435";"https://open.spotify.com/track/35XbEEeZuSRxb8UpuS5iGd"
"Desmond Dekker";"Slow love";"The Man";"";"ARS PRODUCTION";1768653099;1768653269;;;
"Octave Lissner";"Learning To Live";"Super quick";"2025";"AUTOPRODUCTION";1768653268;1768653461;;;
"Mon Doux Saigneur";"Du soleil dans l’oeil";"Pourquoi";"2024";"AUTOPRODUCTION";1768653460;1768653652;"https://music.apple.com/fr/album/pourquoi/1771946201?i=1771946395&uo=4";"https://www.deezer.com/track/3027639681";"https://open.spotify.com/track/2YbqqsIpZRBq24VNpKv4G5"
"Metronomy";"Posse vol. 2";"With balance (feat. Naima Bock & Joshua Idehen)";"2024";"NINJA TUNE";1768653645;1768653823;;;
