"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Braids";"Euphoric recall";"Evolution";"2023";"SECRET CITY RECORDS";1725616591;1725616820;"https://music.apple.com/fr/album/evolution/1654048226?i=1654048239&uo=4";"https://www.deezer.com/track/2010418577";"https://open.spotify.com/track/5pL1fxmM9TOGCuafSZZW0Y"
"Georges Delerue";"BOF / Le corniaud / La grande vadrouille / Le cerveau";"Le cerveau : Carnaby street";"1969";"UNIVERSAL MUSIC";1725616818;1725616965;;;
"Cliff Richard";"40 golden greats";"Devil woman";"1976";"EMI";1725616963;1725617174;;"https://www.deezer.com/track/3124137";
"Oasis";"Dig out your soul";"The turning";"2008";"BIG BROTHER";1725617172;1725617476;"https://music.apple.com/fr/album/the-turning/1517495355?i=1517495771&uo=4";;"https://open.spotify.com/track/6YlPyetTxElSCqgKzbPLqb"
"Richie Havens";"The best of richie havens";"Here comes the sun";"1968";"CAPITOL";1725617471;1725617695;;;
"Thomas Bangalter";"BOF / Daaaaaali !";"Daaaaaali !";"2024";"ED BANGER RECORDS";1725617692;1725617931;;;
"Ali Farka Toure";"Ali and Toumani";"Sabu yerkoy";"2009";"WORLD CIRCUIT PRODUCTION";1725617929;1725618173;;;
"Pomme";"les failles cachées";"La lumière";"2020";"UNIVERSAL MUSIC";1725618170;1725618389;;;"https://open.spotify.com/track/7jcKpnaTVr822SUq9mmxiu"
"Kelly Finnigan";"A lover was born";"Love (your pain goes deep)";"2024";"COLEMINE RECORDS";1725618381;1725618633;;"https://www.deezer.com/track/2892958501";"https://open.spotify.com/track/1d8TvMhrjvHlFZ3937hwrt"
"The Olympians";"The Olympians";"Mercury's odyssey";"2016";"DAPTONE RECORDS";1725618628;1725618840;;;"https://open.spotify.com/track/7MK6dTwtROW1drl68rA6v9"
"Eminem";"The King & I";"The King & I";"2022";"POLYDOR";1725618836;1725619029;;;
"Elvis Presley";"BD Music presents Elvis Presley";"Kiss Me Quick";"1961";"BDMUSIC";1725619028;1725619193;;;
"The Mighty Sparrow";"Anthony Joseph's Trinidad music sampler";"Man like to feel";"1965";"HEAVENLY SWEEETNESS";1725619192;1725619402;;"https://www.deezer.com/track/551701562";
"Gigi Masin";"Calypso";"Bellamore";"2020";"APOLLO";1725619401;1725619667;;;"https://open.spotify.com/track/1mba8QsgxhCPkVYqlEmT5D"
"Sault";"Untitled (Black is)";"Wildfires";"2020";"FOREVER LIVING ORIGINAL";1725619595;1725619801;;"https://www.deezer.com/track/993641082";"https://open.spotify.com/track/4Tzw9IdZbVyzmpWrvsGaNX"
"Nilufer Yanya";"Method actor";"Mutations";"2024";"NINJA TUNE";1725619800;1725620056;"https://music.apple.com/fr/album/mutations/1743430197?i=1743430206&uo=4";;"https://open.spotify.com/track/0CPNtInZtdxtWNOBN5Nkhu"
