"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Erika De Casier";"Still";"Test it";2024;"4AD";1711553214;1711553377;"https://open.spotify.com/track/1UMAHQ2G23kmost9bTNv26";;"https://music.apple.com/fr/album/test-it/1712085894?i=1712085911&uo=4"
"Gilles Floro";"L' année 1994 du zouk";"Karamel";1994;"DECLIC";1711553377;1711553681;;;
"CAB";"Caraibes - Afrique - Brésil";"To Bâle";2014;"CHANT DU MONDE";1711553679;1711553899;;;
"Ahmad Jamal";"The complete Ahmad Jamal trio Argo sessions 1956-62/ CD 2: disc IV, V & VI";"Chi-town (aka gem)";1961;"MOSAIC RECORDS";1711553896;1711554030;;;
"Diana Damrau";"Diana Damrau : Forever";"My fairy Lady (com mus) : I could have danced al night (Acte I) Air d'Eliza";2013;"ERATO";1711554029;1711554180;;;
"Elton John";"Elton John - greatest hits 1970-2002";"Tiny dancer";1971;"MERCURY";1711554179;1711554553;"https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO";;"https://music.apple.com/fr/album/tiny-dancer-remastered/1422641912?i=1422641918&uo=4"
"Theo Champion";"The jetty";"The jetty";2023;"AUTOPRODUCTION";1711554550;1711554692;"https://open.spotify.com/track/7bGGjVqtnoaZOX446jeNzb";;"https://music.apple.com/fr/album/the-jetty/1708331261?i=1708331262&uo=4"
"Hot Tuna";"Burgers";"Water song";1972;"BMG";1711554691;1711555003;"https://open.spotify.com/track/5Qe0nAjBVDecK7SfZE9YUm";;
"E.J. Stamp";"Americana / Rock your soul / Vol.2";"I know all about it";1981;"BBE";1711554839;1711555018;;;
"Gallo";"Light mellow wave";"Adventure";2015;"SONY MUSIC";1711555017;1711555176;;;
"Manuel Laisne";"Caverne";"Terreau";2024;"TFT LABEL";1711555174;1711555410;"https://open.spotify.com/track/39gVyKkm41efWul6cLEJF0";"https://www.deezer.com/track/2643127462";"https://music.apple.com/fr/album/terreau/1728641564?i=1728641992&uo=4"
"Thievery Corporation";"Treasures from the Temple";"San san rock";2018;"ESL MUSIC";1711555408;1711555650;"https://open.spotify.com/track/0tutwq4hC8qFaLvLb1rEFQ";;"https://music.apple.com/fr/album/san-san-rock/1633567132?i=1633567137&uo=4"
"Seafood Sam";"Standing on giant shoulders";"Can’t take the hood to heaven";2024;"DRINK SUM WTR";1711555642;1711555899;"https://open.spotify.com/track/3kwScli0Ft2DoYWGfIg0sc";;"https://music.apple.com/fr/album/cant-take-the-hood-to-heaven/1721636741?i=1721637180&uo=4"
"A.R. Rahman & Alka Yagnik & iLA aRUN";"Bof / Slumdog millionaire";"Ringa Ringa";2008;"INTERSCOPE R";1711555897;1711556152;;;
"The Lemon Pipers";"Bubblegum music is the naked truth, vol.1";"Green tambourine";1968;"SONY MUSIC ENTERTAINMENT";1711556151;1711556294;"https://open.spotify.com/track/240FNg8tSGXr9OGswVMuO6";;
"Ray And His Court";"Soulfreedom";"Soul freedom";;"JAZZMAN";1711556291;1711556537;;;
"Melenas";"Ahora";"Bang";2023;"TROUBLE IN MIND RECORDS";1711556534;1711556842;"https://open.spotify.com/track/39Ys9oI5C9zzV4sccQJDSC";;"https://music.apple.com/fr/album/bang/1678825656?i=1678826139&uo=4"
"Starshooter";"Nos années punk / 1977-1980";"Betsy party";1978;"CAPITOL";1711556839;1711557031;;;"https://music.apple.com/fr/album/betsy-party-live-version/293727388?i=293727801&uo=4"
"The B-52's";"Play loud";"60608-842";1979;"ISLAND";1711557027;1711557196;;;
"Oan Kim & The Dirty Jazz";"Rebirth of Innocence";"Kicking the doors";2024;"ARTWORK RECORDS / PIAS";1711557196;1711557360;;;
"Tom Waits";"Bad as me";"Talking at the same time";2011;"ANTI";1711557359;1711557667;"https://open.spotify.com/track/5b4i5arQlnE67Kr2JJha41";;"https://music.apple.com/fr/album/talking-at-the-same-time/1485070792?i=1485070797&uo=4"
"Tlahoun Gessesse";"Ethiopie/Very best of Ethiopiques";"Kulun mankwalesh";1973;"BUDA";1711557608;1711557785;;;
"Karolina";"All rivers";"Return (feat. Rejoicer)";2022;"TRU THOUGHTS";1711557783;1711557966;;;
"Vincent Beer-Demander";"Lalo Schifrin for mandolin";"Variations sur un thème de Lalo Schifrin : 5. La vida coloreada - pour mandoline et piano";2021;"MAISON BLEUE";1711557962;1711558128;;;
"Sierra Ferrell";"Trail of flowers";"I could drive you crazy";2024;"ROUNDER";1711558127;1711558342;"https://open.spotify.com/track/41FgxEQPfzOWhyzb3vSmKi";;"https://music.apple.com/fr/album/i-could-drive-you-crazy/1723919787?i=1723920139&uo=4"
"Francoise Hardy";"Françoise Hardy";"La fille avec toi";1962;"VOGUE";1711558338;1711558495;"https://open.spotify.com/track/2SuDZH1Qu6SetWVcKGFCnX";;"https://music.apple.com/fr/album/la-fille-avec-toi/269460209?i=269460253&uo=4"
"Jordan Rakei";"Bruises";"Defection";2022;"NINJA TUNE";1711558489;1711558730;"https://open.spotify.com/track/3I4tQHg9oJ9jYtQJTKb2QO";;"https://music.apple.com/fr/album/defection/1604646516?i=1604646517&uo=4"
"Exploding Pig";"Jazz futura";"Burt Reynolds once told me";2023;"PLANET ARTS";1711558729;1711558920;;;"https://music.apple.com/fr/album/burt-reynolds-once-told-me-2023-version/1708641870?i=1708641979&uo=4"
"Waldeck Sextet";"20 years Dope Noir";"Sweetest lies (feat. Patrizia Ferrara)";2022;"DOPE NOIR RECORDS";1711558914;1711559133;;;
"Augustus Pablo";"Randy's 50th anniversary";"Java";1971;"VP MUSIC";1711559131;1711559297;;;"https://music.apple.com/fr/album/java/449505882?i=449505926&uo=4"
"Sugarloaf";"Billboard : Top rock'n'roll hits 1970";"Green-eyed lady";1970;"RHINO RECORDS";1711559296;1711559513;"https://open.spotify.com/track/7s2orxqJ8qE0aG3Ngvct3C";;"https://music.apple.com/fr/album/green-eyed-lady/716071573?i=716071791&uo=4"
"Los Mirlos";"The roots of chicha / Psychedelic cumbia from Peru";"Sonido amazonico";1973;"BARBES RECOR";1711559512;1711559665;;;
"Eda Diaz";"Suave bruta";"Sabana y banano";2024;"AIRFONO";1711559662;1711559852;"https://open.spotify.com/track/4cZeYBolIupzN4skAOOthX";;"https://music.apple.com/fr/album/sabana-y-banano/1721466690?i=1721467128&uo=4"
"Cat Power";"Covers";"White Mustang";2022;"DOMINO RECORDING CO LTD";1711559850;1711560026;"https://open.spotify.com/track/0I8pj7sMA5iLIwSIz9Mu2F";;
"Mamama";"Hier sera meilleur";"Il mondo é pieno di parole (feat. Carbeau)";2024;"BYEBYE RECORDS";1711560024;1711560251;;;
"Antoine Duhamel";"BOFTV / Du Rififi à la Télé";"Belphégor : Generique fin";1965;"WAGRAM MUSIC (DISTRIBUTEUR)";1711560247;1711560327;;;
"Wu Tang Clan";"The W";"Gravel pit";2000;"LOUD RECORDS";1711560325;1711560616;;;
"Mork";"Towards the sun (feat. Dom Beats)";"Towards the sun";2024;"ALBERT'S FAVOURITES";1711560581;1711560838;"https://open.spotify.com/track/0EYLmjuvCUburrwbmvsPiv";;
"Shani Diluka";"Pulse";"The holy presence of Joan d'Arc - pour piano et orchestre à cordes";2023;"WARNER CLASSICS";1711560836;1711560997;;;
"Sydney Chaplin";"Bells are ringing";"I met a girl";1956;"SONY CLASSICAL";1711560994;1711561146;"https://open.spotify.com/track/7EWXPdkBTSVU69DtH7I7v6";;"https://music.apple.com/fr/album/i-met-a-girl/336158062?i=336158867&uo=4"
"David Byrne";"Uh-oh";"Girls on my mind";1992;"SIRE";1711561144;1711561375;"https://open.spotify.com/track/6qgiYx4deHv657qWpGwlo6";;"https://music.apple.com/fr/album/girls-on-my-mind/281620481?i=281620494&uo=4"
"Belleruche";"Tru thoughts 10th anniversary";"Northern girls";2007;"TRU THOUGHTS";1711561369;1711561589;"https://open.spotify.com/track/0w4IsOVg9yT4giB2d01YAO";;"https://music.apple.com/fr/album/northern-girls/308074552?i=308074769&uo=4"
"Gianni Oddi";"Dreamin' / Geronimo";"Dreamin'";1974;"FOUR FLIES";1711561587;1711561829;;;
"Lucas Arruda";"Ominira";"Novos planos";2024;"FAVORITE RECORDINGS";1711561808;1711562061;;;
"Mutantes (os)";"A divina comedia ou ando meio desligado";"Avé lucifer";1970;"POLYDOR";1711562059;1711562198;;;
"Ezechiel Pailhes";"Mélopée";"Elégie";2022;"CIRCUS COMPANY";1711562194;1711562405;"https://open.spotify.com/track/5gJQronzkgEkyN2EvvlLDz";"https://www.deezer.com/track/1769223507";"https://music.apple.com/fr/album/%C3%A9l%C3%A9gie/1626560151?i=1626560747&uo=4"
"Julien Lourau";"Label Bleu, 22 ans déjà (1983-2003)";"Erotik";;"LABEL BLEU";1711562519;1711562805;"https://open.spotify.com/track/3C5AJDXQkBsNbW0eS21Wgb";"https://www.deezer.com/track/67655761";"https://music.apple.com/fr/album/erotik/651630026?i=651630219&uo=4"
"The Brecker Brothers";"The Brecker bros";"Some skunk funk";1973;"SONY BMG";1711562801;1711563151;;"https://www.deezer.com/track/1093323";
"John Coltrane";"Coltrane's sound";"26-2";;"ATLANTIC";1711563150;1711563520;"https://open.spotify.com/track/3m88YPqvxIj4VV0JJKR5FZ";"https://www.deezer.com/track/668507";"https://music.apple.com/fr/album/26-2/50234589?i=50234702&uo=4"
"John Coltrane";"John Coltrane & Johnny Hartman";"Lush Life";1963;"IMPULSE";1711563517;1711563844;"https://open.spotify.com/track/0Srs2sPdZTfFvvfLP4DGa0";"https://www.deezer.com/track/1085238";
"Abbey Lincoln";"A turtle's dream";"Avec le temps";1994;"UNIVERSAL";1711563843;1711564178;;"https://www.deezer.com/track/1226337512";"https://music.apple.com/fr/album/avec-le-temps/1442574731?i=1442575240&uo=4"
"Lars Luis Linek";"Modern/Tradition : Balkan states / Vol. 2";"Serbian Guitar Duo";2012;"SELECTED SOUND";1711564175;1711564319;;;
"Lars Luis Linek";"Modern/Tradition : Balkan states / Vol. 2";"Serbian Guitar Duo";2012;"SELECTED SOUND";1711564316;1711564368;;;
"Goran Bregovic";"Underground";"Mesecina / Moonlight";1990;"MERCURY";1711564367;1711564901;;"https://www.deezer.com/track/1098417312";
"Bojan Zulfikarpasic";"Koreni";"Gradino kolo";1998;"LABEL BLEU";1711564367;1711564668;"https://open.spotify.com/track/16CYkoqY705rGj29eIxWgl";"https://www.deezer.com/track/68538380";"https://music.apple.com/fr/album/gradino-kolo/665871871?i=665871879&uo=4"
"Julien Lourau";"The rise";"Tu mi turbi";2002;"LABEL BLEU";1711564901;1711565257;;"https://www.deezer.com/track/67655755";
"Banda La Republica";"Neotropico";"Como me da la gana";2010;"MERLIN STUDIOS";1711565255;1711565487;"https://open.spotify.com/track/69ot67DuG3cEsGUMeMYMUt";"https://www.deezer.com/track/86222947";"https://music.apple.com/fr/album/como-me-da-la-gana/384756553?i=384756695&uo=4"
"Orchestre Des Concerts Lamoureux";"Hommage à Lili Boulanger";"Psaume 129";1958;"CLUB NATIONAL DU DISQUE";1711565487;1711565854;;;
"Wayne Shorter";"Native dancer";"Ponta de areia (feat. Milton Nascimento)";1974;"CBS";1711565850;1711566163;;;
"Julien Lourau";"Power of soul";"Love and peace";2021;"KOMOS";1711566160;1711566515;"https://open.spotify.com/track/0oxv3jjmtuNXkHaWWZwkyc";"https://www.deezer.com/track/1414511002";
"The Grogans";"Find me a cloud";"Day dreamed";2023;"RECORDS RECORDS";1711566463;1711566733;"https://open.spotify.com/track/3m8zT0xw6y0ast3q29RPWa";"https://www.deezer.com/track/2363038275";"https://music.apple.com/fr/album/day-dreamed/1696884292?i=1696884772&uo=4"
