"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Pongo";"Baia (EP)";"Quero mais";"2018";"JARDIN ROUGE";1723665476;1723665617;"https://music.apple.com/fr/album/quero-mais/1460656511?i=1460656712&uo=4";;
"Sunflowers";"A Strange Feeling of Existential Angst";"Programmatic advertising";"2023";"ONLY LOVERS RECORDS";1723665616;1723665766;"https://music.apple.com/fr/album/programmatic-advertising/1670956479?i=1670957042&uo=4";"https://open.spotify.com/track/4lNcdJY3oM5lzy7OVCySw3";
"Jad Wio";"Fleur de Métal";"Bienvenue";"1992";"SQUATT";1723665761;1723666013;"https://music.apple.com/fr/album/bienvenue/1451538563?i=1451538565&uo=4";"https://open.spotify.com/track/1YAgyH7wH3WbTOtDh5UE52";
"This Is The Kit";"Sensations in the dark";"Sensations in the dark";"2024";"ROUGH TRADE RECORDS";1723666000;1723666164;"https://music.apple.com/fr/album/sensations-in-the-dark/1726577492?i=1726577498&uo=4";"https://open.spotify.com/track/2f50vHZT9bPVA1JWMwjYkw";
"The Dixie Cups";"Saturday night fish fry - new orleans funk and soul";"Iko iko";"1965";"SOUL JAZZ";1723666159;1723666279;;;
"Duo Ruut";"44èmes rencontres Trans Musicales de Rennes 2022";"Nightingale";"2022";"LES TRANS";1723666276;1723666461;;;
"Alain Bashung";"Bleu petrole";"Venus";"2008";"BARCLAY";1723666459;1723666715;"https://music.apple.com/fr/album/venus/1440511541?i=1440511554&uo=4";;
"The Banjo Lounge 4";"Get Ur tweed on";"Mundian to bach ke";"2017";"JOHNNY ROCK RECORDS";1723666713;1723666949;"https://music.apple.com/fr/album/mundian-to-bach-ke/1617428359?i=1617428365&uo=4";"https://open.spotify.com/track/1mY1UrS4zNQOFJMcVrtkrD";"https://www.deezer.com/track/1698934427"
"mui zyu";"Nothing or something to die for";"Donna likes parasites";"2024";"FATHER/DAUGHTER RECORDS";1723666948;1723667187;;;
"Bill Evans Trio";"Waltz for Debby";"Waltz for Debby";"1961";"RIVERSIDE";1723667179;1723667596;"https://music.apple.com/fr/album/waltz-for-debby-take-1/1440781974?i=1440783188&uo=4";;
"Randy Newman";"The Randy Newman Songbook vol. 3";"I love L.A.";"2016";"NONESUCH";1723667588;1723667738;"https://music.apple.com/fr/album/i-love-l-a/1135114525?i=1135115532&uo=4";"https://open.spotify.com/track/1jbR2uIJYKPMToa7elRnOZ";"https://www.deezer.com/track/4089634"
"Bobby Freeman";"The roots of punk rock music 1926-1962";"Do you wanna dance";"1958";"FREMEAUX ET ASSOCIES";1723667734;1723667887;"https://music.apple.com/fr/album/do-you-wanna-dance/1591930757?i=1591931134&uo=4";"https://open.spotify.com/track/7fbs4gEY2PkKT6p6fH89bD";
"Yannis & The Yaw";"Lagos, Paris, London";"Under the strikes (feat. Tony Allen)";"2024";"TRANSGRESSIVE";1723667885;1723668153;"https://music.apple.com/fr/album/under-the-strikes-feat-tony-allen/1734645730?i=1734646547&uo=4";;
"Vonfelt";"Soleil";"Soleil";"2023";"VRAIMENT RECORDS";1723668139;1723668380;"https://music.apple.com/fr/album/soleil/1707156231?i=1707156233&uo=4";"https://open.spotify.com/track/0ZwHSdbwvNuk3oYCFZKCJY";"https://www.deezer.com/track/2452069505"
"Sigur Ros";"Hvarf / Heim";"Samskeyti";"2007";"EMI";1723668375;1723668695;;;
"Paolo Conte";"Un gelato al limon";"Bartali";"1979";"RCA";1723668678;1723668827;"https://music.apple.com/fr/album/bartali/1614485797?i=1614485801&uo=4";"https://open.spotify.com/track/7wezM3he7KFOtMZB9044Ku";
"Mose Allison";"V-8 Ford blues";"Hey, good lookin'";"1961";"COLUMBIA";1723668822;1723668924;"https://music.apple.com/fr/album/hey-good-lookin-remastered/1020750085?i=1020750351&uo=4";;
"Jean Jacques Milteau";"Key to the highway";"Sunshine of your love";"2024";"DIXIEFROG";1723668924;1723669137;;;
"Golden Gate Quartet";"The good book";"Gospel train";"2003";"COLUMBIA";1723669153;1723669274;;;"https://www.deezer.com/track/2389536045"
"Independent Trio";"Ignition";"Night Train";"2010";"POPCORNLAB";1723669272;1723669459;;"https://open.spotify.com/track/4iNec7fN4b8j2BlcnOc6tT";"https://www.deezer.com/track/5525378"
"Lambchop";"Awcmon / Noyoucmon";"Under a dream of a lie";"2004";"LABELS";1723669456;1723669677;;"https://open.spotify.com/track/4UG0cXivVRuOUdwuUvwXH7";
"Laventure";"Give";"Give";"2021";"AUTOPRODUCTION";1723669675;1723669901;;"https://open.spotify.com/track/43IWbyBqPyNlMx6fZ1nm7Q";
"Ella Grace";"Reverence";"Nine";"2024";"AUTOPRODUCTION";1723669905;1723670045;;;"https://www.deezer.com/track/1067661402"
"El Michels Affair";"Enter the 37th chamber";"Can it all be so simple";"2009";"FAT BEATS RECORDS";1723670044;1723670239;;"https://open.spotify.com/track/4UTIaNm0myRUwCOaVuZJHR";"https://www.deezer.com/track/131821378"
"Jacqueline Taieb";"J'suis pas nette";"J'suis pas nette";"1979";"CARRERE";1723670237;1723670445;;;
"JJ Cale";"Troubadour";"Hey baby";"1976";"MERCURY";1723670440;1723670630;;;
"Orlando Vallejo";"Orlando Vallejo / Las voces del siglo";"Ya no alumbra tu estrella";"2006";"EGREM";1723670631;1723670810;;;
"Millar Brass Ensemble";"Bibbidi Bobbidi Bach / Les airs de Disney dans le style des compositeurs classiques";"Chim Chim cheree - pour ensemble de cuivres / d'après la musique du film 'Mary Poppins""""";"1996";"DELOS";1723670809;1723670924;;;
"Saint Etienne";"Good humour";"Woodcabin";"1998";"CREATION RECORDS";1723670921;1723671165;;;
"De Flore";"Météo astrale";"Météo astrale";"2023";"BONBONBON";1723671165;1723671384;;"https://open.spotify.com/track/349gkklFcbdSdB4JI5V46e";
