"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Dido";"Life for rent";"White flag";"2003";"ARISTA";1748685534;1748685772;"https://music.apple.com/fr/album/white-flag/299104957?i=299105092&uo=4";"https://www.deezer.com/track/2654326";"https://open.spotify.com/track/6si71supnBUhddjR2FJc2L"
"Camp Lo";"Uptown saturday night";"Sparkle";"1997";"ARISTA";1748685771;1748685987;;"https://www.deezer.com/track/969391";"https://open.spotify.com/track/2z3yusFTUqBSSmxRPk9Bzn"
"Charif Megarbane";"Hawalat";"East of what";"2025";"HABIBI FUNK";1748685984;1748686188;"https://music.apple.com/fr/album/east-of-what/1837431772?i=1837431781&uo=4";"https://www.deezer.com/track/3504580431";"https://open.spotify.com/track/3QR6IaoxtJLKzZXvwtFxwV"
"Sault";"Untitled (God)";"God is love";"2022";"FOREVER LIVING ORIGINALS";1748686187;1748686398;;"https://www.deezer.com/track/2020036227";"https://open.spotify.com/track/3OFW1fKDdTTb3ZQ62UOLZy"
"David Porter";"I got soul  blaxploitation moods";"I can tell no difference";"1970";"PLAYOFF RECORDS";1748686397;1748686585;;"https://www.deezer.com/track/107988398";
"Norman Brown";"Trojan Suedehead box set";"La la at the end";"1973";"TROJAN RECORDS";1748686584;1748686814;;;
"Canned Heat";"Let's work together (The best of)";"My time ain't long";"1970";"EMI";1748686812;1748687037;;"https://www.deezer.com/track/396434522";"https://open.spotify.com/track/6MYHQcCj7ZVrRG56RyiasM"
"The Marketts";"BOF / Pulp fiction";"Pulp fiction : Out of limits";"2002";"UNIVERSAL";1748687036;1748687160;;;
"The Liminanas";"Faded";"Tu viens Marie ?";"2025";"BECAUSE MUSIC";1748687158;1748687360;;"https://www.deezer.com/track/3088203711";"https://open.spotify.com/track/1yY2iWYTtce6Zw9WHBfD8r"
"Donna Blue";"Into the realm of love";"Mains de l'amour";"2024";"SNOWSTAR RECORDS";1748687359;1748687656;;"https://www.deezer.com/track/2633554282";"https://open.spotify.com/track/0yISkg1jkmNCxzZEXwdTGN"
