"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Andrew Bird";"Inside problems";"Eight";2022;"LOMA VISTA";1705225998;1705226403;"https://open.spotify.com/track/52NczVizsfo25zI403QkdU";;
"Ticklah";"Humble Dubbers";"Nine years";2017;"MELTING RECORDS";1705226399;1705226606;;"https://www.deezer.com/track/10528774";
"Arthur H";"Souchon dans l'air";"J'ai dix ans";2017;"POLYDOR";1705226606;1705226783;;"https://www.deezer.com/track/370832051";"https://music.apple.com/fr/album/jai-dix-ans/1440883213?i=1440883228&uo=4"
"Us3";"Hand on the torch / The jazz mixes";"Eleven long years";1993;"BLUE NOTE";1705226777;1705227003;"https://open.spotify.com/track/4eWSorDYkq5Xq22pgsdgCJ";"https://www.deezer.com/track/3361463";"https://music.apple.com/fr/album/eleven-long-years/724502027?i=724502675&uo=4"
"Roy Hargrove";"Earfood";"I'm not so sure";2008;"EMARCY";1705227001;1705227348;"https://open.spotify.com/track/1AZRzlMAaXFndLEvHO8Sf6";;"https://music.apple.com/fr/album/im-not-so-sure/1443168380?i=1443168566&uo=4"
"Buika";"El ultimo trago";"Luz de luna";2009;"WARNER MUSIC SPAIN";1705227347;1705227556;;;
"Jay-Jay Johanson";"Tattoo";"Even in the Darkest Hour";1998;"BMG";1705227555;1705227785;"https://open.spotify.com/track/78xZpDDa7ZZOISk087LEvE";;
"Portishead";"Portishead";"Only you";1997;"GO BEAT";1705227784;1705228082;"https://open.spotify.com/track/2qKkC9cODRjIlsdyEkSJLQ";;"https://music.apple.com/fr/album/only-you/1440933279?i=1440933395&uo=4"
"Ken Thorne";"BOF / Inspector Clouseau (l'infaillible inspecteur Clouseau)";"In the alley ways";1968;"KRITZERLAND";1705228081;1705228288;;;
"Jeanne Moreau";"Le tourbillon";"On dit que je ne suis pas sage";1965;"POLYGRAM";1705228287;1705228491;;;
"Mario Carbotta";"Caspar furstenau : Musique maconnique";"Maurer-gesange : Zur freude / Pour soli choeur d'hommes flute traversiere et guitare";1999;"DYNAMIC";1705228491;1705228637;;;
"Michael Kiwanuka";"Home again";"Tell Me a Tale";2012;"POLYDOR";1705228636;1705228882;"https://open.spotify.com/track/3ZRvYw3UuvHemty0UHKRSI";"https://www.deezer.com/track/16668495";
"Resavoir";"Resavoir";"Heavenly";2023;"INTERNATIONAL ANTHEM";1705228879;1705229029;"https://open.spotify.com/track/3aSaH6dXLjgxGpjVGfGZCy";;
"Katy Kirby";"Blue raspberry";"Wait listen";2024;"ANTI RECORDS";1705228991;1705229262;"https://open.spotify.com/track/4J6auml0WFugnzTWuEEgdW";;"https://music.apple.com/fr/album/wait-listen/1709513158?i=1709513170&uo=4"
"Joni Mitchell";"Clouds";"Both sides, now";1973;"REPRISE";1705229254;1705229526;;;
"Nyron Higor";"Fio de lâmina";"Imaginário";2022;"NYRON HIGOR";1705229524;1705229732;"https://open.spotify.com/track/2qJrvT5R9ZxMUYIKBX7tqO";;"https://music.apple.com/fr/album/imagin%C3%A1rio/1666287935?i=1666287939&uo=4"
"Daniel Caesar";"Valentina";"Valentina";2023;"ISLAND DEF JAM";1705229730;1705229883;"https://open.spotify.com/track/0b83L1ToHRiwlpmUAjiCHc";;
"Tricky";"False idols";"Valentine";2013;"K7 RECORDS";1705229882;1705230075;"https://open.spotify.com/track/2DfR99Uwbx3pc8bMzcvB7X";"https://www.deezer.com/track/67178787";
"Radiohead";"In rainbows";"15 steps";2007;"4AD";1705230073;1705230310;;;
"Natalia Beylis";"Mermaids";"The lighthouse trembles";2023;"TOUCH SENSITIVE";1705230308;1705230521;"https://open.spotify.com/track/4JytmdEyvigzk4MfIR1gEU";;"https://music.apple.com/fr/album/the-lighthouse-trembles/1698491742?i=1698491896&uo=4"
"Etienne Daho";"Eden";"Les bords de seine (feat. Astrud Gilberto)";1996;"VIRGIN";1705230515;1705230723;;;
"Billie Holiday";"Le blues de Billie Holiday 1946 - 1959";"April in Paris";1956;"VERVE";1705230721;1705230901;;;
"Thibault Cauvin";"Thibault Cauvin : Films";"Ascenseur pour l'échafaud : Generique (feat. Lucienne Renaudin Vary)";2021;"SONY CLASSICAL";1705230900;1705231174;;;
"Tim Buckley";"Blue Afternoon";"Happy time";1970;"RHINO RECORDS";1705231172;1705231365;;;
"Oumou Sangare";"Acoustic";"Fadjamou (Acoustic)";2020;"NO FORMAT";1705231363;1705231651;;"https://www.deezer.com/track/946301992";
"Blue Lake";"Sun Arcs";"Fur";2023;"TONAL UNION";1705231652;1705231870;"https://open.spotify.com/track/0gCSRpNBTP6M74KQZlXdGf";;"https://music.apple.com/fr/album/fur/1676038814?i=1676039244&uo=4"
"Bill Withers";"Just as I am";"Harlem";1971;"COLUMBIA";1705231870;1705232070;"https://open.spotify.com/track/6JumfGk4f9E5KLT086I75s";"https://www.deezer.com/track/2312056";
"The Divine Comedy";"The best mistakes";"The best mistakes";2022;"PIAS";1705232069;1705232291;"https://open.spotify.com/track/1ReiCYUoqADhIuFvV96rtz";;
"Brad Mehldau";"Live in Tokyo";"Things behind the sun";2004;"NONESUCH";1705232289;1705232566;"https://open.spotify.com/track/0wJYwZ5FXKEsxpuyfKzUpv";;
"Flavien Berger";"Dans cent ans";"Soleilles";2023;"PAN EUROPEAN RECORDING";1705232561;1705232823;"https://open.spotify.com/track/7g0bNOlkPE8Ig8rtG5Rark";;
"Tele Novella";"Poet's tooth";"Broomhorse";2023;"KILL ROCK STARS";1705232820;1705233002;"https://open.spotify.com/track/5MmnKq5fwg40MBwqD0OXyn";;
"Branko Mataja";"Over fields and mountains";"Susti bagrem beli";2022;"NUMERO GROUP";1705232999;1705233266;"https://open.spotify.com/track/3k0cZumMfElJ3QoziZMtHH";"https://www.deezer.com/track/1583180132";
"The Paragons";"Treasure isle/Duke Reid's legacy/The true story of ska, rocksteady, dub and reggae";"Island in the sun";1967;"JAHSLAMS";1705233266;1705233456;"https://open.spotify.com/track/3sHzZSmkmQOFaiVX1VNRqF";;"https://music.apple.com/fr/album/island-in-the-sun/150380423?i=150380535&uo=4"
"Vampire Weekend";"Vampire weekend";"A-punk";2008;"XL RECORDS";1705233454;1705233590;"https://open.spotify.com/track/3AydAydLzyyZutA0375XIz";"https://www.deezer.com/track/937332";"https://music.apple.com/fr/album/a-punk/271489741?i=271489744&uo=4"
"Gang Starr";"No more Mr. Nice Guy";"Dj premier in deep concentration";1989;"WILD PITCH RECORDS";1705233589;1705233778;;"https://www.deezer.com/track/1357441642";"https://music.apple.com/fr/album/dj-premier-in-deep-concentration/1244741787?i=1244742130&uo=4"
"Kool & The Gang";"Light Of Worlds";"Summer Madness";1974;"MERCURY";1705233648;1705233904;"https://open.spotify.com/track/2uMqG8w8oi09fB2YA2QLOm";"https://www.deezer.com/track/2114240";"https://music.apple.com/fr/album/summer-madness/1442668757?i=1442668947&uo=4"
"Jean-Claude Watrin";"Retour au club meduse";"Game city";1985;"SPACETALK";1705233903;1705234186;;;
"Nawari";"Riddim poetry";"Zoo Mina Bali";1985;"INTO THE DEEP TREASURY";1705234178;1705234465;;;
"Kiledjian";"The otium mixtape";"Shaadü (feat. Sako Wana)";2024;"UNDERDOG RECORDS";1705234459;1705234677;;;
"Ras G";"Raw Fruit Vol. 5 & 6";"Greentea wit the green tree";2020;"FAT BEATS RECORDS";1705234670;1705234853;"https://open.spotify.com/track/1qWrxUnHOkw2vNl7omVqQD";;"https://music.apple.com/fr/album/greentea-wit-the-green-tree/1502687389?i=1502687398&uo=4"
"Owen Gray";"Soul Jazz records presents : Studio One rocksteady volume 2";"Give me a little sign";1968;"SOUL JAZZ RECORDS";1705234851;1705235039;;"https://www.deezer.com/track/137645227";
"Sharon Jones And The Dap Kings";"Give the people";"Get up and get out";2013;"DAPTONE RECORDS";1705235033;1705235204;;;
"Sonny Smith";"Rod for your love";"Refugees";2018;"EASY EYE SOUND / NONESUCH RECORDS";1705235203;1705235361;"https://open.spotify.com/track/2bAb32cc2LiSrWMF5u7HGg";"https://www.deezer.com/track/463271542";
"Barefoot Jerry";"Southern delight / Barefoot Jerry";"Quit while you're ahead";1971;"PUMPKIN RECORD PRODUCTIONS";1705235359;1705235547;;;
"Ramsey Lewis";"Another Voyage";"Bold And Black";1969;"CADET";1705235545;1705235788;;"https://www.deezer.com/track/2175447";
"The Rolling Stones";"Exile on main St.";"Ventilator blues";1972;"POLYDOR";1705235788;1705235985;"https://open.spotify.com/track/74mpiRPDd2rFeBR1Yl60I3";;
"Wreckless Eric";"Leisureland";"Standing water";2023;"TAPETE RECORDS";1705235968;1705236170;"https://open.spotify.com/track/0zJyl2dC1FzzAr82qL2HS9";"https://www.deezer.com/track/2295067415";
"Alain Bashung";"Pizza";"Gaby oh! Gaby";1980;"BARCLAY";1705236167;1705236398;;;
"Babadu";"Americana / Rock your soul";"I love music";1979;"BBE";1705236396;1705236620;;;
"The Brothers Johnson";"Classics volume 11";"""""q""""";1987;"AM RECORDS";1705236606;1705236802;;;
"Sinnamon,";"Thanks to you";"Thanks to you (Original version)";1989;"TOM-TOM CLUB";1705236799;1705237135;;;
"Loveshadow";"II";"Undone";2023;"DARK ENTRIES RECORDS";1705237123;1705237394;"https://open.spotify.com/track/45JFCdS5cJuiSMqM63Al9B";"https://www.deezer.com/track/2490937631";"https://music.apple.com/fr/album/undone/1711106411?i=1711106929&uo=4"
"Kcidy";"Quelque chose de bien";"Silence et tendresse";2024;"VIETNAM";1705237394;1705237568;"https://open.spotify.com/track/1u7EMHPNhehvzTmr7J6qZ4";;"https://music.apple.com/fr/album/silence-et-tendresse/1718125506?i=1718126569&uo=4"
"Steve Hiett";"Down on the road by the beach";"The next time";1983;"BE WITH RECORDS";1705237564;1705237715;;;
"Kara Jackson";"Why does the earth give us people to love ?";"Lily";2023;"SEPTEMBER RECORDINGS";1705237713;1705237887;"https://open.spotify.com/track/1UklQvWcGtHSvn5TuYO1P8";;
"Anne Sofie Von Otter";"Gustav Mahler : Lieder";"Kindertotenlieder : Oft denk' ich sie sind nur ausgegangen - pour mezzo soprano et orchestre";2004;"DEUTSCHE GRAMMOPHON";1705237886;1705238067;;;
