"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Jamiroquai";"Travelling without moving";"Didjital vibrations";1996;"SONY";1712570317;1712570662;"https://music.apple.com/fr/album/didjital-vibrations-remastered/603751537?i=603752447&uo=4";;
"Robbi Curtice";"Nothing to write home about";"Seven years later";2023;"FREAKSVILLE";1712570655;1712570856;"https://music.apple.com/fr/album/seven-years-later/1676064196?i=1676064207&uo=4";"https://open.spotify.com/track/6AGb9dxVfG7MPF8KXNPAaW";
"Belle And Sebastian";"The third eye centre";"Your secrets";2013;"ROUGH TRADE RECORDS";1712570855;1712571036;"https://music.apple.com/fr/album/your-secrets/668687751?i=668687990&uo=4";;"https://www.deezer.com/track/74516186"
"Poppys";"Les annees Barclay";"Let the sunshine in (Laissez entrer le soleil)";1971;"BARCLAY";1712571030;1712571245;;;
"Maurice Andre";"L'art de Maurice André / enregistrements de 1974 à 1984";"Concerto en fa min TWV 51 : F1 : Largo e piano - pour trompette et orchestre";1991;"EMI";1712571244;1712571445;;;
"A TRIBE CALLED QUEST";"People's instinctive travels and the paths of rhythm";"Can i kick it?";1990;"JIVE";1712571445;1712571697;"https://music.apple.com/fr/album/can-i-kick-it/266768420?i=266768597&uo=4";"https://open.spotify.com/track/3Ti0GdlrotgwsAVBBugv0I";
"Kendra Morris";"Babble";"Woman";2023;"KARMA CHIEF RECORDS";1712571697;1712571923;"https://music.apple.com/fr/album/woman/1657013337?i=1657013352&uo=4";"https://open.spotify.com/track/7rt87zEupdz4GDysdLxvEv";"https://www.deezer.com/track/2042771977"
"Black Pumas";"Chronicles of a diamond";"Tomorrow";2023;"PIAS";1712571922;1712572212;"https://music.apple.com/fr/album/tomorrow/1700909907?i=1700912460&uo=4";"https://open.spotify.com/track/2qVsfM94V16cWsqBl1YKxC";"https://www.deezer.com/track/2395061775"
"Yoni Mayraz";"Dybbuk Tse !";"Painkillers";2023;"ASTIGMATIC RECORDS";1712572206;1712572425;"https://music.apple.com/fr/album/painkillers/1687460635?i=1687460986&uo=4";"https://open.spotify.com/track/5UoDEiibLvl259q9vkxWwa";
"Project Gemini";"Colours & light";"Lost in the woods (bachannal)";2024;"MR BONGO";1712572418;1712572652;"https://music.apple.com/fr/album/lost-in-the-woods-bachannal/1721546677?i=1721547367&uo=4";;
"Moriarty";"Drifting letter office archive";"Animals can't laugh";2007;"NAIVE";1712572646;1712572866;"https://music.apple.com/fr/album/animals-cant-laugh/295573856?i=295573943&uo=4";"https://open.spotify.com/track/1aTH8cBxhJUqt0nxVJSTzi";"https://www.deezer.com/track/92216470"
"Paul Simon";"You're the one";"You're the one";2000;"WARNER BROS";1712572860;1712573127;"https://music.apple.com/fr/album/youre-the-one/380591854?i=380591919&uo=4";"https://open.spotify.com/track/0NlYBIdX1wt6ibV3d1O4fV";"https://www.deezer.com/track/6581121"
"Mac Demarco";"One Wayne G";"20221217 2";2023;"MAC DEMARCO, LLC";1712573120;1712573296;"https://music.apple.com/fr/album/20221217-2/1681871263?i=1681892927&uo=4";"https://open.spotify.com/track/0mqlk1OgqFqisNkwOzOvtA";"https://www.deezer.com/track/2238195267"
"Aldous Harding";"Warm Chris";"Tick tock";2022;"4AD";1712573289;1712573512;"https://music.apple.com/fr/album/tick-tock/1598442016?i=1598442330&uo=4";"https://open.spotify.com/track/0Q7tKJdvKx6yyJ8qSf6elE";"https://www.deezer.com/track/1674151977"
"Bala Desejo";"Baile de mascaras (recarnaval)";"Baile de mascaras (recarnaval) (radio edit)";2023;"MR BONGO";1712573506;1712573709;;;
"Brigitte Fontaine";"Genre humain";"Comme à la radio";1995;"VIRGIN";1712573703;1712574058;"https://music.apple.com/fr/album/comme-%C3%A0-la-radio/696623320?i=696623463&uo=4";"https://open.spotify.com/track/7LQcYhneLBhzqvTZVRFREt";"https://www.deezer.com/track/5703818"
"Shabaka";"Perceive its beauty, acknowledge its grace";"Kiss me before I forget";2024;"IMPULSE";1712574051;1712574227;;;
"Esther Phillips";"BOF / 127 heures";"If you love me (really love me)";1964;"INTERSCOPE RECORDS";1712574221;1712574425;;;"https://www.deezer.com/track/1253659422"
"Amy Winehouse";"Back to black";"Some Unholy War";2006;"ISLAND";1712574424;1712574571;"https://music.apple.com/fr/album/some-unholy-war/1422677780?i=1422677789&uo=4";"https://open.spotify.com/track/5DEitTu33CUjozBijXiLNb";"https://www.deezer.com/track/2176860"
"Digable Planets";"Reachin' (a new refutation of time and space)";"Pacifics";1993;"PENDULUM REC";1712574562;1712574834;"https://music.apple.com/fr/album/pacifics-from-the-original-motion-picture-soundtrack/725211790?i=725211794&uo=4";;
"Guts";"Paradise for all";"Senza";2012;"HEAVENLY";1712574833;1712575070;"https://music.apple.com/fr/album/senza/913987682?i=913987754&uo=4";"https://open.spotify.com/track/4hFriZdwZB26eeY6cA4b6G";"https://www.deezer.com/track/84371031"
"Flavien Berger";"Contrebande 02 : Le disque de l'été";"Sapon";2024;"PAN EUROPEAN RECORDING / VIBRANCE";1712575064;1712575255;;"https://open.spotify.com/track/1B8PvyOSEtzXhXuBK4nrso";"https://www.deezer.com/track/2521119241"
"William Doyle";"Eternal springs";"Cannot unsee";2024;"TOUGH LOVE RECORDS";1712575253;1712575444;"https://music.apple.com/fr/album/cannot-unsee/1710623653?i=1710623953&uo=4";"https://open.spotify.com/track/5DQWqigPnGjhbuiJ6Y8Vf1";
"George Martin & His Orchestra";"London by George";"I Am The Walrus";1968;"UNITED ARTISTS";1712575437;1712575637;;;
"Billy Swan";"Country funk III 1975-1982";"Oliver Swan";1977;"LIGHT IN THE ATTIC RECORDS";1712575629;1712575815;"https://music.apple.com/fr/album/oliver-swan/1304549736?i=1304552900&uo=4";"https://open.spotify.com/track/1lgHitq5AMx8uxk4Eai1tf";
"Rosana";"Brazilian disco boogie sounds volume 2";"Alegria no ar.";1983;"FAVORITE RECORDINGS";1712575809;1712576009;;;
"Yom";"Celebration";"Longing for the beat";2021;"KOMOS";1712576007;1712576242;"https://music.apple.com/fr/album/longing-for-the-beat/1562114243?i=1562115048&uo=4";"https://open.spotify.com/track/26GeHiRhxctwQ0A99h24jK";"https://www.deezer.com/track/1330164162"
"The Seshen";"Cyan";"1000 lights";2020;"TRU THOUGHTS";1712576233;1712576431;"https://music.apple.com/fr/album/1000-lights/1485870734?i=1485870741&uo=4";"https://open.spotify.com/track/0dXXFmqbnyWokny9b011ns";"https://www.deezer.com/track/756196152"
"Marie Kalinine";"Paul Dukas : Cantates choeurs et musique symphonique";"Les sirènes - pour mezzo-soprano choeur de femmes et orchestre";2015;"EDICIONES SINGULARES";1712576425;1712576668;;;
"Billie Holiday";"You go to my head";"Crazy he calls me";1949;"MCA";1712576662;1712576847;"https://music.apple.com/fr/album/crazy-he-calls-me-single-version/1427411997?i=1427414298&uo=4";;
"MGMT";"Loss to life";"Loss of life (Part 2)";2024;"MOM+POP";1712576843;1712576955;;"https://open.spotify.com/track/1p4CTJkITmH6usnUIQhN84";"https://www.deezer.com/track/2668239502"
