"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"DJ Shadow";"Endtroducing.....";"What does your soul look like (Part 4)";"1994";"MOMAX";1731751195;1731751497;;;
"Tyler The Creator";"CHROMAKOPIA";"Take your mask off";"2024";"COLUMBIA";1731751493;1731751746;;;
"People'S Pleasure With Alive And Well";"Do you hear me talking to you";"A feeling inside";"1976";"ATHENS OF THE NORTH";1731751742;1731752036;;;
"Dirk Maassen";"Inception";"Waterways";"2024";"MUSIC+";1731752032;1731752178;"https://www.deezer.com/track/2703272462";"https://open.spotify.com/track/2cjUgqoliiWCe8pgvJZWrc";
"John Lennon";"Imagine";"Imagine";"1971";"EMI";1731752174;1731752354;"https://www.deezer.com/track/16800254";;
"Nicolas Michaux";"Vitalisme";"Chaleur humaine";"2024";"CAPITANE RECORDS";1731752353;1731752565;"https://www.deezer.com/track/2976138201";"https://open.spotify.com/track/0ApEEBoGTbfuOoUgcT8q7e";
"Minimal Orchestra";"Lift off";"Don't you dare (part 1)";"2023";"I.O.T RECORDS";1731752562;1731752750;;;
"Erik Truffaz";"Bending new corners";"Bending new corners";"1999";"BLUE NOTE";1731752748;1731753232;;;
"Ramp";"Come Into Knowledge";"Daylight";"1977";"VERVE";1731753227;1731753477;"https://www.deezer.com/track/954681";"https://open.spotify.com/track/2B2MpyO86cVAVjNyBDhXYc";
"Marlena Shaw";"Who is This Bitch, Anyway ?";"Feel like making love";"1974";"BLUE NOTE";1731753475;1731753775;"https://www.deezer.com/track/85495746";"https://open.spotify.com/track/39DanAA9hJkpxEbRfJxrCA";
"Air";"Premiers symptomes";"Casanova 70";"1999";"SOURCE";1731753771;1731754119;"https://www.deezer.com/track/95141008";"https://open.spotify.com/track/204iJy1scYTbl7cTwOG54O";
"Heather Woods Broderick";"Labyrinth";"Blood run through me";"2023";"WESTERN VINYL";1731754116;1731754446;"https://www.deezer.com/track/2113972687";"https://open.spotify.com/track/0fSbiqQ0kWbV9pBWAdgXAk";
"Choses Sauvages";"Incendie au paradis";"Incendie au paradis";"2024";"AUDIOGRAM";1731754447;1731754667;"https://www.deezer.com/track/2941945591";"https://open.spotify.com/track/3IoiixKPZXzFLfwHqtrLDU";
"Raina Rai";"Hagda";"Hamama";"1996";"LAFAMI PRODUCTIONS";1731754666;1731754889;"https://www.deezer.com/track/616475332";;
"John Mayall";"Bluesbreakers with Eric Clapton";"All your love";"1966";"DERAM";1731754887;1731755100;;;
"Don Covay And The Jefferson Lemon Blues Band";"The house of blue lights";"Key To The Highway";"1969";"SEPIA TONE";1731755099;1731755238;;;
"Bobby Oroza";"This love (part. 1)";"This love (part. 1)";"2018";"BIG CROWN RECORDS";1731755237;1731755522;;;
"Thomas Newman";"Bof / Tv / Six feet under";"Six feet under title theme";"2003";"UNIVERSAL";1731755520;1731755614;;;
"Bjork";"Debut";"Play dead";"1993";"ISLAND";1731755614;1731755842;"https://www.deezer.com/track/2629551242";;
"Adele";"BOF / Skyfall 007";"Skyfall";"2012";"XL RECORDINGS";1731755840;1731756124;"https://www.deezer.com/track/82715364";"https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm";"https://music.apple.com/fr/album/skyfall/566322358?i=566322365&uo=4"
"Darryl Baalki";"Part of Deeppa / Vol.2";"Heavenly sweetness (Jazz version)";"2024";"DEEPPA RECORDS";1731756121;1731756402;"https://www.deezer.com/track/3000815451";;
"Antonio Carlos Jobim";"Tide";"Takatanga";"1970";"A & M";1731756397;1731756663;"https://www.deezer.com/track/548589392";"https://open.spotify.com/track/1n3ZuMe1nlMcTd2YUHwvUU";
"Thomas Dutronc & Les Esprits Manouches";"Live is love";"Viens dans mon île";"2018";"BLUE NOTE";1731756661;1731756871;;;
"The Paragons";"Treasure isle/Duke Reid's legacy/The true story of ska, rocksteady, dub and reggae";"Island in the sun";"1967";"JAHSLAMS";1731756870;1731757059;"https://www.deezer.com/track/131236790";"https://open.spotify.com/track/3sHzZSmkmQOFaiVX1VNRqF";
"Dave Hamilton";"Detroit city grooves";"Soul Suite";"2005";"ACE RECORDS";1731757057;1731757370;"https://www.deezer.com/track/1734089717";;
"James Brown";"I feel good! - The best of";"Papa's got a brand new bag";"1965";"P0LYDOR";1731757369;1731757625;"https://www.deezer.com/track/2190567867";;
"Anna Erhard";"Botanical garden";"Hot family";"2024";"RADICALIS MUSIC";1731757623;1731757840;"https://www.deezer.com/track/2780012261";"https://open.spotify.com/track/0nMcIvLqvZUm5DHnCxmK9A";
"World Brain";"Open source";"Ville fleurie";"2024";"MANSION AND MILLIONS";1731757838;1731758060;"https://www.deezer.com/track/2764687621";"https://open.spotify.com/track/4q1CeBjgKebgj1J5Uu0qFB";
"Izco";"Rise";"Rise";"2021";"RINSE";1731758057;1731758248;"https://www.deezer.com/track/2253272327";"https://open.spotify.com/track/0QLYplsFt962r2P90oMv49";
"Cabanne";"Discopathy";"Dizzy";"2016";"MINIBAR";1731758248;1731758526;;;
"Marc Moulin";"Entertainment";"What was it again";"2004";"BLUE NOTE";1731758433;1731758694;;;
"Bajka";"Original raw soul III";"A vision 1/3";"1975";"NOW AGAIN";1731758690;1731758894;"https://www.deezer.com/track/1152156622";;
"Bananagun";"Why is the colour of the sky?";"Feeding the moon";"2024";"FULL TIME HOBBY";1731758894;1731759116;"https://www.deezer.com/track/2954783781";"https://open.spotify.com/track/2MX5QDg3zDeUgSXlwZQ8yM";
"The Doors";"Break on through";"Soul kitchen";"1967";"";1731759114;1731759326;"https://www.deezer.com/track/3614125";"https://open.spotify.com/track/2Xdc6qyaFBJZ8QW1KhpVci";"https://music.apple.com/fr/album/soul-kitchen/640047463?i=640047758&uo=4"
"Viking'S Remedy";"It's a french reggae party";"I spend my time";"2001";"BIG MAMA RECORDS";1731759324;1731759531;;;
"Nancy Holloway";"La collection sixties des ep's français / 1962-1966";"Quand un garçon me plaît";"1963";"UNIVERSAL";1731759526;1731759649;;;
"Louis Armstrong";"New Orleans memories";"Mahogany hall stomp";"1933";"CRISTAL";1731759649;1731759804;"https://www.deezer.com/track/1895414657";;
"Step By Step";"Compilation : Eccentric soul : The Cuca label";"She's gone";"1972";"NUMERO GROUP";1731759803;1731759982;"https://www.deezer.com/track/503932532";;
"Olympic Antigua";"Heavy heart";"A little walk";"2024";"OLYMPIC ANTIGUA";1731759977;1731760138;"https://www.deezer.com/track/2956654851";"https://open.spotify.com/track/1OboOwrYG7ndLaY6hYSBKC";
"Ivan Lins";"Abre alas";"Rei do carnaval";"1974";"KARDUM";1731760136;1731760285;"https://www.deezer.com/track/13240087";"https://open.spotify.com/track/12ZMt3CdbM4nMIQENoSTkM";
"20syl";"Sula bassana";"Sula bassana";"2024";"ON AND ON RECORDS";1731760283;1731760477;"https://www.deezer.com/track/2863544692";"https://open.spotify.com/track/2uw6xKVdWLBzxLH4ZeYM94";
"Pantin Plage";"PP";"Westcoast";"2021";"ECHO ORANGE";1731760475;1731760724;"https://www.deezer.com/track/1514172402";"https://open.spotify.com/track/6VhJKiKLLoaz9rjhF2JONy";
"Singers Unlimited";"The complete a capella sessions";"Since youve asked";"2006";"MPS";1731760724;1731760901;;;
"Mira Lu Kovacs";"Please, save yourself";"Pain train";"2024";"PLAY DEAD RECORDS";1731760901;1731761103;"https://www.deezer.com/track/2990169741";"https://open.spotify.com/track/6mCwq8iyriYQRV78bbn4rY";"https://music.apple.com/fr/album/pain-train/1767983294?i=1767983936&uo=4"
"Jordi Maso";"Federico Mompou : Oeuvres pour piano";"Fantasia sobre Au clair de la lune";"2010";"NAXOS";1731761099;1731761277;"https://www.deezer.com/track/2774566321";"https://open.spotify.com/track/4FkIAi9U9A5UQ9PwJoE5yt";
"Later.";"Walking on the line";"Treasure";"2023";"COOKIE RECORDS";1731761276;1731761433;"https://www.deezer.com/track/2104662647";"https://open.spotify.com/track/72oBoKqOLVQr7Tg9jt0AMc";
"Lex Amor";"Forward ever";"Sun4rain";"2024";"MODERN OAK";1731761432;1731761704;"https://www.deezer.com/track/2981057881";"https://open.spotify.com/track/1NpoUbtvta3fi4D10wboMK";
"Aretha Franklin";"A portrait of the Queen 1970-1974 / CD 3 : Young gifted and black";"Day dreaming";"1972";"BMG";1731761701;1731761937;"https://www.deezer.com/track/904815";"https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y";
"Bo / Alice In Wonderland";"Bof / Alice in wonderland/Hartley";"Rabbit hole";"1998";"VARESE SARABANDE";1731761928;1731762055;;;
"The Platters";"Yes we can/From Africa to Obama";"Twilight time";"1958";"MERCURY";1731762053;1731762218;"https://www.deezer.com/track/2150269";;"https://music.apple.com/fr/album/twilight-time/1452881164?i=1452881476&uo=4"
"Fairuz";"Wala kalif";"Sabah wu masa";"2002";"VIRGIN";1731762218;1731762494;;;
"Tony Dola";"De la glacière";"Original";"2024";"ENTRE-SOI";1731762493;1731762679;"https://www.deezer.com/track/2974009491";"https://open.spotify.com/track/1A2Luc0E16GDOD7N2X3tup";
"Four80east";"Nocturnal";"Hazy Lazy";"2001";"BOOMTANG RECORDS";1731762678;1731762939;"https://www.deezer.com/track/67383868";"https://open.spotify.com/track/53LBzaUAGt1sWI64pE7Hqu";
"Tom Misch";"Insecure";"Insecure";"2024";"BEYOND THE GROOVE";1731762936;1731763128;"https://www.deezer.com/track/2738885071";"https://open.spotify.com/track/3tLVfEh8kJhMkDaxvOzK1M";
"Chuck And Mary Perrin";"Folk is not a four letters word / Volume 2";"Flying";"1970";"CHERRY RED RECORDS";1731763127;1731763273;;;
"Geese";"4D Country";"Jesse";"2023";"PARTISAN - PLAY IT AGAIN SAM";1731763272;1731763447;"https://www.deezer.com/track/2372707825";"https://open.spotify.com/track/71h0heg5nqZ8JwuXahMWD9";
"Holy Tongue";"III";"Spirit mask";"2022";"AMIDAH";1731763446;1731763681;"https://www.deezer.com/track/2398125225";"https://open.spotify.com/track/4iRFeYzZgJZz0xabvOqkQt";
"Etienne Daho";"Les chansons de l'innocence retrouvée";"L'homme qui marche (Visconti's dub)";"2013";"POLYDOR";1731763679;1731763836;"https://www.deezer.com/track/2906695111";;
"Question Mark";"Wake up you! the rise and fall of nigerian rock 1972-1977/vol. 2";"Love";"2016";"N0W AGAIN";1731763834;1731764145;"https://www.deezer.com/track/123965110";;
"Homer";"Ensatina";"Deep sea (feat. Hether)";"2024";"BIG CROWN RECORDS";1731764144;1731764344;;;
"Blue States";"Man mountain";"The winfield audition";"2002";"DELABEL";1731764339;1731764559;"https://www.deezer.com/track/620488772";"https://open.spotify.com/track/3LOXNGxzxdKNM8M8OY41EP";
"Bloom Bat";"Honeist weirdo";"Drifting away";"2024";"AUTOPRODUCTION";1731764551;1731764781;;"https://open.spotify.com/track/3hspLYrhYyM6F1Y4j1bDEg";
"The Do";"On my shoulders";"On My Shoulders (Radio Edit)";"2007";"CINQ 7";1731764779;1731765032;;;
"Etta James";"Tell mama: The complete Muscle Shoals sessions";"I'd rather go blind";"1967";"CHARLY";1731765030;1731765183;"https://www.deezer.com/track/3984685";;
"Herbie Nichols";"Complete studio master takes";"The Third World";"1955";"BLUE NOTE";1731765181;1731765430;"https://www.deezer.com/track/1463532112";"https://open.spotify.com/track/7gpkoPvMZySW3q4EIYNzKl";
"The James Hunter Six";"Whatever it takes";"Mm-hmm";"2018";"DAPTONE";1731765331;1731765522;"https://www.deezer.com/track/779475852";"https://open.spotify.com/track/3p6ayi5G3CLdeiWp9lrJt4";
"Pink Floyd";"The wall";"The show must go on";"";"HARVEST (ET PM) , HARV";1731765515;1731765612;;;
"Rodolphe Raffalli";"A Georges Brassens";"Les croquants";"2001";"LA LICHERE";1731765611;1731765734;;;
