"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"The Three Seas";"Prithibi";"Prithibi";"2025";"EARSHIFT MUSIC";1767866158;1767866430;"https://www.deezer.com/track/3688798542";"https://open.spotify.com/track/0Kyea60HRUrUtplyhdUvlD";
"Brad Mehldau";"Ride into the sun";"Southern belle (feat. Daniel Rossen)";"2025";"NONESUCH";1767866427;1767866653;"https://www.deezer.com/track/3406360401";"https://open.spotify.com/track/300QZVVkyXkZiHptlvO0qM";
"Paul Hemmings";"The blues and the abstract uke";"Folsom prison blues";"2015";"LEADING TONE RECORDS";1767866653;1767866871;;;
"Hank Williams Jr";"Rich white honky blues";"My starter won't start";"2022";"EASY EYE SOUND";1767866865;1767867059;;;
"The Mad Lads";"Super breaks / Vol. 3";"Get out of my life, woman";"1966";"ACE RECORDS";1767867058;1767867242;"https://www.deezer.com/track/71399869";;
"Dry Cleaning";"Secret love";"Joy";"2026";"4AD";1767867240;1767867413;"https://www.deezer.com/track/3724161782";"https://open.spotify.com/track/69VnWaqockdVbacMEIfvQN";
"Calexico";"Feast of wire";"Close behind";"2003";"CITY SLANG";1767867410;1767867581;"https://www.deezer.com/track/2583043742";"https://open.spotify.com/track/4iszXI1Rm20tMnH99UnLjJ";
"Klo Pelgag";"Notre-Dame-des-Sept-Douleurs";"Soleil";"2020";"SECRET CITY RECORDS";1767867576;1767867785;"https://www.deezer.com/track/830242572";"https://open.spotify.com/track/1awPzn9LCa741fhTaFPjIo";
"Tierney Sutton";"Talking to the sun";"Springtime, I'll be there";"2025";"GEMINI RECORDS";1767867781;1767868036;"https://www.deezer.com/track/3450333911";"https://open.spotify.com/track/3Ipl3KXlRfdVko5caVVSxn";
"Natalia Lafourcade";"De todas las flores";"El lugar correcto";"2022";"ATO / SONY MUSIC ENTERTAINMENT MEXICO";1767868034;1767868264;"https://www.deezer.com/track/1896279897";"https://open.spotify.com/track/3G6XpCfczuhbTSBlgfqe9v";
"Ahmed Malek";"Musiques originales de films";"Boléro";"2016";"HABIBI FUNK RECORDS";1767868261;1767868459;"https://www.deezer.com/track/3504559391";"https://open.spotify.com/track/4K6sFWI7Hrau32WPLN5ifc";
"Spooks";"S.I.O.S.O.S.";"Things I've seen";"2000";"ARTEMIS";1767868452;1767868725;"https://www.deezer.com/track/62051163";;
"Lana Del Rey";"Did you know that there's a tunnel under Ocean Blvd";"Peppers (feat. Tommy Genesis)";"2023";"POLYDOR RECORDS";1767868721;1767868967;;"https://open.spotify.com/track/2Rlso2ZNV0PaWwUYeeBYxx";
"Blood Orange";"Essex honey";"I listened (every night)";"2025";"DOMINO RECORDING CO LTD";1767868966;1767869178;"https://www.deezer.com/track/3524652421";"https://open.spotify.com/track/36F4Gdiyt7FK3B8dFsUmXZ";
"Charles Stepney";"Step on step";"In the basement";"2022";"INTERNATIONAL ANTHEM RECORDING CO.";1767869177;1767869489;"https://www.deezer.com/track/1754658757";"https://open.spotify.com/track/2iCdHaUFkem7rm6hJlVhJr";
"Dr. John";"In the right place";"Such a night";"1973";"ATCO";1767869487;1767869661;"https://www.deezer.com/track/128547479";"https://open.spotify.com/track/3GppcLIGlSlvujXgR0pPRt";
"Mavis Staples";"One true vine";"Every step";"2013";"ANTI";1767869654;1767869884;"https://www.deezer.com/track/378378641";"https://open.spotify.com/track/7ypQm5USUa2ECZxFH76y8k";"https://music.apple.com/fr/album/every-step/1485057846?i=1485057850&uo=4"
"Lenny Kravitz";"Are you gonna go my way";"Heaven help";"1993";"VIRGIN";1767869883;1767870070;"https://www.deezer.com/track/3129598";"https://open.spotify.com/track/0uHbPoDjquncfYsLt00Aj2";
"Mikado";"Forever";"Mikado saxo";"1985";"LE VILLAGE VERT";1767870063;1767870196;;;
"Benjamin Petit";"She Waits (feat. Lynn Adib)";"She Waits (feat. Lynn Adib)";"2025";"THE VAULT";1767870195;1767870575;;;
"Pedro Mizutani";"Aperana";"Melhor você se acostumar";"2023";"NICE GUYS";1767870572;1767870691;;;
"Tessa Rose Jackson";"The Lighthouse";"By morning";"2026";"TINY TIGER RECORDS";1767870691;1767870876;"https://www.deezer.com/track/3571377691";"https://open.spotify.com/track/5PvfxFFQNtcwZbi707wjQD";
"Julian Lage & Chris Eldridge";"Avalon";"Whiskey before breakfast";"2014";"MODERN LORE RECORDS";1767870873;1767871093;"https://www.deezer.com/track/86793069";"https://open.spotify.com/track/0yw0GwNSZWuDs7mOQQViGL";
"Wallace Collection";"Daydream";"Daydream";"1969";"EMI";1767871086;1767871384;"https://www.deezer.com/track/384619501";"https://open.spotify.com/track/6nS5KDw4yXhzNqUbNmipWu";
"Papooz";"Hell of a woman";"Hell of a woman";"2022";"HALF AWAKE RECORDS";1767871379;1767871591;"https://www.deezer.com/track/1597864712";"https://open.spotify.com/track/6P5Y8GRcFxOM49WUesHPHA";
"Red Astaire";"Resque me (feat. Coco Rouzier)";"Reaching out to you  (feat. Coco Rouzier)";"2017";"HOMEGROWN RECORDINGS";1767871587;1767871769;;;
"Ernest Ranglin";"Boss reggae";"Grandfather's clock";"1969";"DUB STORE RECORDS";1767871768;1767871930;"https://www.deezer.com/track/117268998";;
"The Flying Burrito Brothers";"The gilded palace of sin";"Wheels";"1968";"A&M RECORDS";1767871927;1767872109;"https://www.deezer.com/track/432951232";;
"Eric Bibb";"Roll on buddy";"Roll on buddy";"2024";"STONY PLAIN";1767872108;1767872310;"https://www.deezer.com/track/3256958181";"https://open.spotify.com/track/2beOX4w6KQJoq6GD0HxMo2";
"Stephen Stills";"Stephen Stills";"Love The One You're With";"1970";"ATLANTIC";1767872309;1767872493;"https://www.deezer.com/track/835518512";"https://open.spotify.com/track/3NNkJwiHucP5QyUEAIMXra";
"Charif Megarbane";"Hawalat";"Les vents dominants";"2025";"HABIBI FUNK";1767872492;1767872649;"https://www.deezer.com/track/3504580381";"https://open.spotify.com/track/6JV4gO7UfrIcsQOWE1qAOU";
"Voyou";"Henri Salvador est un Voyou";"Syracuse";"2025";"ENTREPRISE";1767872647;1767872814;"https://www.deezer.com/track/3173132071";"https://open.spotify.com/track/618tP3KPAcJD4F50seQSk6";"https://music.apple.com/fr/album/syracuse/1789084897?i=1789084898&uo=4"
"Pokey Lafarge";"Sister Andre";"Sister Andre";"2024";"NEW WEST RECORDS";1767872813;1767872994;"https://www.deezer.com/track/2645598642";"https://open.spotify.com/track/1OLhi9KQljgp5OBzizmMh7";
"Kokoroko";"Tuff times never last";"Over / Reprise";"2025";"BROWNSWOOD RECORDINGS";1767872993;1767873204;"https://www.deezer.com/track/3299231361";"https://open.spotify.com/track/0iP5XYBzD7npVyEIr4AWBH";
"Side Effect";"After the rain";"Take a chance 'n' dance";"1980";"RHINO RECORDS";1767873203;1767873520;"https://www.deezer.com/track/367998501";"https://open.spotify.com/track/2CxiM3yStKU03heQy7fsDv";
"Underground System";"What are you";"Sebben (la lega)";"2018";"SOUL CLAP RECORDS";1767873516;1767873628;"https://www.deezer.com/track/1830963897";"https://open.spotify.com/track/6Rsu7ZqzCqamom8ffZSb7x";
"Mac Demarco";"One Wayne G";"20220223";"2023";"MAC DEMARCO, LLC";1767873627;1767873774;"https://www.deezer.com/track/2238194987";"https://open.spotify.com/track/1ORrU7W9inJokWSLDGcccd";
"Harry Nilsson";"The RCA albums collection : Pandemonium shadow show / CD 1";"She's leaving home";"1967";"RCA";1767873771;1767873967;"https://www.deezer.com/track/417844852";"https://open.spotify.com/track/15Pgebfba0LYzrdYPpiUHv";
"Maxwell Owin";"Probably never (feat. Joe Armon Jones)";"Probably never (feat. Joe Armon Jones)";"2020";"FIRST WORD RECORDS";1767873960;1767874086;;;
"Matthis Pascaud";"Loup(s)";"Gran Sasso";"2026";"SHAKE PRODUCTION";1767874072;1767874371;"https://www.deezer.com/track/3669915162";"https://open.spotify.com/track/3KUC6bDlpe4Rq7rc6pNItL";
"Junior Parker";"Love Ain't Nothin' But a Business Goin' On";"Taxman";"1973";"Vogue";1767874362;1767874587;;;
"Julien Baer";"Notre dame des limites";"Tu es une ile";"2005";"UNIVERSAL";1767874579;1767874736;;"https://open.spotify.com/track/4JY0JSz1zTTL55zVN6eQ9I";
"Arnaldo Antunes Edgard Scandurra & Toumani Diabat";"A curva da cintura";"Meu cabelo";"2012";"MAIS UM DISCOS";1767874732;1767874937;;;
"Danger Mouse";"Rome";"Problem queen";"2011";"PARLOPHONE";1767874931;1767875085;;;
"Quincy Jones";"You've got It bad girl";"""""sanford & son theme"""" - nbc-tv";"1973";"VERV";1767875083;1767875267;;;
"Jamiroquai";"Synkronized";"Black capricorn day";"1999";"SONY";1767875264;1767875603;"https://www.deezer.com/track/1481975712";"https://open.spotify.com/track/26sQR1K5m5RGThDKXzlY8R";
"Yumi Sato";"Wamono A to Z vol. III : Japanese light mellow funk, disco & boogie 1978-1988";"Ame";"1978";"180G";1767875595;1767875810;;;
"Stephanie Mckay";"Tell him";"Take me over";"2003";"UNIVERSAL";1767875808;1767876022;;;
"Okonski";"Entrance Music";"Dusk";"2025";"COLEMINE RECORDS";1767876018;1767876207;"https://www.deezer.com/track/3111352921";"https://open.spotify.com/track/2YtTNxvA5PeUWMq3JSEmJQ";
"Nina Simone";"The best of";"Don't let me be misunderstood";"1964";"PHILIPS";1767876200;1767876363;"https://www.deezer.com/track/2144435437";"https://open.spotify.com/track/7M9pPyt8Gr41THLhbz4NSB";
"Jenny Wilson";"Hardships !";"Like a fading rainbow";"2010";"GOLD MEDAL R";1767876357;1767876580;"https://www.deezer.com/track/61927408";;
"Dalida";"Le temps des fleurs";"Je me repose";"1968";"BARCLAY";1767876576;1767876737;"https://www.deezer.com/track/2716232502";"https://open.spotify.com/track/60lEz2sA5vSKhdm40mLF35";
"Orchestre Philharmonique De New York";"Boulez dirige Stravinsky";"Petrouchka - 08. Fête populaire de la semaine grasse";"1969";"SONY";1767876736;1767876942;;;
"Natalie Slade";"Molasses";"As the stars";"2025";"BBE MUSIC";1767876941;1767877189;"https://www.deezer.com/track/3179205501";"https://open.spotify.com/track/5jxR88SX0DtWOwctShOC5S";
