"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Alain Bashung";"Tu es une petite enfant qui fait la belle";"Tout près de vous";1967;"PHILIPS";1740045464;1740045601;"https://www.deezer.com/track/2448594875";;
"Bill Evans";"Nirvana";"Nirvana";1964;"ATLANTIC";1740045599;1740045945;"https://www.deezer.com/track/669199";;
"Dina Ogon";"Dina Ögon";"Nirvana";2021;"SING A SONG FIGHTER";1740045944;1740046212;"https://www.deezer.com/track/1692684537";"https://open.spotify.com/track/3U2jYTd6WBxgGHk0NkuITc";
"Nirvana";"MTV unplugged in New York";"Come as you are";1994;"GEFFEN";1740046210;1740046464;"https://www.deezer.com/track/13791932";;
"Amine Laje";"Petit cat";"Petit cat";2025;"ROTARY PHONO LAB";1740046437;1740046750;"https://www.deezer.com/track/3196335121";"https://open.spotify.com/track/5EndIX4qoCotO3sisY5q9F";
"Crayon";"Home safe (feat. JPL & Yamê)";"Home safe (feat. JPL & Yamê)";2024;"ERASED TAPES";1740046749;1740046870;;;
"Gil Scott Heron";"Bridges";"We Almost Lost Detroit";1977;"ARISTA";1740046869;1740047186;;;
"Air";"FIP Trip-hop";"Modular mix";1995;"WAGRAM MUSIC (DISTRIBUTEUR)";1740047178;1740047533;"https://www.deezer.com/track/95141006";;
"Michael Sembello";"Katie Puckrik presents a yacht rock odyssey";"Lay back (menage à trois)";1983;"EDSEL";1740047524;1740047763;"https://www.deezer.com/track/664382312";"https://open.spotify.com/track/1bPF8Va4bOUDegNozc8ZUk";
"Horsegirl";"Phonetics on and on";"Sport meets sound";2025;"MATADOR";1740047758;1740047979;"https://www.deezer.com/track/3199344141";"https://open.spotify.com/track/2Ac4ZyuaRRWz8E1mchEPhG";"https://music.apple.com/fr/album/sport-meets-sound/1775962947?i=1775963064&uo=4"
"Link Wray";"BOF / Pulp fiction";"Rumble";1958;"MCA";1740047979;1740048123;"https://www.deezer.com/track/68437348";"https://open.spotify.com/track/5rQPkBBA2HO8hh9KtufPPo";
"Screamin Jay Hawkins";"The best of screamin' jay hawkins";"I put a spell on you";1956;"MEDIA 7";1740048121;1740048266;"https://www.deezer.com/track/1126027142";;
"Djuna Lund & Paul Behnam";"Somni";"Ultimamente";2024;"AUTOPRODUCTION";1740048266;1740048514;;;
"Duo Perlamusica";"Fantaisie";"Insieme op 72 : 4. Largo e dignitoso - pour guitare et piano";2017;"CLAVES";1740048512;1740048632;;;
"Nujabes";"Modal soul";"Feather (Feat. Cise Starr & Akin from Cyne)";2005;"HYDEOUT PRODUCTIONS";1740048629;1740048800;;"https://open.spotify.com/track/2ej1A2Ze6P2EOW7KfIosZR";
"Boule Noire";"Aimer d'amour";"Aimer d'amour";1978;"UNIDISC MUSIC INC.";1740048800;1740049007;"https://www.deezer.com/track/73277324";"https://open.spotify.com/track/2StZPBvnpTBg2rGZqEdQT0";"https://music.apple.com/fr/album/aimer-damour/302711732?i=302711737&uo=4"
"Patrice Rushen";"Before the dawn";"Kickin' back";1975;"PRESTIGE";1740049003;1740049456;"https://www.deezer.com/track/1742530327";"https://open.spotify.com/track/2Aa6pg0AlFUhCoupTn34KL";
"Echolalia";"Odd energy";"Odd energy";2024;"FULL TIME HOBBY";1740049445;1740049793;"https://www.deezer.com/track/3093757851";"https://open.spotify.com/track/0OLoFwRWyfjCgoC3Zuixs8";"https://music.apple.com/fr/album/odd-energy/1779931956?i=1779932029&uo=4"
"Tamasene";"Hangin’ in or hangin’ out";"My sleeping head";2025;"NICE GUYS";1740049792;1740050038;"https://www.deezer.com/track/3181680841";"https://open.spotify.com/track/0VrkOGvz1aGd5QJQ4jka01";
"Sciuridae";"Sciuridae";"Sundara";2025;"WOODLAND CREATURES";1740050034;1740050177;"https://www.deezer.com/track/3088413951";"https://open.spotify.com/track/05YKPGlVbQTx4e514wxm2G";
"Falco";"Einzelhaft";"Der Kommissar";1982;"A&M RECORDS";1740050174;1740050398;"https://www.deezer.com/track/142334565";"https://open.spotify.com/track/3TBRJsLCcwroEkA3tD4u2N";"https://music.apple.com/fr/album/der-kommissar/1080465695?i=1080465882&uo=4"
"Prince";"Hits 2";"Head";1980;"WEA";1740050395;1740050678;"https://www.deezer.com/track/690087";"https://open.spotify.com/track/4ylO0IAVZviyGLRsFgj6Nb";
"Burt Bacharach";"California groove / Vol.4";"Touch";1981;"WARNER MUSIC FRANCE";1740050678;1740050870;;;
"Biche";"B.i.c.h.e.";"Une brève interrogation";2025;"CA VA SOUND";1740050866;1740051060;"https://www.deezer.com/track/3207156881";"https://open.spotify.com/track/3JaATHm0fWrxnMKlMf3Q8a";"https://music.apple.com/fr/album/une-br%C3%A8ve-interrogation/1793164722?i=1793165039&uo=4"
"Tokyo Tea Room";"No rush";"Passing time";2025;"NICE GUYS";1740051059;1740051234;"https://www.deezer.com/track/3030058621";"https://open.spotify.com/track/0MKjn1JCD1z0He95FAfvR4";"https://music.apple.com/fr/album/passing-time/1772208592?i=1772208804&uo=4"
"Underground Canopy";"Séquences";"Slonnie Tendo";2022;"MENACE";1740051233;1740051552;"https://www.deezer.com/track/2304617335";"https://open.spotify.com/track/6ZqA9IRNwY4ASaoCnddNGX";
"Dinah Washington";"It's magic/Greatest hits";"What a difference a day makes";1959;"MERCURY";1740051545;1740051693;"https://www.deezer.com/track/70654187";;"https://music.apple.com/fr/album/what-a-difference-a-day-makes/387139933?i=387140079&uo=4"
"Ivann";"Nou noun nissa (feat. Bomboclak) (Single)";"Nou noun nissa (feat. Bomboclak)";2020;"AUTOPROCDUCTION";1740051692;1740051861;"https://www.deezer.com/track/1256391902";;
"Bruxas";"Más profundo";"Selva cósmica";2017;"DEKMANTEL";1740051857;1740052134;"https://www.deezer.com/track/376156431";"https://open.spotify.com/track/3RQ83WEq2VR4a1Gytt80P6";
"Rozi Plain";"Joined sometimes unjoined";"Cold tap";2012;"TALITRES";1740052112;1740052319;"https://www.deezer.com/track/34745231";"https://open.spotify.com/track/5ofrknNWxjUOAlFGSqK3mQ";
"The Blues Brothers";"The very best of";"She caught the Katy";1980;"ATLANTIC";1740052315;1740052563;"https://www.deezer.com/track/13100382";"https://open.spotify.com/track/0Xrk5qLPV212FdgjlttQLM";
"The Spinners";"Compil./70's soul experience/Can you dig it/Vol.4";"Could it be i'm falling in love";1973;"RHINO RECORDS";1740052557;1740052808;"https://www.deezer.com/track/682798";"https://open.spotify.com/track/5i0urffBRKl09GSX2Jhdeh";
