"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Ja Rule";"Pain is love";"Livin' it up";"2001";"DEF AMERICAN RECORDINGS";1716371743;1716372005;"https://open.spotify.com/track/4ToZV7r72wSbVrljaLSp13";;
"Deux Filles";"Silence & wisdom";"She slides";"1982";"HUMBUG";1716371999;1716372182;;;
"Catherine Le Forestier";"Itinéraires";"L'amour avec lui";"1969";"PHILIPS";1716372182;1716372331;;;
"Oisin Leech";"Cold sea";"October sun";"2024";"OUTSIDE MUSIC";1716372324;1716372535;"https://open.spotify.com/track/7b7Z6K1EPTIl701SbspYUz";;
"Sammy Davis";"Mood to be wooed";"Mam'selle";"1958";"GEFFEN RECORDS";1716372528;1716372695;;;
"Billy May";"Ultra-lounge, A bachelor in Paris";"The poor people of paris (jean's song)";"1958";"CAPITOL";1716372694;1716372978;;;
"Oko Ebombo";"Free emotion";"Paris";"2023";"MOKILI";1716372978;1716373183;"https://open.spotify.com/track/3dMwJsOxUTy16wTMoLXTSa";;
"Tm Juke And The Jack Baker Trio";"Chris Read presents Latin Concrete : a modern latin beat suite";"Party favours";"2012";"BBE RECORDS";1716373176;1716373469;;;
"Timber Timbre";"Hot dreams";"Resurrection drive part II";"2014";"FULL TIME HOBBY";1716373468;1716373596;;;
"The Cure";"Disintegration";"Lullaby";"1989";"P0LYDOR";1716373594;1716373843;;;
"Grant Lee Phillips";"Nineteeneighties";"Boys don`t cry";"2006";"COOKING VINYL";1716373840;1716374068;;;
"Berten D'Hollander";"Mauro Giuliani : Intégrale des oeuvres pour flûte traversière et guitare / vol 1";"Sérénade pour flûte traversière et guitare acoustique en Sol Maj op 127 : Maestoso";"2015";"EDITIONS HORTUS";1716374061;1716374214;;;
"Eartheater";"Powders";"Clean break";"2023";"CHEMICAL X";1716374207;1716374394;"https://open.spotify.com/track/4WsZR5m54GgmFQM11z9Xce";;
"Lord$";"Speed it up";"Make it alright";"2024";"TRICATEL";1716374393;1716374583;"https://open.spotify.com/track/5EVWcVIgIJDM1dVvKUmait";"https://www.deezer.com/track/2704030672";
"Blue Lab Beats";"We will rise";"We will rise";"2021";"BLUE NOTE";1716374577;1716374828;"https://open.spotify.com/track/0b5tPH5FEQbLhboKbyxOMJ";;
"MC Solaar";"Stolen moments:Red hot + cool";"Un ange en danger";"1994";"GRP (V. ARISTA GRP)";1716374827;1716375055;;;
"Billy Paul";"Feelin' good at the Cadillac club";"Don't think twice it's all right";"1973";"PHILADELPHIA INTERNATIONAL RECORDS";1716375054;1716375209;;;
"Billy Preston";"Soul derby";"Billy's bag";"1963";"VAMPISOUL";1716375202;1716375368;;;
"Ryder The Eagle";"Autotango";"Love's not my jurisdiction";"2024";"RYDER THE EAGLE";1716375361;1716375544;"https://open.spotify.com/track/7vvLGnxRExPfbfWT2hMwMd";"https://www.deezer.com/track/2703251232";
"Scott Walker";"Scott 3";"Butterfly";"1969";"FONTANA";1716375543;1716375642;"https://open.spotify.com/track/0BWIgLFjFVUaR51dm1uCdV";;
"John Cale";"Bof / I shot Andy Warhol";"I shot Andy Warhol suite";"1996";"ATLANTIC";1716375641;1716375849;;;
