"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Vashti Bunyan";"Just another diamond day";"Timothy grub";"1970";"DI CRISTINA";1730973444;1730973638;"https://www.deezer.com/track/14416503";"https://open.spotify.com/track/7gjkJlqS68tPyXiDCAJImK";
"Blundetto";"Warm my soul";"Final good bye";"2012";"HEAVENLY SWEETNESS";1730973635;1730973862;;"https://open.spotify.com/track/3d31JWgINabHyO3IY9soxp";
"Chaton Laveur";"Etat sauvage";"L'homme descend du songe";"2024";"JAUNEORANGE";1730973858;1730974125;;"https://open.spotify.com/track/28mU5cTcTAya5MSl9b4GV7";
"Makoto Kubota & The Sunset Gang";"Hawaii Champroo";"Moonlight hula";"1975";"WEWANTSOUNDS";1730974121;1730974318;;;
"Elvis Presley";"32 succes de musique de film";"Blue Hawaîî";"1961";"BMG";1730974310;1730974464;;"https://open.spotify.com/track/06zMm73RxNxnGxtwZWFP6K";
"Monster Rally";"Return to Paradise (Bonus Version)";"Orchids";"2013";"GOLF ROBOT RECORDS";1730974463;1730974640;"https://www.deezer.com/track/1542930802";"https://open.spotify.com/track/5Y71ZzqQDkI05zRp1LEvFw";"https://music.apple.com/fr/album/orchids/1593734202?i=1593734203&uo=4"
"Jey Khemeya";"Perceptions";"Flowers";"2022";"AUTOPRODUCTION";1730974638;1730974828;;"https://open.spotify.com/track/5KEA4xS2oGIftq0T4GM6VP";"https://music.apple.com/fr/album/flowers/1765490984?i=1765491292&uo=4"
"Enrique Morente";"Despegando";"Alegrias de Enrique";"1996";"CBS";1730974827;1730975016;;"https://open.spotify.com/track/0OHHwcENzo6YVMfhdZxqRK";
"Rosalia";"Motomami";"Hentai";"2022";"COLUMBIA";1730975013;1730975174;"https://www.deezer.com/track/1685337527";"https://open.spotify.com/track/4kroNlz8BTfswE4M0i3YCh";
"World Brain";"Open source";"Fromage collatéral";"2024";"MANSION AND MILLIONS";1730975174;1730975363;;"https://open.spotify.com/track/1BjDuFwLrdjo6gPZBIRAAJ";"https://music.apple.com/fr/album/fromage-collat%C3%A9ral/1743228116?i=1743228809&uo=4"
"Leon Thomas";"Spirits known and unknown";"The creator has a master plan (peace)";"1969";"BMG";1730975362;1730975625;;;
"Trust Fund";"The mirror";"The mirror";"2024";"TAPETE RECORDS";1730975620;1730975810;;"https://open.spotify.com/track/7Ba5OX8BfqdOqjeTDJhZmw";
"Marie Pierre Arthur";"Marie-Pierre Arthur";"Droit devant";"2009";"BONSOUND";1730975809;1730976022;;;
"Thomas Bangalter";"Mythologies";"Mythologies : 5. Les amazones";"2023";"ERATO";1730976019;1730976242;;;
"Roy Orbison";"The monument singles collection (1960 - 1964)";"Here comes that song again";"1960";"SONY";1730976241;1730976403;;;
"Jackie Lee";"The duck";"Harlem shuffle";"1966";"MIRWOOD";1730976401;1730976546;;"https://open.spotify.com/track/3MacZfSrqrp2iyUlWlDzw3";
"Urge Overkill";"BOF / Pulp fiction";"Girl, you'll be a woman soon";"1992";"UNIVERSAL";1730976543;1730976730;;"https://open.spotify.com/track/1mSzuXVjjKC0bPh6iG6xjy";"https://music.apple.com/fr/album/girl-youll-be-a-woman-soon/1469583186?i=1469583523&uo=4"
"Ponta Preta";"Tits up";"Scusi frate";"2021";"NO SURF RECORDS";1730976726;1730976880;;"https://open.spotify.com/track/2syC2bzIBKXRHMSO26Sf6n";"https://music.apple.com/fr/album/scusi-frate/1558497119?i=1558497422&uo=4"
"Eggs";"At the end of the road";"At the end of the road";"2024";"HOWLIN BANANA";1730976877;1730977086;;"https://open.spotify.com/track/3B2mSr7ny2FhjoXsYsPJqz";
"Mustang";"Mégaphénix";"Aéroport (feat. Arthur Teboul)";"2024";"VIETNAM";1730977084;1730977326;;;
"Cream";"The very best of Cream";"Anyone for tennis (the savage seven theme)";"1983";"POLYDOR";1730977322;1730977477;;;
"Fabiano Do Nascimento & Sam Gendel";"The room";"Foi boto";"2024";"REAL WORLD";1730977475;1730977670;;;
"Noname";"Rainforest";"Rainforest";"2021";"AUTO PRODUIT";1730977665;1730977827;;"https://open.spotify.com/track/7jnaAu7P745QnBBHm3RtSU";"https://music.apple.com/fr/album/rainforest/1639154619?i=1639154790&uo=4"
"Sergio Mendes";"The very best";"Daytripper";"1970";"AM";1730977826;1730978010;;;
"Tiago Caetano";"Eco Da Baia";"Só Quero Viver";"2024";"YOTANKA";1730978007;1730978214;"https://www.deezer.com/track/2880807282";"https://open.spotify.com/track/6W7ENPKlqLFzIphrUTiy7p";"https://music.apple.com/fr/album/s%C3%B3-quero-viver/1744464624?i=1744464640&uo=4"
"Skinshape";"Nostalgia";"Fish & chips";"2022";"LEWIS RECORDINGS";1730978211;1730978432;"https://www.deezer.com/track/1874192147";"https://open.spotify.com/track/0xrZieomO7W6q7WLRcK9P0";
"Brigitte Bardot";"Best of Brigitte Bardot";"Une histoire de plage";"1964";"PHILIPS";1730978425;1730978537;;;
"Clint Eastwood";"Complete Clint: The Singles & More (1961-1962)";"Sierra Nevada";"1962";"JASMINE RECORDS";1730978535;1730978704;;;
"Young Gun Silver Fox";"Ticket to Shangri-La";"Sierra nights";"2022";"LEGERE RECORDINGS";1730978703;1730978918;;"https://open.spotify.com/track/2AQkk1yHpBzctF0Lj97Ilb";
"Clairo";"Charm";"Juna";"2024";"VIRGIN";1730978917;1730979112;;"https://open.spotify.com/track/2mWfVxEo4xZYDaz0v7hYrN";
"Sly & Robbie";"Drum & bass strip to the bone";"Superthruster";"1999";"VIRGIN";1730979108;1730979332;"https://www.deezer.com/track/12517676";"https://open.spotify.com/track/6L84JhIDE8nQgNzr4WA38m";
"Daft Punk";"Homework";"Teachers";"1996";"VIRGIN";1730979331;1730979503;;;
"Keni Burke";"You're the best";"Let somebody love you";"2014";"FUNKY TOWN GROOVES";1730979503;1730979809;"https://www.deezer.com/track/79097745";"https://open.spotify.com/track/32CEdd1BuqoOuHkWuyfcX7";
"Les Fleurs De Pavot";"Pop a Paris / C'est la mode / Vol. 3";"Dans ma garçonnière";"1968";"UNIVERSAL LI";1730979805;1730979933;;;
"A Tribe Called Quest";"Peoples instinctive travels and the path of rhythm";"Luck of Lucien";"1990";"JIVE/LEGACY";1730979933;1730980211;;"https://open.spotify.com/track/7EhEPcPa60LlvGuG9R1DOx";
"Shay Hazan";"Wusul";"Oladipo";"2024";"BATOV RECORDS";1730980208;1730980413;;"https://open.spotify.com/track/4qhvoECN6fshbprpQ89scu";
"Captain Beefheart";"The big Lebowski";"Her eyes are a blue million miles";"1972";"MERCURY";1730980290;1730980462;;;"https://music.apple.com/fr/album/her-eyes-are-a-blue-million-miles/935265160?i=935265203&uo=4"
"The Haunted";"Nuggets II (Original artyfacts from the British empire and beyond 1964-1969)";"125";"1966";"RHINO";1730980456;1730980607;;;
"The Liminanas";"Prisoner of Beauty (feat. Bobby Gillespie)";"Prisoner of beauty (feat. Bobby Gillespie)";"2024";"BECAUSE";1730980605;1730980815;;;
"Marcoca";"Homage to delusion";"Midnight dive";"2024";"NICE GUYS RECORDS";1730980814;1730981032;"https://www.deezer.com/track/2748699621";"https://open.spotify.com/track/6nQl0fYBMhEp9aahEfyJok";
"Paul Dalobo";"Pourquoi t’es si triste ?";"À quoi tu penses ?";"2024";"AUTOPRODUCTION";1730981031;1730981205;;"https://open.spotify.com/track/4H5Y1ZFAuB2EhNuViqZawP";"https://music.apple.com/fr/album/a-quoi-tu-penses/1733789464?i=1733789778&uo=4"
"Hiroshi Sato";"Awakening";"From me to you";"1981";"GT MUSIC";1730981203;1730981429;;;
"Rejjie Snow";"Peace 2 da world";"Rio de Janeiro";"2024";"HONEYMOON";1730981419;1730981644;"https://www.deezer.com/track/2966951471";"https://open.spotify.com/track/1rJowVquYdRztQN213XQRb";
"Charlie Byrd";"Brazilian Byrd";"The girl from Ipanema";"1964";"COLUMBIA";1730981643;1730981808;"https://www.deezer.com/track/867451";;
"Joanie Sommers";"Softly, the Brazilian sound";"That's all";"2008";"RHINO - WARNER RECORDS";1730981806;1730981975;;;
"Joe Dassin";"Les deux mondes de Joe Dassin";"My Funny Valentine";"1967";"CBS";1730981973;1730982229;;"https://open.spotify.com/track/5EYLo7E8TbXXiqxCTPpwu2";"https://music.apple.com/fr/album/my-funny-valentine/1714503705?i=1714505468&uo=4"
"Cherise";"Calling";"Night moves";"2023";"CHERISE ADAMS-BURNETT";1730982223;1730982412;;"https://open.spotify.com/track/4BSLaHjecGUSM7olmnuAYT";
"Irwin Kostal";"BOF / Peter et Elliot le dragon";"Pete's dragon - main title";"2002";"WALT DISNEY RECORDS";1730982410;1730982626;;;
"Ray Charles";"Sings for America";"Heaven help us all";"1972";"RHINOCEROS";1730982625;1730982870;"https://www.deezer.com/track/1665780922";"https://open.spotify.com/track/2D7LoOq2MhORbwItneRXMR";
"Les Humphries Singers";"Greatest hits";"Motherless Child";"1971";"EAST WEST GERMANY";1730982864;1730983037;;;
"J.P. Bimeni & The Black Belts";"Free me";"Free me";"2018";"TUCXONE RECORDS";1730983035;1730983244;;;
"Liam Bailey";"Ekundayo";"Ugly truth";"2020";"BIG CROWN";1730983241;1730983390;"https://www.deezer.com/track/1040835502";"https://open.spotify.com/track/6LZdxDFzVBI3omaG3NZcTJ";"https://music.apple.com/fr/album/ugly-truth/1523955204?i=1523955213&uo=4"
