"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Tyler The Creator";"Don't tap the glass";"Sucka free";"2025";"COLUMBIA";1756203575;1756203737;;;
"Jeffrey Silverstein";"You become the mountain";"By the hand";"2020";"ARROWHAWK";1756203614;1756203798;;"https://open.spotify.com/track/2UFIRT4W128X6bwfNineH1";"https://www.deezer.com/track/873521162"
"Donna Summer";"The very best of";"Love is in control (finger on the trigger)";"1982";"CASABLANCA";1756203735;1756203993;"https://music.apple.com/fr/album/love-is-in-control-finger-on-the-trigger/900948936?i=900948942&uo=4";"https://open.spotify.com/track/4mH6UBtgnFdjeBlS8HRIUX";"https://www.deezer.com/track/81840376"
"Chiara Mastroianni";"Home";"La Plage";"2004";"VIRGIN";1756203797;1756204063;;"https://open.spotify.com/track/0q2fxTHlZg544EosF4xIBT";
"Parcels";"Day / Night";"Famous";"2021";"BECAUSE";1756203991;1756204279;;"https://open.spotify.com/track/3RZauEkvORMeP06npyaIYa";"https://www.deezer.com/track/1479364342"
"Jenny Alpha";"La serenade du muguet";"Azé kozé";"2008";"AZTEC MUSIQU";1756204056;1756204304;;;
"Geraldine Laurent";"At work";"N-C way";"2015";"GAZEBO /L' AUTRE DISTRIBUTION";1756204275;1756204691;;"https://open.spotify.com/track/1N6jknXeI3DoQGIC9xilqb";
"Goya";"Psychemagik presents magik cyrkles";"House at the sea (Psychemagik edit)";"2012";"LENG RECORDS";1756204314;1756204725;"https://music.apple.com/fr/album/house-at-the-sea-psychemagik-edit/567889190?i=567889200&uo=4";;
"Cassandra Jenkins";"An overview on phenomenal nature";"New bikini";"2021";"BE DA BING";1756204689;1756204943;;"https://open.spotify.com/track/3MEDAtNi7DTa4arQ7ndOmK";"https://www.deezer.com/track/1139111712"
"Zubin Sagar Center For Neuroaesthetic Studies";"Alacran azul";"Undercover operative";"2024";"AUTOPRODUCTION";1756204722;1756204975;;;
"Lianor";"Come meet me at buisson road";"Avant le feu";"2025";"AUTOPRODUCTION";1756204943;1756205200;;"https://open.spotify.com/track/74SoxeyalQ89POmJnrCSLs";"https://www.deezer.com/track/3208680431"
"John Holt";"Trojan Suedehead box set";"Reggae from the ghetto";"1973";"TROJAN RECORDS";1756204972;1756205139;;;"https://www.deezer.com/track/2230859767"
"Dr. Dre";"The chronic";"Lil' ghetto boy";"1992";"DEATH ROW RECORDS";1756205138;1756205470;;"https://open.spotify.com/track/77tHKMBRVkxOugr1Z3N4et";"https://www.deezer.com/track/2132919027"
"Boards Of Canada";"Music has the right to children";"Open the light";"1998";"WARP RECORDS";1756205198;1756205463;"https://music.apple.com/fr/album/open-the-light/281116024?i=281116092&uo=4";"https://open.spotify.com/track/6YKnA7JgJsvnd1gKD3vdED";"https://www.deezer.com/track/29373721"
"Susanna And The Magical Orchestral";"Melody mountain";"Enjoy the silence";"2006";"RUNE GRAMMOFON";1756205372;1756205585;;;
"King Crimson";"Lizard";"Lady of the dancing water";"1970";"EG RECORDS / JEM RECORDS";1756205463;1756205626;"https://music.apple.com/fr/album/lady-of-the-dancing-water/978456275?i=978456281&uo=4";"https://open.spotify.com/track/0pKlIB10GmZCmXA1g5EhV5";"https://www.deezer.com/track/674781762"
"Silvia Telles";"Bossa nova 1958-1961/ Antonio Carlos Jobim-Vinicius de Moraes - Joao Gilberto";"Dindi";"1959";"FREMEAUX ET ASSOCIES";1756205581;1756205733;;;"https://www.deezer.com/track/354656661"
"Camerata De Cologne";"François André Danican Philidor : Intégrale des 6 quatuors de L'art de la modulation";"Quatuor n°2 en Fa Maj : Moderato - Allegro ma non troppo - pour hautbois 2 violons et basse continue";"2013";"CPO";1756205625;1756205894;;;
"Celia Kameni";"Wrong again";"Wrong again";"2025";"NAIVE";1756205732;1756206060;;"https://open.spotify.com/track/59ubgbj0eKgPZi7E6sLlWZ";"https://www.deezer.com/track/3271319071"
"Chilam Balam";"Ritmos proféticos, vol. I";"Citlacoatl";"2024";"PARTYFINE";1756205909;1756206103;;"https://open.spotify.com/track/5iYFI0ezIm0OGK3ZHxIIsF";"https://www.deezer.com/track/3061372001"
"Marc Ribot";"Muy divertido!";"El gaucho rojo";"2000";"ATLANTIC";1756206053;1756206406;;"https://open.spotify.com/track/5XOFgXIxjhvb5hv4GXxqG7";"https://www.deezer.com/track/5615839"
"Big Lee Dowell And The Cannonballs";"What I done wrong (feat. Maxim Moston)";"What I done wrong (feat. Maxim Moston) (extended version)";"2016";"TESLA GROOVE INTERNATIONAL RECORDINGS";1756206101;1756206513;;;
"The Foundations";"The british invasion - the history of british rock - vol. 6";"Baby, now that I've found you";"1968";"RHINO RECORDS";1756206402;1756206557;"https://music.apple.com/fr/album/baby-now-that-ive-found-you/279191218?i=279191227&uo=4";;"https://www.deezer.com/track/126752457"
"Talking Heads";"Speaking in tongues";"This must be the place (naive melody)";"1983";"SIRE";1756206504;1756206796;;"https://open.spotify.com/track/5FAN3M34V4lID5m39SIYDZ";"https://www.deezer.com/track/2559851382"
"Cool Sounds";"Party Punisher";"Party punisher";"2025";"NICE GUYS";1756206555;1756206756;"https://music.apple.com/fr/album/party-punisher/1797599205?i=1797599207&uo=4";"https://open.spotify.com/track/2SxTcqdOqumGSNtACHEDBr";"https://www.deezer.com/track/3243182591"
"Lenny Kravitz";"Blue electric light";"Honey";"2024";"ROXIE RECORDS";1756206754;1756206984;"https://music.apple.com/fr/album/honey/1709632753?i=1709632974&uo=4";"https://open.spotify.com/track/0o4Z9Am4OOwRVHml4RyqZW";"https://www.deezer.com/track/2701011372"
"Spyro Gyra";"Morning dance";"Morning dance";"1994";"MCA RECORDS";1756206793;1756207029;;;"https://www.deezer.com/track/1586982012"
"William S. Fischer";"1972-1985 Katebegiak prog-rock, psych-folk & Jazz-Rock Music from the Basque Country";"Pello joxepe";"1972";"ELKAR";1756206981;1756207189;;"https://open.spotify.com/track/1rXs9PYo91kqYydRcfau6o";"https://www.deezer.com/track/1521174902"
"Veronique Sanson";"Hollywood";"Y'a pas de doute il faut que je m'en aille";"1977";"WEA";1756207026;1756207263;;;
"The Altons";"Heartache in room 14";"Waiting";"2025";"DAPTONE RECORDS";1756207187;1756207371;"https://music.apple.com/fr/album/waiting/1767283029?i=1767283033&uo=4";"https://open.spotify.com/track/018dEtcx2ZtN5AUJNWE9zl";"https://www.deezer.com/track/2985585391"
"DOMi & JD Beck";"Not tight";"Bowling (feat. Thundercat)";"2022";"APESHIT / BLUE NOTE RECORDS";1756207261;1756207375;;"https://open.spotify.com/track/3Sk51FK0sTdiRQN477u5oq";
"Boris Vian";"11 titres chansons d'auteurs";"On n'est pas la pour se faire eng...";"1956";"POLYGRAM";1756207369;1756207548;;;"https://www.deezer.com/track/36426201"
"Genevieve Artadi";"Forever forever";"Plate";"2023";"BRAINFEEDER";1756207374;1756207577;"https://music.apple.com/fr/album/plate/1655345052?i=1655345391&uo=4";"https://open.spotify.com/track/3vFG1ZcB68ACOdeY99aYIm";"https://www.deezer.com/track/2115002407"
"Enji";"Sonor";"Hungun (feat. Matthieu Bordenave)";"2025";"SQUAMA";1756207547;1756207763;;;
"Dexter Story";"Wondem";"Xamar";"2015";"SOUNDWAY RECORDS";1756207577;1756207786;"https://music.apple.com/fr/album/xamar/1611852625?i=1611852891&uo=4";"https://open.spotify.com/track/6wX6ibvRGWajA4s7sxsWsc";"https://www.deezer.com/track/1668335242"
"Maxime Baudin";"Obsession";"Variation";"2018";"LA TEBWA";1756207761;1756207887;;;
"Finley Quaye";"Maverick a strike";"The way of the explosive";"1997";"SONY";1756207802;1756208084;;"https://open.spotify.com/track/4d3fKwsmxY79hBy6USJciB";"https://www.deezer.com/track/1037085"
"Daniel Caesar";"Never enough";"Vince Van Gogh";"2023";"REPUBLIC RECORDS";1756207887;1756208049;"https://music.apple.com/fr/album/vince-van-gogh/1681329711?i=1681330249&uo=4";"https://open.spotify.com/track/0Y8F9OzVKj0kpyXqbTr4ZE";"https://www.deezer.com/track/2221162787"
"Dirg Gerner";"Simple man";"My heart";"2023";"MATERIALIZED MOMENTS";1756208047;1756208254;"https://music.apple.com/fr/album/my-heart/1692440789?i=1692440798&uo=4";"https://open.spotify.com/track/3rXrtEMlFfllp1BxujJNzS";"https://www.deezer.com/track/2320284965"
"Bob Marley & The Wailers";"Kaya";"Sun is shining";"1978";"ISLAND";1756208079;1756208373;;"https://open.spotify.com/track/2pZJhvpin385eqAFRp3ASJ";"https://www.deezer.com/track/66315754"
"Peter Tosh";"Equal rights";"Get up, stand up";"1977";"SONY";1756208251;1756208464;;"https://open.spotify.com/track/4Mxv1tOYFoqkL73qKZ5gyP";"https://www.deezer.com/track/834282"
"Petite-Vallee";"Couleurs";"Couleurs";"2024";"AUTOPRODUCTION";1756208369;1756208641;;"https://open.spotify.com/track/5P8xWFzv43U2m6kA9OXVkg";"https://www.deezer.com/track/3000775481"
"Ori Kaplan";"33 degrees south";"Pepidu";"2025";"GREEDY FOR BEST MUSIC";1756208458;1756208605;;"https://open.spotify.com/track/1Ug9XGJU56hcE1x0rsPpR0";"https://www.deezer.com/track/3713802402"
"Michael Hurley & Pals";"Armchair boogie";"Be kind to me";"2013";"WARNER BROS";1756208605;1756208778;;;
"Kid Congo";"Dracula Boots";"La llarona";"2009";"IN THE RED RECORDS";1756208637;1756208850;;;
"Loretta Lynn";"Still woman enough";"You ain't woman enough (feat. Tanya Tucker)";"2021";"LEGACY RECORDINGS";1756208773;1756208908;"https://music.apple.com/fr/album/you-aint-woman-enough-feat-tanya-tucker/1544877589?i=1544877970&uo=4";"https://open.spotify.com/track/1nT180sEplPTovBkq0yofi";"https://www.deezer.com/track/1268476402"
"Billie Eilish";"Bury a friend";"Bury a friend";"2019";"DARKROOM RECORDS";1756208847;1756209030;;"https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF";"https://www.deezer.com/track/655095992"
"Lou-Adriane Cassidy";"Triste animal";"Les hirondelles";"2025";"BRAVO MUSIQUE";1756208904;1756209072;"https://music.apple.com/fr/album/les-hirondelles/1807508841?i=1807509270&uo=4";"https://open.spotify.com/track/6w4WAHHMXr60Y09c4rqRCB";"https://www.deezer.com/track/3316809951"
"Henry Mancini";"The ultimate Pink panther/La panthère rose";"The Pink panther theme";"1963";"RCA/BMG";1756209029;1756209186;;;"https://www.deezer.com/track/3197062"
"The Funk Revolution";"Space dream";"Jesse's party";"2023";"TRAMP RECORDS";1756209066;1756209302;;"https://open.spotify.com/track/6zZJ2ZJUFV7Y9Vb2nHkxwJ";
"Sylvia";"Sweet stuff";"Pussycat";"1975";"WEWANTSOUNDS";1756209184;1756209346;;;
"Don Covay";"Rhythm & blues";"See saw";"1965";"WEA";1756209301;1756209478;;;"https://www.deezer.com/track/2021996667"
"Pearly Queen";"Florida funk : Funk 45s from the alligator state";"Quit jive'in";"1974";"JAZZMAN RECORDS";1756209345;1756209503;;;"https://www.deezer.com/track/62840785"
"Dwight Druick";"Folk funk & trippy troubadours / Vol. 3";"Joshua";"1975";"BBE MUSIC";1756209477;1756209675;;;"https://www.deezer.com/track/3100542021"
"DJ Shadow";"Number song / Painkiller";"The number song (Cut chemist remix)";"1997";"MO WAX";1756209520;1756209830;;;"https://www.deezer.com/track/2074913157"
"J. Bernardt";"Taxi / Matter of time";"Taxi";"2024";"PLAY IT AGAIN SAM";1756209672;1756209896;;"https://open.spotify.com/track/3nhWd97E1zDTErm6AJCqJn";"https://www.deezer.com/track/2660911182"
"Leon Raum";"Basement meditation";"Champloo";"2024";"SONAR KOLLEKTIV";1756209828;1756209968;"https://music.apple.com/fr/album/champloo/1761367291?i=1761367294&uo=4";"https://open.spotify.com/track/6v9RS3cgHUkiPGnhb7IrBY";"https://www.deezer.com/track/2935707401"
"Calexico";"The black light";"Over your shoulder";"1998";"LABELS";1756209894;1756210144;"https://music.apple.com/fr/album/over-your-shoulder/1721062329?i=1721063979&uo=4";;"https://www.deezer.com/track/2583122272"
"Ashley Henry";"Who we are";"Fly away (feat. Aja Monet)";"2024";"NAIVE";1756209967;1756210159;;;
"Eric Bibb";"Jericho road";"Freedom train";"2013";"";1756210138;1756210341;"https://music.apple.com/fr/album/freedom-train/705870080?i=705870203&uo=4";"https://open.spotify.com/track/6VogXGL8adUZZ3uizuPmQ0";"https://www.deezer.com/track/70590100"
"Billie Holiday";"Blue moon";"My man";"1954";"DREYFUS JAZZ";1756210157;1756210314;"https://music.apple.com/fr/album/my-man/871610350?i=871610367&uo=4";;"https://www.deezer.com/track/542806002"
"Karol Szymanowski (Compositeur)";"Karol Szymanowski : Concertos pour violon n°1 et 2";"3 Caprices sur des thèmes de paganini pour violon et piano op 40 : 1. Caprice en Ré Maj (d'après le Caprice en Ré Maj op 1 n°20)";"1996";"EMI";1756210313;1756210490;;;
"BIM (Benin International Musical)";"Positive vodoun";"Louange vodoun";"2024";"AUTOPRODUCTION";1756210337;1756210527;;;
"Taxi Girl";"Cherchez le garçon";"Cherchez le garçon";"1980";"FAN CLUB";1756210489;1756210735;;"https://open.spotify.com/track/0MJLw7QGn79f346Sbu6rA2";"https://www.deezer.com/track/5645692"
"Babe Ruth";"First base";"The Mexican";"1972";"PARLOPHONE UK";1756210523;1756210867;;"https://open.spotify.com/track/3V1gIXpcajE4WToSq4NNxY";"https://www.deezer.com/track/1580529152"
"Flora Hibberd";"Swirl";"Auto icon";"2025";"22TWENTY / REDEYE";1756210732;1756210942;;"https://open.spotify.com/track/6uM84gPefL9EGtulrT2bJG";"https://www.deezer.com/track/2835777232"
"Ae3";"The wild root";"The surveyor";"2019";"VINTAGE LEAGUE MUSIC";1756210864;1756211134;;;
"Surprise Chef";"All news is good news";"Herbie Hemphill";"2019";"MR BONGO";1756210940;1756211184;"https://music.apple.com/fr/album/herbie-hemphill/1506231792?i=1506231807&uo=4";;"https://www.deezer.com/track/921021772"
"Shydiscoboy";"Pourquoi";"Pourquoi";"2025";"S76";1756211130;1756211355;"https://music.apple.com/fr/album/pourquoi/1801713932?i=1801713933&uo=4";"https://open.spotify.com/track/1JF4LjTJLCbXn6qAlFMYG6";"https://www.deezer.com/track/3274991091"
"Peter Somuah";"Highlife";"Chop Chop (feat. Gyedu-Blay Ambolley)";"2024";"ACT";1756211202;1756211487;;;
"Daniel Ogren";"Fastingen92";"Idag";"2023";"MR BONGO";1756211350;1756211633;;;"https://www.deezer.com/track/3126561811"
"Orlando Julius";"Hot casa records sampler (cd promo)";"Disco hi life";"1979";"HOT CASA";1756211486;1756211953;;;
"Frank Minion";"Complete recordings 1954-1959";"Night And Day";"1958";"FRESH SOUND";1756211627;1756211806;;;"https://www.deezer.com/track/2790626692"
"Manuel Barrueco";"Manuel Barrueco complete recordings on Warner Classics / CD 07";"Penny lane - arrangement pour 2 guitares";"2022";"WARNER CLASSICS";1756211805;1756211932;;;
"Neneh Cherry";"Woman";"Woman";"1996";"VIRGIN";1756211927;1756212195;;"https://open.spotify.com/track/1eOCyaSRBdFGofbLYjgGM2";"https://www.deezer.com/track/3170990"
"Tom Verlaine";"Warm and cool";"Sleepwalkin'";"1992";"VIRGIN";1756211952;1756212161;"https://music.apple.com/fr/album/sleepwalkin/1743112896?i=1743112904&uo=4";"https://open.spotify.com/track/07YfRl54arLMMwysdfAPve";"https://www.deezer.com/track/2765840841"
"Dire Straits";"Dire Straits";"Sultans of swing";"1978";"VERTIGO";1756212159;1756212490;;"https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj";"https://www.deezer.com/track/2263033"
"Aldous Harding";"Aldous harding";"Small bones of courage";"2015";"LYTTELTON RECORDS";1756212191;1756212566;;;"https://www.deezer.com/track/1163452652"
"AC/DC";"The razors edge";"Thunderstruck";"1990";"EPIC";1756212489;1756212781;;"https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj";"https://www.deezer.com/track/92720102"
"Stein Urheim";"Downhill uplift";"Lamp";"2020";"HUBRO";1756212564;1756212742;;"https://open.spotify.com/track/1HQklQHw60vyoqZVPI33q0";"https://www.deezer.com/track/3215955341"
"Homer";"Ensatina";"Start select";"2024";"BIG CROWN RECORDS";1756212740;1756212921;;"https://open.spotify.com/track/5EB7K0LnzAjonrIdrLbOzu";"https://www.deezer.com/track/2907290751"
"DJ Harrison";"Shades of yesterday";"Sweet sticky thing";"2024";"STONES THROW RECORDS";1756212780;1756212875;"https://music.apple.com/fr/album/sweet-sticky-thing/1702615891?i=1702616110&uo=4";"https://open.spotify.com/track/3Bm5njrUDplgK3ZVWnI2tA";"https://www.deezer.com/track/2411231905"
"Espen Horne";"The anatomy of serene eloquence";"La psychosomnie";"2023";"WAH WAH 45S";1756212874;1756213088;;"https://open.spotify.com/track/4bMXjiIt6B7pVxe8ANIrUU";"https://www.deezer.com/track/2517144471"
"Leo Blomov";"L'ermitage";"Amnistie";"2023";"LABEL ATTITUDE";1756212920;1756213133;"https://music.apple.com/fr/album/amnistie/1704997066?i=1704997072&uo=4";"https://open.spotify.com/track/5GmaxfYhjv7BcCICzgzvdN";"https://www.deezer.com/track/2432366165"
"Allah-Las";"Allah-Las";"Ela Navega";"2012";"THE OTHER HAND";1756213081;1756213082;"https://music.apple.com/fr/album/ela-navega/1608119814?i=1608120287&uo=4";"https://open.spotify.com/track/5zlmtMw6FNBQAjUYYnH5aA";"https://www.deezer.com/track/70036802"
"Frootful";"Heavyweight";"Ernie's journey";"2013";"FREESTYLE RECORDS";1756213083;1756213363;"https://music.apple.com/fr/album/ernies-journey/684582013?i=684582075&uo=4";"https://open.spotify.com/track/4bLukuXIrcmtnCC9xryyoq";"https://www.deezer.com/track/69716044"
"Ennio Morricone";"BOF / Stark system";"Fantasmi grotteschi (tango grottesco)";"1980";"BEAT RECORDS";1756213099;1756213307;;;"https://www.deezer.com/track/1187713752"
"Badly Drawn Boy";"Have you fed the fish ?";"I was wrong";"2002";"XL RECORDING";1756213129;1756213200;"https://music.apple.com/fr/album/i-was-wrong/1136816372?i=1136817793&uo=4";"https://open.spotify.com/track/0SymRpKZYmkVyKZyMSC6kA";"https://www.deezer.com/track/128973454"
"Nightmares On Wax";"Carboot soul";"Les nuits";"1999";"WARP RECORDS";1756213201;1756213573;"https://music.apple.com/fr/album/les-nuits/281122084?i=281122086&uo=4";"https://open.spotify.com/track/64EfSAF5nxhIfUw1GbPPCC";"https://www.deezer.com/track/29374221"
"Ennio Morricone";"BOF / Stark system";"Fantasmi grotteschi (tango grottesco)";"1980";"BEAT RECORDS";1756213292;1756213500;;;"https://www.deezer.com/track/1187713752"
"Amp Fiddler";"Waltz of a ghetto fly";"Dreamin'";"2003";"GENUINE";1756213572;1756213813;;;"https://www.deezer.com/track/3755108"
"Winston McAnuff Et Fixi";"A new day";"Jah is all we've got";"2014";"";1756213665;1756213684;;;
"Allison Russell";"The returner";"Springtime";"2023";"FANTASY / BIRDS OF CHICAGO LLC";1756213683;1756213931;"https://music.apple.com/fr/album/springtime/1689486716?i=1689486733&uo=4";"https://open.spotify.com/track/2VVL0yN3sb3WLpsSiz2pSX";"https://www.deezer.com/track/2435241455"
"Goya Gumbani";"Warlord of the weejuns";"Manuva(s) (feat. Joe Armon-Jones)";"2025";"GHOSTLY INTERNATIONAL";1756213812;1756214077;;;
"Jamiroquai";"Travelling without moving";"Didjital vibrations";"1996";"SONY";1756214009;1756214351;;;
"The Money Penny Project";"The Money Penny Project";"Clarisse C (edit 98)";"1998";"PULP FLAVOR";1756214010;1756214279;;;
"Mr Scruff";"Keep it unreal";"Midnight feast";"1999";"ZEN";1756214011;1756214225;;;
"Kiefer";"Between days";"Work and purpose (feat. 10.4 ROG)";"2021";"STONES THROW";1756214011;1756214012;;;
"KAYTRANADA";"Bubba";"Scared To Death";"2019";"RCA";1756214012;1756214165;;"https://open.spotify.com/track/3bSml9H11c2FHl8mRRKKxV";"https://www.deezer.com/track/829306292"
"Hemai";"Strange beauty";"Gone surfing";"2021";"TRU THOUGHTS";1756214013;1756214204;;"https://open.spotify.com/track/6K8z3GPdPLr6DqDxiluhyk";"https://www.deezer.com/track/1245191152"
"King Tubby";"Dub hits from Studio One";"Exclusive dub";"1997";"RHINO RECORDS";1756214014;1756214243;;;"https://www.deezer.com/track/5793458"
"Kubix";"Guitar chant";"The walk";"2020";"ATTIK PRODUCTIONS";1756214016;1756214246;;"https://open.spotify.com/track/5CTrhZLzvWWX9Kjl88KKuu";"https://www.deezer.com/track/1095334902"
"Toby Hay";"The Longest Day (extrait)";"The longest day";"2018";"THE STATE51 CONSPIRACY";1756214017;1756214313;"https://music.apple.com/fr/album/the-longest-day/1376777081?i=1376777089&uo=4";"https://open.spotify.com/track/3ISPv6XbUILw5aKO0scZgF";"https://www.deezer.com/track/497222732"
"Mike Fabulous";"Crown ruler sound";"Wang east (instrumental)";"2008";"TALKING MACHINE";1756214017;1756214256;;;"https://www.deezer.com/track/1502658182"
"Mop Mop";"B.O.F./To rome with love";"Three Times Bossa";"2012";"SONY CLASSICAL";1756214017;1756214018;;;"https://www.deezer.com/track/7478573"
"JUNGLE BY NIGHT";"Hidden";"Nightfight";"2012";"KINDRED SPIRITS";1756214018;1756214019;"https://music.apple.com/fr/album/nightfight/508147263?i=508147614&uo=4";"https://open.spotify.com/track/6nI4yyTIYBuHehjoFqH8rM";"https://www.deezer.com/track/17274116"
"Octofase";"Black rocks";"Sirens";"2020";"OCTOFASE RECORDS";1756214019;1756214196;"https://music.apple.com/fr/album/sirens/1610342559?i=1610342822&uo=4";"https://open.spotify.com/track/66RFGTOWuC0PKU4vwqCjPm";"https://www.deezer.com/track/1657775962"
"NCY Milky Band";"Our gurus 2";"Galt MacDermot";"2023";"BMM RECORDS";1756214077;1756214261;"https://music.apple.com/fr/album/galt-macdermot/1698359792?i=1698360535&uo=4";"https://open.spotify.com/track/323YwR62Zyb68KFkWdGWpP";"https://www.deezer.com/track/2374543745"
"Sporto Kantes";"3 at last";"Sick song";"2008";"VILLAGE VERT";1756214261;1756214432;;"https://open.spotify.com/track/1tM6QEw4rjmJ27uWgOUtlW";"https://www.deezer.com/track/572249152"
"Elvis Presley";"The essential";"Baby, let's play house";"1955";"";1756214431;1756214566;"https://music.apple.com/fr/album/baby-lets-play-house/1750942745?i=1750943047&uo=4";;"https://www.deezer.com/track/960089"
"Patsy Cline";"BOF / Thank you for smoking";"Three cigarettes in an ashtray";"1957";"LAKESHORE RECORDS";1756214565;1756214698;"https://music.apple.com/fr/album/three-cigarettes-in-an-ashtray/538011463?i=538011748&uo=4";;"https://www.deezer.com/track/62930222"
"Arif Mirbaghi";"Gestures of light";"Smoke follows beauty";"2023";"QAME FERAQ";1756214697;1756214966;"https://music.apple.com/fr/album/smoke-follows-beauty/1666338108?i=1666338436&uo=4";"https://open.spotify.com/track/3IdPoNCMlpMM07Mg2HzlOZ";"https://www.deezer.com/track/2113404107"
"Sam Evian";"Knock knock";"Knock knock";"2021";"FAT POSSUM";1756214965;1756215196;;"https://open.spotify.com/track/3wLyvAWpQZDSnSexK0mdrW";"https://www.deezer.com/track/1417902802"
"Saya Gray";"Saya";"Lie down";"2025";"DIRTY HITS";1756215195;1756215502;;;
"Alton Ellis";"Collectorama story of mister soul";"If I could rule this world";"1966";"JAHSLAMS";1756215501;1756215627;;;"https://www.deezer.com/track/361092441"
"Khruangbin";"Hasta el cielo";"Rules - scientist dub";"2019";"NIGHT TIME STORIES";1756215627;1756215892;;;
"Leonie Pernet";"Poèmes Pulvérisés";"Brûler pour briller";"2025";"INFINE";1756215887;1756216111;"https://music.apple.com/fr/album/br%C3%BBler-pour-briller/1804343469?i=1804343473&uo=4";"https://open.spotify.com/track/4WprdI6z8Q9SOTEeTFLrCu";"https://www.deezer.com/track/3294433951"
"Philip Glass Ensemble";"Monsters of grace";"Monsters of grace : Stereo gram";"1998";"ORMOU";1756216109;1756216350;;;
"Jonny Greenwood";"BOF / Inherent vice (original motion picture soundtrack)";"Amethyst";"2015";"NONESUCH";1756216349;1756216472;;;"https://www.deezer.com/track/91620298"
"David Bowie";"Young Americans";"Right";"1975";"PARLOPHONE";1756216472;1756216727;"https://music.apple.com/fr/album/right/1195107061?i=1195108753&uo=4";;
"The Rah Band";"Going up";"Messages from the stars";"1983";"SHOCKING MUSIC";1756216724;1756216974;"https://music.apple.com/fr/album/messages-from-the-stars/443432372?i=443432373&uo=4";"https://open.spotify.com/track/6lYY2HktYKpV1pUamfRlU1";"https://www.deezer.com/track/12389665"
"Rachel Chinouriri";"What a devastating turn of events (deluxe)";"All I ever asked";"2024";"PARLOPHONE UK";1756216972;1756217188;;"https://open.spotify.com/track/1awQLv1J6LkeEQ5co4OOoQ";"https://www.deezer.com/track/2761352371"
"Poppy Fusee";"Better place";"Pesanteur";"2024";"UN PLAN SIMPLE";1756217186;1756217340;;"https://open.spotify.com/track/0PvRNAwyiZWBoBqZp3qtWw";"https://www.deezer.com/track/1570116862"
"Yuji Ohno & Galaxy";"Touch";"Kirameku inner space";"1979";"WEWANTSOUNDS";1756217337;1756217530;;;"https://www.deezer.com/track/2510222821"
