"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Inger Nordvik";"Hibernation";"Go back";"2023";"ASTA RECORDS";1721512644;1721512872;"https://open.spotify.com/track/174cg39Ju4k7kroDhFuZyh";;
"Asuka Suita";"Like a virgin (version japonaise)";"Like a virgin (version japonaise)";"1984";"REPRISE RECORDS";1721512894;1721513113;;;
"Alberta";"Conversations";"Juste tous les deux";"2024";"ALMOST-MUSIQUE";1721513108;1721513265;"https://open.spotify.com/track/7zEghWUtAO91yjsotEXYiE";;"https://www.deezer.com/track/2628299312"
"Monokini";"Les couleurs et le blanc";"Les couleurs et le blanc";"2024";"SIRE BERNARD PRODUCTIONS";1721513262;1721513415;"https://open.spotify.com/track/0N9FUK0IleBV19xaoQbWyj";;
"Danger Mouse";"Rome";"Two against one (feat. Jack White)";"2011";"PARLOPHONE";1721513410;1721513546;"https://open.spotify.com/track/0CIvOZBEQmVtePr3dHZMPO";;
"Nirvana";"The story of Simon Simopath";"Lonely boy";"1967";"UNIVERSAL MUSIC";1721513547;1721513694;;;
"Marina Allen";"Eight pointed star";"Love comes back";"2024";"FIRE RECORDS";1721513689;1721513856;"https://open.spotify.com/track/4HmpaKreyFdUUNFG7UzPVb";;"https://www.deezer.com/track/2682960972"
"Jean Pierre Von Dach";"BOF / Recycling Lily";"Happy world";"2013";"MOVIE SCORE MEDIA SWEDEN";1721513848;1721513988;;;
"Eddy Arnold";"Country & western hit parade - 1955";"The cattle call";"1955";"BEAR FAMILY RECORDS";1721513985;1721514135;;;"https://www.deezer.com/track/2846626342"
"Jose James";"No Beginning no end 2";"I need your love (feat. Ledisi & Christian Scott aTunde Adjuah)";"2020";"RAINBOW BLONDE";1721514140;1721514396;;;
"Joe Yorke";"Hopeless";"Man";"2023";"RHYTHM STEADY";1721514374;1721514571;"https://open.spotify.com/track/5Wrg6EKleHjSrmjih5AjeF";"https://music.apple.com/fr/album/man/1708963114?i=1708963915&uo=4";"https://www.deezer.com/track/2471721601"
"Art Test";"Fever dreams";"Hallucinations";"2024";"FOLDED MUSIC";1721514566;1721514656;"https://open.spotify.com/track/4W8hC8GE5kDrBMSvbK767T";;
"Lina";"Stranger on earth";"Right place, wrong time";"2001";"ATLANTIC";1721514658;1721514884;;;
"Betty Carter";"The complete 1948-1961";"Jazz (ain't nothing but soul)";"1960";"LE CHANT DU MONDE";1721514883;1721515001;;;
"The Good, The Bad & The Queen";"Merrie land";"Gun to the head";"2018";"WEA INTERNATIONAL";1721514998;1721515256;"https://open.spotify.com/track/2XnqrOWFbsA51F64jZP7KB";"https://music.apple.com/fr/album/gun-to-the-head/1439081942?i=1439081950&uo=4";"https://www.deezer.com/track/585699622"
"Capitol Symphony Orchestra";"The Art of Carmen Dragon / CD 1";"Le Cid, Suite pour orchestre : 1. Castillane";"";"SCRIBENDUM";1721515253;1721515433;;;
"Henri Salvador";"Intégrale Salvador vol 2 1946-1950 : Le loup la biche et le chevalier";"Qui sait qui sait qui sait";"1949";"FREMEAUX";1721515430;1721515617;;;
"Marion Black";"BOF TV / Weeds";"Who knows";"1970";"RYKODISC";1721515616;1721515751;"https://open.spotify.com/track/6pul7BJkKcVHIewzPLW2rc";"https://music.apple.com/fr/album/who-knows/648682561?i=648682902&uo=4";
"Django Django";"Off Planet";"Who you know (feat. Bernardo)";"2023";"BECAUSE MUSIC";1721515747;1721515968;"https://open.spotify.com/track/5O3OxE5cYTlwXzJW927CZL";;
"The Chantells With The Aqua Lads";"Basement beehive : The girl group underground";"I'll never know";"1968";"NUMERO GROUP";1721515967;1721516108;;;"https://www.deezer.com/track/542057972"
"Yummi Wisler Guitar Combo";"The albanian connection";"That small rice mama";"2024";"RAW TAPES";1721516105;1721516277;"https://open.spotify.com/track/11fzSwqnIHxcljV9Q6voKt";;
"Jimmy Page";"No quarter";"Friends";"1994";"FONTANA";1721516275;1721516547;;;"https://www.deezer.com/track/2448490"
"Fink";"Biscuits for breakfast";"Pretty little thing";"2006";"NINJA TUNE";1721516561;1721516831;"https://open.spotify.com/track/70fOaFZMNjiUzepyq4pJgO";;
"Howlin Wolf";"The real folk blues / More real folk blues";"Sittin' on top of the world";"1957";"MCA";1721516828;1721516979;;;
"Hermanos Gutierrez";"Sonido Cosmico";"Barrio hustle";"2024";"EASY EYE SOUND";1721516978;1721517170;"https://open.spotify.com/track/6UK4epTqVwWpeFfslXecth";;"https://www.deezer.com/track/2836204732"
"Chicha Libre";"Sonido amazonico";"Six pieds sous terre";"2008";"BARBES";1721517167;1721517375;"https://open.spotify.com/track/2NmLSP6oBb1FxTG9PviZLp";;
"Loyle Carner";"No cd";"No cd (original)";"2016";"AMF RECORDS";1721517375;1721517630;;;
"Mandrill";"The best of Mandrill";"Mango meat";"1973";"POLYDOR";1721517629;1721517907;"https://open.spotify.com/track/7Fy5yxwDFi71dQId1TEMjV";;"https://www.deezer.com/track/2295910"
"Andre Dedjean";"Et son quintet de jazz";"Samba Micaella";"";"BLUE RECORD";1721517904;1721518032;;;
"Taggy Matcher";"Disco reggae / Vol.5";"That's the way (i like it)";"2023";"STIX RECORDS / FAVORITE RECORDINGS";1721518031;1721518325;;"https://music.apple.com/fr/album/thats-the-way-i-like-it/1696608209?i=1696609228&uo=4";"https://www.deezer.com/track/2361956765"
"Haich Ber Na";"Sandringham";"Sandringham";"2024";"AUTOPRODUCTION";1721518329;1721518524;"https://open.spotify.com/track/2kaOCp1THEcL48ws2I7fOo";"https://music.apple.com/fr/album/sandringham/1741523417?i=1741523811&uo=4";"https://www.deezer.com/track/2753214571"
"Beth Orton";"Sugaring season";"See through blue";"2012";"ANTI";1721518524;1721518633;"https://open.spotify.com/track/561q57wyfyyK8zoivo5noG";;
"Radoslav Kvapil";"Anton Dvorak : Oeuvre pour piano / Vol.4 (intégrale)";"13 esquisses poétiques op 85 B 161 : Danse des lutins";"1999";"SUPRAPHON OU SUPRAPHONET";1721518631;1721518821;;;
"Barbara";"Vol 4  Göttingen";"Une petite cantate";"1965";"PHILIPS";1721518823;1721518938;;;
"Lorez Alexandria";"The 60's Pzazz sessions : Didn't we / In a different bag";"Endless";"1968";"CONNOISSEUR COLLECTION";1721518934;1721519150;;;
"PM Warson";"Right here, last night";"Right here, last night";"2024";"LEGERE RECORDINGS";1721519149;1721519358;"https://open.spotify.com/track/05eCwT8pmKu1Axa9DiE18f";;
"Isha";"The plant";"The plant (feat. Joe Hertz)";"2024";"AUTOPRODUCTION";1721519356;1721519602;;;
"Maverick Sabre";"Drifting";"Drifting";"2018";"#NP";1721519600;1721519829;"https://open.spotify.com/track/6UIJHI6OO4UvQUXvh8y0M4";;
"Melissa Laveaux";"Dying is wild night";"Pretty girls";"2013";"NO FORMAT";1721519828;1721519981;;"https://music.apple.com/fr/album/pretty-girls/624075157?i=624075166&uo=4";"https://www.deezer.com/track/78966567"
"Devo";"50 years of de-evolution (1973-2023)";"Working in the coal mine";"1981";"RHINO RECORDS";1721519979;1721520146;;;
"Bill Conti";"BOF / Gloria";"Gloria : Aftermath";"1980";"VARESE SARABANDE VCL";1721520157;1721520271;;;
"Bernard Lavilliers";"Succes";"La samba";"1975";"MOTORS";1721520269;1721520499;"https://open.spotify.com/track/0LZPqVzAS3O4swJPiG2SQW";;"https://www.deezer.com/track/141161345"
"Ichiko Aoba";"Windswept adan";"Dawn in the Adan";"2021";"BA DA BING RECORDS";1721520495;1721520777;;;"https://www.deezer.com/track/2521764581"
"PJ Harvey";"I inside the old I dying";"I inside the old I dying";"2023";"PARTISAN RECORDS";1721520767;1721520950;"https://open.spotify.com/track/4CW1t9x0rka2HI6UFHT2w3";"https://music.apple.com/fr/album/i-inside-the-old-i-dying/1677578451?i=1677579554&uo=4";"https://www.deezer.com/track/2194519117"
"Juan Carmona Septet";"Perla de oriente";"Mar de China (Alegria)";"2016";"NOMADES KULTUR / L’AUTRE DISTRIBUTION";1721520951;1721521077;;;
"Yodi";"Sin armadura";"Luna ciega";"2018";"AUTOPRODUCTION";1721521076;1721521338;"https://open.spotify.com/track/0abjDxq3R4ncloNRKGOiDt";;
"Ayo";"Billie-Eve";"Black spoon";"2011";"POLYDOR";1721521329;1721521572;;;
"Curtis Mayfield";"The best of Curtis Mayfield";"Future shock";"1973";"CHARLY";1721521564;1721521777;"https://open.spotify.com/track/2sJ0dw9o8Cb4o5kpCLrxRj";;
"Bloom Bat";"Honeist weirdo";"Odd friends";"2024";"AUTOPRODUCTION";1721521778;1721521933;"https://open.spotify.com/track/4MWJzo57x1QoGCJOjfVfYS";;"https://www.deezer.com/track/2608379672"
"Bas Jan";"Back to the swamp";"Back to the swamp";"2023";"FIRE RECORDS";1721521930;1721522185;"https://open.spotify.com/track/1TyWOv3Ny5WjkDbuksw36h";;
"Voyou";"Les humains";"Les humains (edit)";"2020";"ALSO";1721522184;1721522351;;;
"Unessential Oils";"Unessential oils";"Chameleon";"2024";"SECRET CITY RECORDS";1721522349;1721522596;"https://open.spotify.com/track/1r7R3v9AgeJQM0gPinG7S2";;
"Ugggy";"The moss and the soss";"Lily pad and toad (goodnight)";"2024";"ILLECT RECORDINGS";1721522597;1721522706;"https://open.spotify.com/track/5CbwMmXH7tKtB0XvJdDmj7";;
"The McCoys";"Compil./ Roof & trocadero present/Fever";"Fever";"1966";"TROCADERO RECORDS";1721522702;1721522864;;;"https://www.deezer.com/track/109700282"
"Malted Milk";"Riding high";"Trust me in the morning";"2021";"MOJO HAND RECORDS";1721522863;1721523073;"https://open.spotify.com/track/12x6dWjXQxv809s2Gy3lf6";;"https://www.deezer.com/track/1510579392"
"Andrew Bird Trio";"Sunday morning put-on";"I didn't know what time it was";"2024";"LOMA VISTA RECORDINGS";1721523069;1721523256;;;
"Sophye Soliveau";"Initiation";"Initiation";"2024";"AUTOPRODUCTION";1721523253;1721523383;"https://open.spotify.com/track/1gdTzPrSOY1uBjOSPRCplQ";"https://music.apple.com/fr/album/initiation/1733715119?i=1733715741&uo=4";
"Jeff Mailfert";"Waiting for the sun";"Waiting for the sun (radio edit)";"2024";"FOLK & FRIENDS";1721523377;1721523570;;;
"Robert Forster";"The candle and the flame";"She's a fighter";"2023";"TAPETE RECORDS";1721523570;1721523700;"https://open.spotify.com/track/43UPg7v2mdd01XObLezSOJ";;"https://www.deezer.com/track/1949894827"
"Seatrain";"What it is ! Funky soul and rare grooves";"Flute thing";"1973";"";1721523713;1721523912;"https://open.spotify.com/track/0tSw8aQVeaULvNi6H8QFWB";;
"Brothers Johnson";"BOF / Pulp fiction";"Strawberry letter #23";"1977";"MCA";1721523908;1721524206;;;
"Keziah Jones";"Black orpheus";"Wet questions";"2003";"DELABEL";1721524202;1721524460;"https://open.spotify.com/track/0vQaTJi1Ls6huEcy6sfCmb";;
"Matt Low";"Une vie cool";"Laisse faire le soleil";"2024";"BLEU NUIT";1721524455;1721524665;"https://open.spotify.com/track/6xuknkltouiBbrDgwX9gxP";"https://music.apple.com/fr/album/laisse-faire-le-soleil/1740130381?i=1740131067&uo=4";
"Blue States";"Man mountain";"The winfield audition";"2002";"DELABEL";1721524665;1721524885;"https://open.spotify.com/track/4ySdoej51BqHt7pp2hZXC2";"https://music.apple.com/fr/album/the-winfield-audition/276995342?i=276995580&uo=4";"https://www.deezer.com/track/620488772"
"Bonnie Dobson";"Good morning rain";"You don't know";"1970";"RCA - LEGACY";1721524881;1721525117;"https://open.spotify.com/track/6FPxTLmhk6RzKr5RAV5uUL";;"https://www.deezer.com/track/424969692"
"Janis Joplin";"I got dem ol' kozmic blues again mama";"Maybe";"1969";"COLUMBIA";1721525113;1721525335;"https://open.spotify.com/track/0xGSeBsG4V8Scc5YqpZQ66";"https://music.apple.com/fr/album/maybe/320411800?i=320411804&uo=4";"https://www.deezer.com/track/118994322"
"Nxworries";"Why lawd";"Walk on by (feat. Earl Sweatshirt & Rae Khalil)";"2024";"STONES THROW";1721525333;1721525560;;;
"Spectacular Diagnostics";"Ancient methods";"Wonder drugs";"2021";"RUCKSACK RECORDS";1721525566;1721525696;"https://open.spotify.com/track/3Sb12RYh6Oc2WXMaUrkPd4";"https://music.apple.com/fr/album/wonder-drugs/1568208687?i=1568208695&uo=4";"https://www.deezer.com/track/1376281172"
"Madeleine Peyroux";"Let’s walk";"Showman dan";"2024";"THIRTY TIGERS / SOUNDWORKS";1721525694;1721525930;"https://open.spotify.com/track/6PfdBLM4XoGyWTrhnaVWgI";"https://music.apple.com/fr/album/showman-dan/1730771473?i=1730772179&uo=4";"https://www.deezer.com/track/2661288612"
"Thomas Curbillon";"Place Ste Opportune";"Petite fleur";"2021";"JAZZ & PEOPLE";1721525929;1721526154;"https://open.spotify.com/track/4JlG34KRM5UQNQtNeDxWG6";;
"Boygenius";"The record";"Emily I'm sorry";"2023";"BOYGENIUS UNDER EXCLUSIVE LICENSE TO INTERSCOPE RECORDS";1721526153;1721526368;"https://open.spotify.com/track/693xmBAOD4xwkS4W71W1Jn";;
"Felbm";"Elements of nature";"Root";"2022";"SOUNDWAY RECORDS LTD";1721526369;1721526617;"https://open.spotify.com/track/4Tu9EQqXD7damWx73UMbwL";;"https://www.deezer.com/track/1752895737"
"Blick Bassy";"Madiba ni mbondy";"Mbenda (feat. Yamé)";"2024";"INFINE";1721526616;1721526814;;;
"Althea & Donna";"300% Dynamite !";"Uptown top ranking";"1978";"SOUL JAZZ";1721526812;1721527044;;;
"Klara Keller";"Bang";"Sad thinking of you";"2022";"ALOADED";1721527042;1721527294;"https://open.spotify.com/track/6QzIKPH2g5pwlGI343AghC";;
"Project Gemini";"Colours & light";"The last midnight";"2024";"MR BONGO";1721527303;1721527519;"https://open.spotify.com/track/0DWoCiaNvBolMgXDBb7lyX";;
"The Rolling Stones";"Aftermath (US)";"Paint it black";"1966";"ABKCO RECORDS";1721527514;1721527714;;;
"Marcus King";"Mood swings";"Soul it screams";"2024";"ISLAND DEF JAM";1721527711;1721527919;"https://open.spotify.com/track/7IQy2DermNpst7GLwFFYl7";;
"Palatine";"Grand paon de nuit";"Grand paon de nuit";"2018";"YOTANKA RECORDS";1721527917;1721528206;"https://open.spotify.com/track/6K5gIOV7kNbrLRtBzZaqNe";;
"The Soul Surfers";"Summer madness";"Summer madness part 2";"2019";"UBIQUITY RECORDS";1721528202;1721528356;;;
"El Michels Affair";"Return to the 37th chamber";"Tearz (feat. Lee Fields & The Shacks)";"2017";"BIG CROWN RECORDS";1721528353;1721528504;;;
"Prince Fatty";"Versus the drunken gambler";"Kung fu battle ina brixton";"2012";"MR BONGO";1721528502;1721528743;"https://open.spotify.com/track/67F5rS7vrvYbo2vKvRPs0L";;"https://www.deezer.com/track/73527247"
"The Skatalites";"Bof / Coffee and cigarettes";"Black sunday";"2003";"UNIVERSAL";1721528741;1721528914;;;"https://www.deezer.com/track/65619565"
"Jimi Tenor";"Out Of Nowhere";"Hypnotic drugstore";"2000";"WARP RECORDS";1721528914;1721529249;"https://open.spotify.com/track/0HEl73wNnWZDBoWlI3wrcj";;"https://www.deezer.com/track/29375991"
"Arooj Aftab";"Night reign";"Last night (reprise) (feat. Cautious Clay, Kaki King, Maeve Gilchrist)";"2024";"VERVE";1721529241;1721529543;;;
"Resavoir";"Resavoir";"Heavenly";"2023";"INTERNATIONAL ANTHEM";1721529534;1721529649;"https://open.spotify.com/track/3aSaH6dXLjgxGpjVGfGZCy";"https://music.apple.com/fr/album/heavenly/1697321446?i=1697321452&uo=4";
"Electric Light Orchestra";"Mr. Blue Sky / The Very Best of Electric Light Orchestra";"Mr. blue sky";"1977";"FRONTIERS RECORDS";1721529650;1721529870;"https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp";"https://music.apple.com/fr/album/mr-blue-sky/196426681?i=196426738&uo=4";
"Emiliana Torrini";"Miss flower";"Let's keep dancing";"2024";"GRONLAND RECORDS";1721529869;1721530107;"https://open.spotify.com/track/4liKSmuNVhU8qy3V1BNRGp";"https://music.apple.com/fr/album/lets-keep-dancing/1741557202?i=1741557970&uo=4";"https://www.deezer.com/track/2753202401"
"David Alexandre Winter";"Pop a Paris - psyche-rock et minijupes";"Qu'est-ce que j'ai dansé !";"1969";"UNIVERSAL";1721530104;1721530248;;;
"Julian Bream";"Julian Bream joue Granados & Albeniz";"Danses espagnoles op 37 andaluza playera transcription pour guitare";"1983";"RCA";1721530246;1721530487;;;
"Emily Jane White";"Immanent fire";"Washed away";"2019";"TALITRES";1721530480;1721530714;"https://open.spotify.com/track/00p6D4NaakmWGNR3EUtxtS";;
"Eels";"Eels time!";"Let's be Lucky";"2024";"E WORKS RECORDS";1721530709;1721530953;"https://open.spotify.com/track/3cNyJWsnGA4UeV16D72rSx";;
"Galt Mac Dermot";"Bof/Hair";"Aquarius";"1968";"RCA";1721530962;1721531243;;;
"James Brown";"Hell";"Sayin' it and doin' it";"1974";"POLYDOR";1721531237;1721531426;;;
"Sahra Halgan";"Hiddo dhawr";"Laga";"2024";"DANAYA MUSIC";1721531424;1721531665;"https://open.spotify.com/track/3gX5e4o5qCFf05YJHOmgh0";;
"Vampire Weekend";"Only God was above us";"The surfer";"2024";"COLUMBIA";1721531662;1721531988;"https://open.spotify.com/track/0tPOlAEXHaXXIJGNR9Ljiy";"https://music.apple.com/fr/album/the-surfer/1728945682?i=1728945692&uo=4";"https://www.deezer.com/track/2732298591"
"Camelia Jordana";"Facile fragile";"Jusqu'au bout des cils";"2020";"PLAY TWO";1721531988;1721532166;;;
"Elek Bacsik";"Blue rondo a la turk";"Angel eyes";"1962";"FONTANA";1721532165;1721532370;;;
"James Blake";"Assume form";"Barefoot in the park (feat. Rosalia)";"2019";"POLYDOR RECORDS";1721532367;1721532577;"https://open.spotify.com/track/3onYsieuDICdVt5ULZSExF";;
"Vince Staples";"Dark times";"Radio";"2024";"DEF JAM RECORDINGS";1721532574;1721532752;;;
"Skinshape & Pedro Mizutani";"Pensando baixo";"Chorar (instrumental)";"2024";"NICE GUYS";1721532755;1721532881;;;
"Lau Ro";"Cabana";"Onde eu vou";"2024";"FAR OUT RECORDS";1721532876;1721533143;"https://open.spotify.com/track/1S7wj3hb4Zf7uEUUBPd5eF";;"https://www.deezer.com/track/2715456972"
"Masok";"The bigger risk";"Time to talk";"2019";"RAW TAPES RECORDS";1721533119;1721533335;"https://open.spotify.com/track/3oOmLJePcKENxi0kS3O2Yk";;
"Sly & The Family Stone";"Small talk (remastered + expanded)";"Small talk";"1974";"";1721533331;1721533510;"https://open.spotify.com/track/138lQtXzQcTPdQxnNLAdjX";;"https://www.deezer.com/track/534946"
"Giuliano Sorgini";"Lavoro e tempo libero";"Riposo meritato";"1980";"SONOR MUSIC";1721533511;1721533767;"https://open.spotify.com/track/175oGilXlJzxfq0bMJvRJV";;
"Tropic Hotel";"Tum tum bossa";"Viens";"2024";"VELVETICA MUSIC";1721533760;1721533961;"https://open.spotify.com/track/5Jke91w5z9bLPZWxrEBzU3";"https://music.apple.com/fr/album/viens/1748203235?i=1748203628&uo=4";
"Francoise Hardy";"BOF/Moonrise kingdom (film)";"Le temps de l'amour";"2012";"ABKCO RECORDS";1721533954;1721534096;;;
"The Shangri Las";"The Dixie Cups Meet The Shangri-las";"Sophisticated boom-boom";"1966";"CHARLY RECORDS";1721534093;1721534221;;;
"Johnny Cash";"Well alright";"Well alright";"2024";"UNIVERSAL MUSIC";1721534220;1721534348;"https://open.spotify.com/track/0aHDkn2yqKsDhLptXjQhPt";"https://music.apple.com/fr/album/well-alright/1740852209?i=1740852442&uo=4";
"Fontaines D.C.";"Starburster";"Starburster";"2024";"XL RECORDINGS";1721534347;1721534566;"https://open.spotify.com/track/1cg4xD453Wuol9fNsRDbsV";"https://music.apple.com/fr/album/starburster/1737990072?i=1737990264&uo=4";"https://www.deezer.com/track/2723278042"
"Lianne La Havas";"Brassens, échos d'aujourd'hui";"Friends like evergreens / Au bois de mon coeur";"2013";"FANON RECORDS";1721534578;1721534758;;;
"Mustang";"L'Auvergnat chante Brassens à la Coopérative de Mai";"Le petit cheval";"2021";"LA COOPERATIVE DE MAI";1721534758;1721534978;"https://open.spotify.com/track/6S4SIzPcAopZnRpGdV6Xtj";;"https://www.deezer.com/track/1370236262"
"Cuddly Shark";"Cuddly Shark";"Not yet three";"2018";"ARMELLODIE RECORDS";1721534975;1721535126;"https://open.spotify.com/track/4yhL9jMWQIZhVBPMxXBH4r";;"https://www.deezer.com/track/1698941837"
"Emily Saunders";"Sideways";"Sideways (Instrumental)";"2024";"THE MIX SOUNDS";1721535124;1721535336;;;
"Brenda";"Brazilian disco boogie sounds volume 2";"Natureza viva";"1980";"FAVORITE RECORDINGS";1721535336;1721535565;;;
"Stevie Wonder";"Fulfillingness' first finale";"Bird of beauty";"1974";"MOTOWN";1721535560;1721535788;"https://open.spotify.com/track/2IQE9PaIpiKmw2Xln7ghB1";;
"Pressman & Roy";"Pink point";"Girl from ipanema";"1971";"BARCLAY";1721535784;1721535953;;;
"Zara McFarlane";"Sweet Whispers : Celebrating Sarah Vaughan";"Stardust";"2024";"ETERNAL";1721535943;1721536208;"https://open.spotify.com/track/2hOlsJU5vNzQ6ttP0GwE8P";"https://music.apple.com/fr/album/stardust/1737233503?i=1737233936&uo=4";"https://www.deezer.com/track/2715396722"
"Rosemary Standley";"Schubert in Love";"Nacht und Tra¨ume D 827 op 43";"2020";"ALPHA CLASSICS";1721536210;1721536389;;;
"Farhot";"Kabul fire (vol. 2)";"Yak sher";"2021";"KABUL FIRE RECORDS";1721536385;1721536590;"https://open.spotify.com/track/33sVaipoLkwfmS0FBPzgrc";"https://music.apple.com/fr/album/yak-sher/1645059223?i=1645059539&uo=4";"https://www.deezer.com/track/1913673907"
