"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Sebastien Tellier";"Ma calypso";"Ma calypso (edit)";"2014";"RECORD MAKERS";1756807096;1756807316;;;
"Damien Jurado";"What's new, tomboy ?";"Francine";"2020";"LOOSE";1756807314;1756807461;"https://www.deezer.com/track/867726642";"https://open.spotify.com/track/0dnxIGMaz6L4HflzepXLFs";
"Kevin Morby";"This is a photograph";"Bittersweet, TN (feat. Erin Rae)";"2022";"DEAD OCEANS";1756807460;1756807711;;;
"Jean Ferrandis";"Jean Sébastien Bach : Sonates en trio";"Sonate en trio n°1 en Mi bémol Maj BWV 525 : Allegro moderato";"2015";"EUROP & ART";1756807707;1756807862;;;
"The Zombies";"Odessey and oracle";"Care of cell 44";"1968";"";1756807859;1756808091;"https://www.deezer.com/track/2191307807";;
"The Altons";"Heartache in room 14";"Your light";"2025";"DAPTONE RECORDS";1756808090;1756808320;"https://www.deezer.com/track/2985585461";"https://open.spotify.com/track/4GGQHIKPQps6a8pxLQcdJH";"https://music.apple.com/fr/album/your-light/1767283029?i=1767283294&uo=4"
"Star Feminine Band";"Jusqu'au bout du monde";"Women rights";"2025";"BORN BAD RECORDS";1756808319;1756808476;"https://www.deezer.com/track/3434879061";"https://open.spotify.com/track/11ammjfSsTHYzmSxAEulXI";
"Rico";"Man from Wareika";"Dial Africa";"1976";"ISLAND";1756808475;1756808683;;;
"The Soul Seeders";"Honey";"A brighter shade";"2024";"LOVEMEDO RECORDS";1756808673;1756808875;;"https://open.spotify.com/track/1Y6JoaALDAviBBdIN2qMkO";
"Kate Bollinger";"Like someone I know : A celebration of Margo Guryan";"What can I give you";"2024";"SUB POP RECORDS";1756808871;1756809013;"https://www.deezer.com/track/2996064121";"https://open.spotify.com/track/5hY99ez4KP44g1wPbI347d";"https://music.apple.com/fr/album/what-can-i-give-you/1768529755?i=1768529756&uo=4"
"Brigitte Bardot";"Best of Brigitte Bardot";"Le soleil de ma vie";"1974";"UNIVERSAL MU";1756809012;1756809196;;;
"Whatitdo Archive Group";"Palace of a thousand sounds";"Exotique";"2023";"RECORD KICKS";1756809193;1756809359;"https://www.deezer.com/track/3417783961";"https://open.spotify.com/track/4ylizlSxODinPWVXla40iU";
"Emi Makabe";"Echo";"Letter";"2025";"SUNNYSIDE";1756809356;1756809688;"https://www.deezer.com/track/3311023981";"https://open.spotify.com/track/4j7xiUrjH6cGOZqjhoFJ55";"https://music.apple.com/fr/album/letter/1809669480?i=1809669491&uo=4"
"Cleo Sol";"Rose in the dark";"Rewind";"2020";"FOREVER LIVING ORIGINALS";1756809687;1756809830;"https://www.deezer.com/track/913470012";"https://open.spotify.com/track/6X3fgvBtf9IIutyIJixSf6";"https://music.apple.com/fr/album/rewind/1504276245?i=1504276260&uo=4"
"Darlingside";"Fish Pond Fish";"Ocean bed";"2020";"MORE DOUG RECORDS / THIRTY TIGERS";1756809829;1756810069;"https://www.deezer.com/track/1014582312";"https://open.spotify.com/track/53dyuOtRb9WMz5puNHodZN";
"Yasmin Williams";"Urban driftwood";"After the storm";"2021";"SPINSTER";1756810068;1756810404;;"https://open.spotify.com/track/5gk0unWvy4rZZ1t3KwJJqz";
"Youth Lagoon";"Rarely Do I Dream";"Football";"2025";"FAT POSSUM RECORDS";1756810290;1756810492;"https://www.deezer.com/track/3068795801";"https://open.spotify.com/track/3XqJHXfXFwThWGl42Iw7hD";
"Metronomy";"The english riviera";"Everything goes my way";"2011";"NC";1756810493;1756810701;"https://www.deezer.com/track/10240178";"https://open.spotify.com/track/67wcAJeaNwGm0fcB4HzzYm";
"Katerine";"Katerine";"La musique";"2010";"Barclay";1756810695;1756810820;;;
"Bo/Les Aristochats";"Bof / Les aristochats";"Des gammes et des arpèges";"1970";"WALT DISNEY";1756810819;1756810921;;;
"Ella Fitzgerald";"Unmixed/ Vol 2";"Slap that bass";"1959";"VERVE";1756810920;1756811122;"https://www.deezer.com/track/1899092967";"https://open.spotify.com/track/4Enuh7yHBp1L4LrDYwl91y";"https://music.apple.com/fr/album/slap-that-bass/1469676884?i=1469680633&uo=4"
"Pad Deaf";"Bleu";"Halo";"2024";"KRISPY RECORDS";1756811122;1756811247;"https://www.deezer.com/track/3121132711";"https://open.spotify.com/track/3tJcqEW9yUwEbtFITJajLq";
"Roge";"Curyman";"Mistério da raça";"2023";"DIAMOND WEST RECORDS";1756811247;1756811521;"https://www.deezer.com/track/1831139637";"https://open.spotify.com/track/60ad1P5gJyiYj5KWIOczHK";
"Simon & Garfunkel";"Bookends";"Fakin' it";"1968";"CBS";1756811519;1756811714;"https://www.deezer.com/track/680009882";"https://open.spotify.com/track/4Yx0JDYEtisZE7EMFda6Mr";
"Beck";"Beck's record club";"Sunday morning";"2009";"RECORD CLUB";1756811711;1756811901;;;
"Quatuor Mosaiques";"Wolfgang Amadeus Mozart : Quatuors K 499 / K 589";"Quatuor à cordes n°20 en Ré Maj K 499 : Menuetto";"2001";"ASTREE";1756811898;1756812119;;;
"Jerome Miniere";"Une clairière";"Une clairière";"2019";"OBJET DISQUE";1756812114;1756812311;"https://www.deezer.com/track/676302672";"https://open.spotify.com/track/3LK8BZMjeB25MKGcLWChxB";
"Dolly Parton";"Letter to heaven : songs of faith and inspiration";"Wings of a dove";"1971";"RLG - LEGACY";1756812310;1756812463;"https://www.deezer.com/track/1014879";"https://open.spotify.com/track/4vEk1gKtvEGy1kUrmVgf7s";"https://music.apple.com/fr/album/wings-of-a-dove/1142400117?i=1142400247&uo=4"
"Beyonce";"Cowboy Carter";"Alliigator tears";"2024";"PARKWOOD ENTERTAINMENT";1756812462;1756812642;"https://www.deezer.com/track/2726208451";"https://open.spotify.com/track/1LSWDkZxVngIpfjvMs6Q56";
"Claude Bolling";"B.O.F. / Borsalino and co";"Borsalino : Thème";"1970";"MILAN";1756812641;1756812782;;;
"Piero Umiliani";"La legge dei gangsters";"Gangster's Song";"1969";"EASY TEMPO - RIGHT TEMPO";1756812780;1756812995;"https://www.deezer.com/track/4754457";;
"Outkast";"Idlewild";"When I look in your eyes";"2006";"UNIVERSAL";1756812996;1756813160;"https://www.deezer.com/track/550032";"https://open.spotify.com/track/3mriMBfcWiaEOcEq3nczBP";"https://music.apple.com/fr/album/when-i-look-in-your-eyes/177389762?i=177391691&uo=4"
"Ratatat";"Magnifique";"Supreme";"2015";"BECAUSE";1756813159;1756813320;"https://www.deezer.com/track/445805342";"https://open.spotify.com/track/6t2464QjKQWSOx6qi1oOgK";
