"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"The Beatles";"Yellow submarine";"Pepperland";"1969";"EMI";1749290370;1749290507;;;
"Ornella Vanoni";"Nostalgia Italiana / 20 Top twenty hits - 1962";"Senza fine";"1962";"BMG";1749290507;1749290691;"https://www.deezer.com/track/1062770";;
"Melingo";"Corazón y hueso";"La novia";"2011";"WORLD VILLAG";1749290689;1749290841;"https://www.deezer.com/track/59496271";"https://open.spotify.com/track/0aEpW7eWoAcSJFxKVVcwLM";
"Grace Jones";"Ultimate collection";"La vie en rose";"1977";"ISLAND";1749290840;1749291287;"https://www.deezer.com/track/2963074";"https://open.spotify.com/track/5yJrl2r0vr6u9BXqQXZE3V";
"Livin Soul";"The bridge";"Mr Hyde";"2007";"ACTIVESOUND";1749291285;1749291564;;;
"Anderson .Paak";"Malibu";"The waters (feat. Bj the Chicago Kid)";"2016";"STEEL WOOL";1749291562;1749291736;;"https://open.spotify.com/track/23T4gelZgImtFxbHjXnYbm";
"Tyler The Creator";"CHROMAKOPIA";"Balloon";"2024";"COLUMBIA";1749291726;1749291880;;;
"La Recre";"Récré ep";"Petite douceur";"2019";"BMM RECORDS";1749291880;1749292076;"https://www.deezer.com/track/660804072";"https://open.spotify.com/track/6iuk14BXpn1Dz6HgXXymo6";
"David Bowie";"Space oddity / edition 40 ème anniversaire";"Letter To Hermione";"2009";"EMI";1749292070;1749292219;;;
"Yves Simon";"Autoportrait";"Au pays des merveilles de Juliet";"1973";"BMG";1749292219;1749292366;"https://www.deezer.com/track/1687807917";"https://open.spotify.com/track/7D0New1vUrPYEwwWO7iKl5";
"Tomoko Soryo";"Pacific breeze - Japanese city pop, aor & boogie (1976-1986)";"I say who";"1977";"LIGHT IN THE ATTIC";1749292360;1749292549;"https://www.deezer.com/track/976478272";;
"Daniel Bechet";"Fusion global sounds (1970-1983) selected by Charles Maurice";"Astral Dance";"1979";"FAVORITE RECORDINGS";1749292543;1749292815;"https://www.deezer.com/track/2155471077";;"https://music.apple.com/fr/album/astral-dance/1672742516?i=1672742525&uo=4"
"Cosmique Monique";"Astral goddess";"Imagination (Feat. Vick)";"2025";"895186 RECORDS";1749292813;1749293025;"https://www.deezer.com/track/3346605321";;
"Jenny Hval";"It's silver mist";"To be a rose";"2025";"4AD";1749293021;1749293252;"https://www.deezer.com/track/3318255921";"https://open.spotify.com/track/3iFjxzGbPZZwJ6yD0Jbr3y";"https://music.apple.com/fr/album/to-be-a-rose/1801154921?i=1801155126&uo=4"
"Arc De Soleil";"The thief in Marrakesh got caught in Amsterdam trying to escape";"The thief in Marrakesh";"2019";"EPIDEMIC SOUND";1749293249;1749293428;"https://www.deezer.com/track/751337402";"https://open.spotify.com/track/3PLlvksV9NfmoGiZXEqunJ";
"Talking Heads";"Fear of music";"I zimbra";"1979";"SIRE";1749293371;1749293558;"https://www.deezer.com/track/3605724";"https://open.spotify.com/track/6WXWvuIVR2g3MklmHXXZp8";"https://music.apple.com/fr/album/i-zimbra/124916541?i=124914340&uo=4"
"Orchestre Poly-Rythmo De Cotonou";"Orchestre Poly-rythmo de Cotonou/Volume 3: The skeletal essences of afrofunk 1969-1980";"Ecoute ma mélodie";"1980";"ANALOG AFRICA";1749293557;1749294002;"https://www.deezer.com/track/800195372";;
"Armando Trovaioli";"BOF / Sesso matto";"Viaggio di nozze";"1973";"BEAT RECORDS COMPANY";1749294001;1749294142;;;
"Barry White";"Sweet 70's soul groove";"Playing your game Baby";"1977";"MERCURY";1749294141;1749294562;;;
"Yazmin Lacey";"The feels";"The feels";"2024";"AMF RECORDS";1749294560;1749294735;"https://www.deezer.com/track/3085023971";"https://open.spotify.com/track/70UDDqd7iNr8oEEkIRsPBe";
"Sylvie Kreusch";"Comic trip";"Final hour";"2024";"SONY";1749294731;1749295022;"https://www.deezer.com/track/2898129801";"https://open.spotify.com/track/4tiP4sTtuks2Kq71LwavK5";
"Pachyman";"Another place";"Take me to dance";"2025";"ATO RECORDS";1749295017;1749295243;"https://www.deezer.com/track/3218456921";"https://open.spotify.com/track/50sjBQmMnVVW3dibVkL2Id";
"Micky Green";"Oh !";"Oh !";"2007";"UNIVERSAL";1749295240;1749295465;;;
"Ten Fe";"Still in love";"Everland (feat. Ash Buggle)";"2025";"OYSTER ENTERTAINMENT";1749295463;1749295737;;;
"Malik Djoudi";"Vivant";"Viens on prend le temps";"2024";"CINQ 7";1749295735;1749295910;"https://www.deezer.com/track/2779552961";"https://open.spotify.com/track/1McFw4SZeUo48Kpwwb3HSm";
"JB Dunckel";"Carbon";"Shogun";"2022";"PROTOTYP RECORDING";1749295910;1749296112;"https://www.deezer.com/track/1721090767";"https://open.spotify.com/track/3FfslL77xRQXRdWVP4nO8g";"https://music.apple.com/fr/album/shogun/1619363479?i=1619364270&uo=4"
"Portishead";"So classic - it sounds different";"Glory box (Edit)";"1994";"DIGGIFECTS";1749296111;1749296324;"https://www.deezer.com/track/1776800197";;
"Soul Sugar";"Just a little talk";"The makings of you";"2024";"GEE RECORDINGS";1749296322;1749296515;"https://www.deezer.com/track/2625584782";"https://open.spotify.com/track/2ktjWqNIMk4WNPVhbzcpH0";
