"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Bones And Beeker";"Sunday mixtape";"Samana";"2016";"WEWANTSOUNDS";1769853429;1769853612;;;
"Booker T & The MG'S";"Play the hip hits";"On a saturday night";"1964";"";1769853603;1769853764;;;
"Oliver Cheatham";"BOF / Le sens de la fête";"Get down saturday night";"1983";"88985486222";1769853757;1769853989;"https://www.deezer.com/track/2044588597";"https://open.spotify.com/track/4kTS0Ioxdm6uSGmFNvhnGQ";
"Daft Punk";"Random access memories (drumless edition)";"Fragments of time";"2023";"COLUMBIA";1769853987;1769854264;;;
"Duval Timothy";"Wishful thinking";"Stock";"2025";"CARRYING COLOUR";1769854263;1769854405;"https://www.deezer.com/track/3350884611";"https://open.spotify.com/track/7uHSehCJOpoUCszitoWTcn";
"Louis Matute";"Dolce vita";"Lençois de chuva (feat. Gabi Hartmann)";"2026";"NAIVE";1769854403;1769854606;;;
"Mei Semones";"Waters of March";"Waters of march";"2023";"PUBLIC CONFESSION ART HOUSE";1769854603;1769854833;;"https://open.spotify.com/track/14YAS5RajiY0lthkWiOzjG";
"Bobbie Gentry";"The windows of the world";"Here's that rainy day";"1969";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1769854831;1769854992;"https://www.deezer.com/track/2248798247";;
"Andre Navarra";"Camille Saint Saens : Les deux sonates pour violoncelle";"Mélodies du Japon : 4. La pluie sur l'île (Johgarshirna-no-ame) - pour violoncelle et piano";"1988";"CALLIOPE";1769854989;1769855167;;;
"Jun Miyake";"Stolen from strangers";"Niji wa Tohku";"2008";"DR APE HARMO";1769855164;1769855363;"https://www.deezer.com/track/1228449692";"https://open.spotify.com/track/5lPYp2RgkrJkHij4mZlkOO";
"Scha Dara Parr";"The 9th sence";"Vs. service";"2004";"COMPACT SOUNDS";1769855359;1769855592;"https://www.deezer.com/track/1837660607";"https://open.spotify.com/track/0AD3M8jDMhU3vo1aw4iFX8";
"Asta Hiroki & Tristan De Liege";"Anamnesis";"Flora, fauna";"2025";"FOLDED MUSIC";1769855591;1769855812;;;
"Flora Hibberd";"Swirl";"Code";"2025";"22TWENTY / REDEYE";1769855812;1769856001;"https://www.deezer.com/track/2835777252";"https://open.spotify.com/track/7atuVD740fqMJcmX3F5isG";
"Iggy Pop";"Free";"James Bond (Radio edit)";"2019";"CAROLINE";1769855997;1769856206;;;
"Ray Barretto";"Senor 007";"The James Bond theme";"1966";"BLMO";1769856208;1769856345;"https://www.deezer.com/track/686153022";;"https://music.apple.com/fr/album/the-james-bond-theme/639818532?i=639818536&uo=4"
"Petula Clark";"Anthologie";"L'agent secret";"1966";"ANTHOLOGY'S";1769856344;1769856476;"https://www.deezer.com/track/122113428";;
"Experience 7";"Antilles chéries";"Banzai";"1978";"FANON RECORDS";1769856475;1769856951;"https://www.deezer.com/track/3066318781";;
"Azymuth";"Arabutã";"Arabutã";"2025";"FAR OUT RECORDINGS";1769856951;1769857300;"https://www.deezer.com/track/3285871751";"https://open.spotify.com/track/4Lm16xRBk71F4BJ3w9XQAB";
"Singers & Players";"War of words";"Sit and wonder";"1982";"ON-U SOUND";1769857298;1769857683;"https://www.deezer.com/track/101609561";;
"Lynn";"La vie me va si bien";"L’autre banc";"2026";"LE SOFA / ATHLETIC";1769857681;1769857848;"https://www.deezer.com/track/3422467541";"https://open.spotify.com/track/6E8DoMeHB4UuCNON0ietsU";
"Gene Harris & The Three Sounds";"Blue break beats";"Sitting duck";"1968";"BLUE NOTE";1769857842;1769858004;;;
"The Rolling Stones";"Flowers";"Let's spend the night together";"1967";"ABKCO RECORD";1769858002;1769858217;"https://www.deezer.com/track/9938450";"https://open.spotify.com/track/1QLr0zOu6fv5hLEHOwdr21";
"Stereolab";"Fed up with your job";"Constant and uniform movement unknown";"2025";"WARP RECORDS";1769858213;1769858516;"https://www.deezer.com/track/3492924631";"https://open.spotify.com/track/7mcpINyTYDB9ul7pcRzDMT";"https://music.apple.com/fr/album/constant-and-uniform-movement-unknown/1831263509?i=1831263512&uo=4"
"Los Gatos Blancos";"Saturno 2000 : la rebajada de los sonideros 1962-1983";"El chacarero";"";"ANALOG AFRICA";1769858514;1769858714;"https://www.deezer.com/track/1612637602";"https://open.spotify.com/track/69teceSLvCrP4LTLZuMpG0";
"Oumou Sangare";"Mogoya";"Mali niale";"2017";"NO FORMAT";1769858710;1769859023;"https://www.deezer.com/track/351880031";"https://open.spotify.com/track/6UUjm80f7hNL1bW8Oq20nc";
"Pierre Vassiliu";"En voyage";"Moustache";"2003";"BORN BAD RECORD";1769859017;1769859226;;;
"Katerine";"Katerine";"Moustache";"2010";"Barclay";1769859220;1769859330;;;
"Albert Uderzo";"Asterix le gaulois (film)";"Danse des moustaches";"1967";"VOGUE";1769859326;1769859421;;;
"Little Richard";"18 Greatest Hits";"Tutti frutti";"1955";"ACE";1769859418;1769859561;"https://www.deezer.com/track/2203627";;
"Big Mama Thornton";"Ball n' chain";"I'm feeling alright";"1965";"ARHOOLIE";1769859561;1769859737;"https://www.deezer.com/track/935787702";;
"Neverendingspliff";"Our town";"Don't lie (feat. Chris Fairbanks)";"2025";"AUTOPRODUCTION";1769859736;1769859889;;;
"Tyreek Mcdole";"Open up your senses";"Love is a four-letter word";"2025";"ARTWORK RECORDS";1769859886;1769859972;"https://www.deezer.com/track/3208223101";"https://open.spotify.com/track/4FUZu7lUtbxu3e7eOimqiK";
"The Memphis Sounds";"Ike's moods";"The look of love";"2009";"DECISION";1769859970;1769860263;;;
