"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Wild Sugar";"Messin' Around / Bring It Here";"Bring It Here";"1981";"ESSENTIAL MEDIA GROUP LLC";1740650238;1740650599;"https://music.apple.com/fr/album/bring-it-here/1515810830?i=1515811094&uo=4";"https://www.deezer.com/track/974093322";"https://open.spotify.com/track/626anaUUIqsEIjtO6p6iaE"
"Jay Richford";"Feelings";"Flying high";"1975";"BEWITH";1740650414;1740650631;;;
"Strongboi";"Cold";"Cold";"2022";"AUTOPRODUCTION";1740650626;1740650895;"https://music.apple.com/fr/album/cold/1666873378?i=1666873383&uo=4";"https://www.deezer.com/track/2117115517";"https://open.spotify.com/track/367rg4DJZsp7GCTrDpDVT6"
"Clairo";"Sexy to someone";"Sexy to someone";"2024";"CLAIRO RECORDS";1740650892;1740651099;"https://music.apple.com/fr/album/sexy-to-someone/1742301413?i=1742301417&uo=4";"https://www.deezer.com/track/2759116881";"https://open.spotify.com/track/3awweDjWIuXNMogMClJnvE"
"Elis Regina";"Vibrations: Le son du Brésil";"Aguas de Março";"1974";"PHILIPS";1740651097;1740651307;;"https://www.deezer.com/track/565340102";"https://open.spotify.com/track/15ouqiBsgL12olEwP3COsH"
"Lalo Schifrin";"Piano, strings and bossa nova";"The wave";"2002";"MGM RECORDS";1740651306;1740651465;;"https://www.deezer.com/track/65733643";
"Mac Demarco";"This old dog";"For the first time";"2017";"CAPTURED TRACKS";1740651463;1740651642;"https://music.apple.com/fr/album/for-the-first-time/1198763583?i=1198763621&uo=4";"https://www.deezer.com/track/347015791";"https://open.spotify.com/track/2R4AlwtrrkMaRKojcTIzmL"
"Leif Vollebekk";"North Americana";"Off the main drag";"2013";"OUTSIDE MUSIC";1740651639;1740651862;"https://music.apple.com/fr/album/off-the-main-drag/1205700899?i=1205700953&uo=4";"https://www.deezer.com/track/139517293";"https://open.spotify.com/track/5oXFHPqlx2GRfErR1xqoY5"
"Velours Velours";"Quand je pleure, je suis content";"Je sais";"2025";"BONBOBBON";1740651860;1740652123;"https://music.apple.com/fr/album/je-sais/1781713697?i=1781714154&uo=4";"https://www.deezer.com/track/3111311271";"https://open.spotify.com/track/5GWr9bo48859nnxMDR4Y46"
"Damaa.Beats";"City bloom";"Blossom";"2020";"HIP DOZER";1740652120;1740652263;"https://music.apple.com/fr/album/blossom/1508086206?i=1508086223&uo=4";"https://www.deezer.com/track/929556802";"https://open.spotify.com/track/74ETaw7v75DA01eFLZpH5l"
"Doechii";"Alligator bites never heal";"Denial is a river";"2024";"TOP DAWG ENTERTAINMENT";1740652261;1740652420;"https://music.apple.com/fr/album/denial-is-a-river/1763934442?i=1763934447&uo=4";"https://www.deezer.com/track/2959869831";"https://open.spotify.com/track/1eTaznNW4Xxtx9za2SMTXB"
"Lauryn Hill";"The miseducation";"Ex-factor";"1998";"RUFFHOUSE/COLUMBIA";1740652419;1740652742;"https://music.apple.com/fr/album/ex-factor/1276760743?i=1276760746&uo=4";;
"Chaka Khan";"Chaka";"I was made to love him";"1978";"WARNER BRO";1740652741;1740652943;"https://music.apple.com/fr/album/i-was-made-to-love-him/281615441?i=281615490&uo=4";"https://www.deezer.com/track/4091358";"https://open.spotify.com/track/0hlp160SnsYmXQyPn7vOEa"
"Bo/Le Prisonnier";"Bof / Le prisonnier";"Turkish bath";"";"PLAYTIME RECORDS";1740652940;1740653091;;;
"Dalida";"Les 101 plus belles chansons";"Hava naguila";"1959";"BARCLAY";1740653090;1740653227;"https://music.apple.com/fr/album/hava-naguila/1453107611?i=1453108985&uo=4";"https://www.deezer.com/track/71560667";"https://open.spotify.com/track/5AOtbxgCACkkexiqYD3lXt"
