"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Sirens Of Lesbos";"Söl";"Cobra";"2020";"SIRENS OF LESBOS";1732614963;1732615201;"https://music.apple.com/fr/album/cobra/1533219740?i=1533220110&uo=4";"https://open.spotify.com/track/4hcP3YwcAC1uW6yQZKCZ8g";
"Vladimir Cosma";"BOF / Un elephant ca trompe enormement - Nous irons tous au paradis - Le bal des casse-pieds";"Airport drinks";"1976";"LARGHETTO MUSIC";1732615197;1732615318;"https://music.apple.com/fr/album/airport-drinks/956532071?i=956532086&uo=4";"https://open.spotify.com/track/3oNWr1N61Tfc6z3i0XrZXJ";
"The Beatles";"Revolver (2009 stéreo remaster)";"Good day sunshine";"1966";"EMI";1732615317;1732615443;;;
"Sylvie Kreusch";"Comic trip";"Sweet love (Coconut)";"2024";"SONY";1732615441;1732615661;"https://music.apple.com/fr/album/sweet-love-coconut/1758354265?i=1758354270&uo=4";"https://open.spotify.com/track/4klmKtdoQRFiUy81avReWA";"https://www.deezer.com/track/2898129721"
"Homer";"Ensatina";"Racecar driver";"2024";"BIG CROWN RECORDS";1732615659;1732615895;;"https://open.spotify.com/track/2ASnEwN76HRRMckmkS6XtK";"https://www.deezer.com/track/2988280621"
"Kool & The Gang";"Kool jazz";"North east south west";"1973";"DELITE RECORDS";1732615892;1732616114;;;
"Shirley Horn";"Travelin' light";"Don't be on the outside";"1965";"GRP";1732616110;1732616278;;"https://open.spotify.com/track/1rNT7sNemR861LSy4S0UeB";
"Sarah Lenka";"Betty";"Betty";"2024";"VIRGIN";1732616275;1732616480;"https://music.apple.com/fr/album/betty/1747764041?i=1747764218&uo=4";"https://open.spotify.com/track/7HLNbJU0ncNmqd7wBCdDmV";"https://www.deezer.com/track/2826346462"
"Klo Pelgag";"Abracadabra";"Les puits de lumière";"2024";"SECRET CITY RECORDS";1732616477;1732616684;"https://music.apple.com/fr/album/les-puits-de-lumi%C3%A8re/1745182711?i=1745183086&uo=4";"https://open.spotify.com/track/1C407brRQklFtsGyMuOb1V";"https://www.deezer.com/track/2788042932"
"David Galoustov";"Jean-Charles Gandrille : Trios avec piano";"Trio n°2 op 43 : 1. Energique";"2024";"PARATY";1732616682;1732616965;;;
"Bo Diddley";"The indispensable (1959-1962) / Vol. 2";"You can't judge a book by looking at the cover";"1962";"FREMEAUX ET ASSOCIES";1732616963;1732617143;;;
"Beyonce";"Cowboy Carter";"Texas hold 'em";"2024";"PARKWOOD ENTERTAINMENT";1732617142;1732617375;"https://music.apple.com/fr/album/texas-hold-em/1730408497?i=1730408498&uo=4";"https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5";"https://www.deezer.com/track/2658723742"
"Madeleine Peyroux";"Let’s walk";"Let's walk";"2024";"THIRTY TIGERS / SOUNDWORKS";1732617375;1732617662;"https://music.apple.com/fr/album/lets-walk/1730771473?i=1730771798&uo=4";"https://open.spotify.com/track/749934L9Ujz8uNMBwGD4or";"https://www.deezer.com/track/2661288552"
"Gitkin";"Golden age";"Go time alt mix";"2024";"WONDERWHEEL RECORDINGS";1732617654;1732617861;;;
"Toro Y Moi";"Mahal";"Millennium (feat. The Mattson 2)";"2022";"DEAD OCEANS";1732617859;1732618041;;;
"New Visionaries";"Summer rain (feat. Hannah Williams)";"Summer rain (feat. Hannah Williams)";"2023";"LOVEMONK RECORDS";1732618040;1732618267;;;
"Ziggy Marley";"The disney reggae club";"What a wonderful world";"2010";"WALT DISNEY RECORDS";1732618255;1732618451;"https://music.apple.com/fr/album/what-a-wonderful-world/1443104192?i=1443104363&uo=4";"https://open.spotify.com/track/36bNugatsCkXmPz3uJOdIx";"https://www.deezer.com/track/1761064787"
"Joe Nora";"Parasol";"Quadra";"2024";"FRIENDS OF FRIENDS MUSIC";1732618450;1732618575;"https://music.apple.com/fr/album/quadra/1760532178?i=1760532180&uo=4";"https://open.spotify.com/track/5LekiX2K0fr9ta8fBMUOQD";"https://www.deezer.com/track/2928620571"
"Monie Love";"Down to earth";"It's a shame [my sister]";"1990";"CHRYSALIS";1732618574;1732618795;;;
"Katel";"Rosechou";"Rosechou";"2021";"FRACA";1732618786;1732618989;"https://music.apple.com/fr/album/rosechou/1555553583?i=1555553923&uo=4";"https://open.spotify.com/track/2aw1EkBBn3hIRrhNSX4Co3";"https://www.deezer.com/track/1201335782"
"Balthazar";"Fever";"Wrong faces";"2019";"PLAY IT AGAIN SAM";1732618988;1732619225;"https://music.apple.com/fr/album/wrong-faces/1439404980?i=1439405296&uo=4";"https://open.spotify.com/track/7MzSeo1pfFw8AkVT8mN547";
"Comic Wow";"Library catalog music series : music for mysteries of mind space & time";"Miami song tennis";"2010";"ASTHMATIC HI";1732619223;1732619441;;;
"Joseph Washington Jr";"Merry christmas to you from Joseph";"New year";"2018";"NUMERO GROUP";1732619438;1732619577;;;
"Shemekia Copeland";"Uncivil war";"Under my thumb";"2020";"ALLIGATOR RECORDS";1732619574;1732619764;"https://music.apple.com/fr/album/under-my-thumb/1529169416?i=1529169645&uo=4";"https://open.spotify.com/track/0pDNlIbnYdMHWDG3bOnQkj";"https://www.deezer.com/track/2108484037"
"Alabama Shakes";"Sound & Color";"This feeling";"2015";"ROUGH TRADE";1732619761;1732620027;"https://music.apple.com/fr/album/this-feeling/961995106?i=961995533&uo=4";"https://open.spotify.com/track/7xM33k6Z3ADF8pEmIClcnz";
"Shaun Ferguson";"La lumière de l'ombre / L 'ombre de la lumière";"Sound mind";"2023";"AUTOPRODUCTION";1732620023;1732620258;;"https://open.spotify.com/track/2lU6S6FyX4PgiU6Qx2uRAJ";"https://www.deezer.com/track/2329568715"
"Dakh Daughters";"Make Up";"The artist";"2021";"DAKH DAUGHTERS";1732620253;1732620392;"https://music.apple.com/fr/album/the-artist/1551462668?i=1551462692&uo=4";"https://open.spotify.com/track/5Uew3NJsP0pIUe2tUlmqSe";"https://www.deezer.com/track/1227271832"
"Jeanne Cherhal";"Histoire de J.";"Bingo";"2014";"BARCLAY";1732620389;1732620546;;"https://open.spotify.com/track/2sgYpViEvjbKVq7OWvUvFh";
"Hugh Coltman";"Shadows";"Morning star";"2015";"ULM";1732620545;1732620725;"https://music.apple.com/fr/album/morning-star/1005696337?i=1005696361&uo=4";"https://open.spotify.com/track/1dLuiEv8meKUNbLSFsZSLt";"https://www.deezer.com/track/105874604"
"Koki Nakano";"Ululo";"Breathless sun";"2024";"NO FORMAT";1732620724;1732620921;"https://music.apple.com/fr/album/breathless-sun/1762850881?i=1762852011&uo=4";"https://open.spotify.com/track/37e7g3dYI5m2gHb4MpHZ5p";
"Pomplamoose";"Best of 2018";"Feel It Still";"2018";"";1732620919;1732621088;"https://music.apple.com/fr/album/feel-it-still/1442917471?i=1442917603&uo=4";"https://open.spotify.com/track/3Myzes4H1CZkyrjXIGWEQC";"https://www.deezer.com/track/641671762"
"Nickodemus";"Soul & Science";"The shadow thief (feat. Alsarah)";"2023";"WONDERWHEEL RECORDINGS";1732621087;1732621339;;;
"Bill Withers";"Blaxploitation Harlem hustle";"Who is he and what is he to you";"1972";"GLOBAL";1732621338;1732621527;;;
"Jimmy Mc Griff";"Electric funk";"The bird wave";"1969";"B NOTE";1732621526;1732621766;;;
"Féloche";"Silbo";"Ô loin";"2013";"YA BASTA RECORDS";1732621724;1732621929;"https://music.apple.com/fr/album/%C3%B4-loin/1520479169?i=1520479777&uo=4";"https://open.spotify.com/track/7iMwCDvzt3YA2B0uMfWPrn";"https://www.deezer.com/track/1003597592"
"Fela Kuti";"Koola Lobitos / The '69 L.A. Sessions";"Ako";"1969";"WRASSE RECORD LIMITED";1732621926;1732622086;;;
"Family";"Compilation : Sounds of New York, U.S.A. / Volume 1";"Family rap";"1979";"21 ST CENTURY MUSIC";1732622086;1732622409;;"https://open.spotify.com/track/5jjAaY1VUCKH8Xj2DPbVY2";"https://www.deezer.com/track/491300782"
"Pete Rock & C.L. Smooth";"Mecca and the Soul Brother (Amerigo Gazaway remixes)";"Straighten it out (Amerigo Gazaway remix) (Instrumental)";"2018";"AMERIGO GAZAWAY";1732622403;1732622579;;;
"Funkommunity";"Chequered thoughts (cd promo)";"Pass It On";"2012";"MELTING POT MUSIC";1732622576;1732622770;;;"https://www.deezer.com/track/985555382"
"Helado Negro";"Phasor";"Flores";"2024";"4AD";1732622766;1732622962;"https://music.apple.com/fr/album/flores/1708555076?i=1708555204&uo=4";"https://open.spotify.com/track/2rKFsHu1ac45nxrs6Lyxls";
"Henri Salvador";"Salvador jazze!";"Petite fleur";"1959";"BARCLAY";1732622959;1732623121;"https://music.apple.com/fr/album/petite-fleur/353652962?i=353653080&uo=4";;
"Tiago Caetano";"Eco Da Baia";"Flor Do Pati";"2024";"YOTANKA";1732623120;1732623344;;"https://open.spotify.com/track/7oNpZZ4tmuMmfbutkoUh5q";"https://www.deezer.com/track/2968357071"
"Antonio Carlos Jobim";"Tide";"Tema jazz";"1970";"A & M";1732623341;1732623608;"https://music.apple.com/fr/album/tema-jazz/1758786844?i=1758787551&uo=4";"https://open.spotify.com/track/78fFG9PJZTfQYfLB5d6mS9";
"Mustafa";"Dunya";"Name of god";"2024";"JAGJAGUWAR";1732623605;1732623811;;"https://open.spotify.com/track/0nvsWayNp3WFQGta5Zcxyv";
"Sampha";"Spirit 2.0 (radio edit)";"Spirit 2.0 (radio edit)";"2023";"YOUNG";1732623807;1732624029;;;
"Nick Cave & The Bad Seeds";"The best of";"Red right hand";"1996";"MUTE";1732624027;1732624315;;;"https://www.deezer.com/track/68927067"
"The Durutti Column";"Hommage à Marguerite Duras";"The sea wall";"1987";"INTERPHON";1732624312;1732624519;;;
"Francoiz Breut";"Vif !";"Dancing frénétique";"2024";"62 RECORDS / PIAS";1732624516;1732624726;"https://music.apple.com/fr/album/dancing-fr%C3%A9n%C3%A9tique/1735587224?i=1735588361&uo=4";"https://open.spotify.com/track/6OlFXXEFg3iJDWFL7olt79";"https://www.deezer.com/track/2700878612"
"Nxworries";"Why lawd";"Move On";"2024";"STONES THROW";1732624724;1732624893;;;
"The Dynamics";"Disco reggae / Vol 1 (cd promo)";"Music (the dynamics disco version)";"2013";"STIX";1732624889;1732625171;;;
"The Embassadors";"Nonplace Soundtracks / Scenes 1 - 25";"Scene 03";"2015";"NONPLACE";1732625170;1732625257;;;
"Oscar Isaac";"BOF / Inside Llewyn Davis (cd promo)";"Inside Llewyn Davis : Green, green rocky road";"2013";"";1732625256;1732625453;;;
"Mississippi John Hurt";"Mississippi John Hurt : Intégrale des enregistrements studio";"Spike driver blues";"1966";"VANGUARD";1732625448;1732625652;"https://music.apple.com/fr/album/spike-driver-blues/711630601?i=711630678&uo=4";;"https://www.deezer.com/track/3331973"
"Billie Holiday";"BD Music presents Billie Holiday";"We'll be together again";"1959";"VERVE";1732625648;1732625913;;;
"Hadouk";"Le cinquième fruit";"Les fées d'Iris";"2017";"NAIVE";1732625912;1732626072;"https://music.apple.com/fr/album/les-f%C3%A9es-diris/1213421154?i=1213421592&uo=4";"https://open.spotify.com/track/2R7d8yswDlGtZMULNW2mWD";"https://www.deezer.com/track/143715844"
"Elliott Smith";"Xo";"Sweet Adeline";"1998";"DREAMWORKS RECORDS";1732626068;1732626261;"https://music.apple.com/fr/album/sweet-adeline/1440760785?i=1440760795&uo=4";"https://open.spotify.com/track/5KmMMmc1pXL5lL4HlR9Srz";
"Flora Hibberd";"Code";"Code";"2024";"22TWENTY";1732626260;1732626449;;"https://open.spotify.com/track/4ih8yY06dwa85WSmPgXilR";"https://www.deezer.com/track/2878386312"
"H-Burns";"La nuit est entrée en lui (feat. Bertrand Belin)";"La nuit est entrée en lui (feat. Bertrand Belin)";"2024";"YOTANKA";1732626447;1732626707;;;
"Greg Foat";"Symphonie pacifique";"Symphonie Pacifique";"2020";"STRUT RECORDS";1732626704;1732626995;"https://music.apple.com/fr/album/symphonie-pacifique/1503402259?i=1503402268&uo=4";"https://open.spotify.com/track/1KFhl1VNM6z4bpqAQETzTN";"https://www.deezer.com/track/906303402"
"Roberta Flack";"Roberta Flack and Donny Hathaway";"You've got a friend";"1972";"ATLANTIC";1732626992;1732627194;;"https://open.spotify.com/track/5UHpNbocPg0TdGOkf6QX8Z";
"Nonchalant";"Until the day";"Lookin' good to me";"1996";"GEFFEN RECORDS";1732627191;1732627455;"https://music.apple.com/fr/album/lookin-good-to-me/1597017570?i=1597017777&uo=4";"https://open.spotify.com/track/0GWIOxkb4R8TPW54nfWWCf";"https://www.deezer.com/track/1574922592"
"M I A";"Mata";"K.T.P. (keep the peace)";"2022";"ISLAND";1732627453;1732627587;;;
"Le Mystere Des Voix Bulgares";"BooCheeMish";"Rano ranila";"2018";"SCHUBERT MUSIC PUBLISHING";1732627586;1732627747;"https://music.apple.com/fr/album/rano-ranila/1556114391?i=1556114397&uo=4";;
"Nikolay Khozyainov";"Monument to Beethoven";"An die ferne Geliebte op 98 : 6. Nimm sie hin denn diese Lieder - arrangement pour piano";"2024";"RONDEAU";1732627746;1732627964;;;
"John Lennon";"Working class hero: The definitive Lennon";"Instant Karma (We All Shine On)";"1970";"EMI";1732627955;1732628154;;;
"Veronique Sanson";"De l'autre côté de mon rêve";"Morale";"1972";"WARNER MUSIC";1732628153;1732628301;;;
"Soap & Skin";"Soap & skin";"Xray heartland";"";"COUCH RECORDS";1732628299;1732628429;;;
"Tom Ze";"Grande liquidacao";"Gloria";"1968";"MR BONGO REC";1732628428;1732628625;"https://music.apple.com/fr/album/gl%C3%B3ria/1641882744?i=1641883099&uo=4";"https://open.spotify.com/track/7LnuMYvsrteQak79wz6fVC";"https://www.deezer.com/track/1884255967"
"Regina Spektor";"Far";"Blue lips";"2009";"SIRE";1732628623;1732628832;"https://music.apple.com/fr/album/blue-lips/317333978?i=317333990&uo=4";"https://open.spotify.com/track/4HnS7CZWjd8PTQZkh3E1ai";
"Mira Lu Kovacs";"Please, save yourself";"I care for you";"2024";"PLAY DEAD RECORDS";1732628830;1732629122;"https://music.apple.com/fr/album/i-care-for-you/1767983294?i=1767983951&uo=4";"https://open.spotify.com/track/4IXJgr9gisUeTc6ZQXox7Q";"https://www.deezer.com/track/2990169751"
"John Parish";"How Animals Move";"How animals move";"2002";"THRILL JOCKEY";1732629105;1732629342;"https://music.apple.com/fr/album/how-animals-move/5510221?i=5510200&uo=4";"https://open.spotify.com/track/5E5hrpXVLvXokbuBU1deN6";
"Beirut";"Gulag orkestar";"Brandenburg";"2006";"4AD";1732629339;1732629554;"https://music.apple.com/fr/album/brandenburg/1309594825?i=1309594829&uo=4";"https://open.spotify.com/track/0MdNuVwk6cnPHvGvKPmOpx";
"Scott Walker";"Scott 3";"30 century man";"1969";"FONTANA";1732629553;1732629638;"https://music.apple.com/fr/album/30-century-man/1443111227?i=1443111432&uo=4";"https://open.spotify.com/track/6u0EHlRPgUIfER7ZAE4x6Q";
"The Staple Singers";"The Stax story";"I'll Take You There";"1972";"STAX";1732629637;1732629828;"https://music.apple.com/fr/album/ill-take-you-there/1443188463?i=1443188895&uo=4";"https://open.spotify.com/track/7sxTjnPqokxnHlLrZorBK7";"https://www.deezer.com/track/1089521"
"Rza";"Birth of a prince";"Grits";"2003";"SANCTUARY RECORDS";1732629823;1732630078;"https://music.apple.com/fr/album/grits/1436096444?i=1436096453&uo=4";"https://open.spotify.com/track/79KDr2fDCqxT6RLOglTdFP";
"Macadam Crocodile";"Walk Faster";"Walk Faster";"2023";"ALLO FLORIDE";1732630074;1732630283;"https://music.apple.com/fr/album/walk-faster/1707525405?i=1707525597&uo=4";"https://open.spotify.com/track/1WGLQma2V7f98w3b7t5lRm";
"Radiomatic";"Cocktail party";"Femme femme";"2010";"BELIEVE";1732630282;1732630472;;;
"Jorge Ben";"Força bruta";"Mulher brasileira";"1970";"PHILIPS (PHPS)";1732630473;1732630736;;;
"Frankie Cosmos & Good Morning";"Like someone I know : A celebration of Margo Guryan";"Take a picture";"2024";"SUB POP RECORDS";1732630732;1732630910;"https://music.apple.com/fr/album/take-a-picture/1762955218?i=1762955220&uo=4";;
"Alina Ibragimova";"Karol Szymanowski : Integrale des oeuvres pour violon et piano";"3 caprices sur des themes de paganini op 40 : Caprice en Ré Maj op 40 n°1 d'après le caprice en Ré Maj op 1 n°20";"2009";"HYPERION";1732630908;1732631086;;;
"Tony Bennett";"The Tony Bennett and Bill Evans album";"The touch of your Lips ( take 1)";"1975";"FANTASY";1732631087;1732631259;;;
"Jerry Lee Lewis";"A whole lotta Jerry Lee Lewis : The definitive retrospective / CD 3";"Chantilly Lace";"1968";"SALVO";1732631258;1732631426;;;"https://www.deezer.com/track/911614"
"Dick Rivers";"Dick Rivers";"L'amour et le boogie woogie """"I love the blues and the boogie woogie""""";"1979";"FESTIVAL";1732631424;1732631620;;;
"Janko Nilovic";"Cosmos giants";"Through the fingers";"2024";"BROC RECORDZ";1732631615;1732631892;;"https://open.spotify.com/track/2ISksbCmIQCfHXMFZkFFJv";"https://www.deezer.com/track/2742568301"
"Dargz";"Save You";"Save you";"2024";"STUDIO DARGZ";1732631890;1732632025;"https://music.apple.com/fr/album/save-you/1761344006?i=1761344009&uo=4";"https://open.spotify.com/track/0UlfVs1oZavP61LzvIVhGs";"https://www.deezer.com/track/2935459411"
"Prince";"Purple rain";"Purple Rain";"1984";"WB";1732632021;1732632537;;"https://open.spotify.com/track/1uvyZBs4IZYRebHIB1747m";
"David Axelrod";"Anthology 2";"Song of innocence";"1968";"STATESIDE";1732632533;1732632804;"https://music.apple.com/fr/album/song-of-innocence/724403605?i=724403913&uo=4";"https://open.spotify.com/track/3Rpw2gaNCJtNC8j41ThhRL";
"Ana Frango Eletrico";"Me chama de gato que eu sou sua";"Dela";"2023";"MR BONGO";1732632801;1732633027;"https://music.apple.com/fr/album/dela/1700639465?i=1700639822&uo=4";"https://open.spotify.com/track/6kHuBsPj0OFq0cfDtjgwtd";
"Fleetwood Mac";"Fleetwood mac : Fleetwood mac (Version remasterisée)";"Sugar daddy";"1975";"WARNER BROS RECORDS";1732633014;1732633259;"https://music.apple.com/fr/album/sugar-daddy/309646617?i=309646676&uo=4";"https://open.spotify.com/track/29IWmqmyYyA1LylPAd2fxh";
"Kacimi";"Gyrophare";"Tu es de retard";"2020";"ECHO ORANGE";1732633255;1732633545;;"https://open.spotify.com/track/1selsvErjkhnw9xtATsvre";"https://www.deezer.com/track/1116264742"
"The Beach Boys";"Beach boys' party! - stack-o-tracks";"Hully gully";"1965";"CAPITOL";1732633540;1732633681;"https://music.apple.com/fr/album/hully-gully/1443218528?i=1443218535&uo=4";;
"Minhwi Lee";"Hometown to come";"Blue flower";"2023";"";1732633674;1732633847;"https://music.apple.com/fr/album/blue-flower/1714566528?i=1714566531&uo=4";"https://open.spotify.com/track/1ZBJCuCU3W2riqv7bgyXUu";"https://www.deezer.com/track/2523340471"
