"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Bakar";"Nobody's home";"Free";2022;"BLACK BUTTER";1706281625;1706281858;"https://open.spotify.com/track/5E8wZrVyC3y52WQSkcZnEP";"https://music.apple.com/fr/album/free/1594190834?i=1594191148&uo=4";"https://www.deezer.com/track/1620000642"
"The Heavy";"Great vengeance and furious fire";"Set Me Free";2007;"COUNTER";1706281811;1706282019;"https://open.spotify.com/track/00mmtg1OJASmi2qXTV2QyV";"https://music.apple.com/fr/album/set-me-free/416310552?i=416310555&uo=4";
"Luis Conti";"Tele Music / Vol. 3";"Sierra sunrise";1969;"BMG";1706282017;1706282180;;;
"Serge Gainsbourg";"Histoire de Melody Nelson";"Melody";1971;"PHILIPS";1706282178;1706282627;"https://open.spotify.com/track/1fWUWwXvAxlLEwJOVq67zE";"https://music.apple.com/fr/album/melody/1443118514?i=1443118517&uo=4";"https://www.deezer.com/track/212180451"
"Mike Bloomfield";"Super Session";"Stop";1968;"CBS";1706282624;1706282875;"https://open.spotify.com/track/4aWZIBCBMQEgMna9JpgW90";"https://music.apple.com/fr/album/stop/170315838?i=170316978&uo=4";
"Aysay";"Köy";"Sen Kimsin";2023;"NO BOUNDS MUSIC";1706282872;1706283092;"https://open.spotify.com/track/4RDSRyHWHiHnkyiCoKueXH";"https://music.apple.com/fr/album/sen-kimsin/1705834670?i=1705834694&uo=4";
"Go.Soul.Map.";"Pushing / Back in the underwater";"Pushing (feat. Derane Obika)";2023;"SPACE ECHO";1706283090;1706283273;;"https://music.apple.com/fr/album/pushing-feat-derane-obika/1711419016?i=1711419018&uo=4";
"Sizzla";"Is it Rolling Bob? A reggae tribute to Bob Dylan";"Subterranean homesick blues";2005;"TROJAN RECORDS";1706283270;1706283417;;;
"Tony Campo";"Big deal";"Do the strumble";1976;"SONORAMA RECORDS";1706283414;1706283541;;;
"The Temptations";"The ultimate collection";"Get ready";1966;"MOTOWN";1706283534;1706283690;"https://open.spotify.com/track/676Rf0qIOh2gKNEl9TnCOx";"https://music.apple.com/fr/album/get-ready/1418232163?i=1418236211&uo=4";
"Kassa Overall";"Animals";"Ready to ball";2023;"WARP RECORDS";1706283688;1706283895;"https://open.spotify.com/track/7AN04wyG4AnzJN3cR20CQT";"https://music.apple.com/fr/album/ready-to-ball/1673581769?i=1673581771&uo=4";
"Joy Crookes";"Skin";"Kingdom";2021;"SONY MUSIC";1706283894;1706284083;"https://open.spotify.com/track/0RVEAF3XFF2dZFhI8O58JF";"https://music.apple.com/fr/album/kingdom/1572670680?i=1572671072&uo=4";
"Boards Of Canada";"Tomorrow's harvest";"New seeds";2013;"WARP RECORDS";1706284074;1706284399;"https://open.spotify.com/track/0urZ9y68sA2mlWKbfxn8KU";;
"Vonfelt";"Vonfelt";"Chahut";2023;"VRAIMENT RECORDS";1706284207;1706284403;;;
"Led Zeppelin";"Early days (Best of) / Vol. 2";"Kashmir";1970;"ATLANTIC";1706284401;1706284906;;;
"Sarah Schachner";"BOF / Assassin's creed origins (jeu video)";"The tongueless land";2017;"UBISOFT MUSIC";1706284902;1706285107;"https://open.spotify.com/track/61FAid25Gt2Y7SkU2Rh1rZ";"https://music.apple.com/fr/album/the-tongueless-land/1640147477?i=1640148217&uo=4";
"Liraz";"Roya";"Bi hava";2022;"GLITTERBEAT RECORDS";1706285105;1706285371;"https://open.spotify.com/track/3DR1FRVIrmIsA1PhF3ijw5";"https://music.apple.com/fr/album/bi-hava/1631126085?i=1631126404&uo=4";
"Philamore Lincoln";"The north wind blew south";"The north wind blew south";1969;"EPIC - LEGACY";1706285364;1706285554;;;
"Dave Brubeck";"Time out";"Take five";1959;"COLUMBIA";1706285551;1706285873;;"https://music.apple.com/fr/album/take-five/539489004?i=539489527&uo=4";
"St Germain";"Tourist";"Rose rouge";2000;"BLUE NOTE";1706285871;1706286287;"https://open.spotify.com/track/1divptdjcWXvF1aflfTQnw";"https://music.apple.com/fr/album/rose-rouge/717406560?i=717406613&uo=4";
"Marlena Shaw";"Say it loud ! (Brotherhood, pride & groove on Blue Note)";"Woman of the ghetto (live)";1972;"BLUE NOTE";1706286287;1706286879;;;
"Joe Thomas";"Brown sugar presents Paint it black";"Polarizer";1976;"BROWN SUGAR";1706286877;1706287204;"https://open.spotify.com/track/7yxTWOioiqEW5ndGLmKk9n";;
"Romano Bianchi";"Le don et la disgrâce";"HS to HS";2023;"STONE PIXELS RECORDS";1706287203;1706287431;;;
"Sir Was";"Holding on to a dream";"No more seperation";2019;"MEMPHIS INDUSTRIES";1706287353;1706287583;;;
"Brothers Johnson";"Blaxploitation Harlem hustle";"Strawberry letter 23";1977;"GLOBAL TELEVISION";1706287576;1706287834;;;
"Mf Doom";"Operation Doomsday";"? (instrumental)";1999;"METAL FACE RECORDS";1706287827;1706287959;;;
"Lord Apex & Madlib";"The good fight";"The good fight";2023;"E-M WORLDWIDE";1706287955;1706288190;;;
"Elisa Kwame";"J'aurais aimé";"J'aurais aimé";2021;"SONY MUSIC PUBLISHING – ELISA KWAME";1706288190;1706288349;"https://open.spotify.com/track/5xvIRZyWWRogUAyB6K4c0Z";"https://music.apple.com/fr/album/jaurais-aim%C3%A9/1593443511?i=1593443523&uo=4";
"Spandau Ballet";"The singles collection";"True";1983;"CHRYSALIS";1706288348;1706288681;;"https://music.apple.com/fr/album/true/697478107?i=697480528&uo=4";
"Harmonia";"Musik von Harmonia";"Watussi";1974;"LILITH";1706288675;1706289022;;"https://music.apple.com/fr/album/watussi/1322099898?i=1322099904&uo=4";
"THE WHO";;"Eminence front";2014;;1706289012;1706289351;"https://open.spotify.com/track/7K9JwSpvVryRnTS25CzKJd";;"https://www.deezer.com/track/5250674"
"Natalia Lafourcade";"De todas las flores";"Pajarito colibri";2022;"ATO / SONY MUSIC ENTERTAINMENT MEXICO";1706289349;1706289654;"https://open.spotify.com/track/3Kyaxx0AhnwJSQOUMBGrlz";"https://music.apple.com/fr/album/pajarito-colibr%C3%AD/1643009116?i=1643009382&uo=4";
"Orchestre De Chambre Suedois";"Dag Wiren : Oeuvres pour orchestre (4)";"Divertimento op 29 : Andantino - pour orchestre";1996;"CAPRICE";1706289652;1706289872;;;
"The Breeders";"Last Splash";"Cannonball";1993;"4AD";1706289869;1706290065;"https://open.spotify.com/track/1KdwPeY1WRWQGHCmRJTveb";"https://music.apple.com/fr/album/cannonball/273106970?i=273106994&uo=4";"https://www.deezer.com/track/378817711"
"Laurence-Anne";"Oniromancie";"Citadelle";2023;"BONSOUND";1706290057;1706290305;"https://open.spotify.com/track/4j4dIhycDWkN85AiuaiUFT";"https://music.apple.com/fr/album/citadelle/1664962278?i=1664962301&uo=4";"https://www.deezer.com/track/2106714497"
"Tteo";"Samba";"Samba";2023;"SONAR KOLLEKTIV / BMG";1706290302;1706290570;"https://open.spotify.com/track/3GUbHVqPuiEhnZYUnRsZnV";"https://music.apple.com/fr/album/samba/1701794553?i=1701794557&uo=4";
"Daft Punk";"Homework";"Burnin'";1996;"VIRGIN";1706290569;1706290907;;;
"The Bar-Kays";"Nightcruising";"Freaky behavior";1981;"PTG RECORDS";1706290900;1706291205;"https://open.spotify.com/track/0Mcvpy85tHKUhScGtks8WR";"https://music.apple.com/fr/album/freaky-behavior/1668890700?i=1668890952&uo=4";
"Diana Ross";"Diana";"I'm coming out";1980;"MOTOWN";1706291201;1706291523;"https://open.spotify.com/track/3SnGymj6ijE2iuUfWxLo1q";"https://music.apple.com/fr/album/im-coming-out/1443159760?i=1443160111&uo=4";
"Stephen Ulrich";"Music from this American life";"Surprise, Arizona";2023;"BARBES RECORDS";1706291521;1706291675;"https://open.spotify.com/track/5Tpr8cyFPsJd5EXzub6up7";;"https://www.deezer.com/track/2073566947"
"Safia Nolin";"Dans le noir";"1998";2018;"BONSOUND RECORDS";1706291662;1706291830;"https://open.spotify.com/track/4yMLKZhoJqEj3yxyi9MKmN";"https://music.apple.com/fr/album/1998/1382615981?i=1382616795&uo=4";
"Roge";"Curyman";"Eu gosta dela";2023;"DIAMOND WEST RECORDS";1706291822;1706292038;;;
"NTM";"Suprême NTM";"That'S My People";1998;"EPIC";1706292147;1706292397;;;
"Kiefer";"Between days";"Running out the clock (feat. The Kount)";2021;"STONES THROW";1706292395;1706292548;;"https://music.apple.com/fr/album/running-out-the-clock-feat-the-kount/1559836000?i=1559836005&uo=4";
"Arrested Development";"3 years, 5 months & 2 days in the life of";"Mr. Wendal";;"COOLTEMP";1706292541;1706292785;"https://open.spotify.com/track/5DOYik1z3Of1wAFfY3dYbC";"https://music.apple.com/fr/album/mr-wendal/724287839?i=724288648&uo=4";
"Herbie Hancock";"Dis Is Da Drum";"Butterfly";1994;"MERCURY";1706292780;1706293076;"https://open.spotify.com/track/46V1AVbGSzW6CAPWKKpby5";;
"Akiyo";"Akiyo/Best of";"Sen jan (Mémoire)";1992;"COULEURS MUSIQUE";1706292990;1706293266;;;
"Kassav'";"Majestik zouk";"Ou Lé";1989;"CBS";1706293265;1706293492;"https://open.spotify.com/track/1kvHwZDdSu9cGBVF6iEJ35";"https://music.apple.com/fr/album/ou-l%C3%A9/1175000147?i=1175000345&uo=4";"https://www.deezer.com/track/135944326"
"Mario Canonge";"Retour aux sources";"Ernest et Firmin";;"NATAL";1706293487;1706293786;"https://open.spotify.com/track/35d1CV3FLnZkRpVptppMr4";"https://music.apple.com/fr/album/ernest-et-firmin/1556470854?i=1556470859&uo=4";"https://www.deezer.com/track/1263177042"
"Bernard Lubat";"Chansons enjazzées";"D'ici d'en bas";2008;"LABELUZ";1706293713;1706294154;;;
"Charlie Parker";"Charlie Parker with strings /The master takes";"Summertime";1949;"VERVE";1706294147;1706294312;;;"https://www.deezer.com/track/1164217"
"Sun Ra";"The futuristic sounds of Sun Ra";"Tapestry from an asteroid";1961;;1706294312;1706294493;"https://open.spotify.com/track/7oLRBot79jTJ1F6gRkl1sO";"https://music.apple.com/fr/album/tapestry-from-an-asteroid/316057538?i=316057656&uo=4";
"Prince";"Purple rain";"Purple Rain";1984;"WARNER BROS";1706294485;1706295010;"https://open.spotify.com/track/54X78diSLoUDI3joC2bjMz";;"https://www.deezer.com/track/2794654"
"Sunday Service Choir";"Jesus is born";"Rain";2019;"INC";1706295002;1706295294;"https://open.spotify.com/track/0kjm5DAzDidQhHgElDrdfq";"https://music.apple.com/fr/album/rain/1492874574?i=1492874578&uo=4";"https://www.deezer.com/track/842370862"
"Common";"A beautiful revolution part 2";"Imagine";2021;"LOMA VISTA RECORDINGS";1706295287;1706295496;"https://open.spotify.com/track/3twYhdFChj2gHF0PZzDkHV";;
"Pumpkin & Vince Da Cuero";"Astronaute (instrumentales)";"Can't stop won't stop (instrumental)";2018;"MENTALOW MUSIC";1706295487;1706295727;;;
"Exilians";;"Ohm (feat. Mike Ladd, Juice Aleem & T.I.E)";2023;;1706295757;1706295934;;;
"Lana X Blt";"Azures (EP)";"Hypertension";2018;"CHILL MASTERS";1706295934;1706296103;;;
"Flight Facilities";"Nova tunes 2.3";"Crave you";2011;"NOVA RECORDS";1706296100;1706296333;;;
"Madonna";"Celebration";"Vogue";1990;"WEA";1706296332;1706296648;"https://open.spotify.com/track/7j5TIXPi0cCbSSqItmbyZy";"https://music.apple.com/fr/album/vogue/329519270?i=329519299&uo=4";"https://www.deezer.com/track/4209617"
"Kids Return";"Lovers war";"Lovers war";2024;"FOREVER MELODIES / EKLEROSHOCK / HAMBURGER RECORDS";1706296647;1706296834;"https://open.spotify.com/track/5A10nmW6Fn1nzMenzsWdvK";;"https://www.deezer.com/track/2636114622"
"Harlem Pop Trotters";"Harlem Pop Trotters";"Rugby";1975;"UNDERDOG RECORDS";1706296833;1706297026;"https://open.spotify.com/track/4HK9H2S2OwMYxG0oQFUBPA";"https://music.apple.com/fr/album/rugby/1475252932?i=1475253143&uo=4";
"Cheryl Lynn";"Voguing";"Got to be real";1978;"SOUL JAZZ RECORDS";1706297024;1706297330;"https://open.spotify.com/track/58r4JuwHhXLAkttkaUZfLw";"https://music.apple.com/fr/album/got-to-be-real/410731494?i=410731495&uo=4";"https://www.deezer.com/track/8014760"
"Rocky & Vandella";;"Dès que t'as dit disco t'as tout dit (extended)";2022;;1706297330;1706297578;;;
"Francoise Hardy";"Messages personnels";"Message personnel";1973;"VOGUE";1706297567;1706297820;;;
"Ensemble Linos";"Louise Farrenc : Musique de chambre";"Trio en mi min op 45 : 3. Scherzo - pour flûte traversière violoncelle et piano";2023;"CPO";1706297814;1706298101;;;
"Thomas Fersen";"Thom4s Fersen";"Les malheurs du lion";1999;"WEA/TOT OU T";1706298099;1706298303;"https://open.spotify.com/track/2WpVpqy2aEDMnbocxNf21J";"https://music.apple.com/fr/album/les-malheurs-du-lion/1240233770?i=1240234375&uo=4";
"Alhaji Waziri Oshomah";"Alhaji Waziri Oshomah (vol. 1-5) (1978-1984)";"Omhona-omhona";2022;"LUAKA BOP";1706298303;1706298817;"https://open.spotify.com/track/1hUbZhBzmty4bC0l1MFOEY";;
"Joe Yorke";"Hopeless";"Rough living";2023;"RHYTHM STEADY";1706298303;1706298661;"https://open.spotify.com/track/4m7DEEfaBFlie6TeMcOJ8Y";"https://music.apple.com/fr/album/rough-living/1708963114?i=1708964444&uo=4";
