"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Nancy Sinatra";"Nancy & Lee again";"Paris summer";1972;"BOOTS ENTERPRISES INC.";1708860768;1708860948;;"https://www.deezer.com/track/2118367887";"https://open.spotify.com/track/0ZecpFx7SBQ5fpxxGmwXMI"
"Markus Zahnhausen";"Orff-Schulwerk";"Danse calme - pour flûte à bec violon violoncelle et bongo";1995;"CELESTIAL HARMONIES";1708860941;1708861081;;;
"Laura Cahen";"Des filles";"Ma chérie (feat Melissa Laveaux)";2023;"PIAS LE LABEL";1708861080;1708861270;;;
"And Is Phi";"There's A";"There's a";2023;"ALBERT'S FAVOURITES";1708861265;1708861524;;;"https://open.spotify.com/track/25qNNJheqrLmL5GRNnRPiw"
"Brandee Younger";"Brand new life";"Dust (feat. Meshell N'degeocello)";2023;"DECCA RECORDS";1708861523;1708861796;;;
"Alice Coltrane";"Ptah, the el daoud";"Blue Nile";1970;"IMPULSE";1708861791;1708861984;;;
"Susheela Raman";"Salt rain";"Trust in me";2002;"VIRGIN";1708861982;1708862178;;;
"Nusantara Beat";"Djanger / Borondong garing";"Djanger";2023;"LES DISQUES BONGO JOE";1708862177;1708862410;;"https://www.deezer.com/track/2239607757";"https://open.spotify.com/track/2QF3CLfydeou5GGtCOG808"
"Ravi Harris And The Prophets";"Funky sitar man";"I dream of Gina";1997;"BBE";1708862409;1708862552;;;
"Tear Drops";"Eccentric soul : The forte label";"I'm gonna get you";;"NUMERO GROUP";1708862552;1708862736;;;"https://open.spotify.com/track/6iYh54aHn5WsAUsuar41dG"
"Bernard Lavilliers";"Histoires";"Les Barbares";1976;"BARCLAY";1708862735;1708863034;;;
"Oko Ebombo";"Free emotion";"Paris";2023;"MOKILI";1708863033;1708863234;"https://music.apple.com/fr/album/paris/1711175218?i=1711175221&uo=4";"https://www.deezer.com/track/2491891461";"https://open.spotify.com/track/3dMwJsOxUTy16wTMoLXTSa"
"Vanishing Twin";"The age of immunology";"Krk (At home in strange places)";2019;"FIRE";1708863234;1708863576;;;"https://open.spotify.com/track/2OTahVymzniNYXgXXe4diT"
"Daniel Villarreal";"Lados B";"Traveling with";2023;"INTERNATIONAL ANTHEM";1708863496;1708863726;;"https://www.deezer.com/track/2357336225";"https://open.spotify.com/track/40fnyTYe620IYxbMllS2xU"
"Khruangbin";"Mordechai";"If there is no question";2020;"DEAD OCEANS";1708863726;1708864078;;;"https://open.spotify.com/track/5o8OjYt9DuyL8GAaCIgzZ5"
"Sault";"5";"We are the sun";2019;"FOREVER LIVING ORIGINALS";1708864073;1708864309;"https://music.apple.com/fr/album/we-are-the-sun/1460826525?i=1460827050&uo=4";;"https://open.spotify.com/track/1HnnR8wNG4X1dBV5PzkrF9"
"Gruff Rhys";"Sadness sets me free";"They sold my home to build a skyscraper";2024;"ROUGH TRADE RECORDS";1708864310;1708864495;;"https://www.deezer.com/track/2607903152";"https://open.spotify.com/track/26M0qUTcJfYhw2T8SeTAiL"
"Tomita";"Snowflakes are dancing";"Clair de lune";1982;"RCA";1708864492;1708864680;;;
"Neil Young";"Trans";"Computer age";1982;"GEFFEN RECORDS";1708864676;1708865004;;;
"Carroll Thompson";"Lovers Rock";"Simply in love";1981;"SANCTUARY RECORDS GROUP";1708864996;1708865234;;"https://www.deezer.com/track/73028470";
"Munya";"Jardín";"Un deux trois";2023;"LUMINELLE RECORDINGS";1708865232;1708865442;;;"https://open.spotify.com/track/3B9rkj19z4Hno7NdkN6cNe"
"Daft Punk";"Discovery";"Voyager";2001;"LABELS";1708865441;1708865666;;;"https://open.spotify.com/track/7cMFjxhbXBpOlais7KMF3j"
"Dorothy Ashby";"The Rubaiyat Of Dorothy Ashby";"Dust";1970;"UMG";1708865664;1708865834;"https://music.apple.com/fr/album/dust/1497564253?i=1497564568&uo=4";"https://www.deezer.com/track/867038022";"https://open.spotify.com/track/2wzvWMUo0fLuqHTQRplTJW"
"Mario Castro Neves & Samba Sa";"Castro-Neves & Samba S.A";"E nada mais";1967;"RCA";1708865833;1708866020;;;
"Cleo Sol";"Gold";"Gold";2023;"FOREVER LIVING ORIGINALS";1708866020;1708866295;;;"https://open.spotify.com/track/1cwQahQmKdmKaCijjdNEv3"
"Mac Demarco";"One Wayne G";"20180702 2";2023;"MAC DEMARCO, LLC";1708866292;1708866448;;;"https://open.spotify.com/track/4JwtnmvP4TPi1C1CRwJgiI"
"JJ Cale";"Naturally";"Crazy mama";1972;"MERCURY";1708866448;1708866598;;;
"Robert Johnson";"Jazz magazine /Jazzman - Les grandes voix, blues & soul";"Sweet home Chicago";1936;"WAGRAM";1708866594;1708866771;"https://music.apple.com/fr/album/sweet-home-chicago/202117898?i=202118578&uo=4";;"https://open.spotify.com/track/2wPHe2ecCdkT0ly0km12g4"
"Loving";"Any light";"Ask directions";2024;"LAST GANG RECORDS / MNRK";1708866771;1708866909;"https://music.apple.com/fr/album/ask-directions/1715079935?i=1715079943&uo=4";;"https://open.spotify.com/track/6rj9TNM1Av2qz4owW5QtRp"
"The Durutti Column";"Circuses and bread";"Royal infirmary";1986;"FACTORY RECORDS";1708866908;1708867165;;;"https://open.spotify.com/track/3fxM8WxEBG9ae6rc5g5kVp"
"The Smiths";"Best";"Girl afraid";1984;"WEA";1708867165;1708867332;;;
"Bertrand Belin";"Parcs";"Pour un oui ou pour un non";2013;"CINQ 7";1708867330;1708867536;;;
"Black Pumas";"Chronicles of a diamond";"Sauvignon";2023;"PIAS";1708867534;1708867732;;;"https://open.spotify.com/track/59VJHNZOMLpx9eJGOuCMBR"
"Lalo Schifrin";"Bullitt";"End credits";1968;"ALEPH RECORD";1708867730;1708867961;;;
"Derya Yildirim & Graham Mushnik";"Hey dostum cak !";"Ey coban";2023;"BUBAK";1708867961;1708868102;"https://music.apple.com/fr/album/ey-%C3%A7oban/1664745874?i=1664747762&uo=4";;
"The Beatles";"Rubber soul";"Michelle";1965;"EMI";1708868100;1708868260;;;
"Laura Allan";"The ladies of too slow to disco";"Opening up to you";1978;"HOW DO YOU ARE";1708868259;1708868631;;;
"Laurent Bardainne & Tigre D’eau Douce";"Laurent Bardainne & Tigre d’Eau Douce";"Porsche 944";2019;"HEAVENLY SWEETNESS";1708868576;1708868804;;;
"King Geedorah";"Take Me To Your Leader";"Next levels [ft. lil' sci, id 4 winds & stahhr]";2003;"BIG DADA REC";1708868733;1708868961;;;
"Bo'Vel";"Changes";"Life changes you";1995;"ATHENS OF THE NORTH RECORDS";1708868959;1708869321;;"https://www.deezer.com/track/2637246232";
"Antena";"Camino del sol";"Bye bye papaye";1982;"PERMANENT VACATION";1708869224;1708869485;"https://music.apple.com/fr/album/bye-bye-papaye/1451924726?i=1451924751&uo=4";;
"Ray Barretto";"Acid + Head sounds";"A deeper shade of soul";1968;"FANIA";1708869485;1708869648;;;
"The Sorcerers";"Bebaynetu";"Bebaynetu";2024;"ATA RECORDS";1708869643;1708869885;"https://music.apple.com/fr/album/bebaynetu/1722329621?i=1722329622&uo=4";"https://www.deezer.com/track/2593984362";"https://open.spotify.com/track/0TdBVWRqLaQoGkrlE6fOiS"
"Pawpaw Rod";"This Must Be A PawPaw Rod EP";"Love On You";2023;"GODMODE";1708869884;1708870071;"https://music.apple.com/fr/album/love-on-you/1709563053?i=1709563065&uo=4";;"https://open.spotify.com/track/0xV1udwDCxDnX2srYNxRpl"
"Benny Sings";"City pop";"Nakameguro (feat Faberyayo)";2018;"STONES THROW";1708870070;1708870191;;;
"Marion Rampal (Compositeur, Chant)";"Oizel";"De beaux dimanches";2024;"LES RIVIERES SOUTERRAINES";1708870188;1708870394;;;"https://open.spotify.com/track/6SeyMRZ19rV6fa6gByivY8"
"Angelo Badalamenti";"Bof / Une histoire vraie";"Laurens Walking";1999;;1708870388;1708870636;;;
"Oumou Sangare";"Moussolou";"Moussolou";1991;"WORLD CIRCUIT";1708870634;1708870946;;;"https://open.spotify.com/track/2jkZYhTXDk83BOaRTR8QxH"
"Karen Dalton";"Chroniques";"Ribbon bow";1969;"MEGAPHONE";1708870945;1708871121;;;"https://open.spotify.com/track/4hsyWNMSDSXr86GZPNpgmZ"
"Anne Sophie Bertrand";"Anne-Sophie Bertrand interprète Albeniz Fauré et autres compositeurs";"Prélude en mi min op 35 n°1 - arrangement pour harpe";2010;"KATZENBERGER";1708871119;1708871278;;;
"Gwenno";"Tresor";"Kan me";2022;"HEAVENLY RECORDINGS";1708871277;1708871524;;;"https://open.spotify.com/track/4h64YxCevgmDjSog72Krg5"
"Hether";"Covered in hether";"My Funny Valentine";2023;"EAR SLIME C - O R&R DIGITAL";1708871518;1708871706;;;"https://open.spotify.com/track/7lkUDDKw8Xce33MtJTfvpO"
"Tom Waits";"Asylum years";"Blue Valentines";1978;"ELEKTRA";1708871705;1708872055;;;"https://open.spotify.com/track/1APu9lSrXWUarvP61myILk"
"Four Tet";"There is love in you";"She just likes to fight";2010;"DOMINO RECOR";1708872052;1708872317;;;"https://open.spotify.com/track/2dxtGo6FGs3Hxyv73tDsx7"
"Jean Louis Murat";"Charles et leo et les fleurs du mal";"L'héautontimorouménos";2007;"SCARLETT/V2";1708872313;1708872432;;;
"Pete International Airport";"Safer with the wolves";"Flowers of evil";2017;"A RECORDS";1708872425;1708872682;;;"https://open.spotify.com/track/6xpRONdBqq4IPeWMO7EuwF"
"Elliott Murphy";"Murphy gets muddy";"Artificial paradise";2005;"LAST CALL RECORDS";1708872675;1708872919;;;"https://open.spotify.com/track/6Wki49RvbCcYvxEdGZCmk0"
"Branko Mataja";"Over fields and mountains";"Tesko mi je zaboravit tebe";1974;"NUMERO GROUP";1708872841;1708873009;"https://music.apple.com/fr/album/tesko-mi-je-zaboravit-tebe/1599380175?i=1599380467&uo=4";"https://www.deezer.com/track/1583180112";"https://open.spotify.com/track/0dfbzqU1v7EKaSB0fq1MEX"
"Junie Morrison";"Westbound super breaks : Essential funk, soul and jazz samples and breakbeats,";"Suzie thundertussy";1976;"ACE RECORDS";1708873008;1708873257;;"https://www.deezer.com/track/1556398162";
"Freddie Gibbs & Madlib";"Pinata";"Shame (featuring BJ The Chicago kid)";2014;"MADLIB INVAZION";1708873255;1708873438;;;
"Ella Fitzgerald";"Porgy and Bess /Ella Fitzgerald & Louis Armstrong";"Porgy and Bess : I wants to stay here";1958;"VERVE";1708873436;1708873710;;;
"Orchestre Symphonique De La Radio De Francfort";"Gustav Mahler : Symphonie n°1";"Symphonie n°1 en Ré Maj (Titan) : Kräftig bewegt doch nicht zu schnell (3)";1985;"DENON";1708873709;1708873904;;;
"Blonde Redhead";"Misery is a butterfly";"Misery is a Butterfly";2004;"4AD";1708873904;1708874207;"https://music.apple.com/fr/album/misery-is-a-butterfly/1027461699?i=1027462498&uo=4";"https://www.deezer.com/track/105292062";"https://open.spotify.com/track/0tm9m5pv01Toj3nt3LESdZ"
"Helado Negro";"Phasor";"Flores";2024;"4AD";1708874204;1708874400;"https://music.apple.com/fr/album/flores/1708555076?i=1708555204&uo=4";"https://www.deezer.com/track/2625191202";"https://open.spotify.com/track/2rKFsHu1ac45nxrs6Lyxls"
"Peel Dream Magazine";"Pad";"Reiki";2022;"TOUGH LOVE RECORDS";1708874397;1708874681;"https://music.apple.com/fr/album/reiki/1629436366?i=1629436792&uo=4";;"https://open.spotify.com/track/5mBuY5fusgavKh8MjHWJRK"
"Quantic & Nidia Gongora";"Curao";"Que me duele ?";2017;"TRU THOUGHTS";1708874681;1708875082;;;
"Claude Nougaro";"Africa Brasil / Integrale  vol. 4";"L'amour sorcier";1965;"MERCURY";1708875081;1708875287;;;
"Bo/Rio";"Bof / Rio";"Juicy little mango";2011;"VARESE SARAB";1708875286;1708875431;;;
"Minnie Riperton";"Perfect angel / Adventures in paradise";"Lovin' you";1974;"STATESIDE";1708875449;1708875841;"https://music.apple.com/fr/album/lovin-you/724705695?i=724705910&uo=4";"https://www.deezer.com/track/3126330";"https://open.spotify.com/track/3ebYtLVuV4HzEZUDcpZB9p"
"Laufey";"From the start";"From the start";2023;"PROPELLER CREATIVE LTD";1708875671;1708875839;"https://music.apple.com/fr/album/from-the-start/1690607869?i=1690609217&uo=4";"https://www.deezer.com/track/2238153377";"https://open.spotify.com/track/43iIQbw5hx986dUEZbr3eN"
"Lana Del Rey";"Lizzy Grant";"Kill Kill";2008;"5 POINTS";1708875838;1708876174;;;
"Surprise Chef";"Deadlines";"Deadlines";2020;"MR BONGO";1708876071;1708876322;;;"https://open.spotify.com/track/0t8pcT1qqsW1J9crcsp4Nw"
"Fred Pallem & Le Sacre Du Tympan";"Fred Pallem & le Sacre du Tympan racontent les fables De La Fontaine";"Aimons, foutons";2020;"TRAIN FANTOME";1708876153;1708876479;;;
"Roxy Music";"Avalon";"Avalon";1982;"EG RECORDS";1708876314;1708876566;"https://music.apple.com/fr/album/avalon/723875837?i=723876321&uo=4";;"https://open.spotify.com/track/7iWIdiJlKvJ4PjFYVrWLUU"
"Hidefumi Ino";"City music Tokyo tremolo";"Squall";2023;"INSENSE MUSIC WORKS";1708876563;1708877032;;"https://www.deezer.com/track/2234522337";"https://open.spotify.com/track/3WtLmdGqrHXDvdOi3kHMJJ"
"Morricone Youth";"Battleship Potemkin";"Giliarovsky is watching";2023;"LIGHT IN THE ATTIC";1708876797;1708877160;"https://music.apple.com/fr/album/giliarovsky-is-watching/1719003453?i=1719003457&uo=4";;"https://open.spotify.com/track/1wninuE6wELFpTXOXT3M0I"
"Sly & The Family Stone";"The essential";"Hot fun in the summertime";1969;;1708877157;1708877467;;;
"Morricone Youth";"Battleship Potemkin";"Giliarovsky is watching";2023;"LIGHT IN THE ATTIC";1708877157;1708877314;"https://music.apple.com/fr/album/giliarovsky-is-watching/1719003453?i=1719003457&uo=4";;"https://open.spotify.com/track/1wninuE6wELFpTXOXT3M0I"
"Magon";"Enter by the narrow gate";"All over the world";2022;"DECEMBER SQUARE";1708877310;1708877522;"https://music.apple.com/fr/album/all-over-the-world/1645117071?i=1645117485&uo=4";;"https://open.spotify.com/track/3EVkET0GnptORxeOs5XTpq"
"Buck Meek";"Haunted mountains";"Where youre coming from";2023;"4AD";1708877521;1708877753;;;
"Theo Croker";"Star people nation";"Wide open";2019;"OKEH / SONY";1708877749;1708877971;;;"https://open.spotify.com/track/3dayBnPIiarZWAec2jGcNT"
"Betty Roche";"Girl Talk";"Route 66";1956;"CHARLY";1708877964;1708878235;"https://music.apple.com/fr/album/route-66/555951925?i=555952011&uo=4";"https://www.deezer.com/track/57117621";
"Vincent Delerm";"Les piqûres d'araignée";"Déjà toi";2006;"TOT OU TARD";1708878235;1708878430;"https://music.apple.com/fr/album/d%C3%A9j%C3%A0-toi/1446921655?i=1446922008&uo=4";;"https://open.spotify.com/track/2ErD18n3sqJWuo5XJdQq6k"
"Sage";"Paint myself";"Nothing left behind";2018;"SONY";1708878425;1708878600;"https://music.apple.com/fr/album/nothing-left-behind/1374598612?i=1374598963&uo=4";;"https://open.spotify.com/track/5oesdtnfEkDdImVtwngODg"
"Bibio";"Ribbons";"Ode to a nuthatch";2019;"WARP RECORDS";1708878598;1708878718;"https://music.apple.com/fr/album/ode-to-a-nuthatch/1452619146?i=1452619152&uo=4";"https://www.deezer.com/track/663185752";"https://open.spotify.com/track/0slKhlM64lRmHhNXpicq7Q"
"Mercedes Sosa";"Misa criolla";"Credo";1999;"DECCA";1708878712;1708878912;;;
"Woods";"City sun eater in the river of light";"The take";2016;"WOODSIST RECORDS";1708878910;1708879252;"https://music.apple.com/fr/album/the-take/1072915934?i=1072915940&uo=4";"https://www.deezer.com/track/120541142";"https://open.spotify.com/track/6OCHsW7desiRWCFJFDozNQ"
"Eric Bibb";"Guitar tab songbook /  Vol. 1";"In my father's house (Acoustic Version)";2015;"DIXIEFROG";1708879245;1708879419;"https://music.apple.com/fr/album/in-my-fathers-house-acoustic-version/991778200?i=991778301&uo=4";;
"Valerie Duchateau";"America";"Missionera - transcription pour guitare";1995;"ARB";1708879418;1708879567;;;
"Vulfmon";"Here we go Jack";"Alone again, naturally";2022;"VULF RECORDS";1708879564;1708879775;;"https://www.deezer.com/track/1845306567";"https://open.spotify.com/track/4zmJW5SgjcZx04xxJx5UBg"
"Robert Finley";"Age don't mean a thing";"Let me be your everything";2017;"BIG LEGAL MESS";1708879774;1708879980;;"https://www.deezer.com/track/131717978";
"Kris Kristofferson";"The silver tongued devil and I";"The taker (album version)";1988;"SMSP";1708879978;1708880171;;"https://www.deezer.com/track/611784";
"Cotonete";"Victoire de la musique";"Satori";2024;"Heavenly Sweetness";1708880171;1708880536;;;"https://open.spotify.com/track/1UenMsY8e0zIUh0l9izvLw"
"Common";"One day it'll all make sense";"Pop's rap part 2 - fatherhood";1997;"RELATIVITY RECORDS";1708880531;1708880758;;;
"Bell Biv Devoe";"Poison";"Poison";1990;"MCA RECORDS";1708880757;1708881060;"https://music.apple.com/fr/album/poison/284343604?i=284343810&uo=4";;"https://open.spotify.com/track/6m59VvDUi0UQsB2eZ9wVbH"
"LA Priest";"Fase luna";"It's you (radio edit)";2023;"DOMINO RECORDS / SONY";1708881017;1708881230;;;
"Duster";"Remote echos";"Before the veil";2023;"NUMERO GROUP";1708881223;1708881405;;"https://www.deezer.com/track/2397346015";"https://open.spotify.com/track/2LHMrSFkzSvWUd6QDnp3Wl"
"Inna De Yard";"Family affair";"Truth & rights";2023;"CHAPTER TWO";1708881400;1708881750;;;"https://open.spotify.com/track/5en0S7idxC20Y66DjxPhRk"
"Liz Van Deuq";"Vanités";"Le coeur est un muscle";2018;"NEOMME";1708881609;1708881854;"https://music.apple.com/fr/album/le-c%C5%93ur-est-un-muscle/1447655363?i=1447655423&uo=4";;"https://open.spotify.com/track/382HOwZvDWtHKVAwLBN4SE"
"Natascha Rogers";"Onaida";"Ashes";2024;"NO FORMAT";1708881847;1708882011;;"https://www.deezer.com/track/2580873802";"https://open.spotify.com/track/6aN6AiYwYadFZ6kRMaQ29D"
"Andrew Bird";"Outside problems";"Heaven's boughs";2023;"LOMA VISTA RECORDINGS";1708882008;1708882149;"https://music.apple.com/fr/album/heavens-boughs/1693928300?i=1693928502&uo=4";"https://www.deezer.com/track/2358287775";"https://open.spotify.com/track/2IK4WtiUZ1u6V2Cu7G0RWz"
"Staple Singers";"Be altitude: Respect yourself";"I'll Take You There";1972;"STAX";1708882148;1708882431;;;
"Khruangbin & Leon Bridges";"Texas sun";"C-side";2020;"DEAD OCEANS";1708882429;1708882713;"https://music.apple.com/fr/album/c-side/1485581308?i=1485581311&uo=4";;
"G Love & Special Sauce";"Yeah, it's that easy";"Take you there";1997;"EPIC";1708882706;1708882896;;;
"Trond Kallevag";"Amerikabaten";"Hovding";2023;"HUBRO";1708882891;1708883127;;;"https://open.spotify.com/track/5flfsjWzkXPcoPiXtpyyS1"
"Yodi";"Sin armadura";"De tu ciudad";2018;"AUTOPRODUCTION";1708883125;1708883345;"https://music.apple.com/fr/album/de-tu-ciudad/1447438458?i=1447438465&uo=4";"https://www.deezer.com/track/607855142";"https://open.spotify.com/track/3UeIZ8fNbLty2QqvrIKVJS"
"Westerman";"An inbuilt fault";"Idol; re-run";2023;"PARTISAN - PLAY IT AGAIN SAM";1708883344;1708883551;;;"https://open.spotify.com/track/1HzOtADfNcM4a5lKFPGynR"
"Tracy Chapman";"Where you live";"Talk To You";2005;"ELEKTRA";1708883546;1708883810;"https://music.apple.com/fr/album/talk-to-you/79566377?i=79566115&uo=4";"https://www.deezer.com/track/710886";"https://open.spotify.com/track/4a6fDoAUCizkY289Ng5hTV"
"Banda Black Rio";"Maria fumaça";"Caminho da roça";1977;"WM BRAZIL";1708883808;1708883990;"https://music.apple.com/fr/album/caminho-da-ro%C3%A7a/324917040?i=324917050&uo=4";;"https://open.spotify.com/track/3ZANRryloGqY8bAKqVj0ph"
"JONAH PARZEN";;"JONAH PARZEN / THERE IS SO MUCH I'M AFRAID";;;1708884055;1708884456;;;
"Flash Pig";"The mood for love";"Yumeji's theme";2024;"ASTERIE";1708884253;1708884679;"https://music.apple.com/fr/album/yumejis-theme/1719788109?i=1719788114&uo=4";;"https://open.spotify.com/track/423TGhTtuNHvm1H7AgATfr"
"ASHLEY HENRY";;"ASHLEY HENRY / WHO WE ARE";;;1708884466;1708884900;;;
"YUSSEF DAYES";;"YUSSEF DAYES / ISTANBUL";;;1708884679;1708885156;;;
"COSMIC COW";;"COSMIC COW / SIX PRIME";;;1708884923;1708885358;;;
"RUMINATIONS";;"AN ALIEN CALLED HARMONY / RUMINATIONS";;;1708885149;1708885563;;;
"TANHAI COLLECTIVE";;"TANHAI COLLECTIVE / SAL'S GROOVE";;;1708885355;1708885805;;;
"JAHARI MASSAMBA UNIT";;" JAHARI MASSAMBA UNIT / MASSAMBA AFUNDANCE";;;1708885623;1708885806;;;
"DON GLORI";;"DON GLORI / DLAREME";;;1708885804;1708886171;;;
"JAHARI MASSAMBA UNIT";;" JAHARI MASSAMBA UNIT / MASSAMBA AFUNDANCE";;;1708885804;1708885986;;;
"Corto.Alto";"Bad with names";"Slope";2023;"NEW SOIL";1708886169;1708886661;"https://music.apple.com/fr/album/slope/1725840051?i=1725840053&uo=4";"https://www.deezer.com/track/2618823842";"https://open.spotify.com/track/7wh0FD5YWnhTb6FRK4H4CY"
"Oswela";"Moun péyi";"Moun péyi";2023;"BEAT X CHANGERS";1708886415;1708886694;"https://music.apple.com/fr/album/moun-p%C3%A9yi/1718922275?i=1718922282&uo=4";;"https://open.spotify.com/track/1qU1dEr31XIqOZNWdSuOoT"
"AMANDA WHITING";;"AMANDA WHITING / INTERWINED";;;1708886676;1708887028;;;
"Alina Bzhezhinska";"Reflections";"Soul vibrations";2022;"BBE MUSIC";1708887025;1708887278;;;"https://open.spotify.com/track/2ab82VrZzl9JaHkwVsIBMD"
