"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Kazi";"Down for the Kaz";"A.V.E.R.A.G.E";2000;"STONES THROW RECORDS";1711028656;1711028834;"https://open.spotify.com/track/2QIWamv0kaDPEn5o2Sbzdr";"https://www.deezer.com/track/820417932";
"L Pierre";"Colette secret garden";"Sundrunk";2016;"COLETTE";1711028830;1711029035;;;
"Ruth Christe";"The groove : Belgium popcorn";"Strange exotic melody";1960;"OUTTA SIGHT";1711029033;1711029179;;;
"Camel Power Club";"Bamtak";"Bamtak";2022;"MONTY PEOPLE";1711029176;1711029447;"https://open.spotify.com/track/7G1TpbKIxOcgjyXqstZsQ9";"https://www.deezer.com/track/1679424657";
"Labi Siffre";"Feelin' the spirit";"The vulture";1975;"SONY";1711029445;1711029667;;;
"Jacques Loussier";"Les quatre saisons op 8 nº1 a 4 / Adaptation jazz par Jacques Loussier";"L'estate : Concerto en sol min op 8 nº2 p 336 RV 315 : Adagio";1997;"TELARC";1711029628;1711029887;;;
"Lawrence Carol";"An evening with";"Long about now";1964;"LP TIME RECORDS";1711029883;1711030036;;;
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 2 : 1961-1962-1963";"En relisant ta lettre";1961;"PHILIPS";1711030030;1711030149;"https://open.spotify.com/track/3N6PULlBPNFMIHzfdr0IVk";"https://www.deezer.com/track/119874976";
"Moonchild";"Starfruit";"What you wanted";2022;"TRU THOUGHTS";1711030148;1711030358;"https://open.spotify.com/track/170lN7WBvjVWEVxys9AWvs";;
"Cousin Kula";"Vitamin D";"Hanging on your lips";2024;"RHYTHM SECTION ITNL.";1711030352;1711030517;;;
"Yin Yin";"Mount Matsu";"Pia dance";2024;"GLITTERBEAT";1711030515;1711030822;"https://open.spotify.com/track/3LDp6V3u3YTJYh2tesfzsf";"https://www.deezer.com/track/2531107691";
"Jungle";"Volcano";"Candle flame (feat. Erick the Architect)";2023;"CAIOLA RECORDS";1711030820;1711030992;;;
"Channo";"Blue";"Blue";2022;"NICE GUYS";1711030986;1711031176;"https://open.spotify.com/track/0CZM6q9W9xTkVnTaoIznC7";;
"Air";"All I need - EP";"Kelly watch the stars (Moog cookbook remix)";1998;"SOURCE";1711031170;1711031503;;;
"Saravah Soul";"Saravah soul";"Role de bike";2009;"TRU THOUGHTS";1711031502;1711031732;;"https://www.deezer.com/track/15103323";
"Splanglish Fly";"Let my people boogaloo (the early years)";"Me gusta mi bicicleta";2014;"ROUGH GUIDE";1711031731;1711031914;;;
"Zoufris Maracas";"Prison dorée";"Vélo au Sahara";2012;"WAGRAM";1711031910;1711032067;;;
"Selmer #607";"Anniversary songs / Vol. 3";"La bicyclette";2016;"CRISTAL RECORDS";1711032061;1711032240;"https://open.spotify.com/track/4Ip0kMLHXq8emk6TjfVZj7";;
"Pedro Biker";"Pedro Biker sings the song is you";"Days of wine and roses";1966;"UNIVERSAL";1711032239;1711032394;;"https://www.deezer.com/track/1162397";
"Andy Shauf";"The neon skyline";"Where are you Judy";2019;"ANTI";1711032388;1711032590;;"https://www.deezer.com/track/848306662";
"The Seasons";"Pulp";"Copernicus";2015;"VEGA MUSIQUE";1711032584;1711032797;;;
"Lambchop";"Awcmon / Noyoucmon";"Sunrise";2004;"LABELS";1711032791;1711033037;"https://open.spotify.com/track/0kBw337wKfGWKhqEbGVwWQ";"https://www.deezer.com/track/2582994212";
"Kassav'";"Aye";"Moment ta la";1984;"GD PRODUCTIONS";1711033037;1711033243;"https://open.spotify.com/track/2JPFX2ArwqUw9NsvzWO8xg";"https://www.deezer.com/track/110353428";
"Melba Moore";"Closer";"You stepped into my life (7"""")";1978;"FUNKYTOWNGROOVES";1711033237;1711033473;;;
"Zohra";"Habibi funk";"Badala zamana";1977;"HABIBI FUNK";1711033466;1711033657;;;"https://music.apple.com/fr/album/badala-zamana-extended-version/1577184694?i=1577184756&uo=4"
"Arthur Grumiaux";"Arthur Grumiaux : Bis célèbres";"Allegro";1962;"PHILIPS";1711033651;1711033788;;;
"Andrea Laszlo De Simone";"Uomo Donna";"Questo non è amore";2017;"42 RECORDS";1711033782;1711034042;"https://open.spotify.com/track/7JOEqfBolyG00Mf04jDdGF";"https://www.deezer.com/track/1621299722";"https://music.apple.com/fr/album/questo-non-%C3%A8-amore/1604565873?i=1604566010&uo=4"
"Sly";"The groove sessions vol. 2";"He said";2009;"CHINESE MAN RECORDS";1711034034;1711034244;;;
"Erika De Casier";"Still";"Twice (feat. Blood Orange)";2024;"4AD";1711034238;1711034461;;;"https://music.apple.com/fr/album/twice-feat-blood-orange/1712085894?i=1712086153&uo=4"
"Bo/Twin Peaks";"This is cult fiction";"Twin peaks (main theme)";1995;"VIRGIN RECOR";1711034454;1711034714;;;
"Helen Island";"Last liasse";"It's so cool";2024;"KNEKELHUIS";1711034707;1711034906;"https://open.spotify.com/track/4rFKD6lCr5YYaDnolt0ug3";;"https://music.apple.com/fr/album/its-so-cool/1724834901?i=1724834906&uo=4"
"Cocorosie";"The adventures of ghosthorse and stillborn";"Japan";2007;"PIAS";1711034900;1711035202;"https://open.spotify.com/track/7pbiy2JWnFLI7nPvqUIgrF";;"https://music.apple.com/fr/album/japan/1120154096?i=1120154388&uo=4"
"Paola";"Je suis le disque";"Yokohama";1962;"PHILIPS";1711035196;1711035385;;"https://www.deezer.com/track/351327541";
"Mieko Hirota";"Nippon girls: Japanese pop, beat & bossa nova 1966-1970";"Nagisa no tenshi";1968;"BIGBEAT";1711035379;1711035509;;;
"Booker T & The Mg'S";"Play the hip hits";"I was made to love her";1964;;1711035503;1711035661;;;
"Cassandra";"The lovers rock story (the best of the early years)";"If you're not back in love by monday";1977;"KICKIN MUSIC";1711035655;1711035910;;;
"Pedro Mizutani";"Aperana remixes EP";"Melhor se acostumar (Tour Maubourg remix)";2024;"NICE GUYS";1711035904;1711036098;;;
"Aldorande";"Deux";"Oracle";2021;"FAVORITE RECORDINGS";1711036097;1711036419;"https://open.spotify.com/track/1T1eOXoDzS4kDUnibO3rea";"https://www.deezer.com/track/1480736502";"https://music.apple.com/fr/album/oracle/1583762804?i=1583762817&uo=4"
"George Benson";"Givin' it up";"'Long Come Tutu";2006;"CONCORD";1711036413;1711036809;"https://open.spotify.com/track/6ExOkMmUZwzHKmSeBk1bZ9";;
"Mammal Hands";"Gift from the trees";"Sleeping bear";2023;"Gondwana Records";1711036808;1711037080;"https://open.spotify.com/track/52dUIL5UjKrcqHmtUipGXB";;"https://music.apple.com/fr/album/sleeping-bear/1664153744?i=1664156142&uo=4"
"Guts";"Paradise for all";"What is love";2012;"HEAVENLY SWE";1711037073;1711037300;"https://open.spotify.com/track/5V7zI7e6WJckp18SrxWuFH";;"https://music.apple.com/fr/album/what-is-love/913987682?i=913987739&uo=4"
"Helado Negro";"Far in";"Telescope";2021;"4AD";1711037293;1711037588;"https://open.spotify.com/track/0AYY9zbjbGQuXv54hajZAf";"https://www.deezer.com/track/1508759092";
"Lenny De Luca";"Lihks";"Like that";2018;"CASCADE RECORDS";1711037582;1711037833;"https://open.spotify.com/track/2Cq34AlTYTsAEIs27z6fz5";"https://www.deezer.com/track/501221762";"https://music.apple.com/fr/album/like-that/1394203384?i=1394203390&uo=4"
"Jon Lucien";"Rashida";"Kuenda";1973;"RCA";1711037822;1711038014;"https://open.spotify.com/track/2A6xCBTsDFDzd68M2iRAsX";"https://www.deezer.com/track/385672651";"https://music.apple.com/fr/album/kuenda/1261594373?i=1261594772&uo=4"
"Oasis";"(What's the story) morning glory?";"Champagne supernova";1996;"BIG BROTHER";1711038007;1711038455;;;
"Camille Thomas";"The Chopin project trilogy";"Prélude en Fa dièse Maj op 28 n°13 - arrangement pour 4 violoncelles";2023;"DGG (DEUTSCHE GRAMMOPHON)";1711038455;1711038648;;;
"Gal Costa & Caetano Veloso";"Gal e Caetano Veloso/Domingo";"Coraçao vagabundo";1969;"PHILIPS";1711038642;1711038785;;;"https://music.apple.com/fr/album/cora%C3%A7%C3%A3o-vagabundo/1443376882?i=1443376891&uo=4"
"Henri Salvador";"Chansons douces / Salvador s'amuse";"Syracuse";1963;"POLYGRAM";1711038784;1711038953;;"https://www.deezer.com/track/3484555";
"Faye Webster";"Underdressed at the symphony";"Tttttime";2024;"SECRETLY CANADIAN";1711038947;1711039096;"https://open.spotify.com/track/53xj4nMCGtcFV2kieeI5pk";"https://www.deezer.com/track/2545643631";
"Joe Yorke";"Noise and emptiness";"Night time";2022;"RHYTHM STEADY";1711039095;1711039298;"https://open.spotify.com/track/4xBeWZdzki0IKEzOfyyJHt";;"https://music.apple.com/fr/album/night-time/1669790377?i=1669790719&uo=4"
"Knower";"Knower forever";"Real nice moment";2023;"AUTOPRODUCTION";1711039291;1711039565;"https://open.spotify.com/track/5T0Hj1zHMWgSFiWkZthi8n";"https://www.deezer.com/track/2427779885";"https://music.apple.com/fr/album/real-nice-moment/1704417175?i=1704417179&uo=4"
"Kendrick Lamar";"Mr. Morale & the big steppers";"Count me out";2022;"PGLANG - TOP DAWG ENTERTAINMENT - AFTERMATH - INTERSCOPE RECORDS";1711039557;1711039841;"https://open.spotify.com/track/6BU1RZexmvJcBjgagVVt3M";;"https://music.apple.com/fr/album/count-me-out/1623854804?i=1623855685&uo=4"
"Ennio Morricone";"MUS.FILMS / Soundtrack maniac / Original B-Movie classic and cult / Vol.1";"Le casse - film le casse";1971;;1711039841;1711040042;;;
"Minnie Riperton";"Perfect angel / Adventures in paradise";"Baby, this love I have";1975;"STATESIDE";1711040036;1711040279;"https://open.spotify.com/track/397fxHew7NyjryGWGr1Imy";;"https://music.apple.com/fr/album/baby-this-love-i-have/1443843076?i=1443843083&uo=4"
"Simone";"Mebsouta";"Mebsouta";1991;"THANK YOU";1711040274;1711040546;;;
"Mndsgn";"Yawn zen";"Txt (MSGS)";2014;"STONES THROW RECORDS";1711040540;1711040687;"https://open.spotify.com/track/4FRe1FgUOoUhaHUzlaqKd5";"https://www.deezer.com/track/446039942";"https://music.apple.com/fr/album/txt-msgs/897702781?i=897702791&uo=4"
"Benny Sings";"Rolled up (feat.Mac DeMarco)";"Rolled up (feat.Mac DeMarco)";2020;"STONES THROW";1711040684;1711040866;;;
"Laurent Bardainne & Prince Waly";"Session Unik : Laurent Bardainne & Prince Waly";"J'ai pris mon temps";2023;"SESSION UNIK";1711040860;1711041090;;;
"November Ultra";"Bedroom walls";"Fade";2022;"HOLLYWOOD SUMMER RECORDS";1711041084;1711041287;"https://open.spotify.com/track/2DgSZreO68fGgEOEeN5GMy";"https://www.deezer.com/track/2097617547";"https://music.apple.com/fr/album/fade/1662852956?i=1662852967&uo=4"
"Nelson Freire";"Brasileiro/Villa-Lobos and friends";"Valse élégante";2012;"Decca";1711041286;1711041420;"https://open.spotify.com/track/3Hn04trGp48f68HZP9ffxE";;"https://music.apple.com/fr/album/valse-elegante/1452642938?i=1452643339&uo=4"
"Julien Baer";"Julien baer";"Dérive";1997;"POLYDOR";1711041422;1711041679;;;
"Buika";"Nina de fuego";"No habra nadie en el mundo";2008;"ATLANTIC";1711041679;1711041913;"https://open.spotify.com/track/0MTWY6gyLmeEHyYJGqM5hU";"https://www.deezer.com/track/13749931";"https://music.apple.com/fr/album/no-habr%C3%A1-nadie-en-el-mundo/280148203?i=280148218&uo=4"
"Paco De Lucia";"Bof / Vicky Cristina Barcelona";"Entre dos aguas";1973;"TELARC";1711041907;1711042269;;"https://www.deezer.com/track/626307612";"https://music.apple.com/fr/album/entre-dos-aguas/1451208136?i=1451208220&uo=4"
"Tim Buckley";"Goodbye and hello";"Phantasmagoria in two";1967;"ELEKTRA";1711042263;1711042468;"https://open.spotify.com/track/1EfWxxlaLLiwnLS3ABr8vu";;"https://music.apple.com/fr/album/phantasmagoria-in-two/393790303?i=393790319&uo=4"
"Liam Bailey";"Zero grace";"Winter is within thee";2024;"BIG CROWN RECORDS";1711042468;1711042659;"https://open.spotify.com/track/5mjDsadsyoW2N4rFqkqff8";;"https://music.apple.com/fr/album/winter-is-within-thee/1714807132?i=1714807552&uo=4"
"Mato";"Summer madness / Use me";"Summer Madness";2021;"FAVORITE RECORDINGS";1711042653;1711042853;"https://open.spotify.com/track/45SiHmjLBcPWFsNFzB547Y";;"https://music.apple.com/fr/album/summer-madness/1567041973?i=1567041976&uo=4"
"Digable Planets";"Reachin' (a new refutation of time and space)";"Jimmi diggin cats";1993;"PENDULUM REC";1711042847;1711043069;;;
"Varnish La Piscine";"This lake is successful";"Bye bye forever";2023;"ED BANGER RECORDS";1711043069;1711043278;"https://open.spotify.com/track/0uOUpq0ABw8N5Hq7InOBUt";;"https://music.apple.com/fr/album/bye-bye-forever/1669744312?i=1669745193&uo=4"
"Daniel Ogren";"Fastingen92";"Annalena";2023;"MR BONGO";1711043278;1711043400;;"https://www.deezer.com/track/921816322";
"Thomas Frempong";"Borga revolution ! Ghanaian music in the digital age, 1983 - 1992 (volume 1)";"Mada Meho So";1985;"KALITA RECORDS";1711043394;1711043782;"https://open.spotify.com/track/4x5QgIvFVT2aPTENiVAVWG";"https://www.deezer.com/track/1731803607";"https://music.apple.com/fr/album/mada-meho-so/1710569944?i=1710570321&uo=4"
"Grace Jones";"Island life 2";"Pull up to the bumper";1981;"ISLAND";1711043778;1711043995;"https://open.spotify.com/track/653Fi3bqMxQQQmjw72ur6G";;"https://music.apple.com/fr/album/pull-up-to-the-bumper-edit/1452868600?i=1452868899&uo=4"
"Yes Trio";"Spring sings";"Sheikh Ali";2024;"JAZZ & PEOPLE";1711044058;1711044327;;;
"Ralph Burns";"Essential Jazz Sessions";"Echo of spring";1956;"MASTER CLASSICS RECORDS";1711044325;1711044549;;"https://www.deezer.com/track/675326212";
"Jean Sablon";"BD Music presents Jean Sablon";"C'est le printemps";1945;"BDMUSIC";1711044547;1711044741;;"https://www.deezer.com/track/832899362";
"Charlie Parker";"Charlie Parker with strings /The master takes";"April in Paris (take 1)";1949;"VERVE";1711044739;1711044924;;;
"Ala.Ni";"You & I / Spring EP";"Cherry blossom";2015;"NO FORMA";1711044924;1711045099;;;"https://music.apple.com/fr/album/cherry-blossom/1164227462?i=1164227631&uo=4"
"Ancient Infinity Orchestra";"River of light";"Spring break on trappist-1";2023;"GONDWANA RECORDS";1711045097;1711045472;"https://open.spotify.com/track/3ru65qWIj1biwIfNDpkchX";;"https://music.apple.com/fr/album/spring-break-on-trappist-1/1698994677?i=1698995498&uo=4"
"30/70 Collective";"Elevate";"Nu Spring";2017;"RHYTHM SECTION INTERNATIONAL";1711045468;1711045756;;;
"Makaya McCraven";"Deciphering the message";"Autumn in New York (aka """"Spring in Chicago"""")";2021;"BLUE NOTE";1711045755;1711046109;;;
"Donna Summer";"The Donna Summer anthology (1 of 2)";"Spring affair";1976;"PHONOGRAM";1711046107;1711046346;"https://open.spotify.com/track/2ldalh6d2MrsAFaZG9H3P4";;"https://music.apple.com/fr/album/spring-affair/1423291782?i=1423291785&uo=4"
"Lonnie Liston Smith";"Jazz is dead volume 17 : Lonnie Liston Smith";"A new spring (feat Loren Oden)";2023;"JAZZ IS DEAD";1711046344;1711046532;;;
"Surprise Chef";"Education & recreation";"Spring's theme";2022;"BIG CROWN";1711046530;1711046759;"https://open.spotify.com/track/6cF8Z623V1z9sovxUEdWYW";;"https://music.apple.com/fr/album/springs-theme/1633665943?i=1633666576&uo=4"
"Bugge Wesseltoft & Henning Kraggerud";"Romantic freedom : Blue in green";"Last spring d'après 2 mélodies élégiaques op 34 : 2. Dernier printemps de Grieg";2021;"ACT MUSIC & VISION";1711046757;1711047103;;;
"Meredith D'Ambrosio";"Love is for the birds";"Rhyme of spring (poetic spring)";2002;"SUNNYSIDE COMMUNICATIONS";1711047100;1711047400;"https://open.spotify.com/track/05IjY6WiOxR8ZID5AI1BWO";;"https://music.apple.com/fr/album/rhyme-of-spring-poetic-spring/81158533?i=81158183&uo=4"
"Sadao Watanabe";"Wheel of life";"Spring - all beautiful days";2003;"VERVE";1711047398;1711047602;;"https://www.deezer.com/track/4707584";"https://music.apple.com/fr/album/spring-all-beautiful-days/1444167893?i=1444168530&uo=4"
"Hannah Miette";"Let me know";"Let me know";2023;"MICROCULTURES";1711047603;1711047809;"https://open.spotify.com/track/1jkdKIJH0spJXu9g8zXHaV";"https://www.deezer.com/track/2505687341";
"Flavien Berger";"Contrebande 02 : Le disque de l'été";"Sapon";2024;"PAN EUROPEAN RECORDING / VIBRANCE";1711047809;1711048000;"https://open.spotify.com/track/1B8PvyOSEtzXhXuBK4nrso";"https://www.deezer.com/track/2521119241";
"Brijean";"Angelo";"Shy guy";2022;"GHOSTLY INTERNATIONAL";1711047999;1711048193;"https://open.spotify.com/track/4Yk4Jb86DmSvIBO2FXpDol";;"https://music.apple.com/fr/album/shy-guy/1619308937?i=1619308942&uo=4"
