"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Yaya Bey";"Chasing the bus";"Chasing the bus";2024;"BIG DADA";1710330395;1710330579;"https://open.spotify.com/track/2nvb9TWAONy5kzsqEUyT2z";"https://www.deezer.com/track/2614309112";
"Michael Giacchino";"BOF / Là-haut";"Là-haut : Married life";2009;"WALT DISNEY RECORDS";1710330581;1710330829;;;
"Los Amigos Invisibles";"The new sound of the Venezuelan gozadera";"Aldemaro en su camaro";2016;"LUAKA BOP";1710330831;1710331044;;;
"Akai Tori (the Red Birds)";"Nippon acid folk 1970-1980";"Hotaru";2024;"TIME CAPSULE";1710331033;1710331247;;;
"Camille Thomas";"The Chopin project trilogy";"Nocturne pour 2 violoncelles en ut min op 15 n°1";2023;"DGG (DEUTSCHE GRAMMOPHON)";1710331241;1710331464;;;
"Mamama";"Hier sera meilleur";"Apprends-moi";2024;"BYEBYE RECORDS";1710331462;1710331778;"https://open.spotify.com/track/4yVVBdtlRptvJNsQp67MuZ";;"https://music.apple.com/fr/album/apprends-moi/1729788262?i=1729788263&uo=4"
"King Gizzard & The Lizard Wizard";"Changes";"Exploding suns";2022;"KGLW (KING GIZZARD & THE LIZARD WIZARD)";1710331776;1710332057;"https://open.spotify.com/track/7sdo2iJSHNrNpGdilhH7K3";;
"Marion Rampal";"Oizel";"Canards";2024;"LES RIVIERES SOUTERRAINES";1710332053;1710332266;"https://open.spotify.com/track/1FZHLos17OO4UX9EjIWKn0";"https://www.deezer.com/track/2585232312";
"Daniel Villarreal";"Lados B";"Chicali outpost";2023;"INTERNATIONAL ANTHEM";1710332263;1710332582;"https://open.spotify.com/track/1iDGF9i8Qci1eksDIVd9sy";;
"George Benson";"The other side of abbey road";"Oh ! darling";1969;"AM RECORDS";1710332574;1710332813;;;
"Claude Nougaro";"Jazz et java";"Sing sing song";1965;"MERCURY";1710332812;1710332985;;;
"S.Mos";"S-Mos : Hip hop and jazz mixed up";"Work song";2010;"MUSICAST";1710332985;1710333213;;;
"Radio Malanga";"Barcelona Raval sessions 2";"Barceloneta";2005;"STELIKE K";1710333211;1710333539;;;
"The Sugarman 3";"What The World Needs Now";"Jealous moon";2012;"DAPTONE RECORDS";1710333538;1710333775;"https://open.spotify.com/track/4DvYVzIC8WX6yci4PyEXvE";;
"Rahill";"Flowers at your feet";"Hesitations";2023;"BIG DADA";1710333767;1710333963;"https://open.spotify.com/track/10leuBog763cRyy46P31QS";;
"Gros Coeur";"Gros disque";"Ventre volcan";2023;"JAUNEORANGE / P.I.A.S";1710333955;1710334400;"https://open.spotify.com/track/4eg23ozk5bEyAucqHrhaai";;
"Arp Frique";"The seed";"Fureur Du Roi (feat. Mariseya)";2021;"COLORFUL WORLD";1710334396;1710334630;;;
"Magic Source";"Voyage spectral";"Speed boat to Atlantis";2023;"FAVORITE RECORDINGS";1710334629;1710334878;"https://open.spotify.com/track/6Zo0L5EqtaZeDhub35wRzY";;
"Jamiroquai";"High times singles (1992-2006)";"Love Foolosophy";2002;"SONYBMG";1710334873;1710335098;;;
"Sandra De Sa";"Brazilian disco boogie sounds /1978-1982";"Negra flor";1982;"FAVORITE RECORDINGS";1710335096;1710335252;"https://open.spotify.com/track/5YUJIaAEKtJ9czBRV0PmqJ";;
"Juan Rozoff";"Abalorladakor !";"1 si fon (3 petits tours)";2001;"BARCLAY";1710335251;1710335429;;;
"De Phase";"Bonjour";"Night drive (feat. Dood) (instrumental)";2023;"PLAISANCE RECORDS";1710335429;1710335671;;;
"Sirens Of Lesbos";"Peace";"Candid mess (feat. Joshua Idehen)";2023;"AUTOPRODUCTION";1710335669;1710335932;;;
"Prince";"Sign """"O"""" the times (super deluxe edition) / CD 1 & 2";"Forever in my life";1987;"WARNER RECORDS";1710335922;1710336131;;;
"St. Vincent";"Masseduction";"Savior";2017;"CAPITOL";1710336121;1710336326;"https://open.spotify.com/track/0uXOXjd0iaptu1co1BJrif";;
"Brittany Davis";"Image issues";"Follow my lead";2024;"LOOSEGROOVE RECORDS";1710336325;1710336516;"https://open.spotify.com/track/7vH4jzBy1Q6KKQu7epe7Ye";;
"Emile Londonien";"Legacy";"Twenty fifteen";2023;"NAIVE";1710336512;1710336698;"https://open.spotify.com/track/3F4SnqRLateUMs5HpAkhRx";;
"Gil Scott Heron";"I'm new here :";"Me and the devil";2010;"XLRECORDING";1710336696;1710336908;;;
"Blick Bassy";"Mádibá";"Bengue";2023;"INFINE";1710336903;1710337114;"https://open.spotify.com/track/6agHLqRkxKMnmV1qm3w3oU";;
"Feu! Chatterton";"Palais d'argile";"Compagnons";2021;"UNIVERSAL MUSIC DIVISION CAROLINE";1710337114;1710337368;"https://open.spotify.com/track/62slHQKbeoyrGnqhS5YeKW";;
"Roberto Conrado";"Flipper psychout";"Acromatic";1972;"VAMPI SOUL";1710337362;1710337472;;;
"Ti Flock";"Ote maloya";"Sé pi bodié";1986;"STRUT RECORDS";1710337468;1710337707;;;
"Tribeqa";"Tribeqa";"Qartel";2007;"UNDERDOG";1710337705;1710337865;"https://open.spotify.com/track/5Bdr0wBcVwS6ISfswEvBXQ";;
"LA Priest";"Fase luna";"Neon";2023;"DOMINO RECORDS";1710337864;1710338083;"https://open.spotify.com/track/0M30MQxQK4mDNkgZIHBLWr";;
"Warpaint";"Radiate like this";"Stevie";2022;"VIRGIN";1710338082;1710338323;"https://open.spotify.com/track/2T0sr3TdZw2kH7idOKLzZD";;
"Adrian Younge";"The American negro";"Light on the horizon";2021;"JAZZ IS DEAD";1710338319;1710338506;"https://open.spotify.com/track/2J0QbuwxuiZtFQ4YuaVgpc";;
"Eric Daniel, John Greaves & Lois Blanca";"Melancholia";"Berceuse (feat. Arielle Besson) (instrumental)";2021;"FREDERIC LEIBOVITZ EDITEUR";1710338503;1710338700;;;
"Faye Webster";"Underdressed at the symphony";"Underdressed at the symphony";2024;"SECRETLY CANADIAN";1710338699;1710338909;"https://open.spotify.com/track/2WjEUnzuDhwlFpp9epgtrW";;"https://music.apple.com/fr/album/underdressed-at-the-symphony/1716952641?i=1716953285&uo=4"
"Queen";"Jazz";"Dreamer's ball";1978;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1710338904;1710339114;;;
"La Pompe Moderne";"Plus dur, meilleur, plus rapide, plus fort (EP)";"Le bal";2007;"LES DISQUES BIEN";1710339112;1710339357;"https://open.spotify.com/track/7aWKSvRQVKNHWoJ9UNA0t8";;
"Otis Taylor";"Banjo";"Write a book about it";2023;"OCTAVE";1710339356;1710339563;"https://open.spotify.com/track/16gNXxykp2S89hAOq53m9f";;
"The Blues Brothers";"The very best of";"Everybody needs somebody to love";1980;"EAST WEST";1710339560;1710339759;"https://open.spotify.com/track/1CtKHwDqsH3ctcCCI18N0g";;
"Candi Staton";"Music speaks louder than words";"Cotton Candi";1977;"RHINO - WARNER RECORDS";1710339758;1710339932;"https://open.spotify.com/track/1ysz77kTrWhoBGhBYlUJEN";;
"Edson Frederico";"1975";"Sambané";1975;"SUNSET ENTRETENIMENTO";1710339929;1710340090;;"https://www.deezer.com/track/1650758342";
"The Deltones";"Playtime reggae / Vol. 2";"20 I'll take you there";1972;"HI ET FLY RECORDS";1710340089;1710340255;;;
"Hayseed Dixie";"Golden shower of hits!!";"Duelling banjos";2006;"COOK";1710340230;1710340792;;;
"The Jackson Five";"Anthology of Jackson five";"I found that girl";1986;"TAMLA MOTOWN";1710340254;1710340440;;;
"Caleb Landry Jones";"Gadzooks vol.2";"Touchdown yolk";2022;"SACRED BONES";1710340438;1710340601;"https://open.spotify.com/track/4C9SxQqbES6DgYEs8CZDe0";;
"Charley Crockett";"In the Night";"Ain't got no time to lose";2016;"SON OF DAVY";1710340788;1710340940;"https://open.spotify.com/track/7hy1tCYmg5G3paV2TPXzvf";;
"Charles Pasi";"Bricks";"Love me or leave me";2017;"BLUE NOTE";1710340936;1710341101;"https://open.spotify.com/track/3WSEHtK6RCoBkukDofmFXs";;
"Prattseul";"L'oiseau de nuit";"Olene";2023;"LA TANIERE";1710341099;1710341303;"https://open.spotify.com/track/3UmUCraQhidxyIHVi8nS4F";;
"Arctic Monkeys";"Whatever people say I am, that's what i'm not";"Riot van";2006;"DOMINO";1710341301;1710341434;"https://open.spotify.com/track/4wMR4fRKMTyUJG6VAsmccv";;
"Anne Gastinel";"Franck Debussy et Poulenc : Sonates pour violoncelle et piano";"Sonate en ré min L 135 : Finale";2011;"NAIVE RECORD";1710341432;1710341653;;;
"Sophye Soliveau";"Initiation";"Leave";2024;"AUTOPRODUCTION";1710341645;1710341954;"https://open.spotify.com/track/4u13R9cypWW8vJqkJommSi";"https://www.deezer.com/track/2683185692";"https://music.apple.com/fr/album/leave/1733715119?i=1733715666&uo=4"
"Roy Hargrove";"Hard groove";"I'll stay";2003;"VERVE";1710341951;1710342413;;;
"Jerry Goldsmith";"Bof /  Django Unchained";"Nicaragua";2012;"REPU";1710342409;1710342618;"https://open.spotify.com/track/6OOajAxP7iGn69ulNrxGtE";;
"Merryn Jeann";"Dog beach";"Subconscious love connections";2024;"RESCUE / RETURN RECORDS";1710342613;1710342936;"https://open.spotify.com/track/45YIrUA0hi86PLXo71YrBa";;
"Me And My Friend";"Beneath a level Head";"Penseur";2012;;1710342935;1710343422;;;
"The Temptations";"The best of blaxploitation / Vol. 2";"Papa was a rolling stone";1972;"MOTOWN";1710343420;1710343727;;;"https://music.apple.com/fr/album/papa-was-a-rolling-stone-single-version/1444963245?i=1444963437&uo=4"
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol1: 1959 - 1960";"L'amour a la papa";1960;"PHILIPS";1710343724;1710343891;;;
"Lionel Hampton";"Sweet Georgia brown";"Limehouse blues";1989;"BLACK AND BLUE";1710343889;1710344242;"https://open.spotify.com/track/0vVKNQCPWre3E8d1DIqsM8";;
"Lenny Kravitz";"Mama said";"What goes around comes around";1991;"VIRGIN";1710344239;1710344526;"https://open.spotify.com/track/2geuo6XzeeIZc2lS9iQyWT";;
"Lynn";"3x5";"J'aime pas le goût";2023;"LE SOFA / BELIEVE";1710344522;1710344693;;;
"Masego";"Lady Lady";"Just a little (Feat. De' Wayne Jackson)";2018;"EQT RECORDINGS";1710344692;1710344939;;;
"Quatuor Volta";"Le Quatuor Volta interprète Mozart";"Quatuor à cordes n°3 en Sol Maj K 156 : Tempo di menuetto";2016;"HARMONIA MUNDI";1710344937;1710345135;;;
"Andrew Bird & Jimbo Mathus";"These 13";"Encircle my love";2021;"THIRTY TIGERS RECORDS";1710345133;1710345352;;;
"Victor Deme";"Victor Démé";"Djon maya";2008;"CHAPA BLUES";1710345348;1710345596;;;
"Manu Dibango Et Son Orchestre";"Répondez-nous seigneur";"Otetena munja";1963;"PHILIPS";1710345595;1710345787;;;
"Otis Sandsjo";"Y-OTIS TRE";"OOMY";2024;"WE JAZZ RECORDS";1710345786;1710345989;"https://open.spotify.com/track/4IJRxT3pXHkKAENYSjXYLC";"https://www.deezer.com/track/2594906292";
"Flying Lotus";"1983";"Unexpected delight";2006;;1710345986;1710346189;;;
"Brigitte Fontaine";"Kekeland";"Pipeau";2001;"VIRGIN";1710346186;1710346342;"https://open.spotify.com/track/1PvMsWXmHBQG287zqE9Ayo";"https://www.deezer.com/track/3088544";"https://music.apple.com/fr/album/pipeau/697341224?i=697342041&uo=4"
"The Clash";"Sandinista";"The magnificent seven";1980;"CBS";1710346341;1710346670;;;"https://music.apple.com/fr/album/the-magnificent-seven/684746326?i=684746374&uo=4"
"Forever Pavot";"L'idiophone";"Les enjambées";2023;"BORN BAD RECORDS";1710346668;1710346859;"https://open.spotify.com/track/5dbiYkjMvgJBNklMGtaXfM";"https://www.deezer.com/track/2094330467";"https://music.apple.com/fr/album/les-enjamb%C3%A9es/1662654098?i=1662655687&uo=4"
"Maxwell Udoh";"LateNightTales / Khruangbin";"I like it (Don't stop)";1988;"NIGHT TIME STORIES";1710346847;1710347231;;;
"Liam Bailey";"Zero grace";"Canary in the coal mine";2024;"BIG CROWN RECORDS";1710347229;1710347420;"https://open.spotify.com/track/2KX1J8Ki965JxVdTm4qmvW";;"https://music.apple.com/fr/album/canary-in-the-coal-mine/1714807132?i=1714807551&uo=4"
"Junior Y Su Equipo";"Saturno 2000 : la rebajada de los sonideros 1962-1983";"Bien bailadito";1982;"ANALOG AFRICA";1710347419;1710347670;;;
"Madvillain";"Madvillainy";"Figaro";2004;"STONES THROW RECORDS";1710347669;1710347814;"https://open.spotify.com/track/7oFiFPltiQTBqVutyiSwvE";"https://www.deezer.com/track/446028362";"https://music.apple.com/fr/album/figaro/41655332?i=41655314&uo=4"
"Chuck Senrick";"Seafaring strangers (private yacht)";"Don't be so nice";1977;"NUMERO GROUP";1710347812;1710347976;;;
"Timmy Thomas";"Why can't we live together";"Why can't we live together";1972;"POLYDOR";1710347974;1710348254;;;"https://music.apple.com/fr/album/why-cant-we-live-together/80007929?i=80007894&uo=4"
"Rhoda Scott Lady All Stars";"Rhoda Scott Lady All Stars";"R & R";2021;"FRAMBOISE PRODUCTION";1710348249;1710348578;;;
"Sebastien Tellier";"Aller vers le soleil (Radio edit)";"Aller vers le soleil (Radio edit)";2014;"BARCLAY";1710348576;1710348797;;;
"The Gaslamp Killer";"Legna";"She's coming";2023;"CUSS RECORDS";1710348790;1710348986;"https://open.spotify.com/track/332nYYEc3lxSwK80DKZfIz";"https://www.deezer.com/track/2211340207";
"Miguel Atwood-Ferguson";"Timeless : Suite for ma dukes";"Antiquity";2010;"MOCHILLA";1710348984;1710349288;;;
"Caetano Veloso";"Omaggio a Federico e Giulietta";"Luna rossa";1999;"UNIVERSAL MUSIC";1710349283;1710349637;;;"https://music.apple.com/fr/album/luna-rossa-live-1999/1445669058?i=1445669591&uo=4"
"Elvis Presley";"The sun sessions";"Blue moon";1955;"RCA";1710349616;1710349781;;;
"Robbie Robertson";"BOF / Killers of the flower moon";"Killers of the flower moon : They don't live long";2023;"MILAN";1710349779;1710349947;;;
"Serpentwithfeet";"Ellipsis";"Ellipsis (feat. Orion Sun)";2024;"SECRETLY CANADIAN";1710349941;1710350142;;;
"Flavien Berger";"Les yeux, le reste";"Les yeux, le reste";2023;"PAN EUROPEAN RECORDING";1710350140;1710350334;"https://open.spotify.com/track/0Rx6TQ2u9IVts3vD0sAtR6";;"https://music.apple.com/fr/album/les-yeux-le-reste/1668504363?i=1668504375&uo=4"
"Okvsho";"A place between us";"C'est pas la chute";2024;"CURRENT MOVES";1710350327;1710350453;"https://open.spotify.com/track/6OZU9F4FipuJA2pB0Azao7";;"https://music.apple.com/fr/album/cest-pas-la-chute/1728599761?i=1728600615&uo=4"
"The Rolling Stones";"The rolling stones : Tattoo you";"Worried about you";1981;"CBS";1710350452;1710350769;;;"https://music.apple.com/fr/album/worried-about-you/1580951493?i=1580951931&uo=4"
"Kourosh Yaghmaei";"Back from the brink";"Mosafere shar baran";1975;"NOW AGAIN";1710350766;1710351124;;;
"Richard Galliano";"Richard Galliano arrange Bach";"Partita en la min BWV 1013 : Allemande - arrangement pour accordéon";2010;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1710351122;1710351303;;;
"Beirut";"The rip tide";"A candle's fire";2011;"POMPEII";1710351297;1710351496;"https://open.spotify.com/track/3LE4XWpWtNtFmrtPL04HLz";"https://www.deezer.com/track/134487308";"https://music.apple.com/fr/album/a-candles-fire/1166641216?i=1166641246&uo=4"
"Joan As Police Woman";"The solution is restless";"Enter the dragon";2021;"PIAS";1710351494;1710351844;"https://open.spotify.com/track/5mj0Xb1ISPnoJ1ZmEaJFbT";;
"Hany Mehanna";"Music for airplanes";"Damat alam";1976;"SOUMA RECORDS";1710351843;1710352079;;"https://www.deezer.com/track/1567394562";
"Asha Puthli";"The essentials Asha Puthli";"Sound of silence";1968;"MR BONGO";1710352078;1710352269;;"https://www.deezer.com/track/1718783157";
"Prince Waly";"Bo y z vol. 2";"Âme soeur (feat. Enchantée Julia)";2023;"BO Y Z";1710352267;1710352461;"https://open.spotify.com/track/0IiSb11VIooz2JYGDBFXo8";;
"Yasmin Williams";"Urban driftwood";"After the storm";2021;"SPINSTER";1710352456;1710352559;"https://open.spotify.com/track/5gk0unWvy4rZZ1t3KwJJqz";;"https://music.apple.com/fr/album/after-the-storm/1626424191?i=1626424201&uo=4"
"Charlotte Day Wilson";"Alpha";"Take care of you (feat. Syd)";2021;"STONE WOMAN MUSIC";1710352558;1710352769;"https://open.spotify.com/track/5lYcnEFmVi9yWbU4ZINRyJ";;"https://music.apple.com/fr/album/take-care-of-you-feat-syd/1566276161?i=1566276482&uo=4"
"Alain Bashung";"Osez Josephine";"Osez Josephine";1991;"BARCLAY";1710356307;1710356483;"https://open.spotify.com/track/3XJG4svqKswsr2ixWNgjg1";"https://www.deezer.com/track/983903";"https://music.apple.com/fr/album/osez-jos%C3%A9phine/1442929914?i=1442930663&uo=4"
"Hurray For The Riff Raff";"The past is still alive";"Vetiver";2024;"NONESUCH";1710356481;1710356711;"https://open.spotify.com/track/5edDloELNk837lAFsckVLG";"https://www.deezer.com/track/2581310522";"https://music.apple.com/fr/album/vetiver/1711311733?i=1711311855&uo=4"
"Eyedress";"Full time lover";"A good life";2022;"LEX RECORDS";1710356709;1710356790;"https://open.spotify.com/track/7KGsFgYT8G0xrVyzKtpW6s";;"https://music.apple.com/fr/album/a-good-life/1639288602?i=1639289736&uo=4"
"Isolation Ward";"B9 : belgian cold wave 1979-1983";"Lamina christus";1982;"LTM";1710356787;1710356959;;"https://www.deezer.com/track/11086595";
"Sister Carol";"Black Cinderella";"Black Cinderella";1984;"HEARTBEAT";1710356957;1710357132;;"https://www.deezer.com/track/477457732";
"The Ncy Milky Band";"Our gurus";"Luther Ingram";2020;"BLACK MILK MUSIC";1710357130;1710357336;;;
"Thundercat";"Apocalypse";"Evangelion";2013;"BRAINFEEDER";1710357332;1710357470;"https://open.spotify.com/track/4DMbezd5clCXeiA6yXREwV";;"https://music.apple.com/fr/album/evangelion/641465562?i=641465717&uo=4"
"Lord Apex";"The good fight";"Stay prayed up";2023;"E-M WORLDWIDE";1710357453;1710357618;"https://open.spotify.com/track/0v1K4OC1qzp4m799HvRIND";;
"Lake";"Forever or never";"Give back";2017;"TAPETE";1710357616;1710357875;"https://open.spotify.com/track/0KeK7RVbDaMh0aejmbUOmF";;"https://music.apple.com/fr/album/give-back/1203314524?i=1203314715&uo=4"
"Rickie Lee Jones";"Rickie Lee Jones";"Chuck E.'s in love";1979;"WARNER";1710357872;1710358079;;;"https://music.apple.com/fr/album/chuck-e-s-in-love/95982093?i=95981595&uo=4"
"Jimmy Nolan";"Blues guitar blasters";"After hours";1988;"ACE REC";1710358078;1710358232;;;
"Merle Haggard";"More of the best";"Sing a sad song";1990;"RHINO RECORDS";1710358230;1710358384;;"https://www.deezer.com/track/1611148272";
"Matt Wanderscheid";"Matt Wanderscheid";"The waiting";2019;"AUTOPRODUCTION";1710358382;1710358544;"https://open.spotify.com/track/0tzmHUffPjprULI3FUyWBg";;"https://music.apple.com/fr/album/the-waiting/1482642865?i=1482643381&uo=4"
"Idir";"Identités";"Tizi ouzou";1999;"SONY";1710358540;1710358807;"https://open.spotify.com/track/3xrYUdfAt5o3sHTI3IDsES";;
"Lounes Matoub";"Mougrad ath yirathen";"Anfiyi adhrough";;"AZWAW";1710358806;1710359146;;;
"The Liminanas";"Malamore";"El Sordo";2016;"LIONEL LIMINANA";1710359144;1710359243;"https://open.spotify.com/track/5hG19yxyp4ZurBb5GqY2ve";"https://www.deezer.com/track/121021098";"https://music.apple.com/fr/album/el-sordo/1093425074?i=1093425284&uo=4"
"Astral Bakers";"The whole story";"Why";2024;"SAGE MUSIC";1710359240;1710359481;"https://open.spotify.com/track/1HWcMo1LVA9ko3kfxWMFWp";;"https://music.apple.com/fr/album/why/1726190618?i=1726190626&uo=4"
"Jgrrey";"Grreydaze";"Pretty insane";2019;"AUTOPRODUIT";1710359479;1710359723;"https://open.spotify.com/track/4qiMxocFymeATNBYItzHcP";;"https://music.apple.com/fr/album/pretty-insane/1450443186?i=1450443401&uo=4"
"Doc Gyneco";"Première consultation";"Né ici";1996;"VIRGIN";1710359722;1710359995;"https://open.spotify.com/track/483eP2j8UjLR34BdSlWxCM";;"https://music.apple.com/fr/album/n%C3%A9-ici/1092775381?i=1092775502&uo=4"
"Bobby Caldwell";"Special to me";"What you won't do for love";1978;"TK RECORDS";1710359990;1710360276;"https://open.spotify.com/track/6Dk5fHTvH897XrVzCO64Mx";"https://www.deezer.com/track/1627634952";"https://music.apple.com/fr/album/what-you-wont-do-for-love/1606064414?i=1606064876&uo=4"
"Ludivine Issambourg";"Outlaws";"Modaji";2020;"HEAVENLY SWEETNESS";1710360273;1710360530;"https://open.spotify.com/track/516BsjOt4DYOPXJiw6h9cX";;"https://music.apple.com/fr/album/modaji/1496377821?i=1496378751&uo=4"
"Helen Merrill";"John Lewis & Helen Merrill";"Close your eyes";1976;"KENWOOD";1710360529;1710360744;;;
"Veronique Gens";"Récital : Véronique Gens nuit d'étoiles";"Les chemins de l'amour FP 106 : Valse chantée";2000;;1710360740;1710360944;;;
"Lana Del Rey";"Did you know that there's a tunnel under Ocean Blvd";"Paris, Texas (feat. SYML)";2023;"POLYDOR RECORDS";1710360940;1710361143;"https://open.spotify.com/track/0Oqxt6JixieLHbwMfnJGWO";;"https://music.apple.com/fr/album/paris-texas-feat-syml/1655349115?i=1655349409&uo=4"
"mui zyu";"Rotten bun for an eggless century";"Hotel mini soap";2023;"FATHER/DAUGHTER RECORDS";1710361139;1710361340;"https://open.spotify.com/track/7wj1P0BA5Zrvyw2sBPYfTR";;"https://music.apple.com/fr/album/hotel-mini-soap-master-rabbit-tape-variation/1705979276?i=1705979288&uo=4"
"Prosper";"Autant pour moi";"Elle, ma muse";2019;"RED LEBANESE";1710361338;1710361501;"https://open.spotify.com/track/0hNasamxapNuQXprhunH7u";;"https://music.apple.com/fr/album/elle-ma-muse/1456317809?i=1456317831&uo=4"
"Mort Garson";"Mother earth's plantasia";"Swingin' spathiphyllums";1976;"SACRED BONES RECORDS";1710361499;1710361675;;;"https://music.apple.com/fr/album/swingin-spathiphyllums/1454691596?i=1454691603&uo=4"
"Stevie Wonder";"The secret life of plants";"Power flower";1979;"MOTOWN";1710361674;1710362000;"https://open.spotify.com/track/7lUg8pGTS5p97bB5eB5nPc";"https://www.deezer.com/track/676012692";"https://music.apple.com/fr/album/power-flower/1440857300?i=1440857445&uo=4"
