"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Dope Lemon";"Rose pink cadillac";"Rose pink cadillac";"2022";"BMG";1765014944;1765015205;"https://www.deezer.com/track/1513373482";"https://open.spotify.com/track/5J59tqY0Ad4r27tJJajzyB";
"Fabiano Do Nascimento & Sam Gendel";"The room";"Cores";"2024";"REAL WORLD";1765015204;1765015409;;;"https://music.apple.com/fr/album/cores/1715916514?i=1715917147&uo=4"
"Jards Macale";"Jards Macalé";"78 Rotaçoes";"1972";"UNIVERSAL MUSIC INTERNATIONAL LTDA.";1765015411;1765015696;"https://www.deezer.com/track/480855042";"https://open.spotify.com/track/2J64b8f5506uGdPAHxv07U";
"Maxime Le Forestier";"Mon frère";"Je ne sais rien faire";"1972";"POLYDOR";1765015694;1765015834;;"https://open.spotify.com/track/53UkTT7qJFhbobcZ0kAYHv";
"Ensemble Nash";"Camille Saint Saëns : Musique de chambre";"Sonate pour clarinette et piano en Mi bémol Maj op 167 : Allegro animato";"2004";"HYPERION";1765015833;1765015956;;;
"Mark Hollis";"Mark hollis";"The Colour of spring";"1998";"";1765015961;1765016170;"https://www.deezer.com/track/1155036";"https://open.spotify.com/track/7kYsV81UkV4z7UuF94u8T6";"https://music.apple.com/fr/album/the-colour-of-spring/1444101871?i=1444101875&uo=4"
"James Blake";"Retrograde";"Retrograde";"2013";"POLYDOR";1765016174;1765016393;"https://www.deezer.com/track/65631309";"https://open.spotify.com/track/2IqjKEBiz0CdLKdkXhxw84";
"Olivia Dean";"The art of loving";"Something inbetween";"2025";"";1765016389;1765016538;"https://www.deezer.com/track/3562948101";"https://open.spotify.com/track/28HadeGsalBfbVfMEkCcF7";"https://music.apple.com/fr/album/something-inbetween/1817609404?i=1817609510&uo=4"
"Marisa Anderson & William Tyler";"Lost futures";"Lost futures";"2021";"THRILL JOCKEY RECORDS";1765016539;1765016707;;;"https://music.apple.com/fr/album/lost-futures/1553536604?i=1553536606&uo=4"
"Margo Guryan";"Take a picture";"Love songs";"1968";"SUNDAZED";1765016706;1765016857;"https://www.deezer.com/track/2246722537";"https://open.spotify.com/track/0a0fpDb4YxizLjDEHBDTEN";"https://music.apple.com/fr/album/love-songs/1683428239?i=1683428242&uo=4"
"Carroll Thompson";"Hopelessly in Love";"Sing me a love song";"1981";"TROJAN RECORDS";1765016858;1765017106;;;
"Francis Bebey";"African electronic music 1975 -1982";"Pygmy love song";"1982";"BORN BAD";1765017107;1765017329;"https://www.deezer.com/track/2349940005";"https://open.spotify.com/track/7vTRxhtRMTLlZQkIWONBDC";"https://music.apple.com/fr/album/pygmy-love-song/1734192515?i=1734192519&uo=4"
"Akusmi";"half-handed cloud";"Fleeting future";"2022";"TONAL UNION";1765017330;1765017641;"https://www.deezer.com/track/1680434237";"https://open.spotify.com/track/0E6OeTjxy9dDJGuHmVWIBy";"https://music.apple.com/fr/album/fleeting-future/1613398581?i=1613398592&uo=4"
"Aquaserge";"C’est extra : 13 reprises de Léo Férré";"Si tu t'en vas";"2018";"LA SOUTERRAINE / LA MEMOIRE ET LA MER";1765017640;1765017883;"https://www.deezer.com/track/2211376247";"https://open.spotify.com/track/69urYD53DXalL6tYAj9w0K";
"Forever Pavot";"Melchior Vol.1";"Count to 10";"2025";"BORN BAD RECORDS";1765017882;1765018078;"https://www.deezer.com/track/3538888421";"https://open.spotify.com/track/3sKPpIC4QbmR6agRNlAHKU";
"Nujabes";"Metaphorical music";"A day by atmosphere supreme";"2011";"HYDEOUT PRODUCTIONS";1765018078;1765018312;"https://www.deezer.com/track/2791872422";;
"Mk.Gee";"Two star & The dream police";"Alesis";"2024";"R&R DIGITAL";1765018314;1765018506;"https://www.deezer.com/track/2622408942";"https://open.spotify.com/track/4u7vj352S98d9iA7ac1EVG";"https://music.apple.com/fr/album/alesis/1726030992?i=1726031534&uo=4"
"Prince";"Prince";"When we're dancing close and slow";"1979";"WARNER";1765018505;1765018807;"https://www.deezer.com/track/4288238";"https://open.spotify.com/track/1oZNh749l4OIJYgrnpENZG";"https://music.apple.com/fr/album/when-were-dancing-close-and-slow/332667239?i=332667527&uo=4"
"Angelo Badalamenti";"Bof / Une histoire vraie";"Laurens Walking";"1999";"";1765018805;1765019053;"https://www.deezer.com/track/2821306802";"https://open.spotify.com/track/7ekyxRKSPK1LqmaDKCzNFG";
"Amalia Rodrigues";"Fado";"Povo que lavas no rio";"1962";"CELLULOID";1765019051;1765019317;"https://www.deezer.com/track/138686235";"https://open.spotify.com/track/7DY2DlDU63TAiqCfuux2Rm";"https://music.apple.com/fr/album/povo-que-lavas-no-rio/1394670831?i=1394671978&uo=4"
"Devendra Banhart";"Rejoicing in the hands";"This is the way";"2004";"YOUNG GOD RECORDS";1765019318;1765019487;"https://www.deezer.com/track/3240131441";"https://open.spotify.com/track/2ZOQSgj0RVsC8ARBdB9Suz";"https://music.apple.com/fr/album/this-is-the-way/1797165950?i=1797165952&uo=4"
"Thibaut Garcia";"Bach : Variations Goldberg";"Variations Goldberg BWV 988 : Aria - arrangement pour 2 guitares";"2025";"ERATO";1765019488;1765019720;;;
"Dorothy Ashby";"The Rubaiyat Of Dorothy Ashby";"Drink";"1970";"UMG";1765019720;1765019870;"https://www.deezer.com/track/867038002";"https://open.spotify.com/track/3tFVeGXF8j3xavDzhJLIQz";"https://music.apple.com/fr/album/drink/1497564253?i=1497564546&uo=4"
"Boris Vian";"11 titres chansons d'auteurs";"Je bois";"1956";"POLYGRAM";1765019869;1765020078;"https://www.deezer.com/track/36426131";"https://open.spotify.com/track/6znc7CKlbOAjTffCUf1rj8";"https://music.apple.com/fr/album/je-bois/818782494?i=818782518&uo=4"
"Ed Harcourt";"The beautiful lie";"You only call me when you're drunk";"2006";"HEAVENLY";1765020077;1765020344;"https://www.deezer.com/track/3114742";"https://open.spotify.com/track/47jLGbCsOv3B2RXe0SXpg3";"https://music.apple.com/fr/album/you-only-call-me-when-youre-drunk/690895218?i=690895425&uo=4"
"Vulfpeck";"Schvitz";"Romanian drinking song";"2022";"VULF RECORDS";1765020344;1765020571;"https://www.deezer.com/track/2055583847";"https://open.spotify.com/track/0GeMnk60KxHeQdaw98gF9t";
"Sade";"Diamond life";"Frankie's first affair";"1984";"EPIC";1765020573;1765020840;"https://www.deezer.com/track/1030591262";"https://open.spotify.com/track/67r1nqpzlKj3x0khmvdFoD";
"Art Longo";"Echowah island";"Kaléidoscope";"2025";"CRACKI RECORDS";1765020841;1765021056;"https://www.deezer.com/track/3273907441";"https://open.spotify.com/track/7vgRmip0QdeV1LFw4xNSDn";
"Hailu Mergia";"Hailu Mergia & his classical instrument : Shemonmuanaye";"Hebo lale";"1985";"AWESOME TAPES FROM AFRICA";1765021055;1765021330;"https://www.deezer.com/track/67882207";;
"JJ Cale";"Naturally";"Call me the breeze";"1972";"MERCURY";1765021329;1765021480;;;
"Yael Naim";"Go to the river";"Go to the river";"2010";"TOT OU TARD";1765021481;1765021704;"https://www.deezer.com/track/605681302";"https://open.spotify.com/track/17gJmSBswMMy5rYApha98i";
"John Carroll Kirby";"My garden";"By the sea";"2020";"STONES THROW";1765021703;1765021901;"https://www.deezer.com/track/850560872";"https://open.spotify.com/track/0ixolJlSrBM8689PVPkNrG";"https://music.apple.com/fr/album/by-the-sea/1494244718?i=1494244720&uo=4"
"Amanda Whiting";"Can you see me now";"It could be";"2025";"FIRST WORD";1765021900;1765022090;"https://www.deezer.com/track/3360519091";"https://open.spotify.com/track/65k36tJQgts8gqSMnWx47m";"https://music.apple.com/fr/album/it-could-be/1812882368?i=1812882378&uo=4"
"Teddy Pendergrass";"Shaolin soul volume 2";"Come go with me";"1979";"HOSTILE";1765022091;1765022437;"https://www.deezer.com/track/350419011";"https://open.spotify.com/track/37rG6I6cbq7EdnOMyBxJjl";"https://music.apple.com/fr/album/come-go-with-me/1227088818?i=1227089115&uo=4"
"Khruangbin";"The universe smiles upon you ii";"August twelve ii";"2025";"DEAD OCEANS";1765022433;1765022822;"https://www.deezer.com/track/3595955332";"https://open.spotify.com/track/4OTxVX45ULM1ykErAreiUf";
"Lynyrd Skynyrd";"Skynyrds Innyrds";"Sweet home Alabama";"1974";"MCA";1765022820;1765023097;"https://www.deezer.com/track/24949681";"https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg";
"Lily Allen";"Alright, Still";"Knock 'Em Out";"2006";"EMI";1765023095;1765023263;"https://www.deezer.com/track/3165195";"https://open.spotify.com/track/1tzREQUvfSvoigbSOU60Bx";"https://music.apple.com/fr/album/knock-em-out/696086045?i=696087789&uo=4"
"Tom Manzarek";"Side Eye";"Rise";"2025";"AUTOPRODUCTION";1765023263;1765023476;;;
"Commonsur";"Commonsur ep";"Let's make it happen";"2025";"LOVEMONK";1765023478;1765023736;"https://www.deezer.com/track/3279004181";"https://open.spotify.com/track/4eiWRglOwU6yAxxEaA2Nnq";
"Cortex";"Troupeau bleu";"Troupeau bleu";"1975";"UNDERDOG";1765023735;1765024029;"https://www.deezer.com/track/132031424";"https://open.spotify.com/track/2DTHWr5NK1igQZxctpYTA9";
"Kikagaku Moyo";"Masana temples";"Majupose";"2018";"GURU GURU BRAIN";1765024024;1765024263;"https://www.deezer.com/track/537787082";"https://open.spotify.com/track/0D3dpw1HOmKovxdmoYA1b4";
"Cedric Im Brooks";"Studio One scorcher/Instrumentals";"Mun-dun-gu";"";"SOUL JAZZ";1765024260;1765024451;;;
"The Specials";"Specials (remaster)";"A message to you Rudy";"1979";"CHRYSALI";1765024450;1765024619;;;
"Michelle David & The Gospel Sessions";"It's a soulful Christmas";"It's a souful Christmas";"2020";"EXCELSIOR RECORDINGS";1765024617;1765024824;;;
"John Williams";"B.o.f./Maman j'ai raté l'avion / Home alone";"Home Alone main title";"1990";"CBS";1765024824;1765025108;;;
