"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Pomplamoose";"Best of 2018";"Can't stop feeling billie jean's face";"2018";"";1719691043;1719691202;"https://music.apple.com/fr/album/cant-stop-feeling-billie-jeans-face/1442917471?i=1442917479&uo=4";"https://open.spotify.com/track/06hoAAt59DqAJQMFA4vdGK";
"The Lost Fingers";"Lost in the 80s";"Billie Jean";"2008";"TANDEM";1719691201;1719691458;"https://music.apple.com/fr/album/billie-jean/1145576346?i=1145576622&uo=4";;
"Adrien Tarraga Quartet";"Adrien Tarraga Quartet";"I'm confessin' that I love you";"2023";"DMI (DISTRIBUTION MADACY INC)";1719691453;1719691692;;"https://open.spotify.com/track/7GhSLWla8lT18j5fWqSZaX";
"Laura Gibson";"La grande";"Time is not";"2012";"CITY SLANG";1719691686;1719691959;"https://music.apple.com/fr/album/time-is-not/1721074299?i=1721075086&uo=4";;
"Louis-Jean Cormier";"Les grandes arteres";"Si Tu Reviens";"2015";"SIMONE RECORDS";1719691956;1719692159;"https://music.apple.com/fr/album/si-tu-reviens/1566215899?i=1566227166&uo=4";"https://open.spotify.com/track/4jfDgYNK4VcADKD6mSSyFs";
"Pink Floyd";"The Piper at the gates of Dawn";"Astronomy domine";"1969";"EMI";1719692161;1719692408;;;
"Ghost Funk Orchestra";"A trip to the moon";"Space Walk";"2024";"KARMA CHIEF RECORDS";1719692402;1719692592;"https://music.apple.com/fr/album/space-walk/1716384481?i=1716385658&uo=4";"https://open.spotify.com/track/0ocf18zVpol65Q9BX49Y3h";
"Femi Kuti";"Day by day";"Oyimbo";"2008";"WRASSE";1719692587;1719692815;;"https://open.spotify.com/track/4KF2HhbKtBmcYForduSFif";
"Miriam Makeba";"Miriam Makeba / The world of Miriam Makeba";"Suliram";"1972";"COLLECTABLES";1719692814;1719692979;;;
"Chuck Jackson";"On tour";"Love me tender";"1966";"KENT";1719692980;1719693173;"https://music.apple.com/fr/album/love-me-tender/730909967?i=730910208&uo=4";"https://open.spotify.com/track/2uWRX2PtkZlH5hUElL0xIw";
"Emanuel Harrold";"We da people";"I think (feat. Gregory Porter)";"2023";"GEARBOX RECORDS / THE ORCHARD";1719693172;1719693514;;;
"Ac Soul Symphony";"Metamorphosis";"The mystery, the moment";"2023";"Z RECORDS";1719693512;1719693859;;"https://open.spotify.com/track/4CXrqU9eWjfJgnmX77uxHQ";"https://www.deezer.com/track/2422117365"
"Pearl & The Oysters";"Flowerland";"Bit valley";"2021";"FEELTRIP RECORDS";1719693867;1719694052;;"https://open.spotify.com/track/0HBL19RTW4uNJ3masjQLYC";
