"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"T Rex";"Electric warrior";"Jeepster";"1971";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1768902949;1768903207;;;
"Clair";"Le bestiair";"Le gendarme";"2025";"MAISON MAGIQUE";1768903208;1768903345;"https://www.deezer.com/track/3654227662";"https://open.spotify.com/track/4QFxGcui5MkYLrbTcQeMlY";
"Randy Newman";"BOF / A bugs life / 1001 pattes";"The flik machine";"1998";"WALT DISNEY RECORDS";1768903345;1768903517;;;
"Larry Williams";"Les idoles américaines du rhythm and blues : Larry Williams / Vol.1";"You bug me baby";"1958";"MPM";1768903514;1768903624;"https://www.deezer.com/track/1166059";;
"The Bug Club";"On the intricate inner workings of the system";"Lonsdale slipons";"2024";"SUB POP RECORDS";1768903623;1768903755;"https://www.deezer.com/track/2828049622";"https://open.spotify.com/track/3ajGwGgPpsuXdRsbN39zIs";
"Carl Dawkins";"Mr Satisfaction / Vol. 2";"How can you mend a broken heart";"1971";"PATATE RECORDS";1768903749;1768903899;"https://www.deezer.com/track/2043510227";;
"Lee Fields & The Expressions";"Big crown vaults (vol.1)";"Two timer";"2020";"BIG CROWN";1768903897;1768904053;"https://www.deezer.com/track/1078694802";"https://open.spotify.com/track/3DIW5x7BFUnHF4zHU9F64R";
"Diana Ross And The Supremes";"Billboard top r&b hits 1966";"You keep me hangin' on";"1966";"RHINO";1768904050;1768904215;;;
"Louis Matute";"Dolce vita";"Le jour où je n'aurai d'autre désir que de partir";"2026";"NAIVE";1768904211;1768904515;"https://www.deezer.com/track/3386887891";"https://open.spotify.com/track/7HPxdUZLoBVghTrCI3eWYY";
"Mbongwana Star";"From Kinshasa";"1 million c'est quoi ?";"2015";"WORLD CIRCUIT";1768904511;1768904813;;;
"Stephanie Mckay";"Tell it like it is";"Money";"2008";"MUTHAS OF IN";1768904806;1768905037;;;
"Janice Derosa";"De rosa";"Time is money";"2007";"RUE STENDHAL";1768905029;1768905300;"https://www.deezer.com/track/219353";;
"Laufey";"A matter of time";"Clockwork";"2025";"VINGOLF RECORDINGS";1768905299;1768905447;"https://www.deezer.com/track/3513670611";"https://open.spotify.com/track/1zOXs9kBDCGVYZXbxCR3eu";
"Madison McFerrin";"No time to lose";"No Time To Lose";"2017";"BROWNSWOOD RECORDINGS";1768905445;1768905607;"https://www.deezer.com/track/825936732";"https://open.spotify.com/track/1lS7mWxhEYZESLqWZKSqb3";
"Bret McKenzie";"Freak out city";"The only dream I know";"2025";"SUB POP RECORDS";1768905604;1768905752;"https://www.deezer.com/track/3357027041";"https://open.spotify.com/track/1d4Q62ThqfwJVP3vqtvJzn";"https://music.apple.com/fr/album/the-only-dream-i-know/1794218458?i=1794218461&uo=4"
"Quatuor Pleyel De Cologne";"Ignace Pleyel : Quatuors prussiens";"Quatuor à cordes en Re Maj ben 337 : Rondo : Presto";"2008";"CPO";1768905748;1768905984;;;
"Francois Puyalto";"La vraie vie (une selection de chansons par Ignatus)";"Si on t'avait dit";"2018";"LA SOUTERRAINE";1768905978;1768906195;"https://www.deezer.com/track/424268012";;
"Bob Dylan";"More bob Dylan greatest hits";"Lay lady lay";"1969";"COLUMBIA";1768906193;1768906387;"https://www.deezer.com/track/9317670";;
"Idris Muhammad";"Miles Away one";"I’m a believer";"1971";"MILES AWAY RECORDS";1768906385;1768906699;"https://www.deezer.com/track/1834411117";;
"Raymond Fol Big Band";"Paris swings the 60's";"Concerto n°4 - l'hiver : allegro non molto";"1965";"ECM";1768906691;1768906884;;;
"Clyde McPhatter";"Atlantic rhythm and blues 1947 - 1974 volume 3";"A lover's question";"1985";"ATLANTIC";1768906882;1768907034;"https://www.deezer.com/track/678183";;
"Gareth Donkin";"Welcome home";"Don't turn the music down";"2023";"DRINK SUM WTR";1768907031;1768907252;"https://www.deezer.com/track/2276387157";"https://open.spotify.com/track/5oCRONUj1i5wNH4XM5lPSl";
"Enchantee Julia";"Douze heures";"Douze heures";"2020";"ZUMA MUSIC";1768907250;1768907445;"https://www.deezer.com/track/3486351191";"https://open.spotify.com/track/5o1MGkbj06CsNxZU7lLOpm";
"Marcoca";"Homage to delusion";"Chasing tales";"2024";"NICE GUYS";1768907440;1768907715;"https://www.deezer.com/track/2748699551";"https://open.spotify.com/track/79xo23Gxi8ye5BBOABwdD6";
"Supertramp";"Breakfast in america";"Breakfast in America";"1979";"A & M";1768907713;1768907870;"https://www.deezer.com/track/2503276";;
"Ben Harper";"Burn to shine";"Suzie blue";"1999";"VIRGIN";1768907863;1768908130;"https://www.deezer.com/track/3135126";;
"Chris Connor";"Cool Chris";"Come back to Sorrento";"1958";"AFFINITY , AFNT";1768908126;1768908288;"https://www.deezer.com/track/2769668451";;
"John Lennon";"Working class hero: The definitive Lennon";"Oh My Love";"1971";"PARLOPHONNE";1768908286;1768908448;;;
"Kris Dane";"Rise & down of the black stallion";"Bless y'r soul";"2008";"BANG";1768908443;1768908572;"https://www.deezer.com/track/826225";"https://open.spotify.com/track/1HoMyP9B78Qs0Mke0zzmpU";
"String A Longs";"Wheels";"Are you lonesome tonight ?";"1993";"ACE RECORDS";1768908569;1768908704;;;
"Imarhan";"Essam";"Adounia tochal";"2026";"CITY SLANG";1768908701;1768908907;"https://www.deezer.com/track/3568969201";"https://open.spotify.com/track/16dumc2MbmJ4st76qGpEB4";
"Jungle";"Volcano";"You ain't no celebrity (feat. Roots Manuva)";"2023";"CAIOLA RECORDS";1768908905;1768909058;;;
"Michael Jackson";"Bad";"The Way You Make Me Feel";"1987";"EPIC";1768909055;1768909348;;"https://open.spotify.com/track/3Mc2wTPR6atdR1IKgBNYQm";
"Jonathan Freeman-Attwood";"An english sett for trumpet";"Suite n°2 pour trompette et piano en ré min / Ré Maj : 1. Fantaisie";"2018";"LINN RECORDS";1768909345;1768909499;;;
"Dean Martin";"Café Roma";"Luna mezzo mare";"1958";"IMC MUSIC";1768909495;1768909619;"https://www.deezer.com/track/130369316";;
"Sublime";"Ludic";"Au clair de lune";"2010";"YELLOWBIRD";1768909618;1768909780;;;
"Oscar Peterson";"Oscar Peterson trio / Tristeza on piano";"Fly me to the moon";"1970";"VERVE";1768909778;1768909919;"https://www.deezer.com/track/81564754";;
"James Baskett";"The Disney collection vol.1";"Zip-A-Dee-Do-Dah";"1946";"WALT DISNEY RECORDS";1768909916;1768910052;;;
"Raphael Gualazzi";"Love life peace";"Pinzipo";"2017";"SUGAR / PIAS";1768910051;1768910248;"https://www.deezer.com/track/414043162";"https://open.spotify.com/track/5TozxJyALeSugpeXE9KpPb";
"Roy Milton & His Orchestra";"R&B hipshakers : Teach me to monkey / Vol. 1";"One zippy zam";"1956";"VAMPI SOUL";1768910247;1768910409;;;
"Yong-Jin Jeong";"BOF / Conte de cinéma";"Conte de cinéma : Main title";"2001";"MK2 MUSIC";1768910408;1768910594;;;
"David Bowie";"Hunky dory";"Changes";"1971";"EMI";1768911335;1768911544;"https://www.deezer.com/track/3644162062";;
"Carl Dawkins";"Mr Satisfaction / Vol. 2";"How can you mend a broken heart";"1971";"PATATE RECORDS";1768911335;1768911483;"https://www.deezer.com/track/2043510227";;
"Lee Fields & The Expressions";"Big crown vaults (vol.1)";"Two timer";"2020";"BIG CROWN";1768911483;1768911548;"https://www.deezer.com/track/1078694802";"https://open.spotify.com/track/3DIW5x7BFUnHF4zHU9F64R";
"Terry Callier";"About time / The Terry Callier story 1965 - 1982";"I don't want to see myself (without you)";"1982";"CDBGPD 199";1768911546;1768911956;"https://www.deezer.com/track/2433279";;
"Diana Ross And The Supremes";"Billboard top r&b hits 1966";"You keep me hangin' on";"1966";"RHINO";1768911546;1768911711;;;
"Louis Matute";"Dolce vita";"Le jour où je n'aurai d'autre désir que de partir";"2026";"NAIVE";1768911708;1768912008;"https://www.deezer.com/track/3386887891";"https://open.spotify.com/track/7HPxdUZLoBVghTrCI3eWYY";
"Mary Lou Williams Trio";"Spiritual jazz / Vol. 11 : Steeplechase";"Ode to St Cecile";"1975";"JAZZMAN RECORDS";1768911954;1768912306;;;
