"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Patti Jo";"I'm a good woman";"Make me believe in you";1973;"HARMLESS";1711619913;1711620126;;;
"Pascal Comelade";"Danses et chants de syldavie";"Egyptian reggae";1993;"DELABEL";1711620123;1711620224;;;
"Madness";"Complete madness";"Madness";1979;"VIRGIN";1711620222;1711620379;"https://open.spotify.com/track/3dEFrNH3fSFze0taMtPJtJ";;
"Dewolff";"Orchards / Lupine";"Who are you or the magnificence of loving a million strangers";2011;"REMUSIC RECORDS";1711620377;1711620544;"https://open.spotify.com/track/27T9flwbbPmZusJBfR2Zc0";;
"Cindy Pooch";"In nomine corpus";"Enlève ton coeur";2023;"INFINE";1711620540;1711620762;"https://open.spotify.com/track/3qbE226QcOrjARQUJ8vbl8";"https://www.deezer.com/track/2329593625";
"Meshell Ndegeocello";"Comfort woman";"Fellowship";2003;"WARNER";1711620761;1711620952;"https://open.spotify.com/track/5MH4lFpDlnqtdXrfTcwGZU";;
"Jahill";"Miss & Mister Rub-a-dub";"Miss & Mister Rub-a-dub";2024;"EVIDENCE MUSIC";1711620948;1711621159;"https://open.spotify.com/track/2jbvUshgkChVbPF8kAIsi3";;
"David McCallum";"Music : A part of me";"Insomnia";1966;"CAPITOL CATALOG MKT";1711621156;1711621290;"https://open.spotify.com/track/761eFaZ3vaLTYCgiLvejq0";"https://www.deezer.com/track/1566908742";
"Helado Negro";"Phasor";"I just want to wake up with you";2024;"4AD";1711621288;1711621512;"https://open.spotify.com/track/2Zh41da2DWv7HnUkM7LLxY";;
"Radiohead";"A moon shaped pool";"Glass eyes";2016;"XL RECORDINGS";1711621508;1711621681;"https://open.spotify.com/track/0uOeAmfdyaekD2RIGwCDwq";;
"Julien Daian Quintet";"FIP sacré français !";"Trop c'est trop";2023;"WAGRAM MUSIC";1711621677;1711621840;;;
"Fedia Laguerre";"Divizion (Ep)";"Divizion";1981;"ATANGANA RECORDS";1711621837;1711622093;;;
"Jay Richford (Chef d'orchestre)";"Feelings";"Fighting for life";1975;"BEWITH";1711622091;1711622258;;;
"Curtis Mayfield";"Sweet exorcist";"Kung fu";1974;"CNR";1711622256;1711622623;"https://open.spotify.com/track/0WNXlCwsn9npUGGG45B2XA";"https://www.deezer.com/track/120459730";
"Audience";"Folk Is Not A Four Letter Word";"Man on box";1969;"CHERRY RED RECORDS";1711622622;1711622804;;;
"Beck";"Guero";"Missing";2005;"GEFFEN";1711622804;1711623087;"https://open.spotify.com/track/3e3w6DAhBjhAZ4wCXu6qnV";;
"Philanthrope";"Waking dreams 2";"Lament (feat. Plusma)";2024;"BEAT JAZZ INTERNATIONAL";1711623085;1711623194;;;
"Metronomy & Pan Amsterdam";"Nice town";"Nice town (Original)";2024;"NINJA TUNE";1711623191;1711623356;;;
"Roger Fakhr";"Fine anyway";"Sitting in the sun";1978;"HABIBI FUNK RECORDS";1711623355;1711623558;;;
"Aziza Brahim";"Mawja";"Haiyu ya zuwar";2024;"GLITTERBEAT RECORDS";1711623557;1711623738;"https://open.spotify.com/track/0t0u1dPIKJnHv9tbcgyugk";"https://www.deezer.com/track/2547835012";
"Les Paul";"Rock instrumentals story / 1934 -1962";"Caravan";2014;"FREMEAUX";1711623735;1711623886;;;
"Dalida";"Les 101 plus belles chansons";"T'aimer follement";1960;"BARCLAY";1711623885;1711624006;;;
"Pink Floyd";"The Piper At The Gates Of Dawn / Vol 1";"The gnome";1967;"EMI";1711624003;1711624134;"https://open.spotify.com/track/1GqRmuG89ILDLcuAdcli6r";;
"Hospitality";"Trouble";"Going out";2014;"FIRE RECORDS";1711624133;1711624347;"https://open.spotify.com/track/3sIAdsm9qK9N4EhaAD4CEP";;
"Espen Horne";"The anatomy of serene eloquence";"Rory's sunrays";2023;"WAH WAH 45S";1711624344;1711624578;"https://open.spotify.com/track/7ncBZkx66LOXeZ7kZ0mPHZ";;
"Prince";"The rainbow children";"Muse 2 the pharaoh";2002;"WB";1711624576;1711624838;;;
"Joni Mitchell";"I came to the city / Out of the city and down to the seaside";"Cactus tree";1970;"REPRISE";1711624835;1711625109;;;
"Gotts Street Park";"On the inside";"Tell me why (feat. Olive Jones)";2023;"BLUE FLOWERS MUSIC";1711625108;1711625335;;;
"Alexandre Tharaud";"BOF / Boléro";"Valse improvisée pour piano dans le style fox-trott";2024;"WARNER CLASSICS";1711625333;1711625480;;;
"Slim Gaillard";"Slim gaillard rides again";"I don't stand a ghost of a chance with you";1953;"UNIVERSAL";1711625480;1711625619;;;
"Kendrick Lamar";"Mr. Morale & the big steppers";"Crown";2022;"PGLANG - TOP DAWG ENTERTAINMENT - AFTERMATH - INTERSCOPE RECORDS";1711625618;1711625882;"https://open.spotify.com/track/4zMxWSP2qZUy5CBCH5PdzZ";;
"Mamama";"Hier sera meilleur";"Message à toi même";2024;"BYEBYE RECORDS";1711625880;1711626169;;;
"Marcos Valle";"Braziliance";"Surfin' in Rio";1966;"WARNER BROS";1711626160;1711626304;;;
"Astrud Gilberto";"September 17, 1969";"Don't leave me (album version)";1969;"VERVE REISSUES";1711626299;1711626449;;;
"Adi Oasis";"Lotus glow";"Sidonie";2023;"UNITY GROUP";1711626446;1711626642;"https://open.spotify.com/track/0CARDWgulJdJvDFlbpryvw";"https://www.deezer.com/track/2071647257";
"Brigitte Bardot";"Brigitte Bardot";"Sidonie";1962;"POLYGRAM";1711626641;1711626811;;;
"Bibio";"A mineral love";"Saint Thomas";2016;"WARP RECORDS";1711626811;1711626980;"https://open.spotify.com/track/4agraWjqskKtykI4Ny9rEY";;
"Milton Nascimento";"Pietá";"Cantaloupe Island";2002;"WEA";1711626974;1711627258;;;
"Okvsho";"A place between us";"Between us";2024;"CURRENT MOVES";1711627257;1711627429;"https://open.spotify.com/track/4JBGyhuBeXcUsJUmMvnIqy";;
"Feist";"Pleasure";"Pleasure";2017;"POLYDOR";1711627426;1711627694;"https://open.spotify.com/track/7lwicoQ2H9yfQ4ItnNrdHv";;
"Pixies";"Best of Pixies : Wave of mutilation";"Where is my mind ?";1989;"4AD";1711627692;1711627922;;;
"Aswad";"Aswad";"Concrete slaveship";1976;"ISLAND";1711627914;1711628422;"https://open.spotify.com/track/5ywIp5Du08ZZ8TfQpqrc4g";;
"Gabriels";"Loyalty";"Loyalty";2018;"R&S RECODS";1711628419;1711628576;"https://open.spotify.com/track/1qvcgLTmeptueTaAdjaaiA";;
"Bee Gees";"Trafalgar";"How can you mend a broken heart";1977;"RSO";1711628576;1711628814;;;
"Andre Saint Clivier";"La mandoline pittoresque";"Canari";;"AFA";1711628809;1711628991;;;
"Zoufris Maracas";"Chienne de vie";"Je ne veux de l'amour";2015;"CHAPTER TWO";1711628985;1711629128;"https://open.spotify.com/track/4Yb0MFJRioxnM2jSoXxFIj";;
"Fredrika Stahl";"Tributaries";"Oh sunny sunny day";2008;"SONY/BMG";1711629128;1711629306;"https://open.spotify.com/track/4jaObichf6JbuiRNawHP3R";;
"Jon Lucien";"Love everlasting";"A sunny day";1974;"BMG";1711629306;1711629462;"https://open.spotify.com/track/1oXbN5w1jAlUweQbi9DkcN";;
"Julie Fuchs";"Yes !";"Le coq d'or : Salut à toi soleil de flamme (Acte II) Air de Chemakhaa";2015;"Deutsche Grammophon";1711629459;1711629764;;;
"Oneness Of Juju";"Bush brothers and space rangers";"Breezin'";2022;"STRUT";1711629762;1711630089;"https://open.spotify.com/track/2bceFfFeryNSJrkwPeyWTw";;
"Coco Rosie";"The adventures of ghosthorse and stillborn";"Miracle";2007;"PIAS";1711630088;1711630296;;;
"Gecko Turner";"Soniquete : The Sensational sound of Gecko Turner";"Mbira mbira (Guadiana en Los Ojos)";2018;"LOVEMONK";1711630295;1711630468;;;
"Natalia Lafourcade";"Musas 2";"Desdenosa";2018;"SONY MUSIC ENTERTAINMENT MEXICO";1711630468;1711630707;;;
"Savarit";"French riviera";"Et les ombres disparaissent (feat. Kacimi)";2023;"LE POP CLUB RECORDS";1711630705;1711630895;;;
"Merryn Jeann";"Dog beach";"Subconscious love connections";2024;"RESCUE / RETURN RECORDS";1711630888;1711631213;"https://open.spotify.com/track/45YIrUA0hi86PLXo71YrBa";;
"Brain Damage";"Ya No Más!";"Terrible";2018;"JARRING EFFECTS";1711631212;1711631370;"https://open.spotify.com/track/0wJR32kQZQVKHV8lb2iYJt";;
"Luizga & iZem";"Yemamaya";"Yemamaya";2022;"ELIS RECORDS";1711631368;1711631607;;;
"Dowdelin";"Poul wélélé";"Ka fwo bit (patchworks remix)";2019;"UNDERDOG RECORDS";1711631605;1711631854;;;
"Josephine Baker";"Josephine Baker - succes 1931 a 1968";"C'est  ça le vrai bonheur";1953;"DISCOGRAPH";1711631853;1711632016;;;
"Les Pommes De Ma Douche";"L'âme des poètes disparus";"La maison près de la fontaine";2015;"FREMEAUX & ASSOCIES";1711632015;1711632280;;;
"Miki Hirayama";"Tokyo riddim 1976-1985";"Tsukikage no nagisa";1982;"TIME CAPSULE";1711632279;1711632546;;"https://www.deezer.com/track/2329213735";
"Brazilian Girls";"Let's make love";"Karaköy";2018;"KARTEL";1711632544;1711632765;"https://open.spotify.com/track/5XqDlsbgcumOPFafQYdxNu";;
"Queen";"Sheer heart attack";"Now I'm here";1974;"UNIVERSAL INTENATIONAL MUSIC";1711632762;1711633013;;;
"Silvano Michelino";"Skin colours / Works for percussion / Oeuvres pour percussions";"Dude Strut";2006;"CEZAME";1711633007;1711633153;"https://open.spotify.com/track/7pBwJfTynvAf0ja2SjTfnI";;
"Run Dmc";"Hard times";"It's like that";1984;"PROFILE RECORDS";1711633153;1711633444;;;
"Ricky Sai Sai";"Time machine";"A tous les rude boys";2022;"MAD";1711633437;1711633629;"https://open.spotify.com/track/0djrSC8uiatZe9pvobDzc1";;
"Morelenbaum";"A day in New York";"Bim bom";2003;"SONY";1711633628;1711633759;;;
"Rose Murphy/Major Holley";"Mighty like a rose";"I can't give you anything but love";1980;"BLACK&BLUE";1711633752;1711633973;;;
"Alex North (Chef d'orchestre)";"Bof / Spartacus";"Spartacus : Goodbye my life my love - End title";1988;"TRAX";1711633968;1711634225;;;
"Alice Phoebe Lou";"Something Holy";"Something Holy";2018;"ALICE PHOEBE LOU";1711634224;1711634507;"https://open.spotify.com/track/2z9A8DVB8RJvuYDf1deDdZ";;
"Leon Phal";"Stress killer";"Clarity";2023;"HEAVENLY SWEETNESS";1711634501;1711634682;"https://open.spotify.com/track/6mS1was1zrbSgvhX1gPGjs";"https://www.deezer.com/track/2342875315";
"DJ Harrison";"Shades of yesterday";"L'anthropofemme";2024;"STONES THROW RECORDS";1711634676;1711634864;"https://open.spotify.com/track/4FuU4dC30M75OXbgYddkcH";"https://www.deezer.com/track/2536525281";"https://music.apple.com/fr/album/lanthropofemme/1702615891?i=1702616280&uo=4"
"Lenny Kravitz";"Mama said";"What goes around comes around";1991;"VIRGIN";1711634863;1711635150;"https://open.spotify.com/track/2geuo6XzeeIZc2lS9iQyWT";;
"Gal Costa";"Tropicalia /Ou panis et circensis";"Baby";1968;"PHONOGRM";1711635146;1711635360;;;
"Antonio Carlos Jobim";"Stone Flower";"Children's games";1970;"COLUMBIA";1711635355;1711635561;"https://open.spotify.com/track/0oiNDJWFLPQoAm35OwT66P";;
"Lisa Ekdahl";"Sings salvadore poe";"Rivers of love";2000;"RCA/BMG";1711635553;1711635805;;;
"Kings Of Convenience";"Peace or Love";"Angel";2021;"EMI";1711635799;1711635992;"https://open.spotify.com/track/5AC6ONQWAa0DlCZPDjuVxC";;
"Marion Rampal";"Oizel";"Grande ourse";2024;"LES RIVIERES SOUTERRAINES";1711635990;1711636277;"https://open.spotify.com/track/3vKRRP2FpanakqyQMy02gL";"https://www.deezer.com/track/2585232262";
"Bacao Rhythm & Steel Band";"BRSB";"Hazy memories";2024;"BIG CROWN RECORDS";1711636273;1711636491;"https://open.spotify.com/track/1nIXmSFxhwt00yHw2x6LJ9";"https://www.deezer.com/track/2540888931";"https://music.apple.com/fr/album/hazy-memories/1716439561?i=1716439790&uo=4"
"Doja Cat";"Paint the town red";"Paint the town red";2023;"RCA";1711636485;1711636692;"https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7";"https://www.deezer.com/track/2387373015";
"Guru S Jazzmatazz";"Jazzmatazz vol. 3 - streetsoul";"Plenty feat. Erykah Badu";2000;"VIRGIN";1711636692;1711636969;;;
"Roy Hargrove";"Habana";"Nusia's poem";1997;"VERVE";1711636968;1711637347;"https://open.spotify.com/track/4QrtLHjPKUppqaVdMCqv09";;
"Ray Barretto";"Acid + Head sounds";"A deeper shade of soul";1968;"FANIA";1711637342;1711637506;;;
"The Beatles";"Please please me";"Twist and shout";1963;"EMI";1711637504;1711637656;;;
"Quincy Jones";"The original jam sessions 1969";"Jive den";1969;"CONCORD";1711637655;1711637846;;;
"Luidji";"Saison 00";"Joueur 1 (feat. Tuerie)";2023;"FOUFOUNE PALACE BONJOUR";1711637846;1711638041;;;
"Emiliana Torrini & The Colorist Orchestra";"Racing the storm";"Wedding song";2023;"BELLA UNION";1711638040;1711638195;;;
"Raimund Lissy";"Tailleferre et Poulenc : Miniatures françaises pour violon et piano";"Berceuse pour violon et piano";2005;"VMS";1711638242;1711638366;;;
"Andrew Bird";"Noble beast";"Tenuousness";2009;"BELLA UNION";1711638365;1711638594;;;"https://music.apple.com/fr/album/tenuousness/1074127634?i=1074127645&uo=4"
"Lhasa";"La llorona";"El desierto";1997;"WEA";1711638587;1711638820;;"https://www.deezer.com/track/605691312";
"Daniel Villarreal";"Lados B";"Sunset cliffs";2023;"INTERNATIONAL ANTHEM";1711638812;1711639081;"https://open.spotify.com/track/0WGJ7bgk0IYoSgEcPcR6YT";"https://www.deezer.com/track/2357336235";
"Kokoroko";"Could we be more";"Those good times";2022;"BROWNSWOOD RECORDINGS";1711639077;1711639328;"https://open.spotify.com/track/0bC1l5BKvmASdvqoLTCbJE";;
"Brittany Davis";"Image issues";"Fallout";2024;"LOOSEGROOVE RECORDS";1711639319;1711639603;"https://open.spotify.com/track/6sTMxuCtGpTV9lAImUV6Ed";"https://www.deezer.com/track/2537983681";"https://music.apple.com/fr/album/fallout/1716108762?i=1716110071&uo=4"
"Asta Hiroki";"Air";"Air";2023;"HIP DOZER";1711639600;1711639737;"https://open.spotify.com/track/2EZ47fpjgwEbYehBO3t3Bm";;"https://music.apple.com/fr/album/air/1674988507?i=1674988508&uo=4"
"Air";"Premiers symptomes";"Le soleil est près de moi";1997;"SOURCE";1711639731;1711640017;;"https://www.deezer.com/track/95141014";"https://music.apple.com/fr/album/le-soleil-est-pr%C3%A8s-de-moi/966652812?i=966652817&uo=4"
"Why?";"Mumps ETC";"Strawberries";2012;"CITY SLANG";1711640006;1711640200;"https://open.spotify.com/track/7caq5l2HDwNb0fWLEmIEGC";;"https://music.apple.com/fr/album/strawberries/1019982809?i=1019984209&uo=4"
"Prince Waly";"Bo y z vol. 2";"Risotto";2023;"BO Y Z";1711640198;1711640332;"https://open.spotify.com/track/325P4ydSGCrkDv6DIJe1PS";"https://www.deezer.com/track/2545076461";"https://music.apple.com/fr/album/risotto/1716878017?i=1716878558&uo=4"
"Chlorine Free";"Le fish";"Peacock";2014;"DU NOSE";1711640331;1711640573;"https://open.spotify.com/track/4mH77mALaDfO0Qc4pdxB3a";;
"Dag";"Righteous";"Plow";1994;"COLUMBIA";1711640573;1711640824;"https://open.spotify.com/track/6PUjeCsPkrY9ZjYwEdMoI6";;
"Femi Kuti";"Shoki shoki";"Beng Beng Beng";1998;"BARCLAY";1711640820;1711641100;;"https://www.deezer.com/track/1358219052";
"Jimi Tenor";"Joystone";"Hot baby";2007;"SAHKG";1711641098;1711641422;;;
"King Gizzard & The Lizard Wizard";"Omnium gatherum";"Kepler-22b";2022;"KGLW (KING GIZZARD & THE LIZARD WIZARD)";1711641357;1711641550;"https://open.spotify.com/track/1d7amkMBfY5jwDaVYpWKUv";"https://www.deezer.com/track/1721650737";"https://music.apple.com/fr/album/kepler-22b/1614316982?i=1614317142&uo=4"
"Rahill";"Flowers at your feet";"Futbol";2023;"BIG DADA";1711641550;1711641761;"https://open.spotify.com/track/1tBR4EX2S4YonuXB0mwRvT";"https://www.deezer.com/track/2161620767";"https://music.apple.com/fr/album/futbol/1660270914?i=1660270925&uo=4"
"Emahoy Tsege Mariam Gebru";"Jerusalem";"Quand la mer furieuse";2023;"MISSISSIPPI RECORDS";1711641550;1711641745;"https://open.spotify.com/track/18ykuwAU25noV8QClzYRFv";"https://www.deezer.com/track/1959321537";
"Emahoy Tsege Mariam Gebru";"Jerusalem";"Quand la mer furieuse";2023;"MISSISSIPPI RECORDS";1711641758;1711641953;"https://open.spotify.com/track/18ykuwAU25noV8QClzYRFv";"https://www.deezer.com/track/1959321537";
"Guillaume Poncelet";"Durango";"Patricia";2023;"BLEND";1711641758;1711641931;"https://open.spotify.com/track/1lDjAQOvZqzZhGND13qcev";"https://www.deezer.com/track/2373003735";"https://music.apple.com/fr/album/patricia/1698170634?i=1698170653&uo=4"
"Greentea Peng";"Man made";"Man made";2021;"ECM";1711641952;1711642170;"https://open.spotify.com/track/28ZcnLt7lO3kLdPaQHUaoI";"https://www.deezer.com/track/1386283472";
"Papa Levi";"An England story/From dancehall to grime - 25 years of the MC in the UK 1983-2008";"My god my king";1984;"SOUL JAZZ RECORDS";1711642121;1711642361;;;
"The Police";"Outlandos d'amour";"Can't stand losing you";1979;"A&M";1711642332;1711642748;;;
"Taxi Girl";"Seppuku";"Viviane Vog";1981;"VIRGIN";1711642572;1711642852;;;
"Forever Pavot";"BOF / Baby sitter";"Roller 2";2022;"BMM RECORDS";1711642746;1711642881;"https://open.spotify.com/track/5Xow65fcPvy7WtkPruab7H";"https://www.deezer.com/track/1732936347";"https://music.apple.com/fr/album/roller-2/1621262493?i=1621263488&uo=4"
"Neal Francis";"Sentimental garbage";"Collage";2022;"ATO RECORDS";1711643021;1711643335;"https://open.spotify.com/track/0D2yr10VDd2ljzyrd3Igvv";"https://www.deezer.com/track/1910171467";
"Edwin Starr";"Motown around the world/The classic singles";"Che forza (soul master)";1970;"HIP-O SELECT";1711643153;1711643528;;;
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"E voglie a te";1979;"PERIODICA RECORDS";1711643331;1711643528;;;
"Cousin Kula";"Vitamin D";"Summer's comin' Bébé";2024;"RHYTHM SECTION ITNL.";1711643525;1711644072;;;
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"E voglie a te";1979;"PERIODICA RECORDS";1711643525;1711643776;;;
"George Benson";"The George benson cookbook [uk]";"Goodnight [previously unreleased bonus track]";1966;"COLOMBIA";1711643774;1711643913;;;
"Buddy Rich";"Home cookin' (infectious grooves steamed by Blue Note)";"The Beat Goes On";1967;"BLUE NOTE";1711644072;1711644482;;;"https://music.apple.com/fr/album/the-beat-goes-on/724861362?i=724861874&uo=4"
"Pete Rock & CL Smooth";"Mecca and the soul brother";"Skinz";1992;"ELEKTRA RECORDS";1711644195;1711644730;;;
"Dope Lemon";"Miami baby";"Miami baby (Radio Edit)";2023;"BMG RIGHTS MANAGEMENT";1711644480;1711644926;;;
"R. Stevie Moore";"Lo fi hi fives a kind of best of";"Pop music";2012;"O GENESIS";1711644727;1711644955;"https://open.spotify.com/track/1iC9SPAvqusR8a55V0uUub";"https://www.deezer.com/track/33919521";
"Skinshape";"Nostalgia";"Bad dreams";2022;"LEWIS RECORDINGS";1711644925;1711645299;"https://open.spotify.com/track/42RrzXucRViBWTm7lpRlMu";"https://www.deezer.com/track/1874192137";
"Julien Baer";"FIP sacré français !";"Nouvelle adresse";2005;"WAGRAM MUSIC";1711645296;1711645499;;;"https://music.apple.com/fr/album/nouvelle-adresse/1443390590?i=1443390601&uo=4"
