"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"The Kinks";"Fab forty (the singles collection 1964-1970)";"Wholl be next in line";"";"DECAL";1718222312;1718222434;;;
"Bob Dylan";"Subterranean homesick blues";"She belongs to me";"1965";"CBS";1718222430;1718222595;"https://music.apple.com/fr/album/she-belongs-to-me/177964575?i=177964672&uo=4";"https://open.spotify.com/track/2itBkHBUxGl4VfDj4HNyoD";
"Chico Buarque";"Brésil/Bossa Nova story";"Sabia";"1986";"OPUS";1718222595;1718222792;;;"https://www.deezer.com/track/289139"
"Jacques Dutronc";"C.Q.F.Dutronc";"Corsica";"1987";"CBS";1718222791;1718223105;;;"https://www.deezer.com/track/6685969"
"Adriano Celentano";"Antologia vol 2 (1966-1975)";"Il ragazzo della via gluck";"1966";"WARNER";1718223097;1718223334;;;
"Bireli Lagrene";"Gipsy project & friends";"Minor swing";"2002";"DREYFUS";1718223334;1718223532;;;"https://www.deezer.com/track/1359002"
"Pulp";"His 'n' Hers / Deluxe edition";"Babies";"2006";"ISLAND";1718223508;1718223751;;;"https://www.deezer.com/track/909996"
"Etienne Daho";"Pop satori";"Quelqu'un qui m'ressemble";"2011";"EMI";1718223749;1718223982;;;
"Alain Bashung";"Osez Josephine";"Well all right";"";"BARCLAY";1718223980;1718224108;"https://music.apple.com/fr/album/well-all-right/1443035553?i=1443037018&uo=4";"https://open.spotify.com/track/53oIKx11BpCJnCX2y3MDIm";
"PJ Harvey";"Is this desire ?";"The wind";"1998";"ISLAND";1718224107;1718224334;;"https://open.spotify.com/track/3CHfuMoubpCT39PBTvAWk9";
"Thomas Dutronc";"C'est si bon (Feat. Iggy Pop & Diana Krall)";"C'est si bon (Feat. Iggy Pop & Diana Krall)";"2020";"DECCA RECORDS";1718224332;1718224533;"https://music.apple.com/fr/album/cest-si-bon-feat-iggy-pop-diana-krall/1536912374?i=1536912375&uo=4";;
"Les Fantomes";"Les fantomes et leurs big sound guitares";"Fort Chabrol Le temps de l'amour";"";"MAGIC";1718224532;1718224714;;;
"Richard Anthony";"Tous ses succès";"J'entends siffler le train";"";"EMI";1718224714;1718224914;"https://music.apple.com/fr/album/jentends-siffler-le-train/642909531?i=642910340&uo=4";"https://open.spotify.com/track/487LFx8UVLxUsDAdetnCp2";
"Nick Drake";"Pink moon";"Pink moon";"1972";"ISLAND";1718224912;1718225032;"https://music.apple.com/fr/album/pink-moon/1440758653?i=1440758657&uo=4";"https://open.spotify.com/track/4KROoGIaPaR1pBHPnR3bwC";"https://www.deezer.com/track/1379123002"
"Air";"Sexy boy";"Jeanne";"1998";"SOURCE";1718225031;1718225292;;;
"Radiohead";"B.O.F. / L'auberge espagnole";"No surprises";"1997";"EASTWEST";1718225291;1718225518;"https://music.apple.com/fr/album/no-surprises/1097861387?i=1097861842&uo=4";"https://open.spotify.com/track/10nyNJ6zNy2YVYLrcwLccB";
"Benjamin Biolay";"À l'origine";"Adieu triste amour";"2005";"VIRGIN";1718225515;1718225721;"https://music.apple.com/fr/album/adieu-triste-amour/693465794?i=693465806&uo=4";;
"Jacques Dutronc";"Madame l'existence";"Sainte Suzanne";"2003";"COLUMBIA";1718225720;1718225950;"https://music.apple.com/fr/album/sainte-suzanne/383313291?i=383313334&uo=4";"https://open.spotify.com/track/5ZsBqDkqVeJchUjhEdUlvS";"https://www.deezer.com/track/6686083"
"Cigarettes After Sex";"Cigarettes After Sex";"Sweet";"2017";"PARTISAN RECORDS";1718225918;1718226205;;"https://open.spotify.com/track/6ilc4vQcwMPlvAHFfsTGng";
"Serge Gainsbourg";"Gainsbourg percussions";"Ces petits riens";"1964";"PHILIPS";1718226201;1718226321;"https://music.apple.com/fr/album/ces-petits-riens/1442687939?i=1442688727&uo=4";;"https://www.deezer.com/track/111011722"
"Mireille & Jean Sablon";"Succes 1932 -1953";"Puisque vous partez en voyage";"1935";"NOCTURNE";1718226319;1718226517;;;
"Willie Wright";"Telling the truth";"Nantucket island";"1977";"N038";1718226527;1718226744;;;"https://www.deezer.com/track/71567415"
"Cesaria Evora";"Cap Vert / Café atlantico";"E doce morrer no mar";"1999";"BMG";1718226730;1718226946;;;
"Laura Gibson";"La grande";"Time is not";"2012";"CITY SLANG";1718226936;1718227209;"https://music.apple.com/fr/album/time-is-not/1721074299?i=1721075086&uo=4";;
